,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,3.591916323445008,193.5836324952835,-0.0151679086879056,-10.528469400442374,8.0,2.0,3.0,179.82023110532552,220.32761427031764,293.4635794938773,3.2502236432826104,3.982388504161083,5.304310080408398,1.4985019258777132,1.836063452252648,2.445529829115645,5,179.82023110532523,293.46357949387306,384.3843299364904,0,1,6,7,7,7
1,1,1,2,3.689959021046804,193.5842784197149,-0.0145329021578429,-10.527551471180129,8.0,1.0,9.0,131.54280543120234,220.32761427031764,267.9864725707619,2.3776164321899595,3.982388504161083,4.843815202969124,1.09619004526002,1.836063452252648,2.23322060475635,6,131.54280543118554,267.98647257076055,359.90456875501394,0,1,7,7,7,7
2,2,2,3,3.3291735442297345,193.58508757084536,-0.0137373124118846,-10.528873848661265,11.0,9.0,1.0,94.38848427426667,127.46108938581924,293.4635794938773,1.7060576630120057,2.303840028309689,5.304310080408398,0.7865707022855559,1.0621757448818274,2.445529829115645,6,94.38848427426223,293.46357949387306,324.37054493935915,1,2,7,7,7,8
3,3,3,4,0.8910074698162076,193.59558441896908,-0.003417134619409,-10.534795958274728,7.0,6.0,17.0,251.4336520210417,277.8938929953551,386.65573229772986,4.544625460063041,5.022890337674588,6.988744231947629,2.0952804335086817,2.31578244162796,3.222131102481084,4,251.43365202104206,386.6557322979763,405.5691990818701,0,0,8,16,28,57
4,4,4,5,2.2057637163506736,193.5883543374164,-0.0105253390187081,-10.535009297239649,11.0,3.0,4.0,1329.0918792187467,1367.0419764774556,1403.7682353680343,24.023135902886462,24.709078205468,25.372899813535884,11.075765660156229,11.392016470645467,11.698068628066956,0,1329.0918792187467,1403.7682353680455,1420.6185074931211,0,0,0,0,0,7
5,5,5,6,0.7286150236121233,193.5955699446297,-0.003431349300801,-10.536203680198817,10.0,7.0,17.0,152.96011009121435,209.7897401233528,274.3694928845248,2.764730994069178,3.7919180132053656,4.959187335525186,1.2746675840934536,1.7482478343612735,2.286412440704374,6,152.9601100909968,274.36949288453036,277.8938929957058,0,1,15,25,35,59
6,6,6,7,0.6048330121284868,193.59651301460767,-0.0025041841190713,-10.535684189439602,17.0,10.0,6.0,135.37289015235257,207.7279219761429,209.7897401233528,2.446844637714656,3.754650960165681,3.7919180132053656,1.1281074179362718,1.7310660164678582,1.7482478343612735,8,135.3728901526079,209.78974012353348,247.0390111444346,0,1,16,29,43,58
7,7,7,8,3.767118396247499,193.58360066522067,-0.0151992477512202,-10.527558981232092,2.0,1.0,9.0,131.54280543120234,179.82023110532552,383.2932777113948,2.3776164321899595,3.2502236432826104,6.927968370806793,1.09619004526002,1.4985019258777132,3.194110647594958,4,131.54280543118554,383.2932777113778,460.6508908733242,0,2,6,7,7,7
8,8,8,9,3.400404425646763,193.5854191435898,-0.0134113466241505,-10.528316454770506,11.0,3.0,12.0,110.70392695520393,127.46108938581924,199.4948247287667,2.000956836626926,2.303840028309689,3.6058389651727847,0.9225327246266996,1.0621757448818274,1.662456872739723,7,110.70392695520411,199.49482472876915,314.3948288483691,0,3,7,7,7,8
9,9,9,10,0.6152082661065186,193.59618651453584,-0.0028251706067475,-10.536686377585154,6.0,17.0,22.0,152.96011009121435,183.08102342954444,185.21987114385007,2.764730994069178,3.309161974319473,3.347821325203886,1.2746675840934536,1.5256751952462042,1.543498926198751,12,152.9601100909968,185.21987114384703,207.72792197614578,0,3,18,32,40,58
10,10,10,11,3.272438527135952,193.58557359975487,-0.0132594675512076,-10.528856316938633,3.0,9.0,12.0,94.38848427426667,110.70392695520393,271.2754528744375,1.7060576630120057,2.000956836626926,4.903263027496921,0.7865707022855559,0.9225327246266996,2.2606287739536466,6,94.38848427426223,271.2754528744386,359.90456875501394,1,2,7,7,7,8
