,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,2.8612438456167504,344.85280561514924,-0.0071987722705809,-37.71145405067888,2.0,3.0,4.0,1328.884565453488,1363.475837040324,1861.2703740906256,22.82257424336369,23.41665282963541,31.96589260193603,10.982517069863553,11.268395347440707,15.382399785872964,349238.93637387734,1593026.958324908,387562.2878905334,,0.987113020807974,7.287804196730117,,,,79.89060193196516,110.68831034465336,117.87833819381252,0,1328.884565454037,1861.2703740920617,2013.261782588185,0,0,0,0,0,2
1,1,1,2,2.2994830999959333,344.8592437262624,-0.0021056227320682,-37.709753659006,3.0,9.0,4.0,37.65135318085573,684.7584250912843,1123.0542982461243,0.6466331430675825,11.760201300916991,19.28759710765712,0.3111682081062461,5.659160537944504,9.28144048137294,1593026.958324908,4254940.360023419,387562.2878905334,0.987113020807974,4.395534869648247,7.287804196730117,,61.78127104908781,,110.68831034465336,144.62847939216533,117.87833819381252,1,37.65135318085839,1123.0542982461252,1180.3607451523808,1,1,1,2,2,11
2,2,2,3,2.3167713414175584,344.85943526224054,-0.0019540945426064,-37.70976722499579,2.0,9.0,4.0,37.65135318085573,649.8039740795152,1133.4811679909324,0.6466331430675825,11.159885386283824,19.46667060663749,0.3111682081062461,5.370280777516662,9.36761295860276,349238.93637387734,4254940.360023419,387562.2878905334,,4.395534869648247,7.287804196730117,,61.78127104908781,,79.89060193196516,144.62847939216533,117.87833819381252,1,37.65135318085839,1133.481167990934,1184.4217061726984,1,1,1,2,2,11
3,3,3,4,0.8560792338357588,344.8582439202438,-0.0028967633336465,-37.705285337656726,6.0,13.0,7.0,25.34325828077557,206.25902907690627,251.31729857251275,0.4352510434074919,3.5423407923060606,4.316182048028705,0.2094484155436,1.7046200750157563,2.0770024675414303,756411.721845875,2204078.8993055467,982794.3006356556,3.086446428832582,3.727028067783193,3.086354904203779,,,,103.15025725197825,82.66935927530497,85.58470496161712,4,25.343258280777267,251.31729857031368,484.7905894260295,1,1,5,7,10,14
4,4,4,5,3.4866902300535467,344.85037186798326,-0.0091256567381482,-37.69891266064065,12.0,6.0,8.0,28.856380276568608,2193.040175094757,2195.667850741489,0.4955862219921113,37.66378473791614,37.70891305386926,0.2384824816245342,18.124298967725288,18.146015295384228,1924539.360762327,756411.721845875,979037.813527403,2.996084116110954,3.086446428832582,3.1582978764849843,,,70.18578217474418,120.33561352151231,103.15025725197825,150.78180387365907,1,28.85638027829629,2195.6678507414845,2208.951930773854,1,1,1,1,1,1
5,5,5,6,0.8297988103068461,344.8582798656571,-0.0028683283116528,-37.70518696266708,4.0,13.0,7.0,25.34325828077557,191.9644207885709,231.06415634851007,0.4352510434074919,3.2968418472347807,3.968349847937672,0.2094484155436,1.5864828164344718,1.9096211268471937,387562.2878905334,2204078.8993055467,982794.3006356556,7.287804196730117,3.727028067783193,3.086354904203779,,,,117.87833819381252,82.66935927530497,85.58470496161712,4,25.343258280777267,231.06415634648386,461.40145022755297,1,2,5,7,10,14
6,6,6,7,0.6125014006609947,344.85924562404364,-0.0021042662508094,-37.70465040800679,10.0,13.0,6.0,65.77948081878829,82.72344556768208,231.06415634851007,1.1297121839656574,1.4207117963560691,3.968349847937672,0.5436320728825486,0.6836648394023321,1.9096211268471937,1763811.6681034716,2204078.8993055467,756411.721845875,2.013861254080068,3.727028067783193,3.086446428832582,40.74378012728573,,,132.4283462660322,82.66935927530497,103.15025725197825,5,65.77948081643073,231.06415634648386,251.31729857031368,2,2,7,10,11,14
7,7,7,8,0.3543630589337858,344.8597745731646,-0.0016857960916088,-37.70374564907769,14.0,7.0,10.0,203.2416091225284,246.70761934949024,273.8203187032419,3.490518916484441,4.237014339229543,4.702654177350347,1.6796827200208977,2.0389059450371114,2.262977840522664,3795950.2608536175,982794.3006356556,1763811.6681034716,4.346556430642644,3.086354904203779,2.013861254080068,58.05495665644332,,40.74378012728573,139.00821101210173,85.58470496161712,132.4283462660322,6,203.24160912252955,273.8203187032413,324.8107134170483,0,0,10,11,11,14
8,8,8,9,2.3626214580246736,344.8626037753515,0.0005525830758156,-37.708985976789634,3.0,2.0,19.0,649.8039740795152,684.7584250912843,765.6958985462222,11.159885386283824,11.760201300916991,13.150240394617535,5.370280777516662,5.659160537944504,6.328065277241515,1593026.958324908,349238.93637387734,547745.5952459733,0.987113020807974,,5.07582418798568,,,,110.68831034465336,79.89060193196516,90.984319529303,0,649.8039740789669,765.6958985467586,1190.8764495375785,0,0,0,4,4,12
9,9,9,10,0.647337008410714,344.8594938159228,-0.0019078987041362,-37.70482952674942,13.0,7.0,6.0,64.906988092842,65.77948081878829,253.6218170152821,1.1147277898863202,1.1297121839656574,4.355760386601219,0.5364213891970421,0.5436320728825486,2.096048074506467,2204078.8993055467,982794.3006356556,756411.721845875,3.727028067783193,3.086354904203779,3.086446428832582,,,,82.66935927530497,85.58470496161712,103.15025725197825,5,64.90698809389178,253.62181701529232,273.8203187032413,2,2,7,10,11,14
10,10,10,11,0.2279500051701666,344.8607696215978,-0.0008985467666353,-37.70237376589832,16.0,17.0,15.0,40.52387231712457,175.8919451036258,230.44712654223392,0.6959664583586714,3.0208093917978864,3.9577528337724113,0.3349080356787159,1.4536524388729424,1.9045217069606133,1785981.1381183497,12331966.842970371,4850326.150182631,3.856460507825753,7.154184568675819,5.073405374303238,61.5348454613219,53.82784073019724,68.37957832726677,143.05779865320446,137.3592482351715,148.21770843457548,6,40.523872318418604,230.44712653881882,336.19742552381655,1,2,6,9,11,11
11,11,11,12,3.4509894816012023,344.85039794169114,-0.0091050122104593,-37.69902741567653,5.0,6.0,8.0,28.856380276568608,2169.385208240842,2176.0135595458883,0.4955862219921113,37.257528806225366,37.37136566136176,0.2384824816245342,17.92880337389128,17.9835831367429,2119165.027988899,756411.721845875,979037.813527403,2.4483237727203253,3.086446428832582,3.1582978764849843,18.82815244825053,,70.18578217474418,102.78691595160188,103.15025725197825,150.78180387365907,1,28.85638027829629,2176.013559544955,2193.3628738891193,1,1,1,1,1,1
12,12,12,13,0.7039799361816628,344.8592262087287,-0.002119617592399,-37.70498430806168,10.0,7.0,6.0,64.906988092842,82.72344556768208,191.9644207885709,1.1147277898863202,1.4207117963560691,3.2968418472347807,0.5364213891970421,0.6836648394023321,1.5864828164344718,1763811.6681034716,982794.3006356556,756411.721845875,2.013861254080068,3.086354904203779,3.086446428832582,40.74378012728573,,,132.4283462660322,85.58470496161712,103.15025725197825,5,64.90698809389178,191.9644207881076,324.8107134170483,2,3,7,10,11,14
13,13,13,14,0.1761020230109553,344.86070502596743,-0.0009496418000232,-37.703381674363975,15.0,8.0,11.0,73.78612671904696,203.2416091225284,249.76525903326385,1.2672201927494142,3.490518916484441,4.289526958087875,0.6098027001574137,1.6796827200208977,2.0641756944897867,4850326.150182631,979037.813527403,804203.5048411951,5.073405374303238,3.1582978764849843,0.5726790011017613,68.37957832726677,70.18578217474418,,148.21770843457548,150.78180387365907,140.74402062384254,5,73.78612671903097,249.76525902975152,303.20730257451436,1,1,9,11,11,12
14,14,14,15,0.144724675428302,344.8610576702539,-0.0006706350211065,-37.70327658854989,14.0,11.0,16.0,73.78612671904696,230.44712654223392,239.322307760724,1.2672201927494142,3.9577528337724113,4.110177271190098,0.6098027001574137,1.9045217069606133,1.9778703120721013,3795950.2608536175,804203.5048411951,1785981.1381183497,4.346556430642644,0.5726790011017613,3.856460507825753,58.05495665644332,,61.5348454613219,139.00821101210173,140.74402062384254,143.05779865320446,5,73.78612671903097,239.3223077607241,276.7627086042858,1,1,9,11,11,12
