,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,0.7899026841800796,55.50398348136588,5.4641247183446286e-05,-47.22535918639542,7.0,3.0,4.0,73.9930951120967,149.65647726458874,201.0768138260247,1.3001544496815127,2.6296580044994644,3.533179870738336,0.6166091259341391,1.24713731053824,1.6756401152168727,10113029.795989472,2391759.892916309,3614499.309135853,10.666466409095422,7.413260215202155,9.33934437577108,90.63480440055756,34.6162843958919,,176.32938690310235,114.16655189476086,119.4863195689374,4,113.83082897898242,309.3361667286301,420.5830181512504,0,1,10,17,23,45
1,1,1,2,0.4911827739284898,55.50336920644008,-0.0003625392261388,-47.22298401937975,6.0,11.0,26.0,140.9413033278565,178.60772335772418,245.32866987055309,2.476521118464022,3.1383688696793803,4.310742256198725,1.1745108610654709,1.4883976946477018,2.044405582254609,998632.7545812692,1752904.132511072,1266929.215929508,9.062587241004977,8.394938146861719,2.998869585386124,,,,90.64681181481065,119.49503907107407,79.32186692046676,3,216.8238180970844,377.41313322664195,466.5814353436926,0,0,18,31,46,63
2,2,2,3,0.7686214411412579,55.50501121156346,0.0007525880760127,-47.22547846895275,10.0,5.0,1.0,130.643560245954,135.5757927633997,149.65647726458874,2.295576444243688,2.382242153317027,2.6296580044994644,1.0886963353829502,1.1297982730283311,1.24713731053824,6080266.806301235,2618730.5230659004,1862561.4121171352,12.27043479109867,9.748884652889256,6.788450685222198,59.659613010092976,,54.17899696261487,139.94046065572903,103.5102546435688,137.4701152175018,5,200.9817908128248,230.23122418508274,357.5557176501727,0,0,9,14,21,46
3,3,3,4,0.5904648301235095,55.50441904353882,0.0003504446778286,-47.2244549917934,8.0,5.0,15.0,149.31068063622368,149.9320099293129,198.195752099768,2.6235819101777897,2.6344994700379853,3.482555887277109,1.2442556719685312,1.249433416077608,1.6516312674980669,2357051.153632548,2618730.5230659004,3935031.181912285,7.634205658701904,9.748884652889256,7.888770144776719,48.05891538004202,,37.38324785325249,131.76358774479166,103.5102546435688,117.24565229127109,6,229.69925134351175,304.90394714667724,309.3361667286301,0,0,16,22,36,57
4,4,4,5,0.6333372379403756,55.50527415500388,0.0009311677220775,-47.22486238184153,10.0,3.0,4.0,129.0911481318802,135.5757927633997,149.9320099293129,2.2682985541271194,2.382242153317027,2.6344994700379853,1.0757595677656684,1.1297982730283311,1.249433416077608,6080266.806301235,2391759.892916309,3614499.309135853,12.27043479109867,7.413260215202155,9.33934437577108,59.659613010092976,34.6162843958919,,139.94046065572903,114.16655189476086,119.4863195689374,9,198.59356313303303,230.655103085091,286.3167993391479,0,1,11,19,30,56
5,5,5,6,0.6180236275725546,55.50243641788671,-0.0009960436069175,-47.22277584196272,2.0,26.0,11.0,140.9413033278565,143.42288672050486,181.072415243886,2.476521118464022,2.520125750562728,3.1816766961466003,1.1745108610654709,1.195190722670874,1.50893679369905,2284761.4102846403,1266929.215929508,1752904.132511072,6.752559322117863,2.998869585386124,8.394938146861719,,,,136.00809065433276,79.32186692046676,119.49503907107407,4,216.8238180970844,278.5614401047102,474.82904698289246,0,0,11,23,39,61
6,6,6,7,0.788066313350255,55.50353602316382,-0.0002492358127883,-47.22518535863363,1.0,4.0,3.0,73.9930951120967,199.73766675501773,220.62159663797675,1.3001544496815127,3.5096493234553776,3.8766070013715535,0.6166091259341391,1.664480556291815,1.8385133053164733,1862561.4121171352,3614499.309135853,2391759.892916309,6.788450685222198,9.33934437577108,7.413260215202155,54.17899696261487,,34.6162843958919,137.4701152175018,119.4863195689374,114.16655189476086,4,113.83082897898242,339.4038213655996,434.4156709009717,0,1,11,17,22,47
7,7,7,8,0.455256178155996,55.50519367440413,0.0008765260391894,-47.223983523550885,15.0,4.0,5.0,78.52473347196292,149.31068063622368,186.11360697362736,1.3797812009209578,2.6235819101777897,3.270256959604851,0.6543727789330244,1.2442556719685312,1.5509467247802284,3935031.181912285,3614499.309135853,2618730.5230659004,7.888770144776719,9.33934437577108,9.748884652889256,37.38324785325249,,,117.24565229127109,119.4863195689374,103.5102546435688,7,120.80229233329915,286.3167993391479,349.8052223650212,0,1,17,31,39,63
8,8,8,9,0.0503022749489377,55.50631295329555,0.0016367231516232,-47.222149020634966,20.0,59.0,14.0,67.9012436128983,79.20043281913944,94.93017202972428,1.1931127342149177,1.3916541130021125,1.6680459897845208,0.5658436967741526,0.6600036068261621,0.791084766914369,8911056.369485123,2086771.4045504413,1513511.5317268176,9.37334446588859,4.82191528956889,4.983836668896038,76.30658999327706,,54.78138511179753,157.72592757744405,125.88441526202686,145.5381947461205,14,104.45913686100758,146.04038607706127,205.87482378867375,0,4,24,37,56,70
9,9,9,10,0.7217657547247371,55.50588673661665,0.001347174529768,-47.22530956595953,5.0,3.0,18.0,129.0911481318802,130.643560245954,201.16977887199624,2.2682985541271194,2.295576444243688,3.534813386919834,1.0757595677656684,1.0886963353829502,1.6764148239333023,2618730.5230659004,2391759.892916309,8101610.711113444,9.748884652889256,7.413260215202155,13.110623610233445,,34.6162843958919,57.21844464006451,103.5102546435688,114.16655189476086,135.8507592130526,5,198.59356313303303,309.4791839643219,390.62010854983475,0,1,10,14,22,48
