cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
1,139.47353604466454,0.002706444029983699,-22.34011488403777,6.0,5.0,4.0,489.1526488433843,517.950268312598,663.5633301349967,6.767982215839336,7.166429974196564,9.181151994282047,4.076272073694874,4.316252235938322,5.529694417791643,725489.0150302467,2871336.9477290804,2748497.89227908,6.082706501288892,7.326800448098093,5.4892438606056375,119.93361426023323,175.7344740202897,185.85600941529194
2,139.46813713967651,-0.0022872158004707227,-22.34157629960132,3.0,4.0,7.0,154.00266571807032,611.5599060526157,619.1997875634175,2.1308017144265063,8.461625584306509,8.56733201831742,1.2833555476505871,5.0963325504384684,5.159998229695152,1115024.0515043281,2748497.89227908,2442877.3514435864,2.3271958714272554,5.4892438606056375,6.693411998706376,169.03217086003934,185.85600941529194,174.7735605563405
3,139.4686052956126,-0.001854194869886253,-22.342142417125224,2.0,4.0,7.0,154.00266571807032,502.304252913239,511.8420575239265,2.1308017144265063,6.949949588734081,7.081915943482272,1.2833555476505871,4.185868774276996,4.265350479366058,614294.0500084988,2748497.89227908,2442877.3514435864,3.410227304427267,5.4892438606056375,6.693411998706376,72.926775663689,185.85600941529194,174.7735605563405
4,139.47111733009885,0.00046926185761475136,-22.342218750558814,6.0,16.0,3.0,376.26774232074837,490.3048066164116,502.304252913239,5.206091379536204,6.783923626636411,6.949949588734081,3.1355645193395736,4.085873388470102,4.185868774276996,725489.0150302467,1853661.255705735,1115024.0515043281,6.082706501288892,2.315821865044763,2.3271958714272554,119.93361426023323,134.75574453957097,169.03217086003934
5,139.47459440439525,0.003685309480730186,-22.342303037114483,6.0,16.0,1.0,319.3344069567985,354.7141244599462,517.950268312598,4.418354050212241,4.907872607310742,7.166429974196564,2.6611200579733234,2.955951037166221,4.316252235938322,725489.0150302467,1853661.255705735,1112378.1965307926,6.082706501288892,2.315821865044763,3.1935305272406658,119.93361426023323,134.75574453957097,105.83825664793407
6,139.47299668991508,0.0022075362223612067,-22.342323068409407,16.0,5.0,4.0,229.35427054609943,319.3344069567985,376.26774232074837,3.1733767114482188,4.418354050212241,5.206091379536204,1.911285587884164,2.6611200579733234,3.1355645193395736,1853661.255705735,2871336.9477290804,2748497.89227908,2.315821865044763,7.326800448098093,5.4892438606056375,134.75574453957097,175.7344740202897,185.85600941529194
7,139.46797321005138,-0.002438789840350269,-22.3444380018322,8.0,15.0,3.0,224.35462579995468,382.5818402915403,511.8420575239265,3.1042009504512547,5.293454093152151,7.081915943482272,1.869621881666291,3.1881820024295053,4.265350479366058,589502.8269542377,353563.2310026266,1115024.0515043281,4.626728757776369,6.480040156104945,2.3271958714272554,87.60597849027889,145.71551411658083,169.03217086003934
8,139.46710122817518,-0.003245283851513112,-22.345091993110785,7.0,15.0,17.0,224.35462579995468,561.1309032721026,664.7842285857437,3.1042009504512547,7.7638830804316035,9.198044510394428,1.869621881666291,4.676090860600858,5.53986857154787,2442877.3514435864,353563.2310026266,2916505.6950039417,6.693411998706376,6.480040156104945,2.6708285026100227,174.7735605563405,145.71551411658083,213.56907697423512
9,139.4828559190257,0.011326554096421491,-22.343193584619847,14.0,18.0,10.0,113.98329197005259,282.41021511492056,576.6261075834848,1.5770882459294115,3.9074659372459286,7.9782768232810035,0.9498607664171056,2.353418459291007,4.80521756319571,719716.9285117985,186787.2156581514,895026.7567772601,2.15311305512666,,,84.48601653349685,78.23057478905744,120.42639517032245
10,139.48034295620272,0.009002340678599204,-22.34188214347847,18.0,14.0,9.0,517.4577211532675,554.3542835472347,576.6261075834848,7.159615025074457,7.670120853262111,7.9782768232810035,4.312147676277233,4.619619029560293,4.80521756319571,186787.2156581514,719716.9285117985,598821.4989668602,,2.15311305512666,2.453314430191459,78.23057478905744,84.48601653349685,107.118163576772
