cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
1,3.421805915728388,24.163803141035014,-0.007956715978805165,15.766225650859273,27.0,51.0,17.0,692.7154774167549,725.333348025709,743.2866727692908,8.697496088463666,9.10703479704476,9.332450536728423,5.772628978472958,6.0444445668809115,6.194055606410758,3126204.1052592862,3500239.5791468387,357223.7816293062,3.709214744501541,3.609357095104517,0.5214151650106958,79.422130503808,74.95496568973044,109.2460666156085,169.69713015533966,165.75860834356826,225.92095553911227
2,2.3931744869640394,24.17236194522995,0.0002800867715109078,15.769792549723213,28.0,16.0,26.0,636.1616269321871,655.9856236142733,671.4527340533083,7.987425490342525,8.236328740264328,8.430528432531931,5.301346891101559,5.4665468634522805,5.5954394504442355,3190472.7713064207,964641.6788592853,1729401.0799321164,8.322549870307961,2.2188116106902696,2.859029770546137,74.02223434018123,71.07710341591988,71.18107010860665,154.66214086228769,152.02143165788235,170.41927068666908
3,6.896099431120571,24.175554054765144,0.003352482246378703,15.743597483062027,9.0,4.0,6.0,173.60601953033017,1510.4437335918021,1597.2902492668838,2.179737172077617,18.964609414747574,20.055024245952925,1.4467168294194184,12.587031113265017,13.310752077224036,2464154.021141202,2996129.8879278996,3906323.175754215,4.004341625398739,3.832404057761494,4.088014498155716,56.02531287546488,48.15748892923309,64.35778746306195,134.46404360810683,130.39518639223323,148.6393469069195
4,5.750545235708487,24.1806213646448,0.008229398422235896,15.75091638820785,11.0,6.0,10.0,188.60242804090151,512.5267148577864,565.7908379103247,2.3680268936355877,6.435108270327943,7.103874187948965,1.5716869003408462,4.271055957148219,4.7149236492527065,1562601.920088842,3906323.175754215,6356905.690125374,5.0399437814493275,4.088014498155716,4.0513564942462565,62.990535670496016,64.35778746306195,102.23990574178077,153.15043886719826,148.6393469069195,195.14215714841487
5,3.398052693578825,24.174688457945123,0.0025191058497918643,15.76391045051805,7.0,24.0,16.0,214.56359713936183,589.5077020327418,809.615135000542,2.6939863590250943,7.401654935832047,10.165247781221119,1.7880299761613487,4.912564183606183,6.746792791671183,2010660.1203923502,267972.873100824,964641.6788592853,3.3706590723814736,,2.2188116106902696,44.787528371524985,,71.07710341591988,125.65343499467792,67.06915151246879,152.02143165788235
6,6.127174016876481,24.18320961110776,0.01072054526193816,15.749273129944534,10.0,21.0,4.0,221.32384078550285,471.8580432826189,512.5267148577864,2.7788656414812003,5.9244864876775925,6.435108270327943,1.8443653398791904,3.9321503606884916,4.271055957148219,6356905.690125374,5228263.733865819,2996129.8879278996,4.0513564942462565,5.00216707327418,3.832404057761494,102.23990574178077,51.352876724983375,48.15748892923309,195.14215714841487,132.23013612901417,130.39518639223323
7,3.5645800135223062,24.173898161859974,0.0017585419355026324,15.762919282528285,5.0,24.0,16.0,214.56359713936183,794.0753509587596,1012.734952812394,2.6939863590250943,9.970135624317981,12.715550002698965,1.7880299761613487,6.617294591322997,8.439457940103285,1293995.8493880036,267972.873100824,964641.6788592853,,,2.2188116106902696,54.57750036043748,,71.07710341591988,132.85010924407914,67.06915151246879,152.02143165788235
8,1.2104312205213676,24.169676696823622,-0.0023040010922874533,15.777854811664133,32.0,86.0,56.0,281.1017496419643,357.34856906342486,371.70909095305086,3.5294164020827496,4.486745111048461,4.667050859996202,2.342514580349703,2.9779047421952067,3.0975757579420917,2681810.3545422647,2038453.8499812703,2272665.0199470576,5.104531919692494,4.989070710020752,2.141081414035655,,42.10543841582221,111.8948063193618,129.23527818262215,119.80082985409695,206.29170593757135
9,6.828699715307685,24.17649540212293,0.004258506094484891,15.744045774062155,3.0,4.0,6.0,173.60601953033017,1362.8585521936866,1427.442736457955,2.179737172077617,17.111580891821927,17.92247758509322,1.4467168294194184,11.357154601614056,11.895356137149626,1898190.1484572736,2996129.8879278996,3906323.175754215,4.71080124030291,3.832404057761494,4.088014498155716,,48.15748892923309,64.35778746306195,89.01166990657006,130.39518639223323,148.6393469069195
10,5.989443797419139,24.183988083212327,0.011469733296781049,15.750321697912119,6.0,21.0,4.0,221.32384078550285,348.51727388149783,565.7908379103247,2.7788656414812003,4.375862421394527,7.103874187948965,1.8443653398791904,2.9043106156791483,4.7149236492527065,3906323.175754215,5228263.733865819,2996129.8879278996,4.088014498155716,5.00216707327418,3.832404057761494,64.35778746306195,51.352876724983375,48.15748892923309,148.6393469069195,132.23013612901417,130.39518639223323
