,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,2.504505430868752,86.7529371444012,-0.0040063706132373,-34.26160310013613,5.0,6.0,7.0,231.4303131950092,235.1140719688729,251.8171393713346,5.1618255718571655,5.243988189091583,5.616533683483371,2.5714479243889907,2.612378577431922,2.797968215237052,735947.6424180524,239391.31907265764,974900.8249317824,2.2154176088045165,5.646650144394755,2.512151293762348,50.8297841442857,,71.28081311964571,112.68865763776569,85.95798882520107,150.3436659115278,5,231.4303131950103,251.81713937133205,394.9471586759748,0,0,9,14,15,26
1,1,1,2,2.500225357968415,86.75517395004006,-0.0021576806907131,-34.26254991637244,5.0,3.0,10.0,227.4436503818985,228.74238744782468,332.4941371547206,5.072906977870964,5.1018740310865365,7.415954789862129,2.5271516709099844,2.541582082753608,3.694379301719118,735947.6424180524,2020426.3628602207,1593107.715834683,2.2154176088045165,2.661367990461384,3.332665570859984,50.8297841442857,52.0915715527733,64.27916455872122,112.68865763776569,118.73055836251234,127.3294637302927,5,227.44365038190196,332.49413715472076,385.608062848487,0,0,10,11,14,21
2,2,2,3,2.3837428646917496,86.75626259341153,-0.0012579633236724,-34.261890651432225,9.0,2.0,10.0,157.90152756648857,228.74238744782468,276.3647242116547,3.521838308801056,5.1018740310865365,6.164043425862397,1.7544614174054287,2.541582082753608,3.070719157907275,1193898.6076426266,1219612.5028903882,1593107.715834683,3.2047427547892635,,3.332665570859984,53.29478817157468,77.84638403787959,64.27916455872122,115.22737655561072,148.0722912710237,127.3294637302927,5,157.90152756648698,276.36472421165934,314.1636373962492,0,1,10,12,15,27
3,3,3,4,2.0503118103074627,86.75584296726629,-0.0016048014423292,-34.26039849464447,10.0,12.0,8.0,163.88431775349702,216.3171844883653,265.2070252453031,3.655278561082676,4.824742096698971,5.915181921712475,1.8209368639277448,2.403524272092948,2.9467447249478127,1593107.715834683,1530141.147277322,1177173.7685548668,3.332665570859984,2.062794062773252,3.16933714302738,64.27916455872122,45.55962479051341,48.34488954408808,127.3294637302927,111.12255955769837,112.28030550785002,7,163.8843177535006,265.2070252453005,314.1636373962492,0,1,13,15,19,36
4,4,4,5,2.5436381696761354,86.75383729266066,-0.0032623869870737,-34.262451640542324,2.0,1.0,6.0,227.4436503818985,231.4303131950092,301.8683359798513,5.072906977870964,5.1618255718571655,6.732876408812507,2.5271516709099844,2.5714479243889907,3.354092621998349,1219612.5028903882,1846899.19026288,239391.31907265764,,4.801444459370022,5.646650144394755,77.84638403787959,42.03902507592747,,148.0722912710237,112.36101694880652,85.95798882520107,5,227.44365038190196,301.86833597985185,392.19259567656627,0,0,9,11,15,20
5,5,5,6,2.251918386000656,86.75411516092251,-0.0030327903455517,-34.26099767538909,7.0,10.0,8.0,118.07319554912851,170.89843146112042,178.96420501786338,2.6335065260998256,3.811721470397743,3.991620618556969,1.3119243949903172,1.8988714606791164,1.988491166865149,974900.8249317824,1593107.715834683,1177173.7685548668,2.512151293762348,3.332665570859984,3.16933714302738,71.28081311964571,64.27916455872122,48.34488954408808,150.3436659115278,127.3294637302927,112.28030550785002,8,118.07319554913491,178.9642050178642,301.86833597985185,0,3,14,15,17,33
6,6,6,7,2.2236374368092906,86.7536874426874,-0.0033863099367478,-34.26054323592948,6.0,8.0,13.0,118.07319554912851,134.0451333759247,231.39714890477683,2.6335065260998256,2.9897448942214617,5.161085874973769,1.3119243949903172,1.489390370843608,2.5710794322752983,239391.31907265764,1177173.7685548668,3888607.598826924,5.646650144394755,3.16933714302738,5.227738539071465,,48.34488954408808,71.25388450373079,85.95798882520107,112.28030550785002,136.88516931907554,7,118.07319554913491,231.39714890337504,255.39475220576324,0,2,14,15,17,34
7,7,7,8,2.078179158504066,86.75430985592047,-0.0028719077753436,-34.26013996164526,7.0,6.0,10.0,134.0451333759247,178.96420501786338,212.26441729243493,2.9897448942214617,3.991620618556969,4.734349109453995,1.489390370843608,1.988491166865149,2.3584935254715,974900.8249317824,239391.31907265764,1593107.715834683,2.512151293762348,5.646650144394755,3.332665570859984,71.28081311964571,,64.27916455872122,150.3436659115278,85.95798882520107,127.3294637302927,8,134.0451333759364,212.26441729243007,265.2070252453005,0,2,15,17,19,37
8,8,8,9,2.367108476507933,86.75708747401987,-0.0005762242805611,-34.2615327711626,3.0,12.0,4.0,157.90152756648857,185.8665834135833,314.011369095027,3.521838308801056,4.145571381608652,7.0037148222791386,1.7544614174054287,2.0651842601509256,3.489015212166968,2020426.3628602207,1530141.147277322,2458542.4487828794,2.661367990461384,2.062794062773252,4.917897447515769,52.0915715527733,45.55962479051341,53.65636736440414,118.73055836251234,111.12255955769837,115.2217861411124,5,157.90152756648698,314.0113690950271,385.608062848487,0,2,8,12,15,29
9,9,9,10,2.1702219130065235,86.75512005392874,-0.0022022664520102,-34.26092920946949,4.0,6.0,8.0,163.88431775349702,170.89843146112042,212.26441729243493,3.655278561082676,3.811721470397743,4.734349109453995,1.8209368639277448,1.8988714606791164,2.3584935254715,2458542.4487828794,239391.31907265764,1177173.7685548668,4.917897447515769,5.646650144394755,3.16933714302738,53.65636736440414,,48.34488954408808,115.2217861411124,85.95798882520107,112.28030550785002,10,163.8843177535006,212.26441729243007,276.36472421165934,0,2,13,15,17,34
