,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,4.529924133997816,201.31992647037143,-0.0075646185371466,-21.12320550260896,2.0,3.0,5.0,76.87489120647689,331.6503482451241,477.709342158718,1.4473898699989376,6.2442671059177925,8.99424573866753,0.6406240933873083,2.7637529020427047,3.9809111846559886,2,76.87489120647206,477.7093421587189,1343.4813443149196,1,1,3,3,3,6
1,1,1,2,4.589578535132064,201.31997135702883,-0.0075227589325528,-21.12298838621639,1.0,3.0,5.0,76.87489120647689,271.1334091727958,450.9716119886255,1.4473898699989376,5.104862507069383,8.49083143540675,0.6406240933873083,2.259445076439968,3.758096766571884,2,76.87489120647206,450.9716119886519,1419.8473946950298,1,1,3,3,3,5
2,2,2,3,4.636013500288696,201.32064558432688,-0.0068938550624537,-21.12252723476344,5.0,2.0,1.0,260.7582718106346,271.1334091727958,331.6503482451241,4.909520848926335,5.104862507069383,6.2442671059177925,2.172985598421958,2.259445076439968,2.7637529020427047,3,260.7582718106554,331.65034824510826,1645.9131508673552,0,0,3,3,3,4
3,3,3,4,3.8287520403075113,201.3182721340565,-0.0091075606250773,-21.127039780316043,8.0,12.0,21.0,138.6838895384054,1006.0721155290108,1015.4670302393264,2.611121182738372,18.942187307868405,19.119073468847706,1.1556990794867132,8.383934296075102,8.462225251994399,1,138.68388953841932,1015.4670302393257,1150.6874224599223,0,1,1,1,1,7
4,4,4,5,4.4296917135515645,201.32135679125147,-0.0062304180688463,-21.12287705984838,3.0,2.0,1.0,260.7582718106346,450.9716119886255,477.709342158718,4.909520848926335,8.49083143540675,8.99424573866753,2.172985598421958,3.758096766571884,3.9809111846559886,1,260.7582718106554,477.7093421587189,1428.5476755646316,0,0,3,3,4,5
5,5,5,6,0.2844396192877213,201.32640588660388,-0.001520458450721,-21.134031429798792,20.0,23.0,17.0,238.62946691834244,317.6695481145721,349.58412645503466,4.492882756388936,5.9810385254819485,6.581921813514247,1.98857889098619,2.6472462342881045,2.91320105379196,4,238.6294669183539,349.5841264550538,440.69221942454334,0,0,5,5,5,17
6,6,6,7,4.11622195921612,201.3240155974198,-0.0037502533092675,-21.12305579728074,5.0,3.0,13.0,864.514131838548,1108.276109567398,1213.3312678294317,16.276953076046972,20.86647003949886,22.8444340986765,7.20428443198791,9.235634246394996,10.11109389857861,0,864.5141318385496,1213.3312678294365,1327.1597792441737,0,0,0,0,1,5
7,7,7,8,3.7678784360391377,201.3186671476306,-0.0087391074744584,-21.12688694045691,4.0,12.0,21.0,138.6838895384054,953.9876646777676,956.9084441915747,2.611121182738372,17.96154843653566,18.016540471183628,1.1556990794867132,7.949897205648074,7.974237034929802,1,138.68388953841932,956.9084441915637,1085.261342533795,0,1,1,1,3,8
8,8,8,9,1.9710989005820696,201.3230904880953,-0.0046129852242554,-21.13006358001206,16.0,10.0,11.0,101.37242577902468,121.85379953226963,688.1880509379909,1.9086260789064704,2.294246564722667,12.957109895695554,0.8447702148252068,1.0154483294355818,5.734900424483265,2,101.37242577901898,688.1880509379913,833.5263072654004,0,2,2,4,7,10
9,9,9,10,1.940851343588574,201.32342846455217,-0.0042977372191555,-21.12991041313709,9.0,16.0,11.0,121.85379953226963,222.9993505219865,742.882090523774,2.294246564722667,4.198601076324798,13.986881744518849,1.0154483294355818,1.858327921016557,6.190684087698125,2,121.8537995322531,742.882090523759,912.1754118718245,0,1,2,3,7,10
10,10,10,11,2.657037190305477,201.3215102249888,-0.0060870528107895,-21.12874249225593,14.0,18.0,21.0,150.46155529753375,243.8148003678997,263.74542065079345,2.8328694524849896,4.590511500829013,4.965762476115275,1.2538462941461164,2.0317900030658342,2.1978785054232817,4,150.4615552975489,263.74542065081005,665.5931469501149,0,1,4,7,8,10
11,11,11,12,2.82304545315276,201.32058831026453,-0.006946979395419,-21.12896480806106,21.0,18.0,14.0,50.41064374645875,68.97293730420729,177.35066161953003,0.949124661559226,1.2986129696112076,3.3391338450972654,0.4200886978871568,0.5747744775350616,1.4779221801627525,4,50.410643746465794,177.35066161953725,844.8739636252432,2,3,4,4,8,10
12,12,12,13,2.987895144054977,201.323429488844,-0.0042968805534932,-21.12650261959025,11.0,14.0,10.0,996.8934403292276,1142.5824257729057,1184.7862169746604,18.769372474628582,21.51238463883749,22.306991810337767,8.307445336076908,9.521520214774227,9.873218474788851,0,996.8934403292118,1184.7862169746604,1210.4924056197535,0,0,0,0,1,10
13,13,13,14,2.682623969676865,201.32113416560043,-0.0064378197819893,-21.128995975721995,18.0,21.0,11.0,108.38593016054196,144.238987823296,150.46155529753375,2.0406753740103314,2.7157118086009,2.8328694524849896,0.9032160846711844,1.2019915651941349,1.2538462941461164,4,108.38593016053474,150.4615552975489,692.3107999753396,0,4,4,6,7,10
14,14,14,15,1.1425200606888342,201.32727691791845,-0.0007080272853344,-21.131060993109315,19.0,6.0,20.0,15.6870524782483,1070.6608185823256,1164.8887793595263,0.2953536647768985,20.158254518482696,21.93236559375257,0.130725437318736,8.92217348818606,9.707406494662733,1,15.687052478250608,1164.88877935953,1248.6702852360222,1,1,1,1,1,10
15,15,15,16,1.993643374011749,201.3228228243921,-0.004862647487779,-21.130214198241884,9.0,10.0,11.0,101.37242577902468,222.9993505219865,665.5931469501102,1.9086260789064704,4.198601076324798,12.53169615354379,0.8447702148252068,1.858327921016557,5.546609557917592,2,101.37242577901898,665.5931469501149,784.7205338014903,0,1,2,5,7,10
16,16,16,17,0.6417875043338587,201.3253372173071,-0.0025172463219292,-21.13416355781994,23.0,20.0,24.0,33.56965624205278,114.17259936100923,239.325036311588,0.6320448669461026,2.1496259851961788,4.505978841181575,0.2797471353504402,0.9514383280084115,1.9943753025965696,5,33.56965624205992,239.3250363139642,349.5841264550538,1,2,5,5,5,10
17,17,17,18,2.7683493917774578,201.32080073865188,-0.0067488318225986,-21.128974540743137,21.0,12.0,14.0,45.964372693627,68.97293730420729,108.38593016054196,0.8654108821946057,1.2986129696112076,2.0406753740103314,0.3830364391135589,0.5747744775350616,0.9032160846711844,4,45.9643726936305,108.38593016053474,784.7205338014903,2,3,4,5,7,10
18,18,18,19,1.158869902352304,201.32728770085552,-0.0006979696190242,-21.131017007772787,15.0,6.0,20.0,15.6870524782483,1086.3341187248805,1180.1364692721693,0.2953536647768985,20.45334925617613,22.21944700062141,0.130725437318736,9.05278432270735,9.83447057726809,1,15.687052478250608,1180.1364692721772,1263.6507789909501,1,1,1,1,1,10
19,19,19,20,0.5287665747013399,201.32567057023965,-0.002206316708857,-21.134057891453875,23.0,17.0,6.0,86.14027755142183,114.17259936100923,238.62946691834244,1.6218372887442911,2.1496259851961788,4.492882756388936,0.7178356462618496,0.9514383280084115,1.98857889098619,5,86.14027755142236,238.6294669183539,305.5969526467808,1,2,5,5,5,11
20,20,20,21,2.81377012384594,201.3207091772774,-0.0068342423025489,-21.128873626147858,18.0,12.0,14.0,45.964372693627,50.41064374645875,144.238987823296,0.8654108821946057,0.949124661559226,2.7157118086009,0.3830364391135589,0.4200886978871568,1.2019915651941349,4,45.9643726936305,144.23898782329425,828.9072714042844,2,3,4,4,8,10
