cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
31,55.46550962594837,-0.025421168677512263,-47.2218134211841,32.0,25.0,33.0,259.0685414426406,635.3274778041774,643.8224775892343,2.219206032809696,5.442276255162244,5.515045240029088,1.7271236096176044,4.235516518694517,4.292149850594893,6.756012609071506,6.3786208222640335,5.947742112869555,1470946.4646647035,4186429.4247454433,5160212.388038444,4.957972168420938,4.936591508408549,6.175940670374507,91.17874587055502,97.75392148565635,131.73792725328727,207.71580985698066,216.89501802636687,248.24475702521036
32,55.464251449233686,-0.02627523863770177,-47.222692606733425,31.0,25.0,24.0,259.0685414426406,542.0866863289798,703.4593773933293,2.219206032809696,4.643566671229519,6.025900657233871,1.7271236096176044,3.6139112421931987,4.689729182622193,6.566803290880756,6.3786208222640335,6.5835643622323206,2107984.801824891,4186429.4247454433,3344793.6865175418,4.584820320546089,4.936591508408549,4.140851252153532,109.30792750397951,97.75392148565635,109.93096740316524,223.23924823816088,216.89501802636687,216.1970576415611
33,55.46954396131709,-0.02268177163763386,-47.2204813365108,38.0,35.0,34.0,333.58608436987026,411.66996393771007,559.6489776994273,2.8575304696301247,3.526404488981107,4.7940069475449185,2.2239072291324686,2.7444664262514,3.730993184662849,5.728908804356304,6.084580308123207,6.449948966887862,5647011.694460285,3680477.7922040825,1490506.7941665102,7.28595178195407,5.383810656027804,3.3536504166964853,96.8907879410891,84.12513235070881,34.485307315972534,216.21098749355048,188.601864768064,193.5875016441303
34,55.46684163907354,-0.024518014255170858,-47.21857362853663,35.0,33.0,44.0,328.00394284491983,559.6489776994273,601.2721802484745,2.8097133086611223,4.7940069475449185,5.150555302228719,2.1866929522994654,3.730993184662849,4.0084812016564975,6.084580308123207,5.947742112869555,6.132355134259434,3680477.7922040825,5160212.388038444,5036424.576968616,5.383810656027804,6.175940670374507,6.549747615459667,84.12513235070881,131.73792725328727,162.2784400886758,188.601864768064,248.24475702521036,290.271647782619
35,55.46912632773531,-0.02296625420060746,-47.21855449891503,34.0,38.0,33.0,328.00394284491983,333.57156935685435,411.66996393771007,2.8097133086611223,2.8574061326331606,3.526404488981107,2.1866929522994654,2.2238104623790296,2.7444664262514,6.449948966887862,5.728908804356304,5.947742112869555,1490506.7941665102,5647011.694460285,5160212.388038444,3.3536504166964853,7.28595178195407,6.175940670374507,34.485307315972534,96.8907879410891,131.73792725328727,193.5875016441303,216.21098749355048,248.24475702521036
36,55.53251996277134,0.02008618297690217,-47.23109355414385,43.0,30.0,42.0,388.7831150837727,424.60299649707116,585.6052840252739,3.3303535413599468,3.6371900892644704,5.01635116296765,2.5918874338918174,2.8306866433138067,3.9040352268351604,4.999923275416667,4.724395293050099,5.188701109648253,1099518.362063179,1938676.8389425564,830614.31021624,3.2647037206640914,5.153792830227017,15.403552307410457,76.9130701728486,84.05283413046529,,192.88955452521964,192.02005872705413,252.41090920330842
37,55.50175256877303,-0.0008063280700798313,-47.2227503838844,45.0,5.0,17.0,158.7059394991023,241.2684994479143,352.17357125181366,1.359490335715338,2.066729161789412,3.0167526692591475,1.058039596660682,1.6084566629860957,2.347823808345425,0.7442353706066664,0.45835528775146833,0.8328002204980518,5243008.434055899,4676485.357105199,9944903.962418783,33.87682944726048,12.560545123310593,13.916768339869392,162.7306186282136,97.03449285116145,158.62696234470928,291.3160498771959,199.3364014218191,288.07606389482834
38,55.47114422200301,-0.021595374535902868,-47.21933646257475,35.0,33.0,40.0,333.57156935685435,333.58608436987026,384.1070712813234,2.8574061326331606,2.8575304696301247,3.290298100593993,2.2238104623790296,2.2239072291324686,2.5607138085421557,6.084580308123207,5.947742112869555,5.311736801905835,3680477.7922040825,5160212.388038444,8265031.227274109,5.383810656027804,6.175940670374507,8.48919937307554,84.12513235070881,131.73792725328727,192.0575145738658,188.601864768064,248.24475702521036,335.8510033352666
39,55.50676826260389,0.002600129255878461,-47.22174485072068,62.0,29.0,65.0,259.0768900754736,285.30089458201667,379.3421976336428,2.219277548001179,2.4439148917762203,3.2494817348336995,1.7271792671698236,1.9020059638801108,2.5289479842242852,0.2793355122051639,0.24674900454928445,0.5166110718337695,23898008.61578323,55024990.50598772,38239603.068590015,19.90531803257707,17.86104816650315,22.020353507964217,123.32291162387787,152.97845054835622,143.84886271678548,236.72857065433047,280.2168450076003,267.0155004726161
40,55.473565747163285,-0.01995039937524696,-47.22010892587223,38.0,46.0,33.0,384.1070712813234,481.7226103781781,582.6424517326392,3.290298100593993,4.126482193241436,4.990971256702674,2.5607138085421557,3.2114840691878537,3.884283011550928,5.728908804356304,5.230124226178831,5.947742112869555,5647011.694460285,3462070.101604682,5160212.388038444,7.28595178195407,4.015920305774843,6.175940670374507,96.8907879410891,191.66428831679883,131.73792725328727,216.21098749355048,352.37921303957825,248.24475702521036
