res_pc,mean_dist_nn,mean_dist_nn2,mean_dist_nn3,5th_nn,5th_nn2,5th_nn3,16th_nn,16th_nn2,16th_nn3,50th_nn,50th_nn2,50th_nn3,84th_nn,84th_nn2,84th_nn3,95th_nn,95th_nn2,95th_nn3,mean_beam_sep,mean_beam_sep2,mean_beam_sep3
60,241.96511970926593,388.948971080637,499.2473647838939,24.524398540746663,67.02782862350001,77.25004839657961,70.99875758330192,122.16055228435933,160.61561852725129,154.45809657428472,210.27997274939617,274.0630379662168,329.2637654124481,622.6025696276733,864.4796540025887,821.7051230266322,1373.1221106088597,1687.343199923592,3.701370696946999,5.949801053537656,7.637049376205399
90,284.07982185546837,460.12938988787994,593.3333064492875,63.509465130715384,175.21692873781024,230.52728216410424,133.1232181317996,225.706727289999,272.3788877562152,218.22121173583554,318.4258685857224,384.2534098043774,357.89566678104825,623.6415183427285,816.4651745772096,783.3768722589471,1360.585161555518,1806.8884959560164,3.1564424650607603,5.112548776532,6.592592293880974
120,377.27761591626586,558.596978568701,716.1222378662726,99.84727496482184,232.19726431889805,298.41979088931765,208.8658157493748,290.79323250741186,339.12305734515803,305.8376060308909,436.39755634743244,580.7974373939566,545.007228678701,802.8966582164712,1101.4676444613808,1006.5239391617423,1376.9427377881455,1797.8845945482885,3.143980132635549,4.654974821405842,5.967685315552273
150,436.8922597858328,670.5130956232074,843.9815265834885,230.53363884608564,283.8196110729735,352.1735712518137,259.51593709536735,359.51370021209283,476.2967453171689,373.9382704799712,555.6236123650016,722.7316746650263,560.7767106714944,1072.1496798358746,1290.429979911723,812.2076012100856,1320.8785978301617,1723.8788463492076,2.912615065238885,4.470087304154716,5.62654351055659
