cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
1,55.50296948658168,0.004038627531789454,-47.22546549618615,37.0,44.0,18.0,24.52439854074667,67.14305413094772,118.90051078702265,0.4761309022483057,1.30355420908527,2.308403502118502,0.3751527915595402,1.0270956961169766,1.8188359835000751,0.907728081393236,0.936127939299885,0.7814581833052753,1346366.630398287,1809251.919291001,8113944.105245073,8.23767032658087,6.977841271212047,13.750826386717431,46.47299476869852,68.53801250284889,80.67423303333716,94.7642805027439,127.8978155584769,141.97154794577077
2,55.50147243627345,0.0030219649738311804,-47.225343571423686,11.0,28.0,4.0,58.28150181413386,70.81199874009661,72.62586235961831,1.1315108909620974,1.374785228437312,1.4100006291446254,0.891539422079097,1.0832200006503845,1.1109668992844637,1.0589851212624406,0.9733347256338479,1.08180203079205,937990.9634274227,1666197.6294240449,621422.4366880305,7.4989374133712,8.525206272884299,5.906703277169598,57.96855529871256,56.51167881873523,33.76820240534355,115.16313241211957,107.07510963972227,85.21497398692911
3,55.50443578904394,0.005034398270983737,-47.225649150895634,18.0,14.0,1.0,137.3340604353887,182.32225536319626,214.015153026718,2.666283130078922,3.5397100484153867,4.155014351773702,2.100816297816292,2.789006341961526,3.273816561112328,0.7814581833052753,0.6469052808341146,0.8830182786412341,8113944.105245073,3581828.3569434565,1199213.57870372,13.750826386717431,9.151926679872515,15.173103180975096,80.67423303333716,63.90679923781712,39.23933862067778,141.97154794577077,116.69355235971994,84.9787427436642
4,55.500994459832455,0.0026973574618906074,-47.22545626559062,61.0,11.0,29.0,50.90773149427719,67.04664890053739,72.24284369339166,0.9883522357342476,1.3016825420080749,1.4025644825322856,0.7787419353143555,1.0256209732507138,1.105107814845936,1.119190763309389,1.0589851212624406,1.1374963470397002,1945124.557934585,937990.9634274227,2167954.162598505,8.80230160600191,7.4989374133712,6.9715001617941,42.1469195068476,57.96855529871256,51.20087126143049,94.85155017527683,115.16313241211957,100.03677477691433
5,55.498752665940856,0.0011749126910307025,-47.22583365554532,7.0,12.0,29.0,199.09566588952907,223.79302923859692,264.205275316356,3.865358772253201,4.344847713643885,5.129434506054501,3.0455913005069086,3.4233899563707424,4.0415811386773415,1.202696692065956,1.1735749606242178,1.1374963470397002,79758.15112132717,925041.9195473887,2167954.162598505,7.72759042856062,9.438410105651347,6.9715001617941,22.101971128684223,47.88684500399644,51.20087126143049,71.81446105945173,95.33276682027211,100.03677477691433
6,55.486162519080494,-0.007373446764798031,-47.23834087925667,15.0,13.0,10.0,943.5252129175992,1025.1797845466801,1366.4505212225592,18.318145913918254,19.903435143248707,26.52906322927325,14.433223181589605,15.682303375721672,20.90276451481221,4.757802485463059,4.901428808803892,3.923415948925647,481572.4235549914,981510.9288093253,1566891.3664624696,2.86460310960548,2.7889264338012754,2.1578449562695474,27.933342086409578,21.98954415711111,80.9362592692454,70.58738958664644,71.66657898618162,145.90332079940646
7,55.49974800375365,0.0018508798668608558,-47.22517761508831,12.0,29.0,61.0,77.97576870638363,119.19458331077057,138.67885122926543,1.5138668149594212,2.3141127967144905,2.692391678794598,1.1928050857434087,1.8233344476732816,2.121387730773076,1.1735749606242178,1.1374963470397002,1.119190763309389,925041.9195473887,2167954.162598505,1945124.557934585,9.438410105651347,6.9715001617941,8.80230160600191,47.88684500399644,51.20087126143049,42.1469195068476,95.33276682027211,100.03677477691433,94.85155017527683
8,55.5039700056954,0.004718234984911857,-47.223894903650866,20.0,14.0,19.0,206.4079377994684,207.02976722228084,229.08427103945786,4.007323461669731,4.019396018867671,4.447574951927511,3.1574480384040022,3.166960240852284,3.504330743934257,0.4767342401112639,0.6469052808341146,0.6797111364442959,4553591.614320576,3581828.3569434565,2013700.0492604068,6.717165638507394,9.151926679872515,9.875742624368629,66.58524396287125,63.90679923781712,73.46554392262126,120.4720768823962,116.69355235971994,130.63443614161773
9,55.5033111249397,0.0042708626500159285,-47.22269321169449,38.0,56.0,19.0,156.6957375480923,199.4590998823359,231.68340017047265,3.0421819631286007,3.8724146906528016,4.498035952883511,2.396994294028388,3.0511507957468256,3.5440899473048857,0.6448041971263788,0.2729899297903809,0.6797111364442959,1490367.5705624057,3755351.459890087,2013700.0492604068,9.352125384475888,9.507898922492576,9.875742624368629,60.12595138409781,67.39664462926645,73.46554392262126,113.62372892736599,124.19004489462475,130.63443614161773
10,55.49562701451306,-0.0009475133878606717,-47.23905105714734,6.0,15.0,13.0,1366.4505212225592,2205.683795686465,2319.787621342579,26.52906322927325,42.82242494019958,45.037702814165115,20.90276451481221,33.740620870868746,35.486081362036046,4.581010904859846,4.757802485463059,4.901428808803892,970649.3912392227,481572.4235549914,981510.9288093253,4.712069515867148,2.86460310960548,2.7889264338012754,,27.933342086409578,21.98954415711111,68.29627380339218,70.58738958664644,71.66657898618162
11,55.50139907777651,0.002972130788304279,-47.22561477690958,2.0,4.0,28.0,58.28150181413386,67.04664890053739,87.9057989653202,1.1315108909620974,1.3016825420080749,1.7066541837784774,0.891539422079097,1.0256209732507138,1.3447060004884253,1.0116772855018794,1.08180203079205,0.9733347256338479,691457.489115713,621422.4366880305,1666197.6294240449,7.007131025116204,5.906703277169598,8.525206272884299,25.993118374526535,33.76820240534355,56.51167881873523,68.40560763278722,85.21497398692911,107.07510963972227
12,55.50017739338338,0.002142477308699531,-47.225403616499754,29.0,61.0,7.0,45.56893050621454,66.95254751535057,77.97576870638363,0.8847016557965991,1.2998556031187327,1.5138668149594212,0.6970736289163485,1.02418149259296,1.1928050857434087,1.1374963470397002,1.119190763309389,1.202696692065956,2167954.162598505,1945124.557934585,79758.15112132717,6.9715001617941,8.80230160600191,7.72759042856062,51.20087126143049,42.1469195068476,22.101971128684223,100.03677477691433,94.85155017527683,71.81446105945173
13,55.48029441243181,-0.0113581914997207,-47.23557532402358,15.0,6.0,21.0,141.3170933201547,1025.1797845466801,1537.5128256734479,2.7436120414468155,19.903435143248707,29.85016605768928,2.1617452499824683,15.682303375721672,23.51952597947095,4.757802485463059,4.581010904859846,5.537374143537614,481572.4235549914,970649.3912392227,1247781.0465934738,2.86460310960548,4.712069515867148,2.3177410252416797,27.933342086409578,,42.52062394982122,70.58738958664644,68.29627380339218,90.21520842295344
14,55.504554782442476,0.0051152910806551155,-47.22479033482913,18.0,3.0,20.0,151.01227673242403,182.32225536319626,183.38870775149482,2.9318399573272784,3.5397100484153867,3.560414773834108,2.3100536831434906,2.789006341961526,2.8053199975184926,0.7814581833052753,0.8237736023568346,0.4767342401112639,8113944.105245073,1206148.6734473351,4553591.614320576,13.750826386717431,9.821255075626528,6.717165638507394,80.67423303333716,54.9411293417732,66.58524396287125,141.97154794577077,104.51612114756351,120.4720768823962
15,55.48123790549941,-0.010717612042557102,-47.23538375688066,13.0,6.0,21.0,141.3170933201547,943.5252129175992,1607.8921416484916,2.7436120414468155,18.318145913918254,31.21655093188469,2.1617452499824683,14.433223181589605,24.596127177751953,4.901428808803892,4.581010904859846,5.537374143537614,981510.9288093253,970649.3912392227,1247781.0465934738,2.7889264338012754,4.712069515867148,2.3177410252416797,21.98954415711111,,42.52062394982122,71.66657898618162,68.29627380339218,90.21520842295344
16,55.50579756837833,0.005959247007002026,-47.225231107245996,68.0,14.0,3.0,199.3471120599924,201.24052715154247,214.51733295237668,3.870240494094845,3.9070003532356314,4.164763964213641,3.049437704022963,3.078401511473565,3.2814984702389887,0.5808791323702804,0.6469052808341146,0.8237736023568346,5151482.863557651,3581828.3569434565,1206148.6734473351,15.070270995668164,9.151926679872515,9.821255075626528,64.74566112949813,63.90679923781712,54.9411293417732,119.00960229505961,116.69355235971994,104.51612114756351
17,55.51500637933959,0.012209944926686278,-47.238999657854464,52.0,53.0,10.0,2274.0918172823835,2596.659742556145,2780.9732724708088,44.15053796157989,50.41305881573188,53.99142862362061,34.78706693249733,39.72142882655,42.540895944359,4.602542053492616,4.704268298748189,3.923415948925647,693162.9802853942,1402838.9504192483,1566891.3664624696,3.4563733799711605,3.643801975978265,2.1578449562695474,46.48087514015116,69.66532818056655,80.9362592692454,92.19936046598711,125.84850372893413,145.90332079940646
18,55.50371568297768,0.004545401732456289,-47.22522127496521,1.0,3.0,37.0,118.90051078702265,137.3340604353887,141.28297463764082,2.308403502118502,2.666283130078922,2.74294964154894,1.8188359835000751,2.100816297816292,2.161223332229087,0.8830182786412341,0.8237736023568346,0.907728081393236,1199213.57870372,1206148.6734473351,1346366.630398287,15.173103180975096,9.821255075626528,8.23767032658087,39.23933862067778,54.9411293417732,46.47299476869852,84.9787427436642,104.51612114756351,94.7642805027439
19,55.502429598459216,0.00367210977443701,-47.223611394032,25.0,81.0,38.0,186.71709992485654,197.64674529038345,212.65245487439486,3.6250341106103368,3.8372285870822513,4.128558139211357,2.856234828851338,3.0234269808961964,3.2529711970538524,0.8516303167326785,0.7367184853301493,0.6448041971263788,2258618.5316297235,2168313.817710023,1490367.5705624057,12.498512777459032,6.949765014170171,9.352125384475888,74.82646507860878,66.58989630198285,60.12595138409781,135.4125023595836,121.69460823703695,113.62372892736599
20,55.505368727451604,0.0056681319914260574,-47.224121600160856,49.0,14.0,8.0,81.8183146495044,183.38870775149482,206.4079377994684,1.588468231332137,3.560414773834108,4.007323461669731,1.2515849915935957,2.8053199975184926,3.1574480384040022,0.4687011351116239,0.6469052808341146,0.5295685489043382,4224369.370974945,3581828.3569434565,3439446.0789175304,8.491680537400718,9.151926679872515,9.558900515150675,65.20918458337437,63.90679923781712,71.53524421301867,119.00656387902562,116.69355235971994,127.78024171652218
21,55.47281952319001,-0.016435149215170582,-47.23036558190305,22.0,32.0,23.0,179.39254177184048,193.8505778303315,518.0535840269291,3.482830888942272,3.7635275894884814,10.057792853345155,2.744190146757352,2.9653565325017213,7.924730463918247,5.688472367132523,5.662648028861322,5.827885503515226,430723.8151584796,360034.6988994537,949703.9681456916,2.5671859850532606,2.472284424186379,4.463847937574249,14.08539451210726,,37.15965185792341,60.10787764469823,70.32941685020789,85.38057110473486
22,55.47170613616397,-0.01719132232060729,-47.22998010937042,32.0,21.0,23.0,48.82794827702116,179.39254177184048,357.05197133046534,0.9479741176708129,3.482830888942272,6.932014131830968,0.7469272313371738,2.744190146757352,5.461868659241858,5.662648028861322,5.537374143537614,5.827885503515226,360034.6988994537,1247781.0465934738,949703.9681456916,2.472284424186379,2.3177410252416797,4.463847937574249,,42.52062394982122,37.15965185792341,70.32941685020789,90.21520842295344,85.38057110473486
23,55.47042371428429,-0.01806265344756116,-47.228532850576435,32.0,22.0,34.0,326.51432806821043,357.05197133046534,406.69848848804673,6.339138607693785,6.932014131830968,7.895880420680045,4.994730511146199,5.461868659241858,6.2213176411172055,5.662648028861322,5.688472367132523,5.648824043069224,360034.6988994537,430723.8151584796,715994.8544847666,2.472284424186379,2.5671859850532606,4.710399504034273,,14.08539451210726,12.042256580981777,70.32941685020789,60.10787764469823,67.8367010621633
24,55.496301885701286,-0.0004894398270610967,-47.22560119841751,41.0,57.0,79.0,41.12171283221561,50.08358208743756,74.3471671573636,0.7983607916119944,0.9723517209809912,1.4434190391836366,0.6290439839771813,0.7661348187677732,1.1372979140461947,1.708809613698107,1.7088507284432326,1.7438086711348177,121413.87032270839,202514.3258809042,94462.16268662039,7.010730454052173,2.163680038374291,2.5053488223819302,,,,92.75004335273378,63.49661339661355,45.637533393432165
25,55.501741046102474,0.0032044417949625213,-47.224360861115464,19.0,2.0,28.0,186.71709992485654,211.2554937185046,228.17846452352933,3.6250341106103368,4.101436724818471,4.429989098681207,2.856234828851338,3.2316017075447916,3.4904745083777016,0.6797111364442959,1.0116772855018794,0.9733347256338479,2013700.0492604068,691457.489115713,1666197.6294240449,9.875742624368629,7.007131025116204,8.525206272884299,73.46554392262126,25.993118374526535,56.51167881873523,130.63443614161773,68.40560763278722,107.07510963972227
26,55.503990224280976,0.004732243366381954,-47.220789054115826,103.0,157.0,156.0,89.70892752727562,102.59956443088645,103.50762527468328,1.7416611678497531,1.9919274718031001,2.0095570918785928,1.3722886836043602,1.5694783684537237,1.5833690887456118,0.5444840562755223,0.4162094090560846,0.5565550838489027,1601346.7059074906,1494814.976960421,745308.2895139778,6.547603789865417,12.536620648307192,12.436806382434826,64.31954359427657,129.07604658031528,44.558886807306386,118.89772104459993,218.3898636456694,90.85318071443798
27,55.47456390577602,-0.015251964511961076,-47.2257002458721,30.0,34.0,35.0,340.7542155209294,521.6956642625918,613.0776357595051,6.615600044638407,10.128502312163713,11.902644926334816,5.212559850385871,7.980443820770713,9.378325267213624,5.44880398669696,5.648824043069224,5.782049374920643,732258.9894148603,715994.8544847666,1305071.6134759362,5.288972891833648,4.710399504034273,3.0486576971587844,,12.042256580981777,46.48429284438625,59.0925433461368,67.8367010621633,102.63709508878605
28,55.501948603280056,0.0033453324039342536,-47.22543120396713,2.0,44.0,11.0,70.81199874009661,84.94153841995677,87.9057989653202,1.374785228437312,1.6491043096962252,1.7066541837784774,1.0832200006503845,1.2993613362082694,1.3447060004884253,1.0116772855018794,0.936127939299885,1.0589851212624406,691457.489115713,1809251.919291001,937990.9634274227,7.007131025116204,6.977841271212047,7.4989374133712,25.993118374526535,68.53801250284889,57.96855529871256,68.40560763278722,127.8978155584769,115.16313241211957
29,55.50049304251237,0.002356838631160693,-47.22542668768674,61.0,12.0,4.0,21.492455167680365,45.56893050621454,72.24284369339166,0.4172669944796679,0.8847016557965991,1.4025644825322856,0.3287727745994325,0.6970736289163485,1.105107814845936,1.119190763309389,1.1735749606242178,1.08180203079205,1945124.557934585,925041.9195473887,621422.4366880305,8.80230160600191,9.438410105651347,5.906703277169598,42.1469195068476,47.88684500399644,33.76820240534355,94.85155017527683,95.33276682027211,85.21497398692911
30,55.47233948403709,-0.016762774215557972,-47.22513752683128,27.0,35.0,34.0,340.7542155209294,347.2204933781074,364.2365135914583,6.615600044638407,6.741140114671563,7.07149900373452,5.212559850385871,5.311475311455771,5.571771500724837,5.100668203332105,5.782049374920643,5.648824043069224,526751.4662696837,1305071.6134759362,715994.8544847666,2.0825720918303374,3.0486576971587844,4.710399504034273,20.047874931837654,46.48429284438625,12.042256580981777,68.99451596002227,102.63709508878605,67.8367010621633
31,55.50901073258808,0.008141680137612725,-47.22317963864126,111.0,69.0,107.0,112.2288880487008,229.21303829662259,246.82960705794403,2.17887674742237,4.450074914168463,4.792093201178077,1.7167793361023798,3.5063005127710567,3.775783368284507,0.4745816087069641,0.6090352219461861,0.2674849038453662,5330947.731265262,2873438.6958199725,7249537.881850171,12.561334088689609,7.342500090431841,10.93792129541776,83.30187409872444,60.55810751465612,80.50830632576852,145.87023616961852,111.66705400598751,141.719907638118
32,55.47180633365732,-0.01712335381571751,-47.22975931561325,22.0,21.0,23.0,48.82794827702116,193.8505778303315,326.51432806821043,0.9479741176708129,3.7635275894884814,6.339138607693785,0.7469272313371738,2.9653565325017213,4.994730511146199,5.688472367132523,5.537374143537614,5.827885503515226,430723.8151584796,1247781.0465934738,949703.9681456916,2.5671859850532606,2.3177410252416797,4.463847937574249,14.08539451210726,42.52062394982122,37.15965185792341,60.10787764469823,90.21520842295344,85.38057110473486
33,55.46775060094301,-0.0198783075394652,-47.227446433019686,36.0,39.0,23.0,304.9656192663705,370.0698419226893,447.2087944040457,5.920779472522365,7.184750624435632,8.682371003684256,4.66509721766981,5.6610046537380985,6.841008857032965,6.325481836819794,6.545987501133219,5.827885503515226,513924.342716771,906804.9706955996,949703.9681456916,4.874837888418204,2.807382458694408,4.463847937574249,32.759746573746234,52.98918310109105,37.15965185792341,77.89562332609346,103.36226648119369,85.38057110473486
