cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
1,1.30692920921894,183.88080767216118,0.004593200891896537,9.58230486060132,8.0,9.0,4.0,129.0393910737707,223.1777108095636,257.0499411467991,2.064471816138924,3.570569344157427,4.112483439528591,1.3727594795082003,2.3742309660591894,2.7345738419872267,3309756.3974095047,3215683.733475069,8430884.787710901,5.58044757194434,8.176707908469876,6.922765751955837,65.20654683585202,15.142027707778396,58.932602968944764,138.6009634515711,101.848808217833,135.65210012426004
2,0.3324553589360568,183.87780215205106,0.0016296060354160644,9.584237723977909,13.0,19.0,23.0,36.666031526490066,123.56725551261968,124.51004303833264,0.5866114840299056,1.9769243661232192,1.99200780893278,0.3900641651754267,1.3145452714108488,1.3245749259397102,7270957.082208177,8654148.426222995,3224033.632420441,7.067396694677441,6.985145833364827,8.207381713681219,55.99663851237153,62.34470539043932,,118.69720350989364,126.75748069743581,110.70025519466013
3,0.5537584803301927,183.87855393025157,0.002370893265637221,9.58388833989467,10.0,11.0,6.0,76.88644191505257,83.45867404967876,100.50682693959585,1.2300886656081933,1.3352363100457088,1.6079858237065432,0.8179408714367302,0.8878582345710515,1.0692215631871909,1854945.852435736,5571970.513771596,5487709.248315051,4.981262296452112,6.8146449847097195,4.521310745214308,41.97895898409156,58.88799636891771,69.70767956443366,105.8548686784347,123.66901418280716,137.0820235828442
4,1.556185117190772,183.8816909923033,0.005464201903948478,9.581969519285298,1.0,8.0,9.0,257.0499411467991,355.3977968698102,460.1905881537715,4.112483439528591,5.685928374663007,7.362484365357244,2.7345738419872267,3.78082762627458,4.895644554827361,33284389.011006955,3309756.3974095047,3215683.733475069,8.205035634813992,5.58044757194434,8.176707908469876,94.84144574953513,65.20654683585202,15.142027707778396,173.75878557326098,138.6009634515711,101.848808217833
5,0.986208502590297,183.8797960307549,0.0035956679354495493,9.582916698989958,9.0,7.0,15.0,145.26469739668875,176.68122928164146,217.98613891927874,2.3240567950600908,2.826682730424553,3.487510568385424,1.5453691212413714,1.8795875455493793,2.3190014778646697,3215683.733475069,4916250.791961173,2353379.2760247085,8.176707908469876,6.3575358312542045,5.006530473809893,15.142027707778396,43.760801548426926,54.93067802529235,101.848808217833,105.89055887565668,119.3409897876372
6,0.6530452971137317,183.878830867302,0.0026439669623742053,9.583646253826467,10.0,3.0,15.0,36.12274835367995,100.50682693959585,120.5945114873778,0.577919620335293,1.6079858237065432,1.9293641118036784,0.3842845569540424,1.0692215631871909,1.2829203349721052,1854945.852435736,8172872.16189814,2353379.2760247085,4.981262296452112,5.477094757047515,5.006530473809893,41.97895898409156,65.71126599407229,54.93067802529235,105.8548686784347,134.9311140213869,119.3409897876372
7,0.8119375857201738,183.87923536713717,0.003042825058607543,9.583242129172614,15.0,6.0,5.0,69.56461131683888,156.38133556206836,176.68122928164146,1.1129483661478972,2.501909356139832,2.826682730424553,0.7400490565621164,1.6636312293837074,1.8795875455493793,2353379.2760247085,5487709.248315051,10672524.97472163,5.006530473809893,4.521310745214308,8.672990396525785,54.93067802529235,69.70767956443366,78.76468610371664,119.3409897876372,137.0820235828442,150.92908960519424
8,1.287724700972562,183.88038764206402,0.004179033964256662,9.582085802013882,1.0,9.0,5.0,129.0393910737707,242.2365288790045,279.60935635406474,2.064471816138924,3.875487031895012,4.473406383262496,1.3727594795082003,2.5769843497766463,2.974567620787925,33284389.011006955,3215683.733475069,10672524.97472163,8.205035634813992,8.176707908469876,8.672990396525785,94.84144574953513,15.142027707778396,78.76468610371664,173.75878557326098,101.848808217833,150.92908960519424
9,1.1023674872574565,183.8803288354763,0.004121037181503254,9.582963427130837,5.0,1.0,8.0,145.26469739668875,223.1777108095636,242.2365288790045,2.3240567950600908,3.570569344157427,3.875487031895012,1.5453691212413714,2.3742309660591894,2.5769843497766463,10672524.97472163,33284389.011006955,3309756.3974095047,8.672990396525785,8.205035634813992,5.58044757194434,78.76468610371664,94.84144574953513,65.20654683585202,150.92908960519424,173.75878557326098,138.6009634515711
10,0.6253072155451495,183.87869786341355,0.002512819317319512,9.583647940882164,6.0,3.0,11.0,36.12274835367995,76.88644191505257,114.66800179838863,0.577919620335293,1.2300886656081933,1.834547233645925,0.3842845569540424,0.8179408714367302,1.2198723595573269,5487709.248315051,8172872.16189814,5571970.513771596,4.521310745214308,5.477094757047515,6.8146449847097195,69.70767956443366,65.71126599407229,58.88799636891771,137.0820235828442,134.9311140213869,123.66901418280716
11,0.5360840926595596,183.8782860369793,0.002106739930096748,9.583739844680279,3.0,10.0,6.0,83.45867404967876,114.66800179838863,150.18774356770302,1.3352363100457088,1.834547233645925,2.402819489033121,0.8878582345710515,1.2198723595573269,1.5977419528479062,8172872.16189814,1854945.852435736,5487709.248315051,5.477094757047515,4.981262296452112,4.521310745214308,65.71126599407229,41.97895898409156,69.70767956443366,134.9311140213869,105.8548686784347,137.0820235828442
12,0.17545604734253473,183.87722478372933,0.0010602957993760794,9.584523039602567,18.0,14.0,19.0,35.103420612436345,35.41874812523401,73.43906137154963,0.5616116280571605,0.5666564810869752,1.1749348097790169,0.3734406448131529,0.3767951928216388,0.7812666103356349,4114211.0691435137,2492195.7681160993,8654148.426222995,4.733747034906064,3.0884729367670265,6.985145833364827,55.05435454236919,46.07488220646758,62.34470539043932,118.78047586021606,110.05486431113084,126.75748069743581
13,0.3704606443392992,183.87790148414746,0.0017275521014044552,9.584147554913196,2.0,23.0,11.0,36.666031526490066,151.89852688149827,153.346172865737,0.5866114840299056,2.4301899214682203,2.4533504797236367,0.3900641651754267,1.6159417753350895,1.6313422645291185,12774891.698082821,3224033.632420441,5571970.513771596,7.924400962487354,8.207381713681219,6.8146449847097195,60.08233083055549,,58.88799636891771,124.44374880873197,110.70025519466013,123.66901418280716
14,0.1854309544399544,183.8773544678668,0.0011881696344811985,9.58453670863305,12.0,19.0,18.0,35.41874812523401,68.88927713510846,70.47232121703416,0.5666564810869752,1.1021438484494168,1.1274706100192444,0.3767951928216388,0.7328646503734949,0.7497055448620663,3747342.487016748,8654148.426222995,4114211.0691435137,6.432735996245445,6.985145833364827,4.733747034906064,42.441762870796005,62.34470539043932,55.05435454236919,103.78838185028428,126.75748069743581,118.78047586021606
15,0.7714450631750981,183.87924738467254,0.003054672615374989,9.583494434095227,7.0,6.0,10.0,69.56461131683888,120.5945114873778,155.10648344075398,1.1129483661478972,1.9293641118036784,2.4815132875262265,0.7400490565621164,1.2829203349721052,1.6500689727739797,4916250.791961173,5487709.248315051,1854945.852435736,6.3575358312542045,4.521310745214308,4.981262296452112,43.760801548426926,69.70767956443366,41.97895898409156,105.89055887565668,137.0820235828442,105.8548686784347
16,0.9574518857726724,183.8798092875153,0.003608728617645944,9.583959518908305,15.0,7.0,6.0,199.2288513191274,251.6519242972265,279.3643316754127,3.187416997922227,4.026121797891468,4.469486289257663,2.1194558650971014,2.677148130821561,2.9719609752703504,2353379.2760247085,4916250.791961173,5487709.248315051,5.006530473809893,6.3575358312542045,4.521310745214308,54.93067802529235,43.760801548426926,69.70767956443366,119.3409897876372,105.89055887565668,137.0820235828442
17,0.5239303700270423,183.87846842709527,0.002286580364867462,9.584351499211376,21.0,3.0,13.0,34.18586591391468,129.65639640546254,163.88942288021133,0.5469318795005287,2.0743431438558764,2.622029534423647,0.363679424616114,1.3793233660155602,1.7435044987256543,396745.8664397147,8172872.16189814,7270957.082208177,8.989562080638237,5.477094757047515,7.067396694677441,42.91249081735949,65.71126599407229,55.99663851237153,121.29780368068062,134.9311140213869,118.69720350989364
18,0.17924971726288555,183.8770955852152,0.0009329007719077976,9.584519052427924,12.0,14.0,19.0,35.103420612436345,70.47232121703416,94.15885048303305,0.5616116280571605,1.1274706100192444,1.506425994765664,0.3734406448131529,0.7497055448620663,1.0016898987556715,3747342.487016748,2492195.7681160993,8654148.426222995,6.432735996245445,3.0884729367670265,6.985145833364827,42.441762870796005,46.07488220646758,62.34470539043932,103.78838185028428,110.05486431113084,126.75748069743581
19,0.27608478238874,183.8773498494457,0.0011836165542658587,9.584286619220338,14.0,12.0,18.0,68.88927713510846,73.43906137154963,94.15885048303305,1.1021438484494168,1.1749348097790169,1.506425994765664,0.7328646503734949,0.7812666103356349,1.0016898987556715,2492195.7681160993,3747342.487016748,4114211.0691435137,3.0884729367670265,6.432735996245445,4.733747034906064,46.07488220646758,42.441762870796005,55.05435454236919,110.05486431113084,103.78838185028428,118.78047586021606
20,0.06676194688599912,183.8767218234597,0.0005643557623386476,9.584862725368438,22.0,18.0,25.0,46.88818900493745,138.78640805933114,147.49564538346536,0.750153452407017,2.2204121200311904,2.359749223578597,0.4988105213291222,1.4764511495673538,1.5691026104623989,8973296.200127466,4114211.0691435137,9001557.543911561,4.684260216904519,4.733747034906064,6.744832783165083,76.6970674664848,55.05435454236919,83.9904079790208,146.0197335215071,118.78047586021606,162.7826323029248
21,0.5728981135169255,183.87858813950356,0.002404621501200949,9.584389885616254,17.0,3.0,11.0,34.18586591391468,138.44417755654794,196.9321331747517,0.5469318795005287,2.2149368521944495,3.1506723276380364,0.363679424616114,1.4728103995377455,2.0950226933484246,1371237.3682265594,8172872.16189814,5571970.513771596,7.320558735956232,5.477094757047515,6.8146449847097195,28.726540693428618,65.71126599407229,58.88799636891771,110.64142869095323,134.9311140213869,123.66901418280716
22,0.1137256272735718,183.87655429417038,0.0003991651230096496,9.584903908430329,20.0,25.0,18.0,46.88818900493745,100.64279934609728,181.2267206532706,0.750153452407017,1.6101612152568203,2.8994050111881564,0.4988105213291222,1.0706680781499722,1.927943836736924,5330459.705943919,9001557.543911561,4114211.0691435137,5.677001123079262,6.744832783165083,4.733747034906064,59.19502254234529,83.9904079790208,55.05435454236919,124.17910520483954,162.7826323029248,118.78047586021606
23,0.32993560039303865,183.87779928506617,0.0016267769009053713,9.584689800049064,2.0,14.0,13.0,124.51004303833264,127.94504689761169,151.89852688149827,1.99200780893278,2.046963653011088,2.4301899214682203,1.3245749259397102,1.3611175201873595,1.6159417753350895,12774891.698082821,2492195.7681160993,7270957.082208177,7.924400962487354,3.0884729367670265,7.067396694677441,60.08233083055549,46.07488220646758,55.99663851237153,124.44374880873197,110.05486431113084,118.69720350989364
