cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3
1,139.47379781740673,129.00540239653617,-22.34014190839956,3.0,4.0,14.0,89.18540363196163,500.7547878366908,602.0629041200656,3.04873357579364,17.11791249179281,20.581051559796574,1.4864233938660318,8.345913130611539,10.034381735334458
2,139.47113196058277,129.0078537521992,-22.334827001745694,1.0,3.0,13.0,1264.6637548520705,1293.991937059647,1599.5327750574286,43.23154568451169,44.23410675585261,54.678782382640186,21.077729247534574,21.566532284327515,26.65887958429056
3,139.4733017400252,129.0049931309083,-22.340088326485997,1.0,4.0,14.0,89.18540363196163,472.2436630685909,571.6532062083674,3.04873357579364,16.143281892789755,19.541519716270656,1.4864233938660318,7.8707277178098725,9.527553436806151
4,139.47449384514582,129.00420828484073,-22.342128132287854,14.0,12.0,6.0,101.39006568410414,334.0515622618358,370.94401340948997,3.465940444454901,11.419292534871694,12.680432249743959,1.6898344280684077,5.56752603769728,6.182400223491518
5,139.47126428471168,129.0010304483143,-22.342334236846064,8.0,18.0,6.0,95.36048330906445,268.60132676440253,318.0255635932691,3.2598238661114776,9.181927199529806,10.871456249596717,1.5893413884844123,4.4766887794067225,5.300426059887835
6,139.4728408241687,129.00250222659847,-22.34231954949287,12.0,19.0,18.0,36.97582180920147,200.07734225356356,313.90197512276137,1.2639896760177478,6.839488147647891,10.730494588710235,0.6162636968200264,3.334622370892736,5.231699585379372
7,139.46705548979966,128.99462822630557,-22.345045989824044,22.0,9.0,10.0,67.23110124263533,265.0710304012165,290.2434743389623,2.298242844107601,9.06124676734426,9.921747161943424,1.1205183540439256,4.417850506686955,4.83739123898272
8,139.47083148016998,129.00059112887476,-22.34237638962925,5.0,18.0,6.0,95.36048330906445,315.6435909919168,413.11685457578005,3.2598238661114776,10.790030371026596,14.122077985641075,1.5893413884844123,5.260726516531963,6.885280909596355
9,139.46783946351158,128.99576957125058,-22.344596207661233,10.0,7.0,22.0,57.375693828209435,265.0710304012165,324.34086774544943,1.9613434159065721,9.06124676734426,11.087340004404338,0.9562615638034936,4.417850506686955,5.405681129090841
10,139.46756911036204,128.99576521750342,-22.34433070336556,9.0,7.0,22.0,57.375693828209435,290.2434743389623,353.9130984186795,1.9613434159065721,9.921747161943424,12.09824368250667,0.9562615638034936,4.83739123898272,5.898551640311343
11,139.48287909245343,129.01105462994667,-22.343110831124605,17.0,20.0,13.0,145.5450737641208,361.09225952412186,365.56627274159734,4.975345012813475,12.34365771458882,12.496598372579786,2.4257512294020205,6.018204325402049,6.092771212359975
12,139.47301741340237,129.00267315701385,-22.342311338760446,6.0,19.0,14.0,36.97582180920147,208.53543401866892,279.31344251610665,1.2639896760177478,7.1286214284460865,9.54811253513448,0.6162636968200264,3.475590566977826,4.655224041935125
