res_pc,mean_dist_nn,mean_dist_nn2,mean_dist_nn3,5th_nn,5th_nn2,5th_nn3,16th_nn,16th_nn2,16th_nn3,50th_nn,50th_nn2,50th_nn3,84th_nn,84th_nn2,84th_nn3,95th_nn,95th_nn2,95th_nn3,mean_beam_sep,mean_beam_sep2,mean_beam_sep3
60,184.27483508848943,313.1636294933853,407.2116791433261,33.25403753041652,53.35004182168589,78.32256256121948,49.28450904667862,88.46800967283028,126.20112294065682,102.03412222525965,235.1030724510432,310.26293489402855,290.2154843170769,529.5037398167543,653.8176177798381,568.712878191257,983.2440981653724,1171.710978251917,3.071247251474833,5.219393824889771,6.786861319055456
90,221.97147596689965,458.2741014706345,568.0277492435904,45.125160484820206,91.3190276684763,153.0657221425592,61.93746362755749,127.47329665685973,200.86637664245603,150.83903247108913,289.55752179549097,404.46682459924045,336.7904737820969,1000.0596267799849,1025.696193548131,616.1111910180235,1488.3192491425561,1583.4432537202301,2.466349732965553,5.09193446078483,6.3114194360398965
120,529.3719368213696,871.206201912942,1599.92200156324,138.77233709824796,241.19059950423537,910.6761076310684,154.8704892849231,328.4863108477937,1082.4759348888063,247.27588069027354,404.4483623089653,1412.8261769804171,960.6519168455433,1681.6513212904397,2136.6237474177588,1673.883123859839,1774.8130866788724,2389.6529167150547,4.411432806844751,7.260051682607857,13.332683346360346
150,516.0544933995936,929.9576841181868,2058.0824821500064,259.59888244398485,343.3482089319115,1018.4575184270982,265.926098962331,555.324438085954,1090.4467395068039,307.51695081710574,870.263766877652,1237.0514976802222,763.6888951170299,1595.4581548721865,4211.883900688188,1171.5823955168212,1757.4625136750992,5418.492644219085,3.4403632893306244,6.199717894121245,13.720549881000043
