cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_NOEX_nn,RAD_NODC_NOEX_nn2,RAD_NODC_NOEX_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
11,139.48287909245343,0.012715176541140663,-22.343110831124605,17.0,20.0,13.0,95.79587407109665,265.4234270842973,555.9859833778893,3.274707360279152,9.073293173549251,19.005947903647254,1.5965979011849494,4.423723784738303,9.266433056298183,703158.4080147137,445795.6313388152,690751.461838397,2.1389435859198835,,,17.397052946867284,,,46.41264925131996,39.45686695260178,43.7523364270804,56.82886366428303,48.88672242119813,54.19515310645238
12,139.47301741340237,0.003593894071218001,-22.342311338760446,6.0,19.0,18.0,35.33615916742725,239.5336807937537,245.41939733321743,1.2079390853899326,8.188272356572512,8.389470993352989,0.5889359861237894,3.9922280132292407,4.09032328888697,122704.7791843581,492169.95039698714,948839.4994569507,,1.3112158011026336,0.5891733200034573,,22.140320410459324,35.50000496842515,27.787721476693765,59.41348381650365,64.83056913839364,36.40330523900879,71.17938035235211,76.28053405358519
13,139.4803868335162,0.010410111972480977,-22.34196724015857,20.0,17.0,11.0,497.6145388716082,549.2822160915389,555.9859833778893,17.010565526187243,18.77678483908857,19.005947903647254,8.293575647860159,9.154703601525677,9.266433056298183,445795.6313388152,703158.4080147137,1215687.7211275848,,2.1389435859198835,3.636450731572241,,17.397052946867284,,39.45686695260178,46.41264925131996,53.26543792417032,48.88672242119813,56.82886366428303,65.95040882569394
14,139.47460483239544,0.005062136777811971,-22.342519244394307,4.0,19.0,12.0,87.3699510280863,243.49594881744545,320.41055857111456,2.9866737421964613,8.323719403602452,10.952985445753775,1.4561658504681094,4.0582658136241045,5.340175976185258,1859057.068919144,492169.95039698714,449467.44923909666,3.5935110903576977,1.3112158011026336,1.8337265280762027,21.68253431953056,22.140320410459324,19.58542517310635,53.522899302705795,59.41348381650365,45.52522581853108,60.248100752889684,71.17938035235211,58.186210389374196
15,139.4704778585078,0.0012449488808890562,-22.346408245242337,21.0,16.0,9.0,84.16617509617008,638.9712325790063,656.7447898692558,2.877155156697207,21.842734028191728,22.45030924415069,1.4027695849361723,10.64952054298347,10.945746497820965,71379.4621651175,536849.446366191,1057542.1917576306,6.6098996954814755,2.73955523446937,2.9574970684650235,,,23.709078527364174,29.06051877945962,47.22883707690113,59.164564854563466,41.22913096016458,53.308009837424144,75.09422008883016
16,139.47367494043206,0.004201935437792874,-22.346445214652856,15.0,21.0,18.0,638.9712325790063,639.8406248036897,662.7553082837705,21.842734028191728,21.87245352440958,22.655774135848397,10.64952054298347,10.664010413394864,11.045921804729543,415621.5397103044,71379.4621651175,948839.4994569507,2.261083538439329,6.6098996954814755,0.5891733200034573,29.07535136272166,,35.50000496842515,58.22574699353688,29.06051877945962,64.83056913839364,69.68364115780219,41.22913096016458,76.28053405358519
17,139.4830226249315,0.012847972151662116,-22.342687834166107,11.0,20.0,13.0,95.79587407109665,176.5031757506097,549.2822160915389,3.274707360279152,6.033623622601907,18.77678483908857,1.5965979011849494,2.9417195958435047,9.154703601525677,1215687.7211275848,445795.6313388152,690751.461838397,3.636450731572241,,,,,,53.26543792417032,39.45686695260178,43.7523364270804,65.95040882569394,48.88672242119813,54.19515310645238
18,139.47297724344742,0.003556710741397283,-22.34344655351392,19.0,6.0,12.0,145.28579542760747,245.03450059384014,245.41939733321743,4.966481784776002,8.376313598030814,8.389470993352989,2.421429923793465,4.083908343230681,4.09032328888697,492169.95039698714,122704.7791843581,449467.44923909666,1.3112158011026336,,1.8337265280762027,22.140320410459324,,19.58542517310635,59.41348381650365,27.787721476693765,45.52522581853108,71.17938035235211,36.40330523900879,58.186210389374196
19,139.47366957259646,0.004197067180890385,-22.343241468047317,18.0,12.0,14.0,145.28579542760747,239.5336807937537,243.49594881744545,4.966481784776002,8.188272356572512,8.323719403602452,2.421429923793465,3.9922280132292407,4.0582658136241045,948839.4994569507,449467.44923909666,576782.3769197145,0.5891733200034573,1.8337265280762027,4.805668328279728,35.50000496842515,19.58542517310635,39.165325655865104,64.83056913839364,45.52522581853108,75.31393404737354,76.28053405358519,58.186210389374196,82.38261141042828
20,139.48287505671206,0.01271155579599168,-22.34188243242072,17.0,11.0,13.0,176.5031757506097,265.4234270842973,497.6145388716082,6.033623622601907,9.073293173549251,17.010565526187243,2.9417195958435047,4.423723784738303,8.293575647860159,703158.4080147137,1215687.7211275848,690751.461838397,2.1389435859198835,3.636450731572241,,17.397052946867284,,,46.41264925131996,53.26543792417032,43.7523364270804,56.82886366428303,65.95040882569394,54.19515310645238
21,139.4705064941736,0.0012714376123698207,-22.346019618127322,15.0,9.0,16.0,84.16617509617008,615.3687562254337,639.8406248036897,2.877155156697207,21.035901752946813,21.87245352440958,1.4027695849361723,10.256145937090592,10.664010413394864,415621.5397103044,1057542.1917576306,536849.446366191,2.261083538439329,2.9574970684650235,2.73955523446937,29.07535136272166,23.709078527364174,,58.22574699353688,59.164564854563466,47.22883707690113,69.68364115780219,75.09422008883016,53.308009837424144
22,139.46710113520842,-0.001878204480038641,-22.345294267504702,7.0,9.0,10.0,54.41596698070664,211.00088550505689,228.23899091092963,1.8601674583205488,7.212900967697369,7.802172177937425,0.90693278301178,3.5166814250842924,3.803983181848839,530754.7586794348,1057542.1917576306,365523.4509938264,4.03785565984682,2.9574970684650235,4.34260228538179,,23.709078527364174,,42.883863766436896,59.164564854563466,56.046390521764756,54.00294807775686,75.09422008883016,72.53866956408432
23,139.4584793975214,-0.00985253198212679,-22.34528315125016,35.0,25.0,29.0,717.2752011534053,1468.4418414360682,1593.4079940640256,24.51949421975639,50.19754089538017,54.46941151365778,11.954586685890124,24.47403069060121,26.556799901067176,1274644.6063080234,1423714.7723578739,281949.1020773452,3.0356417069509423,5.244844636467967,3.0128745185122137,,28.46117045691227,,54.53677366528166,52.63137089501216,36.310596100632175,67.21688292165508,68.16613853336051,44.785191650067894
24,139.4662289680453,-0.002684830529883529,-22.347869500452227,26.0,29.0,22.0,171.55861945559784,567.0174314334923,583.0923959909283,5.864597815910349,19.38304936540134,19.93255951145829,2.8593103242599733,9.450290523891567,9.718206599848834,533563.693893777,281949.1020773452,500241.22123558284,3.08409780054842,3.0128745185122137,4.718377627926024,40.50393023057119,,,69.58429408684097,36.310596100632175,38.442945014994,87.06037309523687,44.785191650067894,45.7097432697974
25,139.4634082097434,-0.005293635144642843,-22.350323311621267,29.0,26.0,32.0,246.31675982890167,631.7877413092542,642.9399854562797,8.420146631504945,21.597171972814497,21.97840275489171,4.105279330481707,10.529795688487603,10.715666424271364,281949.1020773452,533563.693893777,707153.0153744611,3.0128745185122137,3.08409780054842,3.4957771404363958,,40.50393023057119,29.219728308422187,36.310596100632175,69.58429408684097,54.60433135271364,44.785191650067894,87.06037309523687,70.09863809968601
26,139.46598653177708,-0.0029090420853065237,-22.34863117481107,24.0,29.0,25.0,171.55861945559784,408.3212078887832,631.7877413092542,5.864597815910349,13.958142537945786,21.597171972814497,2.8593103242599733,6.8053534648130745,10.529795688487603,1787129.254422813,281949.1020773452,1423714.7723578739,2.4589044495043852,3.0128745185122137,5.244844636467967,52.20687605739597,,28.46117045691227,84.28331273317616,36.310596100632175,52.63137089501216,102.71495687433466,44.785191650067894,68.16613853336051
27,139.46876059570536,-0.0003433357655653366,-22.35260386991732,33.0,41.0,49.0,68.22363704491957,99.88696502040251,187.7873724642667,2.332171907635624,3.414558118708688,6.419365100419892,1.1370606174153297,1.6647827503400467,3.1297895410711214,751331.3066458908,558124.2294000798,249669.52982058882,5.077756519347591,4.781908487257169,2.6489664542434146,44.32895175584388,29.709889810734012,24.840361745225792,68.29784845571919,53.30801419098825,49.646156289143285,89.72158772354788,68.6715644989695,63.39487760604043
28,139.48332519115678,0.013127056235237891,-22.35083670690718,34.0,42.0,30.0,363.81528914254926,732.5196323436021,1561.963203345287,12.436742361711561,25.040613229378422,53.39449582853477,6.063588152375841,12.208660539060073,26.032720055754858,3244859.5499727284,617303.4376759854,748033.2021967323,5.027462855370184,,2.0639549602076572,44.00483880763589,9.877591333438403,,74.51556559702001,49.25740236432557,49.3300271799908,87.32310666604862,63.88586720672911,57.744990943421875
29,139.46459479050796,-0.00419620426615181,-22.35001477932963,25.0,26.0,24.0,246.31675982890167,408.3212078887832,567.0174314334923,8.420146631504945,13.958142537945786,19.38304936540134,4.105279330481707,6.8053534648130745,9.450290523891567,1423714.7723578739,533563.693893777,1787129.254422813,5.244844636467967,3.08409780054842,2.4589044495043852,28.46117045691227,40.50393023057119,52.20687605739597,52.63137089501216,69.58429408684097,84.28331273317616,68.16613853336051,87.06037309523687,102.71495687433466
30,139.47554237416867,0.0059289131217389966,-22.35150294031682,44.0,51.0,60.0,721.4287254469417,749.5478721235806,805.2528810320954,24.66147921344253,25.622710346616568,27.5269426994812,12.023812090782403,12.492464535393047,13.420881350534966,202227.0838043477,471373.61954218626,864107.0837672614,1.2487051663896644,4.3331622841201005,3.2737230641956083,,,,39.12322219138415,37.246732638097036,50.06586639495534,50.71691235057779,48.31463162557273,58.48292902332166
31,139.4669833966002,-0.0019870018310616227,-22.352321942881364,40.0,41.0,27.0,212.48983522927205,340.80387597584036,360.3362525186654,7.263799554596366,11.650115121257345,12.317814203798852,3.541497253821212,5.680064599597356,6.005604208644441,379161.52286825853,558124.2294000798,1350998.4163604022,0.7008877328363137,4.781908487257169,4.270070117855733,,29.709889810734012,48.288686072710945,41.29276172788227,53.30801419098825,77.10466587091427,48.0507369558506,68.6715644989695,92.92214846436396
32,139.4625307222443,-0.006105076914670421,-22.353186119814744,39.0,52.0,43.0,93.4737270263232,155.7379839430949,190.29195115207847,3.1953265717753965,5.323781710212133,6.504982172584072,1.5578954504387246,2.595633065718256,3.1715325192013197,941072.2035096869,414761.7669766278,173654.27280895982,5.342714343154306,3.552050740357741,,31.82640716486669,25.30966134001695,16.613160013434637,66.57650415087971,50.105014152445186,46.21363822850796,75.14889420338163,65.10453521524472,55.636594739574356
33,139.46874851405806,-0.0003545088064977797,-22.352919417438336,41.0,27.0,49.0,49.776472430523654,68.22363704491957,127.2801882801239,1.7015699498288634,2.332171907635624,4.350974125141321,0.8296078738420634,1.1370606174153297,2.1213364713354053,558124.2294000798,1350998.4163604022,249669.52982058882,4.781908487257169,4.270070117855733,2.6489664542434146,29.709889810734012,48.288686072710945,24.840361745225792,53.30801419098825,77.10466587091427,49.646156289143285,68.6715644989695,92.92214846436396,63.39487760604043
34,139.48167493953085,0.011600842802970024,-22.350125541600733,28.0,42.0,30.0,363.81528914254926,958.8193196643056,1261.16358339055,12.436742361711561,32.77649182419121,43.11189504863175,6.063588152375841,15.980321994405145,21.01939305650923,1013744.0047485359,617303.4376759854,748033.2021967323,1.5694164100355334,,2.0639549602076572,47.613999447947926,9.877591333438403,,58.95802051098251,49.25740236432557,49.3300271799908,93.46322695937212,63.88586720672911,57.744990943421875
35,139.4562028682005,-0.011957895447341212,-22.347849723391093,23.0,47.0,25.0,717.2752011534053,1481.0537681997475,1535.9496539907386,24.51949421975639,50.62866979107426,52.50524290021866,11.954586685890124,24.68422946999587,25.59916089984572,751339.0990131133,1260083.293036962,1423714.7723578739,4.154953260452722,4.2021998435104795,5.244844636467967,19.123264824104982,28.03190342657896,28.46117045691227,48.90204940309105,53.517954259077385,52.63137089501216,60.155833970820204,67.84011822032859,68.16613853336051
36,139.47015241823354,0.0009438949419508473,-22.35431501365665,37.0,45.0,64.0,39.17798065886583,48.99196538641475,75.6464649931382,1.3392687615047454,1.674752187410123,2.5859155009982886,0.6529663443144325,0.8165327564402484,1.2607744165523074,469957.63733528677,623455.6582819906,127073.0498510366,4.779968000187237,2.662979123889966,8.071426084582416,23.35681397242379,20.420118097656278,,42.19636133007952,50.86804196757018,33.57718880624202,62.69005846383347,59.507961481429156,41.30141874636011
37,139.47021161530012,0.0009986420855341552,-22.354487870355786,64.0,36.0,92.0,36.609055105404366,39.17798065886583,42.188085069303646,1.2514520418442936,1.3392687615047454,1.4421668368514329,0.610150918423408,0.6529663443144325,0.7031347511550631,127073.0498510366,186725.56190210863,161044.9378389643,8.071426084582416,3.4503421693831315,0.9297059692359739,,,,33.57718880624202,26.897886546709447,28.70130871852661,41.30141874636011,31.200258594946074,35.214425972892364
38,139.46926493797326,0.00012310964657608753,-22.353797572157664,49.0,36.0,33.0,197.94886633987946,209.64910041414,215.9934337473336,6.766727855951557,7.166691246979588,7.3835673417355485,3.2991477723313336,3.4941516735690112,3.5998905624555704,249669.52982058882,186725.56190210863,751331.3066458908,2.6489664542434146,3.4503421693831315,5.077756519347591,24.840361745225792,,44.32895175584388,49.646156289143285,26.897886546709447,68.29784845571919,63.39487760604043,31.200258594946074,89.72158772354788
39,139.46239819488912,-0.0062276272336771145,-22.353601003548626,32.0,52.0,43.0,93.4737270263232,154.725952707509,218.10658776109008,3.1953265717753965,5.289186210477501,7.455803866213797,1.5578954504387246,2.5787658784584915,3.63510979601818,707153.0153744611,414761.7669766278,173654.27280895982,3.4957771404363958,3.552050740357741,,29.219728308422187,25.30966134001695,16.613160013434637,54.60433135271364,50.105014152445186,46.21363822850796,70.09863809968601,65.10453521524472,55.636594739574356
40,139.46738482720178,-0.0016157230342813116,-22.353232586545023,49.0,31.0,41.0,200.906485277074,212.48983522927205,231.7218442389244,6.867831756265089,7.263799554596366,7.921230806908152,3.348441421284576,3.541497253821212,3.862030737315419,249669.52982058882,431929.13482892676,558124.2294000798,2.6489664542434146,,4.781908487257169,24.840361745225792,,29.709889810734012,49.646156289143285,46.416793055173905,53.30801419098825,63.39487760604043,63.90020171063642,68.6715644989695
41,139.4685187862532,-0.0005669742378279481,-22.35300846136385,33.0,49.0,27.0,49.776472430523654,88.60668203726856,99.88696502040251,1.7015699498288634,3.0289504287210702,3.414558118708688,0.8296078738420634,1.4767780339544807,1.6647827503400467,751331.3066458908,249669.52982058882,1350998.4163604022,5.077756519347591,2.6489664542434146,4.270070117855733,44.32895175584388,24.840361745225792,48.288686072710945,68.29784845571919,49.646156289143285,77.10466587091427,89.72158772354788,63.39487760604043,92.92214846436396
42,139.48351963261862,0.013306566523436468,-22.354222119264804,28.0,34.0,70.0,732.5196323436021,958.8193196643056,1207.3263642538825,25.040613229378422,32.77649182419121,41.27151163469723,12.208660539060073,15.980321994405145,20.122106070898106,1013744.0047485359,3244859.5499727284,1333741.876244713,1.5694164100355334,5.027462855370184,3.271343426269222,47.613999447947926,44.00483880763589,63.15395677203681,58.95802051098251,74.51556559702001,83.70068578891481,93.46322695937212,87.32310666604862,115.67162282364092
43,139.46346134880935,-0.0052443733245715355,-22.353372672329673,52.0,46.0,54.0,75.11709227371283,106.38911656664185,160.81586849232443,2.5678193067995,3.6368291061868936,5.4973652394533685,1.2519515378952175,1.7731519427773696,2.6802644748720823,414761.7669766278,510959.50837413815,449790.681629994,3.552050740357741,3.8285981271540463,1.0037007352746221,25.30966134001695,,,50.105014152445186,45.12351544431221,38.29755927400827,65.10453521524472,51.45456116537119,41.663032238539024
44,139.4752653692829,0.005672584564420988,-22.3548319248909,51.0,60.0,75.0,80.02169341962303,186.0291909110377,279.3728262531867,2.735479277831505,6.359263033092934,9.550142521945318,1.333694890327055,3.1004865151839724,4.65621377088646,471373.61954218626,864107.0837672614,729144.2200756253,4.3331622841201005,3.2737230641956083,4.251423153547813,,,21.8841916932389,37.246732638097036,50.06586639495534,56.63098978858408,48.31463162557273,58.48292902332166,69.01937214931719
45,139.47039723875415,0.0011703169987141565,-22.35432700418954,36.0,37.0,64.0,48.99196538641475,50.83438931182802,76.98609848175593,1.674752187410123,1.7377340146319034,2.631709828653748,0.8165327564402484,0.847239821863803,1.2831016413626026,186725.56190210863,469957.63733528677,127073.0498510366,3.4503421693831315,4.779968000187237,8.071426084582416,,23.35681397242379,,26.897886546709447,42.19636133007952,33.57718880624202,31.200258594946074,62.69005846383347,41.30141874636011
46,139.4638648728445,-0.004871160534577493,-22.353693840382718,54.0,43.0,52.0,67.35428508591957,106.38911656664185,140.00903787584076,2.3024537878688216,3.6368291061868936,4.786099936802524,1.122571418098663,1.7731519427773696,2.3334839645973533,449790.681629994,173654.27280895982,414761.7669766278,1.0037007352746221,,3.552050740357741,,16.613160013434637,25.30966134001695,38.29755927400827,46.21363822850796,50.105014152445186,41.663032238539024,55.636594739574356,65.10453521524472
47,139.4589009001665,-0.00946207242687392,-22.35423364027156,48.0,81.0,63.0,137.89983391901237,299.0687622673105,303.68933779034734,4.713998441944513,10.223432757651812,10.381383533932476,2.29833056531688,4.984479371121856,5.0614889631724695,341451.1469249724,152076.73018657826,446719.3335921173,3.3896833964890716,2.478762191834526,1.6004990617214068,,,,37.003609300136425,29.32307435887566,32.59757156983935,59.52421872342526,37.68383629515933,37.28607484930553
48,139.45905336384746,-0.009321024730111026,-22.35485607222106,47.0,81.0,63.0,137.89983391901237,168.10746442324162,201.95234114226287,4.713998441944513,5.746622768493029,6.903583524623962,2.29833056531688,2.801791073720702,3.3658723523710603,1260083.293036962,152076.73018657826,446719.3335921173,4.2021998435104795,2.478762191834526,1.6004990617214068,28.03190342657896,,,53.517954259077385,29.32307435887566,32.59757156983935,67.84011822032859,37.68383629515933,37.28607484930553
49,139.46837449498358,-0.0007004212611676883,-22.353396220821548,41.0,33.0,27.0,88.60668203726856,127.2801882801239,187.7873724642667,3.0289504287210702,4.350974125141321,6.419365100419892,1.4767780339544807,2.1213364713354053,3.1297895410711214,558124.2294000798,751331.3066458908,1350998.4163604022,4.781908487257169,5.077756519347591,4.270070117855733,29.709889810734012,44.32895175584388,48.288686072710945,53.30801419098825,68.29784845571919,77.10466587091427,68.6715644989695,89.72158772354788,92.92214846436396
50,139.4728726546332,0.003459682453705143,-22.35520096491292,76.0,53.0,67.0,50.14894275831272,72.61653297734114,131.70825189976645,1.7143025579471545,2.4823396344018605,4.5023440319106465,0.8358157126385477,1.210275549622356,2.195137531662781,367153.6744711482,334776.85739711626,85891.40868971952,0.8898002357753693,1.3728678449911849,3.563584342878259,,,,37.021328270422494,40.36086797005547,30.1936074553829,51.2809571745572,45.24907092366172,40.27815022126872
51,139.47563658686047,0.006015897716351072,-22.35497082608789,44.0,60.0,75.0,80.02169341962303,106.16683697156631,212.3196008966989,2.735479277831505,3.629230651315096,7.2579802264963265,1.333694890327055,1.769447282859444,3.5386600149449916,202227.0838043477,864107.0837672614,729144.2200756253,1.2487051663896644,3.2737230641956083,4.251423153547813,,,21.8841916932389,39.12322219138415,50.06586639495534,56.63098978858408,50.71691235057779,58.48292902332166,69.01937214931719
52,139.4631724376079,-0.005511565739113943,-22.35359508615896,43.0,46.0,39.0,75.11709227371283,140.00903787584076,154.725952707509,2.5678193067995,4.786099936802524,5.289186210477501,1.2519515378952175,2.3334839645973533,2.5787658784584915,173654.27280895982,510959.50837413815,941072.2035096869,,3.8285981271540463,5.342714343154306,16.613160013434637,,31.82640716486669,46.21363822850796,45.12351544431221,66.57650415087971,55.636594739574356,51.45456116537119,75.14889420338163
53,139.47316265619915,0.0037278831576992963,-22.355403487645255,76.0,67.0,50.0,26.09866728121457,59.09963228992311,72.61653297734114,0.8921626183591194,2.020274909814673,2.4823396344018605,0.4349777880202443,0.9849938714987216,1.210275549622356,367153.6744711482,85891.40868971952,300697.4092853908,0.8898002357753693,3.563584342878259,5.893793546147306,,,,37.021328270422494,30.1936074553829,32.55179048805512,51.2809571745572,40.27815022126872,38.604704801734655
54,139.46388585100522,-0.004851747970988756,-22.354004957162207,46.0,43.0,52.0,67.35428508591957,160.81586849232443,167.83557314175172,2.3024537878688216,5.4973652394533685,5.737328376753048,1.122571418098663,2.6802644748720823,2.797259552362537,510959.50837413815,173654.27280895982,414761.7669766278,3.8285981271540463,,3.552050740357741,,16.613160013434637,25.30966134001695,45.12351544431221,46.21363822850796,50.105014152445186,51.45456116537119,55.636594739574356,65.10453521524472
55,139.46479351270514,-0.004012241906310169,-22.355867808914574,66.0,58.0,65.0,84.19039450603408,178.6789063922767,236.54251458762369,2.8779830783641085,6.107999280377773,8.086021668993185,1.4031732417672391,2.977981773204621,3.9423752431270738,479756.1135167029,126982.61066194903,413123.6739160224,1.3290886593452058,2.2542124655609617,,53.70805503260726,,28.74395536384601,56.74481183292113,40.69915285111768,59.70282731365454,102.0720843989221,54.09064132423028,72.79548563340384
56,139.46335108610637,-0.005346253925396433,-22.355887543803973,80.0,58.0,65.0,70.63687546869552,122.38596435758566,148.54700932628253,2.41466658399906,4.1836688914096944,5.077963842442807,1.1772812578115956,2.039766072626434,2.475783488771383,517472.07158062817,126982.61066194903,413123.6739160224,9.870091661421652,2.2542124655609617,,,,28.74395536384601,43.72411153417754,40.69915285111768,59.70282731365454,57.102393991843655,54.09064132423028,72.79548563340384
57,139.45832923292537,-0.009990581092723208,-22.35699265399663,59.0,63.0,81.0,268.01721723877944,310.8799313567162,316.9111134319143,9.161959870233892,10.627188375789114,10.833359638636788,4.466953620646336,5.18133218927862,5.281851890531922,1020741.6356280851,446719.3335921173,152076.73018657826,3.7286390693376186,1.6004990617214068,2.478762191834526,,,,50.427084359290745,32.59757156983935,29.32307435887566,55.319132662375225,37.28607484930553,37.68383629515933
58,139.4639283590556,-0.004812362768039424,-22.356076711687702,65.0,56.0,80.0,84.2811403327942,122.38596435758566,170.79449830141274,2.881085153789459,4.1836688914096944,5.8384769292644645,1.4046856722132406,2.039766072626434,2.8465749716902216,413123.6739160224,1044695.7695698865,517472.07158062817,,4.055296721444114,9.870091661421652,28.74395536384601,19.083415558345866,,59.70282731365454,56.95950206238364,43.72411153417754,72.79548563340384,66.58265107937738,57.102393991843655
59,139.45864819687526,-0.009695676938497546,-22.355787811937084,81.0,63.0,48.0,59.33316707153969,73.26556037398619,216.9884668767036,2.028258114474129,2.5045261305680624,7.417581774445367,0.9888861178589978,1.2210926728997733,3.616474447945072,152076.73018657826,446719.3335921173,341451.1469249724,2.478762191834526,1.6004990617214068,3.3896833964890716,,,,29.32307435887566,32.59757156983935,37.003609300136425,37.68383629515933,37.28607484930553,59.52421872342526
