res_pc,mean_dist_nn,mean_dist_nn2,mean_dist_nn3,5th_nn,5th_nn2,5th_nn3,16th_nn,16th_nn2,16th_nn3,50th_nn,50th_nn2,50th_nn3,84th_nn,84th_nn2,84th_nn3,95th_nn,95th_nn2,95th_nn3,mean_beam_sep,mean_beam_sep2,mean_beam_sep3
60,112.54548693543431,163.78003019928812,205.46170095797575,35.627167008279315,72.36208752603487,95.76815193331738,57.49026934181231,94.92942564056514,127.64675225810103,93.78911582252239,139.94475813031235,175.41797882678208,152.51332223911956,205.9757521186846,259.82181895722863,242.91145753111218,299.79282807039357,433.99583217429296,1.7864363005624493,2.5996830190363194,3.26129684060279
90,137.87805583563892,215.66936896080773,263.6064080794413,49.11864286721434,98.8083335802248,128.43627422111533,68.39057588284504,122.80109230600321,165.98961563343377,113.70503264992088,186.80454024963467,227.57418193788965,195.38352920666938,281.0083530838583,318.3880648036212,267.7967699288904,467.91328971299356,509.3123296824468,1.531978398173767,2.3963263217867543,2.928960089771572
120,178.44667160891777,259.8243871550015,319.6465516570752,56.96855459931416,112.73107948829255,153.89326408265984,94.89843647643525,151.57141960263024,202.84583644453113,149.06080494279567,222.76499352823242,285.6833605366047,244.21522178011523,336.92014611855586,391.6238546927911,357.26595367961346,533.7986640899342,629.3905316082827,1.4870555967409826,2.165203226291681,2.663721263808962
150,212.4768570753282,306.88259547933876,369.01720180140416,80.86712872228401,153.00809086590272,218.3444597275722,110.66465176320084,194.4184789861798,244.87378282984758,176.114112873588,259.6294432341474,327.25310856648565,260.5153315488034,388.2857477663366,450.2924805831974,499.4696682731719,541.2908992939064,625.8423533383063,1.4165123805021884,2.045883969862259,2.460114678676028
