cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
49,169.56136974054854,-0.007174748135515585,-32.80730401107298,46.0,42.0,36.0,243.0447425916321,250.89302834918155,370.26646376548445,3.1797500774887686,3.2824290615293847,4.844189610091681,1.6202982839442142,1.6726201889945438,2.468443091769897,247403.36802785133,1691066.2978716951,3396757.318512237,5.362652219769228,10.808817306002817,12.871491260489773,130.75486714826337,131.647716293516,181.21864509814625
50,169.5653304948558,-0.003845601497816304,-32.810594591040605,45.0,63.0,55.0,135.61041095829654,146.41214714815882,190.3799913774839,1.7741886129890447,1.915507536906021,2.4907380669081287,0.9040694063886436,0.976080980987726,1.2691999425165597,481433.34739377355,2066959.264102744,4534270.325452358,5.957843831872345,8.898249218538668,7.93043014683374,116.33521900322705,129.07168530123076,173.8867979480978
51,169.56887460414208,-0.000866900972277791,-32.810151311965555,54.0,57.0,39.0,237.0411216695038,298.01106392571626,318.25735703167254,3.1012048109308905,3.8988734893248913,4.163755384674893,1.580274144463359,1.9867404261714416,2.121715713544484,3166152.081462364,1738228.9024069696,3204488.788876154,7.2226952774684285,6.967533267628841,7.8989670274105,126.15712057234808,137.95077163432674,165.27740774919377
52,169.55860700054268,-0.009496597158705879,-32.80942990281217,71.0,49.0,61.0,255.10620162306736,387.90700798552336,477.40249257200736,3.3375499331074283,5.074980538759744,6.2458483839733825,1.700708010820449,2.5860467199034898,3.1826832838133834,3026918.0203222325,4607289.949664583,4739328.978121319,6.277474616549828,8.890228123890733,8.011730179969916,157.17588595952714,186.97911262739103,149.93479295509937
53,169.57639265181066,0.005452286016130172,-32.80218159220723,58.0,59.0,47.0,114.5852792808118,253.3410868389824,274.77766751730235,1.4991171863545505,3.3144569675422315,3.5949113741924115,0.7639018618720788,1.6889405789265497,1.8318511167820155,2414798.063871903,810104.2542485652,5037492.999389595,9.80464549051251,7.197433736318614,4.246666447435236,102.054721355243,79.19791681953848,172.89185523264194
54,169.56976107574758,-0.00012184520615171555,-32.811924892128474,60.0,70.0,51.0,117.0074429632012,156.35036086182566,237.0411216695038,1.5308063110590868,2.045529011508451,3.1012048109308905,0.7800496197546747,1.0423357390788381,1.580274144463359,2677036.097613465,2588529.4067170904,3287731.8247476383,12.56237985318649,10.373698021713164,8.031842096652822,105.02941048544585,115.38378885134411,168.10891404266567
55,169.5634936884837,-0.005389371781337726,-32.81065717321785,50.0,63.0,45.0,190.3799913774839,222.57108138116746,235.1018908903329,2.4907380669081287,2.911893529240622,3.0758338888752013,1.2691999425165597,1.4838072092077832,1.5673459392688862,1740401.1093881715,2066959.264102744,481433.34739377355,8.194516287792535,8.898249218538668,5.957843831872345,100.33194589081356,129.07168530123076,116.33521900322705
56,169.57712684266383,0.006069201122373981,-32.805199639816216,59.0,62.0,58.0,135.8389756707791,209.79130119679482,269.75142065400956,1.7771789210881948,2.74469589065674,3.5291530751952327,0.9055931711385274,1.3986086746452986,1.798342804360064,810104.2542485652,8203573.495277701,2414798.063871903,7.197433736318614,7.936756256401789,9.80464549051251,79.19791681953848,172.58698258450914,102.054721355243
57,169.57148437174385,0.0013265472133645393,-32.80913246885786,48.0,51.0,69.0,155.72815748300096,298.01106392571626,350.37603455811615,2.0373887356854268,3.8988734893248913,4.583963475845767,1.03818771655334,1.9867404261714416,2.3358402303874417,1788864.981871184,3287731.8247476383,4524399.324985828,5.139953073276941,8.031842096652822,22.90943618925767,140.89274599337776,168.10891404266567,243.03723943735088
58,169.57634743898618,0.005414225968902667,-32.80311073553054,53.0,59.0,62.0,114.5852792808118,139.43324915515979,233.96810883223046,1.4991171863545505,1.8242027376439736,3.061000638220756,0.7639018618720788,0.9295549943677324,1.5597873922148695,4181178.3003776674,810104.2542485652,8203573.495277701,6.375158887141621,7.197433736318614,7.936756256401789,225.21608097104422,79.19791681953848,172.58698258450914
59,169.57648977601107,0.005533795482763317,-32.804235978013956,56.0,58.0,62.0,135.8389756707791,139.43324915515979,203.6963708869577,1.7771789210881948,1.8242027376439736,2.6649560249911155,0.9055931711385274,0.9295549943677324,1.3579758059130516,1380537.564707456,2414798.063871903,8203573.495277701,6.069825718120831,9.80464549051251,7.936756256401789,152.31803869904306,102.054721355243,172.58698258450914
