cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3
82,169.56096515562396,-0.007962883684231559,-32.8120230525115,102.0,75.0,83.0,175.1867302263653,236.1937014933875,278.86289845203305,3.0285587864064705,4.0832231358354925,4.820871308108793,1.4598894185530455,1.9682808457782308,2.3238574871002773,2741285.0590674235,1686501.4656723584,1088923.5206049446,8.621554032090618,7.760211576895235,8.558321461573245
83,169.56325418185662,-0.006039145929126209,-32.81083100768197,74.0,88.0,66.0,82.54639794041367,104.80589746815564,237.29842853190655,1.4270294242355848,1.8118428332685927,4.102321219204962,0.6878866495034478,0.8733824789012977,1.9774869044325565,1494530.8468223615,2529715.1953805685,1374394.5422577097,3.5834807774274093,7.155428006372835,5.75523644393869
84,169.55912003017383,-0.00951385671157135,-32.8098562091641,70.0,75.0,68.0,110.53350813617187,171.3368914068744,306.57323295520723,1.9108594973236963,2.962004298130148,5.29991659267693,0.921112567801433,1.4278074283906212,2.554776941293396,2096849.6204239111,1686501.4656723584,1009094.8839930737,3.736801406520316,7.760211576895235,4.089740185241819
85,169.5720814430134,0.0013798869808097256,-32.80850916696832,77.0,59.0,71.0,103.9498429029185,116.68046939577141,152.07846274319834,1.7970437010977818,2.0171257282671324,2.6290722132262623,0.866248690857655,0.9723372449647626,1.2673205228599873,790814.2247467048,935317.9399922459,650350.8873337082,8.498405338592525,3.527966717922369,2.6890550885246833
86,169.57078041736273,0.00028638379424069765,-32.81135008998194,73.0,90.0,106.0,185.34606435345552,224.39470061169663,252.4842723433041,3.204189329855061,3.8792466831390513,4.364848070665556,1.5445505362787968,1.869955838430807,2.1040356028608693,3546012.0025437553,4094763.054978839,2040074.532978848,10.24628643810075,6.956067169617247,8.93523955214791
87,169.5781437791349,0.00647554285125483,-32.80375478505062,80.0,76.0,72.0,145.0922233442111,145.5754638567073,216.68533225053642,2.5082968743155893,2.516650944844658,3.74597017722067,1.20910186120176,1.2131288654725618,1.8057111020878047,1942011.7936992194,1139384.2795063236,2801283.126453618,5.207055349782589,5.001754356286074,6.997814388267659
88,169.5640554902871,-0.005365643527463885,-32.8113504713491,83.0,74.0,66.0,104.80589746815564,153.9778422091774,164.72946945952575,1.8118428332685927,2.661907932935045,2.847777805242925,0.8733824789012977,1.2831486850764795,1.3727455788293823,1088923.5206049446,1494530.8468223615,1374394.5422577097,8.558321461573245,3.5834807774274093,5.75523644393869
89,169.57383679964667,0.0028551455105025976,-32.81144741566495,111.0,108.0,86.0,268.53092278272624,296.001097630576,316.7505513145779,4.642256206075753,5.117149705669461,5.4758580404081645,2.2377576898560543,2.4666758135881355,2.6395879276214846,3499190.1166050048,1133934.982212748,2235232.4594563036,6.866182099693534,4.028389238825005,10.057864341490427
90,169.5711388597669,0.0005876281614926173,-32.813146087532964,122.0,106.0,132.0,99.35953872192377,128.88203794360942,144.3186421339384,1.7176883410104808,2.228061611286052,2.494923508830983,0.8279961560160319,1.0740169828634123,1.2026553511161544,1090888.0519757785,2040074.532978848,1017210.683206105,8.274899093335213,8.93523955214791,12.958384382357375
91,169.566212367031,-0.003552832113498061,-32.81245986716619,97.0,81.0,101.0,81.65680159924295,92.21921471286319,156.87804907218177,1.4116504351310657,1.5942492484063375,2.712045560174269,0.6804733466603585,0.7684934559405273,1.3073170756015158,542303.06209224,1492854.896244482,2412717.8941077823,5.300631291922953,6.3458566687557685,6.605203954855775
92,169.55180773452602,-0.015659736230611048,-32.80934827086739,93.0,70.0,84.0,144.09195071264853,664.5729899277428,759.8787393440373,2.4910045573506783,11.488874558326433,13.136482595857643,1.2007662559387386,5.538108249397862,6.332322827866983,793033.3844627489,2096849.6204239111,2195610.048243185,2.019420851262944,3.736801406520316,4.976756307076141
93,169.5518812690246,-0.015598137033599987,-32.80818050904237,92.0,70.0,84.0,144.09195071264853,673.0752439850772,777.6206727222052,2.4910045573506783,11.635858158033605,13.443198111073091,1.2007662559387386,5.608960366542317,6.480172272685048,1603355.8115048017,2096849.6204239111,2195610.048243185,2.899416053062443,3.736801406520316,4.976756307076141
94,169.5775753850981,0.005997477439761422,-32.80838671127886,78.0,95.0,96.0,100.58957104179336,167.5713782680891,234.96259115328846,1.7389526524402994,2.896907598813587,4.0619401880190384,0.8382464253482786,1.3964281522340771,1.9580215929440723,3043850.8681782978,864183.7965771882,2557891.622202556,7.468715673538171,6.003720951641776,5.31395498955708
95,169.57903243882475,0.007222160638660996,-32.807795465918105,78.0,94.0,96.0,155.86245651027045,167.5713782680891,382.54671604259215,2.6944883983229633,2.896907598813587,6.61331606900082,1.2988538042522548,1.3964281522340771,3.1878893003549367,3043850.8681782978,1173149.9416356357,2557891.622202556,7.468715673538171,5.501366851409809,5.31395498955708
96,169.5753485307043,0.004125851534995365,-32.808021888697745,79.0,78.0,94.0,126.33965513498319,234.82624953076441,234.96259115328846,2.1841099045356347,4.059583168064877,4.0619401880190384,1.0528304594581943,1.9568854127563717,1.9580215929440723,4363499.674495772,3043850.8681782978,1173149.9416356357,6.103628719257579,7.468715673538171,5.501366851409809
97,169.5663327412879,-0.003451638277215381,-32.81311478518144,91.0,101.0,105.0,81.65680159924295,111.94276233843996,159.83646377748354,1.4116504351310657,1.93522212565202,2.7631894615302603,0.6804733466603585,0.9328563528203336,1.3319705314790309,820872.9932971571,2412717.8941077823,2039980.7931674595,8.594322529155134,6.605203954855775,5.317201118341476
98,169.57392188908796,0.0029265485016971697,-32.81482199824657,104.0,123.0,109.0,93.34155372453256,136.24156888715598,144.7934047566424,1.6136518005900895,2.355290266527851,2.503131016960108,0.7778462810377719,1.135346407392967,1.2066117063053543,1686237.0585114744,1427492.5320296544,1620073.5478059775,7.423539236436525,8.354195566470693,10.232447722059867
99,169.56225991437066,-0.006874472786180907,-32.814959012880095,102.0,116.0,101.0,213.12562122796928,290.7799810503031,367.26340444401205,3.6844313033542906,5.026889110739661,6.349104233050351,1.7760468435664116,2.4231665087525283,3.06052837036677,2741285.0590674235,5893611.197027047,2412717.8941077823,8.621554032090618,9.63429481792181,6.605203954855775
100,169.54506123160738,-0.02132868995569039,-32.814910102720084,115.0,92.0,93.0,856.0617613449193,978.5814017880423,1089.1350036681204,14.799256574272013,16.917327578234033,18.828534448241612,7.133848011207667,8.154845014900358,9.076125030567676,2891329.6345751984,1603355.8115048017,793033.3844627489,3.60758353867062,2.899416053062443,2.019420851262944
101,169.56536118317908,-0.004268157956900262,-32.81351306415325,97.0,91.0,105.0,111.94276233843996,156.87804907218177,177.19882008452169,1.93522212565202,2.712045560174269,3.0633429987214384,0.9328563528203336,1.3073170756015158,1.4766568340376822,542303.06209224,820872.9932971571,2039980.7931674595,5.300631291922953,8.594322529155134,5.317201118341476
102,169.56135091735226,-0.007638550126376341,-32.813407300568926,82.0,99.0,83.0,175.1867302263653,213.12562122796928,373.6516272913154,3.0285587864064705,3.6844313033542906,6.4595412987386265,1.4598894185530455,1.7760468435664116,3.113763560760964,6904788.711750712,6233601.690937136,1088923.5206049446,6.594727210524527,6.417780401818418,8.558321461573245
103,169.5803547620151,0.008333276493477378,-32.810860394492906,119.0,128.0,114.0,219.2658440326552,236.54611496288948,286.7272393853095,3.790581042558832,4.089315520276535,4.956826918456649,1.827215366938795,1.9712176246907476,2.3893936615442475,3452261.6982429423,1320558.212393274,2324368.8320597564,5.949090981538835,5.291921199673892,4.254001868059864
104,169.5744785588172,0.003394365699522402,-32.81541780073011,98.0,125.0,123.0,93.34155372453256,138.26280092197555,152.88709766389118,1.6136518005900895,2.3902325251710104,2.64305157336898,0.7778462810377719,1.1521900076831306,1.2740591471990943,1099361.3264038346,2343911.832657152,1427492.5320296544,7.828137357306795,6.343424345859503,8.354195566470693
105,169.56673851272214,-0.0031105668729161052,-32.8143663027786,117.0,97.0,101.0,104.56540562047006,159.83646377748354,177.19882008452169,1.8076853054842328,2.7631894615302603,3.0633429987214384,0.8713783801705846,1.3319705314790309,1.4766568340376822,1643327.9179425947,542303.06209224,2412717.8941077823,8.905909262786219,5.300631291922953,6.605203954855775
106,169.56990193697902,-0.0004519334725288369,-32.81326149990523,73.0,122.0,90.0,125.22286792844092,128.34326910030953,128.88203794360942,2.1648033297593967,2.2187475889733492,2.228061611286052,1.0435238994036753,1.0695272425025804,1.0740169828634123,3546012.0025437553,1090888.0519757785,4094763.054978839,10.24628643810075,8.274899093335213,6.956067169617247
107,169.55641584300088,-0.011785530673911556,-32.81832602421844,116.0,99.0,102.0,651.8285328552132,733.7065080183478,792.7505391152257,11.268553433575054,12.68402742965379,13.704757247102004,5.431904440460116,6.114220900152903,6.606254492626888,5893611.197027047,6233601.690937136,2741285.0590674235,9.63429481792181,6.417780401818418,8.621554032090618
108,169.57640821665973,0.005016373620341419,-32.81039874339114,113.0,94.0,111.0,270.2304988865201,275.8272966767441,291.6828387037061,4.671637804417478,4.768393027266956,5.042497356156166,2.251920824054336,2.298560805639536,2.4306903225308862,1978787.9244690898,1173149.9416356357,3499190.1166050048,5.650439184726438,5.501366851409809,6.866182099693534
109,169.5725872471692,0.0018048872607348847,-32.81447173478362,140.0,98.0,123.0,118.48675836762642,144.7934047566424,149.72656315497412,2.0483521363942323,2.503131016960108,2.5884135049242207,0.9873896530635544,1.2066117063053543,1.2477213596247856,511308.7172731484,1099361.3264038346,1427492.5320296544,6.896398143966431,7.828137357306795,8.354195566470693
110,169.57520263022215,0.00400295522032434,-32.81397831581003,126.0,98.0,111.0,137.2342881068767,168.5214892242077,171.15670614652416,2.372452003101363,2.913332740606552,2.9588893267352847,1.1436190675573072,1.404345743535065,1.4263058845543692,4439971.325723103,1099361.3264038346,3499190.1166050048,8.895461031940643,7.828137357306795,6.866182099693534
111,169.57593168438015,0.004615742178623509,-32.81273176114947,127.0,110.0,113.0,171.06581001386724,171.15670614652416,208.1123674527248,2.957317950405282,2.9588893267352847,3.5977641582464197,1.4255484167822283,1.4263058845543692,1.7342697287727082,1918696.9880526103,3105266.3945257575,1978787.9244690898,8.428108953392183,8.318280628526814,5.650439184726438
112,169.5868962850466,0.013830803780658207,-32.81334509610292,133.0,120.0,118.0,139.67289057605424,393.124512788873,430.9568801425625,2.414609596459245,6.796180828422818,7.450211806748196,1.1639407548004528,3.2760376065739445,3.5913073345213573,2663136.312800062,1055331.0468992402,809833.3817757335,6.733092487830836,1.4233999784187816,0.4972454837708053
113,169.57784939761993,0.0062275123713753005,-32.812227047142265,127.0,111.0,128.0,150.0320975727455,208.1123674527248,231.59673646937668,2.593695462891559,3.5977641582464197,4.003752625733034,1.2502674797728799,1.7342697287727082,1.929972803911474,1918696.9880526103,3499190.1166050048,1320558.212393274,8.428108953392183,6.866182099693534,5.291921199673892
114,169.58301633852415,0.010570159229058436,-32.811501524633236,119.0,120.0,118.0,235.49518550449292,258.5321974074475,286.3153696650848,4.071147468158617,4.469402203098258,4.94970667790858,1.962459879204109,2.1544349783953973,2.385961413875709,3452261.6982429423,1055331.0468992402,809833.3817757335,5.949090981538835,1.4233999784187816,0.4972454837708053
115,169.54806237118842,-0.01880508527926393,-32.82138296516428,100.0,107.0,92.0,856.0617613449193,943.4120014576912,1532.7285265807404,14.799256574272013,16.309332918789785,26.497203528794085,7.133848011207667,7.8617666788141,12.77273772150618,1969053.2758408424,2051637.799085815,1603355.8115048017,1.537539562811739,4.144223883813728,2.899416053062443
116,169.5625915508961,-0.006595583160980576,-32.81730231446934,99.0,130.0,137.0,290.7799810503031,345.30394879341407,411.95266504345085,5.026889110739661,5.969477863693565,7.121674465233783,2.4231665087525283,2.877532906611786,3.432938875362093,6233601.690937136,2245296.2523181676,1710000.3350249839,6.417780401818418,6.6443192602026,6.230446250714248
117,169.56597868911732,-0.0037491224123490773,-32.814925211100984,105.0,130.0,101.0,104.56540562047006,156.80950695515244,185.38635815715614,1.8076853054842328,2.7108606312101875,3.2048859131697767,0.8713783801705846,1.3067458912929382,1.5448863179763026,2039980.7931674595,2245296.2523181676,2412717.8941077823,5.317201118341476,6.6443192602026,6.605203954855775
118,169.58277280399534,0.010365208743901832,-32.81381607487407,121.0,119.0,114.0,76.38384016733058,235.2276367484171,286.3153696650848,1.3204935669460955,4.066522191261453,4.94970667790858,0.636532001394422,1.9602303062368105,2.385961413875709,1254246.5782882366,3452261.6982429423,2324368.8320597564,2.436184666675958,5.949090981538835,4.254001868059864
119,169.5810974460861,0.008957307676638814,-32.81252684972301,128.0,103.0,118.0,117.58079805624676,219.2658440326552,235.2276367484171,2.032690253455843,3.790581042558832,4.066522191261453,0.9798399838020572,1.827215366938795,1.9602303062368105,1320558.212393274,5296744.439538409,809833.3817757335,5.291921199673892,6.154234935778914,0.4972454837708053
120,169.58520296149428,0.012408064962538505,-32.810489469478,114.0,112.0,118.0,258.5321974074475,393.124512788873,481.0257775857389,4.469402203098258,6.796180828422818,8.315783069373401,2.1544349783953973,3.2760376065739445,4.0085481465478265,2324368.8320597564,5751788.51243935,809833.3817757335,4.254001868059864,5.918102633661802,0.4972454837708053
121,169.58235276147008,0.010012132492915757,-32.81432559352429,118.0,119.0,128.0,76.38384016733058,256.9410873504478,311.43008552043324,1.3204935669460955,4.441895722801265,5.383879935629274,0.636532001394422,2.1411757279204,2.5952507126702797,809833.3817757335,3452261.6982429423,1320558.212393274,0.4972454837708053,5.949090981538835,5.291921199673892
122,169.57086357262253,0.0003562621063269037,-32.81391853933236,132.0,90.0,106.0,56.30094504799435,99.35953872192377,128.34326910030953,0.9733084325951392,1.7176883410104808,2.2187475889733492,0.4691745420666199,0.8279961560160319,1.0695272425025804,1017210.683206105,4094763.054978839,2040074.532978848,12.958384382357375,6.956067169617247,8.93523955214791
123,169.57302397715978,0.0021718998241144647,-32.815630096653145,136.0,147.0,98.0,124.90875859215885,128.56511102198738,136.24156888715598,2.1593731319980702,2.222582704225643,2.355290266527851,1.0409063216013246,1.071375925183229,1.135346407392967,2737776.2376830685,2119094.1134396926,1099361.3264038346,7.710429174537382,9.287090621719848,7.828137357306795
124,169.58606233418928,0.013129337572116538,-32.81727160858726,131.0,133.0,129.0,78.11222796393358,353.8716724024915,410.1472498034108,1.3503732504184454,6.1175932750734425,7.0904631618361424,0.6509352330327803,2.9489306033540985,3.41789374836176,4190563.328202988,2663136.312800062,5688466.31209071,6.585088288813536,6.733092487830836,6.570613390146704
125,169.57503553078345,0.0038624121958034103,-32.816437601149396,104.0,146.0,136.0,138.26280092197555,143.97951468606112,173.06285624796485,2.3902325251710104,2.489060807868112,2.991842094507527,1.1521900076831306,1.1998292890505105,1.4421904687330416,1686237.0585114744,2425925.5723376,2737776.2376830685,7.423539236436525,6.023693750507326,7.710429174537382
126,169.57599411550018,0.004668099760410574,-32.81487161361553,110.0,148.0,104.0,137.2342881068767,165.8081684901879,170.77093695929474,2.372452003101363,2.8664259267243795,2.9522203018610913,1.1436190675573072,1.3817347374182338,1.4230911413274576,3105266.3945257575,410342.69893855794,1686237.0585114744,8.318280628526814,2.5192607442372457,7.423539236436525
127,169.57739113746118,0.005842291230752358,-32.813382095714566,113.0,111.0,148.0,150.0320975727455,171.06581001386724,223.14622407170341,2.593695462891559,2.957317950405282,3.8576635153389938,1.2502674797728799,1.4255484167822283,1.8595518672641964,1978787.9244690898,3499190.1166050048,410342.69893855794,5.650439184726438,6.866182099693534,2.5192607442372457
128,169.5799953540861,0.008031035773613058,-32.81275615430068,119.0,113.0,103.0,117.58079805624676,231.59673646937668,236.54611496288948,2.032690253455843,4.003752625733034,4.089315520276535,0.9798399838020572,1.929972803911474,1.9712176246907476,3452261.6982429423,1978787.9244690898,5296744.439538409,5.949090981538835,5.650439184726438,6.154234935778914
129,169.58523405042382,0.012432789679843001,-32.82052648209107,124.0,169.0,131.0,410.1472498034108,413.74784496258115,420.07513683799584,7.0904631618361424,7.1527088244585775,7.262092539644565,3.41789374836176,3.4478987080215124,3.5006261403166343,2206132.2996580633,1439910.8044997228,4190563.328202988,5.575793807922481,12.597555685421389,6.585088288813536
130,169.56563940298352,-0.004034210806528159,-32.81616546247627,137.0,117.0,145.0,91.55084969122936,156.80950695515244,182.9060424937532,1.582694818706209,2.7108606312101875,3.1620071986361227,0.762923747426912,1.3067458912929382,1.524217020781278,1710000.3350249839,1643327.9179425947,896753.7869248998,6.230446250714248,8.905909262786219,6.959171259813732
131,169.5868048249093,0.0137533118830946,-32.81738348022656,124.0,141.0,133.0,78.11222796393358,356.20409987745,358.0433596183255,1.3503732504184454,6.157915357195838,6.189711750915353,0.6509352330327803,2.968367498978753,2.9836946634860486,2206132.2996580633,790272.7169055096,2663136.312800062,5.575793807922481,2.5980712660446432,6.733092487830836
132,169.57112903112773,0.0005793601211933726,-32.814317283443664,122.0,140.0,90.0,56.30094504799435,74.93754827588938,144.3186421339384,0.9733084325951392,1.2954906457209956,2.494923508830983,0.4691745420666199,0.6244795689657454,1.2026553511161544,1090888.0519757785,511308.7172731484,4094763.054978839,8.274899093335213,6.896398143966431,6.956067169617247
133,169.58685444579274,0.013795464483318108,-32.81447806735788,112.0,124.0,131.0,139.67289057605424,353.8716724024915,358.0433596183255,2.414609596459245,6.1175932750734425,6.189711750915353,1.1639407548004528,2.9489306033540985,2.9836946634860486,5751788.51243935,2206132.2996580633,4190563.328202988,5.918102633661802,5.575793807922481,6.585088288813536
134,169.58974637283458,0.01622511584456755,-32.81891348111021,141.0,131.0,124.0,77.43680268160405,358.2027022244762,431.7913836035668,1.338696765728555,6.192466402761888,7.4646383719671805,0.6453066890133676,2.9850225185373036,3.5982615300297267,790272.7169055096,4190563.328202988,2206132.2996580633,2.5980712660446432,6.585088288813536,5.575793807922481
135,169.5792890172712,0.007436951905573794,-32.81808378199486,142.0,150.0,156.0,75.91968533912811,169.65903174780797,191.12242809023437,1.3124694421657015,2.932998125081216,3.304048817647866,0.6326640444927347,1.4138252645650675,1.5926869007519542,900742.3129147871,1874023.3556804354,4182259.0099295923,2.017635683835027,7.318933586307148,11.328501212709064
136,169.57337551200746,0.0024673093895243034,-32.81659980145957,123.0,125.0,104.0,124.90875859215885,173.06285624796485,185.09957594979653,2.1593731319980702,2.991842094507527,3.1999281359867577,1.0409063216013246,1.4421904687330416,1.5424964662483056,1427492.5320296544,2343911.832657152,1686237.0585114744,8.354195566470693,6.343424345859503,7.423539236436525
137,169.56644493709874,-0.0033572173076659986,-32.81647157878555,130.0,145.0,117.0,91.55084969122936,93.9340288245272,196.5678694548695,1.582694818706209,1.6238942753911052,3.3981874505763843,0.762923747426912,0.7827835735377273,1.638065578790581,2245296.2523181676,896753.7869248998,1643327.9179425947,6.6443192602026,6.959171259813732,8.905909262786219
138,169.56593297453253,-0.0037871958679039533,-32.82304715350667,154.0,164.0,153.0,327.37630014700727,410.9633838289145,474.0153438568908,5.659551776497768,7.104572163531822,8.19458946847344,2.7281358345583957,3.424694865240957,3.9501278654740934,418086.9302486957,4210427.142870253,1844915.5145763517,,5.483004851662426,6.230810947938546
139,169.57590103823753,0.004589667849802568,-32.818885695249925,151.0,146.0,161.0,148.35047678961382,200.02234602412395,202.63781149535168,2.564624269019874,3.4579070729058397,3.5031222037733114,1.2362539732467823,1.6668528835343677,1.6886484291279318,1440765.0214417162,2425925.5723376,933309.2861130965,10.92992669675988,6.023693750507326,4.402450169799243
140,169.57152398520427,0.0009112866286090568,-32.81482687409769,132.0,147.0,109.0,74.93754827588938,117.75089076119758,118.48675836762642,1.2954906457209956,2.035630748751445,2.0483521363942323,0.6244795689657454,0.9812574230099806,0.9873896530635544,1017210.683206105,2119094.1134396926,1620073.5478059775,12.958384382357375,9.287090621719848,10.232447722059867
141,169.5892713440513,0.01582582103159282,-32.81939876789625,134.0,131.0,124.0,77.43680268160405,356.20409987745,423.2006376654976,1.338696765728555,6.157915357195838,7.316124959684713,0.6453066890133676,2.968367498978753,3.5266719805458155,995413.291257719,4190563.328202988,2206132.2996580633,2.627877961959881,6.585088288813536,5.575793807922481
142,169.57991374209664,0.00796199678468023,-32.817761378498176,135.0,150.0,156.0,75.91968533912811,177.9590645594725,242.93485919885651,1.3124694421657015,3.076485804009568,4.199761599525462,0.6326640444927347,1.482992204662272,2.0244571599904724,906225.938238923,1874023.3556804354,4182259.0099295923,2.8022188427428425,7.318933586307148,11.328501212709064
143,169.56913159820297,-0.0010993368433090897,-32.814964840248564,122.0,132.0,106.0,220.88801739252975,221.70583068504627,224.5348572957344,3.818624532929219,3.8327625651277213,3.8816696563652062,1.840733478271083,1.8475485890420535,1.8711238107977883,1090888.0519757785,1017210.683206105,2040074.532978848,8.274899093335213,12.958384382357375,8.93523955214791
144,169.57708674890262,0.005586017756812779,-32.82058910865296,161.0,139.0,156.0,152.22625976723117,243.1635416740875,246.05463866855217,2.6316272696232907,4.203714971557482,4.253695110998556,1.2685521647269278,2.026362847284064,2.0504553222379367,933309.2861130965,2239027.6734098704,4182259.0099295923,4.402450169799243,4.690785712460899,11.328501212709064
145,169.5673482907933,-0.0025980270535447664,-32.81654065480189,137.0,130.0,117.0,93.9340288245272,182.9060424937532,244.41998436339333,1.6238942753911052,3.1620071986361227,4.225435854990813,0.7827835735377273,1.524217020781278,2.03683320302828,1710000.3350249839,2245296.2523181676,1643327.9179425947,6.230446250714248,6.6443192602026,8.905909262786219
146,169.57475112436194,0.0036233472212803203,-32.81758135673069,151.0,125.0,136.0,132.54675271304035,143.97951468606112,186.8676429061114,2.291415748327667,2.489060807868112,3.230493777052056,1.1045562726086704,1.1998292890505105,1.5572303575509296,1440765.0214417162,2343911.832657152,2737776.2376830685,10.92992669675988,6.343424345859503,7.710429174537382
147,169.57179150660704,0.001136106800455821,-32.815755664957535,140.0,123.0,109.0,117.75089076119758,128.56511102198738,178.3820622344787,2.035630748751445,2.222582704225643,3.0837984202312088,0.9812574230099806,1.071375925183229,1.4865171852873238,511308.7172731484,1427492.5320296544,1620073.5478059775,6.896398143966431,8.354195566470693,10.232447722059867
148,169.57755034511587,0.0059759742587631405,-32.815188109036534,126.0,127.0,110.0,165.8081684901879,223.14622407170341,285.17977295910754,2.8664259267243795,3.8576635153389938,4.930074931958084,1.3817347374182338,1.8595518672641964,2.3764981079925644,4439971.325723103,1918696.9880526103,3105266.3945257575,8.895461031940643,8.428108953392183,8.318280628526814
149,169.57588618399123,0.004576943163267161,-32.823570025201136,168.0,181.0,167.0,194.40881827701926,221.50671262167478,241.85002997876742,3.360862629189909,3.8293202909350543,4.181007501757864,1.6200734856418286,1.845889271847291,2.0154169164897304,2452626.808666387,3283770.9515632647,12845283.958523713,5.043780922654167,6.722496639206494,7.457507868729874
150,169.5802970886499,0.008284029428824974,-32.819169253305766,156.0,135.0,142.0,129.70741253555138,169.65903174780797,177.9590645594725,2.2423303602333755,2.932998125081216,3.076485804009568,1.0808951044629291,1.4138252645650675,1.482992204662272,4182259.0099295923,906225.938238923,900742.3129147871,11.328501212709064,2.8022188427428425,2.017635683835027
151,169.57449955498268,0.003411887725515989,-32.818636057305824,146.0,139.0,161.0,132.54675271304035,148.35047678961382,258.7290145957494,2.291415748327667,2.564624269019874,4.472804700674286,1.1045562726086704,1.2362539732467823,2.156075121631247,2425925.5723376,2239027.6734098704,933309.2861130965,6.023693750507326,4.690785712460899,4.402450169799243
152,169.57175198920686,0.0011028667219925166,-32.81808864073154,136.0,147.0,151.0,248.8422434671183,287.49902178415635,292.4045966485118,4.301886118358631,4.97016918680198,5.054974821558798,2.073685362225988,2.3958251815346383,2.4367049720709337,2737776.2376830685,2119094.1134396926,1440765.0214417162,7.710429174537382,9.287090621719848,10.92992669675988
153,169.56724434984918,-0.0026852948225142715,-32.81936144931507,160.0,145.0,137.0,308.2528075943693,347.7452857565215,365.58911753036887,5.3289524136223125,6.011682729899152,6.320159824208841,2.568773396619746,2.8978773813043484,3.046575979419744,846181.3632028642,896753.7869248998,1710000.3350249839,3.8380668785225103,6.959171259813732,6.230446250714248
154,169.56628482453448,-0.0034914154127814443,-32.82568747644695,157.0,162.0,138.0,207.69233190660995,319.6182265999453,327.37630014700727,3.5905027501355113,5.525433274621612,5.659551776497768,1.7307694325550844,2.663485221666213,2.7281358345583957,1258404.1694820307,879913.4670405319,2737616.9920195043,4.11280652782174,6.044856139654653,3.8876396559004878
155,169.5868951571649,0.013827454265754395,-32.82877272287574,185.0,176.0,191.0,550.9329392682604,702.8393098152362,750.8268157423598,9.524310384614509,12.150407536132233,12.979996526836793,4.591107827235506,5.856994248460307,6.256890131186336,1005015.0793256982,2340263.0202732845,4405748.47109063,5.364108295163499,13.564148715479947,5.510805656829851
156,169.57917191197666,0.007338409270814987,-32.81963171204902,150.0,135.0,158.0,129.70741253555138,191.12242809023437,206.65968957091306,2.2423303602333755,3.304048817647866,3.572650838549804,1.0808951044629291,1.5926869007519542,1.7221640797576099,1874023.3556804354,906225.938238923,4972359.504524776,7.318933586307148,2.8022188427428425,5.47700368885766
157,169.56646639366681,-0.0033387754724501077,-32.82736608820282,162.0,165.0,154.0,112.51280599365374,207.66182272208198,207.69233190660995,1.9450768145225883,3.5899753194405672,3.5905027501355113,0.937606716613782,1.7305151893506852,1.7307694325550844,879913.4670405319,1427882.941909705,418086.9302486957,6.044856139654653,2.385347200554525,
158,169.58013018061806,0.008143585107508467,-32.821102952112525,172.0,156.0,169.0,146.448910617322,206.65968957091306,223.16486469397427,2.531750746398691,3.572650838549804,3.8579857670317423,1.2204075884776846,1.7221640797576099,1.8597072057831203,4072118.5193308536,4182259.0099295923,1439910.8044997228,5.071282603345778,11.328501212709064,12.597555685421389
159,169.57782844061268,0.006208907246838653,-32.8264168512851,181.0,179.0,167.0,195.69956904137115,204.83503388905467,228.1512055197942,3.383176617032412,3.541106914016717,3.944187651732376,1.6308297420114275,1.7069586157421237,1.9012600459982865,3283770.9515632647,26855439.625675734,12845283.958523713,6.722496639206494,9.873513376540425,7.457507868729874
160,169.56978023398742,-0.0005541714596861491,-32.820671609842876,164.0,171.0,153.0,175.2033462388052,271.01996091572084,308.2528075943693,3.028846037446574,4.685285711208025,5.3289524136223125,1.4600278853233777,2.258499674297675,2.568773396619746,4210427.142870253,6149553.596674989,1844915.5145763517,5.483004851662426,5.972060324196175,6.230810947938546
161,169.5756194672362,0.004352959218175948,-32.82051308759937,144.0,139.0,151.0,152.22625976723117,202.63781149535168,258.7290145957494,2.6316272696232907,3.5031222037733114,4.472804700674286,1.2685521647269278,1.6886484291279318,2.156075121631247,7372006.692943699,2239027.6734098704,1440765.0214417162,5.9276879514865985,4.690785712460899,10.92992669675988
162,169.56670087571786,-0.0031417068423096163,-32.828257671910855,157.0,165.0,170.0,112.51280599365374,147.6109130165489,195.71375877941392,1.9450768145225883,2.5518389835126363,3.3834219236019822,0.937606716613782,1.2300909418045751,1.6309479898284505,1258404.1694820307,1427882.941909705,3260474.720400274,4.11280652782174,2.385347200554525,5.259582847287202
163,169.57061404479322,0.00014652425449244422,-32.82964011252965,189.0,177.0,183.0,60.65709525649212,99.85443225535006,248.02375876762198,1.0486158315733916,1.7262438643486773,4.28773647914226,0.5054757938041015,0.8321202687945845,2.066864656396852,2622433.721261304,2878952.267586364,6850903.663179545,6.668302639200281,7.549786767786054,13.923565742566309
164,169.56973591982785,-0.0005914023360959308,-32.82209299376643,160.0,171.0,138.0,175.2033462388052,206.3531724749466,410.9633838289145,3.028846037446574,3.5673518924311485,7.104572163531822,1.4600278853233777,1.7196097706245566,3.424694865240957,846181.3632028642,6149553.596674989,2737616.9920195043,3.8380668785225103,5.972060324196175,3.8876396559004878
