cloudnum,x,corr_x,y,nearest_neighbor,nearest_neighbor_corr,min_distance,min_distance_corr,true_dist,true_dist_corr,nearest_neighbor2,nearest_neighbor2_corr,min_distance2,min_distance_corr2,true_dist2_corr,nearest_neighbor3,nearest_neighbor3_corr,min_distance3,min_distance_corr3,true_dist3_corr
92,169.55839922866426,-166.75053620668163,-32.80947981747225,99.0,99.0,300.8249337843298,452.9028651758108,37067721.79998172,55806801.64227161,107.0,82.0,457.1240243827751,576.6752513821234,71058065.29485412,79.0,107.0,491.07024570150253,578.1825046353378,71243789.40877454
93,169.57312941216026,-166.77291791915962,-32.804977093574365,83.0,77.0,353.6432916149892,422.5588885039583,43576012.749702044,52067809.427006125,104.0,104.0,374.73204332101534,434.0362578352427,53482053.67869007,77.0,83.0,416.69036738882807,537.2368716792964,66198458.51733045
94,169.57631668726827,-166.77775954020203,-32.80288179045648,105.0,84.0,280.35972029662184,367.1687634365154,34545993.1965826,45242624.69036406,97.0,97.0,324.72191429099195,376.0914726721212,46342083.10123064,84.0,105.0,345.7522191861689,409.4185558742744,50448654.43161086
95,169.5698124372837,-166.76787879819486,-32.81207525578109,114.0,114.0,188.7570249252215,232.40319172221155,23258686.70426279,28636778.035037655,90.0,166.0,288.509484762679,358.77514436216495,44208360.89836701,166.0,90.0,341.6619375232908,390.0802535581301,48065784.09795464
96,169.56417522646882,-166.75931367126148,-32.81091258759542,60.0,60.0,421.64163165700677,443.5739786513996,51954784.814337865,54657293.96669314,107.0,117.0,432.9949941030668,524.3488351475737,64610391.50873469,99.0,125.0,433.4164865379738,627.6220512315649,77335742.41310906
97,169.5776634819824,-166.77980524899075,-32.805146946782784,105.0,105.0,200.5872051970475,228.1122176259815,24716404.406193923,28108043.15907815,94.0,108.0,324.72191429099195,354.61174475371996,43695345.781945065,108.0,94.0,353.0673127025808,376.0914726721212,46342083.10123064
98,169.58227581328998,-166.78681052094123,-32.79728153137065,102.0,102.0,375.5452742056084,477.52261245628546,46274780.39280957,58840452.91411984,91.0,106.0,421.3696530003781,562.7477519308811,69341915.4114865,106.0,91.0,496.7739810342569,636.130066464742,78384102.12773138
99,169.5608002585198,-166.75418509921604,-32.80992173673508,107.0,107.0,282.4038483801519,282.8266951697138,34797871.15819512,34849974.4428608,92.0,79.0,300.8249337843298,383.9975003680237,47316265.764509365,79.0,92.0,370.21003071672465,452.9028651758108,55806801.64227161
100,169.571690804272,-166.7707324579836,-32.809381538579764,85.0,85.0,185.92174235850564,207.17870311743474,22909322.494038418,25528610.38953585,111.0,111.0,356.8051875390917,476.48080380154636,58712080.99728142,95.0,95.0,404.6500083264444,483.5430945564424,59582298.18865542
101,169.55424507169187,-166.74422244674867,-32.80796527636553,112.0,82.0,367.36129276345525,499.5018911326954,45266348.20104373,61548744.999793604,82.0,112.0,385.3188932733854,517.1576618767309,63724293.382273644,86.0,86.0,450.7826183698769,650.146954526475,80111266.49751166
102,169.58018176781823,-166.783630173315,-32.799495982083855,87.0,87.0,219.96745866969377,239.36018153897805,27104443.97159847,29494020.019101676,91.0,91.0,369.9533856453633,412.127091792958,50782400.888914175,98.0,98.0,375.5452742056084,477.52261245628546,58840452.91411984
103,169.54916193187128,-166.736495713924,-32.81178916486322,112.0,112.0,421.40342327480414,549.7510212133585,51925432.719314255,67740455.07877421,116.0,116.0,547.6658824549572,685.6348073070404,84484088.38298672,109.0,86.0,635.9551354414023,738.0753025073573,90945819.00712517
104,169.57468370524438,-166.77527902003348,-32.80759105717519,108.0,93.0,342.03352788935734,434.0362578352427,42145454.828416936,53482053.67869007,93.0,111.0,374.73204332101534,468.22523438751193,57694827.71813915,100.0,108.0,429.74161870354084,516.2983594662118,63618409.9294146
105,169.5784345830056,-166.78097647367514,-32.80371328658818,97.0,97.0,200.5872051970475,228.1122176259815,24716404.406193923,28108043.15907815,94.0,87.0,280.35972029662184,374.6358614446106,46162722.330328,87.0,94.0,342.53221913420293,409.4185558742744,50448654.43161086
106,169.5841530872964,-166.78966147938362,-32.80084938666904,115.0,115.0,484.7271233555118,515.1028768754967,59728194.50640725,63471102.272659265,98.0,98.0,496.7739810342569,562.7477519308811,69341915.4114865,102.0,102.0,516.9831944037718,761.6601708729179,93851952.24636841
107,169.56090990372948,-166.7543517230876,-32.812210974889965,99.0,99.0,282.4038483801519,282.8266951697138,34797871.15819512,34849974.4428608,125.0,125.0,407.3375042293899,455.21688234717107,56091935.403191365,96.0,92.0,432.9949941030668,578.1825046353378,71243789.40877454
108,169.57742880940043,-166.7794487997564,-32.808002655983174,104.0,97.0,342.03352788935734,354.61174475371996,42145454.828416936,43695345.781945065,97.0,104.0,353.0673127025808,516.2983594662118,63618409.9294146,119.0,138.0,417.3462986881605,527.0103586044376,64938345.0790125
109,169.5450197319821,-166.7301984270216,-32.814868027600184,118.0,118.0,625.394426010427,712.8889685433442,77061253.88939194,87842352.78577532,103.0,103.0,635.9551354414023,863.7310040972801,106429145.2411669,116.0,130.0,871.3302818839245,1052.2744042441923,129661509.04808094
110,169.58823280600066,-166.79585668231974,-32.80433823347627,115.0,123.0,351.5191762655121,497.29734103085536,43314278.73764726,61277099.79791112,123.0,115.0,391.882632021971,532.6667629600562,65635328.60496117,113.0,113.0,530.0829152048548,711.5436818265837,87676586.2280277
111,169.5739318636918,-166.77413692340622,-32.81121526661541,133.0,133.0,278.493166567269,368.30775981879884,34315995.99025404,45382972.10272296,100.0,120.0,356.8051875390917,426.48685190706385,52551814.03671448,120.0,104.0,425.90946543543254,468.22523438751193,57694827.71813915
112,169.55166452020958,-166.74029996915218,-32.80945830516016,101.0,86.0,367.36129276345525,397.9421785431965,45266348.20104373,49034532.414434604,86.0,101.0,383.9786409233741,517.1576618767309,63724293.382273644,103.0,103.0,421.40342327480414,549.7510212133585,67740455.07877421
113,169.59160431720542,-166.80097588714818,-32.807010194885045,110.0,121.0,530.0829152048548,698.4810700246863,65316946.25361,86067008.01201111,123.0,110.0,684.724191793588,711.5436818265837,87676586.2280277,7.0,7.0,694.1423320842442,768.4209233555223,94685013.81819737
114,169.57077447859263,-166.76934037383128,-32.81326735183578,147.0,147.0,184.62467632786456,200.76676795434003,22749497.701009527,24738530.172995318,95.0,95.0,188.7570249252215,232.40319172221155,28636778.035037655,166.0,166.0,280.5394881832876,372.50354050893213,45899977.22393774
115,169.5853905971876,-166.79154076193439,-32.80458349487887,123.0,123.0,268.68570705434837,284.67145082265927,33107518.434167683,35077285.684891514,110.0,106.0,351.5191762655121,515.1028768754967,63471102.272659265,106.0,110.0,484.7271233555118,532.6667629600562,65635328.60496117
116,169.55208595793013,-166.74094058114176,-32.815136496078175,103.0,124.0,547.6658824549572,630.4800999465747,67483523.77178958,77687911.87368554,124.0,103.0,619.6514839992102,685.6348073070404,84484088.38298672,131.0,112.0,626.5061164048014,704.1067817469432,86760209.58418204
117,169.56607417764187,-166.76219907830222,-32.81404031462021,158.0,158.0,276.8552021269432,290.8420298330512,34114165.611939095,35837625.937358744,166.0,156.0,374.86907313940554,515.4107503193917,63509038.51359628,172.0,96.0,415.69028970199906,524.3488351475737,64610391.50873469
118,169.54744479102197,-166.73388527853848,-32.819326611614386,130.0,130.0,324.58617934646804,345.1421641850799,39995588.28045718,42528501.75188033,109.0,109.0,625.394426010427,712.8889685433442,87842352.78577532,3.0,3.0,660.1139497226179,767.8113213557566,94609898.51092625
119,169.58051455009317,-166.7841356019873,-32.80660625466815,128.0,128.0,262.71495332867903,273.3140422121611,32371800.702079732,33677823.02251632,97.0,105.0,394.6544347300291,527.8280652703179,65039103.094059795,108.0,127.0,417.3462986881605,553.9112039587479,68253073.81254493
120,169.57377441793514,-166.77389774979156,-32.814668168245475,132.0,132.0,250.90137215778557,251.95697904169594,30916128.345418878,31046200.48342519,146.0,146.0,263.75364205106587,400.54287280845614,49354990.59686893,147.0,133.0,300.69154720068644,426.0681767423486,52500224.78068109
121,169.5912970456389,-166.80050935586434,-32.812659521881486,7.0,7.0,258.8516094788874,386.00216684333566,31895758.5295103,47563281.25712105,14.0,14.0,434.15223605304084,658.9681953869197,81198221.95041311,122.0,113.0,521.2035472065288,698.4810700246863,86067008.01201111
122,169.58719538095983,-166.79428138445311,-32.8136929652328,14.0,14.0,159.91092801869053,179.59468742800078,19704263.59945065,22129701.24048469,7.0,143.0,319.0882726918495,430.9488839353081,53101626.71282777,143.0,7.0,423.25826997843416,431.9459548700837,53224486.036887676
123,169.5860584990633,-166.79255500942475,-32.80665921828289,115.0,115.0,268.68570705434837,284.67145082265927,33107518.434167683,35077285.684891514,110.0,136.0,391.882632021971,479.93437170657484,59137630.47787309,136.0,110.0,471.8090808266029,497.29734103085536,61277099.79791112
124,169.55291078409434,-166.74219434622597,-32.82009720321591,129.0,129.0,386.496282152329,388.9718456053344,47624166.266154274,47929205.79934667,131.0,116.0,456.91102747088013,630.4800999465747,77687911.87368554,3.0,131.0,574.3492125524546,642.8891106757209,79216953.20591348
125,169.56235125624724,-166.7565420448273,-32.81518597120243,126.0,107.0,389.93293942050514,455.21688234717107,48047632.01394354,56091935.403191365,107.0,156.0,407.3375042293899,522.6516631419163,64401265.55976158,156.0,126.0,411.0365477872627,541.2359294037113,66691223.386671215
126,169.5596891400168,-166.75249654233104,-32.8168969138187,139.0,139.0,277.79118060606015,277.8560224824802,34229497.10869444,34237486.940540805,125.0,1.0,389.93293942050514,484.30190386403797,59675798.8568326,131.0,125.0,469.98976838418804,541.2359294037113,66691223.386671215
127,169.58043271275554,-166.7840113081532,-32.81109982982587,128.0,128.0,308.89538388312036,320.88688527508214,38062164.63189496,39539760.36164258,138.0,137.0,336.2090823751521,465.5138924932156,57360735.50783565,134.0,138.0,368.16861219620176,486.17597705700587,59906722.613304
128,169.5810496820064,-166.7849483483214,-32.80867008190734,119.0,119.0,262.71495332867903,273.3140422121611,32371800.702079732,33677823.02251632,127.0,127.0,308.89538388312036,320.88688527508214,39539760.36164258,108.0,134.0,453.6810726915657,583.5613465976026,71906571.6288356
129,169.55322140437858,-166.7426664922567,-32.82321841470298,3.0,124.0,378.9040512032148,388.9718456053344,46688649.71464149,47929205.79934667,124.0,135.0,386.496282152329,499.3398197708131,61528774.52700591,135.0,3.0,455.95936810569316,567.727265857032,69955492.33342485
130,169.54827638765744,-166.73514950645193,-32.8218260978695,118.0,118.0,324.58617934646804,345.1421641850799,39995588.28045718,42528501.75188033,3.0,3.0,351.16130548684714,445.91526327354956,54945787.62955769,124.0,124.0,609.4945494624093,893.8254519250232,110137390.45132825
131,169.55611728234857,-166.74706805015262,-32.81823487762966,139.0,10.0,449.2903756407162,557.9643463767029,55361669.79961579,68752503.01103075,124.0,124.0,456.91102747088013,642.8891106757209,79216953.20591348,126.0,139.0,469.98976838418804,670.4984674296234,82618984.88711657
132,169.57393793040723,-166.77414613924546,-32.81669779490764,120.0,120.0,250.90137215778557,251.95697904169594,30916128.345418878,31046200.48342519,176.0,176.0,310.30424686400715,405.5971876442018,49977784.505153336,13.0,146.0,350.97095659561904,451.1191276720389,55587009.071482204
133,169.5756424957669,-166.7767354492369,-32.812692393341656,146.0,146.0,237.6135539217626,240.67034995620807,29278800.1375957,29655459.291405555,111.0,111.0,278.493166567269,368.30775981879884,45382972.10272296,138.0,120.0,289.26459961748463,426.0681767423486,52500224.78068109
134,169.58329527714474,-166.78835876887797,-32.81195610985787,137.0,137.0,282.4330089498184,329.10295830625665,34801464.33071021,40552146.88684414,136.0,5.0,323.25216449997146,430.2075160194964,53010275.17720525,127.0,136.0,368.16861219620176,441.8244463975267,54441716.175148934
135,169.55466467305848,-166.74486021923622,-32.826625707759355,129.0,129.0,455.95936810569316,499.3398197708131,56183424.679665625,61528774.52700591,144.0,142.0,482.67319356462684,608.9545287494125,75035525.73439647,142.0,144.0,482.7911829278695,650.5914728021049,80166040.14798263
136,169.58543401211128,-166.79160669060127,-32.8104369398639,134.0,134.0,323.25216449997146,441.8244463975267,39831210.64531597,54441716.175148934,14.0,123.0,387.21921743487434,479.93437170657484,59137630.47787309,122.0,14.0,456.1499841560356,508.61408842021785,62671552.17468884
137,169.58209576378863,-166.78653707704618,-32.81390928315365,5.0,5.0,115.07255022588947,115.90170892048128,14179267.738643434,14281436.87546505,9.0,9.0,192.9665665030295,243.60593979404956,30017183.38807227,134.0,134.0,282.4330089498184,329.10295830625665,40552146.88684414
138,169.57793965747987,-166.78022473475815,-32.81220866021392,133.0,2.0,289.26459961748463,403.58620969939466,35643254.60100062,49729991.31172924,127.0,170.0,336.2090823751521,420.94896116435234,51869433.78708832,146.0,133.0,386.32521035943785,434.0626355979911,53485303.95305717
139,169.55964657173948,-166.75243185060745,-32.81915093999104,1.0,1.0,206.8558526519283,207.48925671751653,25488828.676338613,25566876.87997267,126.0,126.0,277.79118060606015,277.8560224824802,34237486.940540805,11.0,8.0,305.8393828296388,339.9513182796127,41888884.45184503
140,169.58275472970791,-166.787537851512,-32.816395951911545,5.0,5.0,213.44763698925846,238.60809271319238,26301069.952046186,29401347.450334202,155.0,155.0,257.6422861797355,294.7861011032033,36323615.362377994,9.0,137.0,267.3807818149208,330.2916529372987,40698618.129551
141,169.59679775423137,-166.8088604614813,-32.824774049942185,179.0,179.0,132.40694390574197,156.44308773623465,16315215.960797101,19276955.47302719,175.0,175.0,327.452329148846,458.75559963086357,56527977.01101481,153.0,182.0,536.0386543077191,673.6013428914387,83001321.95921916
142,169.55729617343948,-166.7488597859102,-32.82372280628084,10.0,10.0,185.32201028208726,187.85028143643643,22835423.3611323,23146957.550155085,8.0,8.0,354.8967393797441,474.4843514666994,58466077.65306367,151.0,151.0,362.8785896872913,491.1556649581412,60520320.97248241
143,169.58661976587638,-166.79340731007747,-32.81707936598096,145.0,145.0,299.37701172684785,428.31861008314735,36889308.49048764,52777523.726472385,122.0,122.0,423.25826997843416,430.9488839353081,53101626.71282777,150.0,149.0,427.29007181623064,473.83038457545155,58385495.69303055
144,169.55775778703895,-166.7495613517712,-32.829029199905776,173.0,173.0,452.32444134502464,476.8997305891879,55735528.116595596,58763701.25835323,165.0,151.0,455.5006141019389,560.0300287550408,69007036.8981129,135.0,165.0,482.67319356462684,590.6315312131039,72777761.50364101
145,169.58444450897258,-166.79010403848227,-32.818161612346174,143.0,149.0,299.37701172684785,364.183596395172,36889308.49048764,44874791.67857548,140.0,140.0,301.1445980761387,383.82408543375146,47294897.53396178,149.0,143.0,328.11376218085474,428.31861008314735,52777523.726472385
146,169.57591388724063,-166.77714769293183,-32.814601565048235,13.0,133.0,216.42812997898415,240.67034995620807,26668327.02605307,29655459.291405555,133.0,13.0,237.6135539217626,245.3396199435653,30230807.879446626,120.0,170.0,263.75364205106587,391.47691403210234,48237880.94261097
147,169.57133416531798,-166.77019065567558,-32.81465722438202,114.0,114.0,184.62467632786456,200.76676795434003,22749497.701009527,24738530.172995318,166.0,184.0,283.3997438196555,384.322472562568,47356308.91767676,120.0,95.0,300.69154720068644,427.0474291022162,52620888.49558968
148,169.56288655009143,-166.75735546959152,-32.82079246810008,12.0,12.0,105.68154622823997,142.33697072277,13022105.93284394,17538796.290025536,4.0,4.0,138.8576252403079,206.62176455990502,25459984.284477036,11.0,11.0,270.61573663377044,403.2062054911803,49683167.10039904
149,169.5855666455758,-166.7918081034843,-32.82057644949339,145.0,145.0,328.11376218085474,364.183596395172,40430257.89871822,44874791.67857548,143.0,159.0,450.0265045401206,470.4000976947913,57962814.90594659,159.0,143.0,468.6982168702705,473.83038457545155,58385495.69303055
150,169.58950612067952,-166.7977901058453,-32.819001306656254,157.0,157.0,355.6245687883626,489.4770971536114,43820146.20681737,60313487.43771523,143.0,143.0,427.29007181623064,589.6929368094305,72662107.67202303,149.0,149.0,522.7870493234005,762.2287897408221,93922017.60212381
151,169.55964334070984,-166.75242694035433,-32.82550145475526,154.0,8.0,314.31120779173966,443.78076059778607,38729503.776416525,54682773.6886214,142.0,154.0,362.8785896872913,473.796327969144,58381299.22968498,8.0,142.0,443.49030288568133,491.1556649581412,60520320.97248241
152,169.5793754823226,-166.78240556900982,-32.81788766471705,161.0,161.0,289.6809197120513,363.81328386824276,35694553.66471521,44829161.67857986,155.0,2.0,293.9846493446338,367.81424299725757,45322160.83945973,2.0,170.0,331.1529070844001,393.25177999814997,48456580.36035563
153,169.60048238639177,-166.81445366983033,-32.82708665580269,182.0,182.0,353.2285104551215,429.3157522950577,43524903.31389686,52900391.83331824,141.0,141.0,536.0386543077191,745.7841073795643,91895699.82590787,179.0,179.0,555.101728264573,818.7467520232387,100886174.7158039
154,169.56215776855316,-166.75624802059727,-32.825072182077555,151.0,151.0,314.31120779173966,473.796327969144,38729503.776416525,58381299.22968498,197.0,197.0,451.3341755238885,519.602396614597,64025534.19365844,11.0,11.0,487.7979262453855,525.759511987715,64784215.453453064
155,169.58173766970705,-166.785993229873,-32.81822283130982,161.0,161.0,200.94521499493456,230.3542755991559,24760518.460912734,28384310.090025578,140.0,140.0,257.6422861797355,294.7861011032033,36323615.362377994,152.0,9.0,293.9846493446338,410.3037254326818,50557725.240749255
156,169.56464110599237,-166.76002157795753,-32.81761168063528,158.0,162.0,308.5001334447242,377.34869186163615,38013461.77635875,46496997.95676568,12.0,12.0,352.91145629424113,384.25506371046,47348002.782459304,162.0,158.0,365.0403479889354,424.1751394365537,52266964.26159626
157,169.59189515881758,-166.80141746891516,-32.82062056742413,150.0,150.0,355.6245687883626,489.4770971536114,43820146.20681737,60313487.43771523,175.0,175.0,471.86003231604286,598.8659119168852,73792403.90473178,149.0,121.0,779.8198955488043,987.3234225046857,121658233.21762137
158,169.56670633826567,-166.7631595943864,-32.81619638222307,172.0,117.0,250.49034619255252,290.8420298330512,30865481.625613563,35837625.937358744,117.0,172.0,276.8552021269432,380.3946571633589,46872322.54504467,156.0,169.0,308.5001334447242,422.6877271879221,52083684.96110554
159,169.5852827511673,-166.7913769896759,-32.82436958400725,198.0,198.0,261.0663630127024,395.05708377201324,32168661.000772335,48679030.33221201,174.0,149.0,454.5646651019437,470.4000976947913,57962814.90594659,171.0,177.0,461.2686811312452,541.6073616125311,66736991.354142815
160,169.56621068164628,-166.7624064864166,-32.82324816744268,162.0,162.0,356.5246397714983,378.02316148797826,43931053.17314959,46580106.26882372,190.0,168.0,417.44798319071936,440.7312091952428,54307007.22012361,168.0,169.0,439.17781862468973,528.4812554213352,65119589.34397202
161,169.5809380656778,-166.78477882899932,-32.819644126349075,155.0,155.0,200.94521499493456,230.3542755991559,24760518.460912734,28384310.090025578,180.0,180.0,234.08873343629378,286.56144038660136,35310170.66048101,152.0,152.0,289.6809197120513,363.81328386824276,44829161.67857986
162,169.56531920545976,-166.76105193686502,-32.8204955331581,12.0,12.0,218.27229945257085,330.07017481512503,26895566.038920067,40671327.541253544,169.0,156.0,297.6475827442053,377.34869186163615,46496997.95676568,148.0,160.0,301.9771599802592,378.02316148797826,46580106.26882372
163,169.5765490411787,-166.77811247906442,-32.820370260473176,180.0,189.0,407.3656847229788,443.67071224770683,50195699.14705328,54669213.50405169,189.0,13.0,431.03079284866584,520.5858434144415,64146714.74848523,152.0,180.0,463.54485075002935,609.2159912213443,75067743.20403498
164,169.55591662813285,-166.74676308000616,-32.83639668504654,173.0,173.0,484.56908787228434,496.57616791016767,59708721.33557295,61188236.66987519,167.0,167.0,555.480513983215,784.9518237627269,96721955.40308864,181.0,191.0,677.5586336911812,880.747180230659,108525882.61953786
165,169.56042413256657,-166.75361351010451,-32.831589616405786,167.0,167.0,328.5410752512316,338.3862653185253,40482911.51959654,41696038.24380625,144.0,144.0,455.5006141019389,590.6315312131039,72777761.50364101,173.0,181.0,475.24465177512616,680.3101597565905,83827984.01158334
166,169.56903560412488,-166.76669856891522,-32.81473698605773,172.0,172.0,173.2563820182387,178.28077288432868,21348693.700129606,21967800.36956584,114.0,184.0,280.5394881832876,332.5990752856281,40982939.27476649,147.0,95.0,283.3997438196555,358.77514436216495,44208360.89836701
167,169.55984945989383,-166.75274018240853,-32.83419324100548,165.0,165.0,328.5410752512316,338.3862653185253,40482911.51959654,41696038.24380625,181.0,181.0,385.0714562513216,442.19767485893277,54487705.47730284,173.0,173.0,439.78749102158264,626.411430118034,77186569.38387565
168,169.5659484037506,-166.7620079730971,-32.82680267352895,178.0,178.0,289.05944123031986,402.9343340542718,35617974.93443611,49649667.03555431,197.0,197.0,300.46823434611485,408.6205447741767,50350323.30898881,160.0,160.0,439.17781862468973,440.7312091952428,54307007.22012361
169,169.5674812885476,-166.76433704336407,-32.819418317728044,162.0,158.0,297.6475827442053,422.6877271879221,36676207.82893351,52083684.96110554,190.0,162.0,404.4410647429789,425.9985599681312,52491646.584762156,158.0,172.0,408.32995772258556,470.5040607651637,57975625.26086484
170,169.57789418219306,-166.7801556621166,-32.81562419401581,2.0,2.0,47.490219794305474,67.94422049191273,5851756.479791499,8372103.44045634,13.0,13.0,157.19693269033644,226.77001012538196,27942656.02309779,146.0,146.0,274.62743828742003,391.47691403210234,48237880.94261097
171,169.58194670963215,-166.7863107051579,-32.82267128010311,198.0,198.0,282.5723296512261,331.49224728798055,34818631.461558685,40846555.65861769,180.0,174.0,328.6076810411109,380.88335957738025,46932540.57583765,174.0,161.0,380.7125561642691,418.0473453513668,51511895.97806054
172,169.568737414343,-166.76624552717033,-32.81611107405616,166.0,166.0,173.2563820182387,178.28077288432868,21348693.700129606,21967800.36956584,184.0,184.0,190.22706961159585,259.47564792247124,31972652.69891397,158.0,158.0,250.49034619255252,380.3946571633589,46872322.54504467
173,169.55668623447855,-166.74793277886195,-32.832540182492096,167.0,144.0,439.78749102158264,476.8997305891879,54190722.03631667,58763701.25835323,144.0,164.0,452.32444134502464,496.57616791016767,61188236.66987519,165.0,167.0,475.24465177512616,626.411430118034,77186569.38387565
174,169.5818657314046,-166.7861877212943,-32.82575991035726,198.0,198.0,215.22958299442985,283.6325517120227,26520641.773940567,34949272.28278791,193.0,171.0,328.22171001304326,380.88335957738025,46932540.57583765,171.0,193.0,380.7125561642691,384.90436421327735,47428009.748970516
175,169.5945149260115,-166.805394864269,-32.82341362146714,141.0,179.0,327.452329148846,421.179630381161,40348755.958997376,51897856.90431108,179.0,141.0,347.50692313264045,458.75559963086357,56527977.01101481,157.0,157.0,471.86003231604286,598.8659119168852,73792403.90473178
176,169.57208433493486,-166.77133029923817,-32.81840248426922,6.0,6.0,152.13656349691237,230.332821988637,18746304.50463864,28381666.570898637,184.0,132.0,309.66612702374147,405.5971876442018,49977784.505153336,132.0,184.0,310.30424686400715,427.83363786351913,52717765.33114341
177,169.58649082781588,-166.79321151496816,-32.828363882691576,203.0,203.0,347.5792635804593,347.62702639021296,42828801.73449945,42834687.07958059,193.0,159.0,396.4285480336872,541.6073616125311,66736991.354142815,187.0,187.0,404.5358093131901,592.2598147471558,72978398.99832089
178,169.56793993418603,-166.76503389076163,-32.828042408091505,201.0,201.0,248.21899053192553,248.62495304635735,30585604.62646396,30635627.42662509,168.0,168.0,289.05944123031986,402.9343340542718,49649667.03555431,204.0,206.0,409.1531510230786,555.145500057559,68405164.0792458
179,169.596205709701,-166.8079616917002,-32.82567079515314,141.0,141.0,132.40694390574197,156.44308773623465,16315215.960797101,19276955.47302719,175.0,175.0,347.50692313264045,421.179630381161,51897856.90431108,182.0,196.0,553.0393017437569,635.2839399107713,78279842.20713368
180,169.57976462129122,-166.7829966055229,-32.821138151605695,161.0,161.0,234.08873343629378,286.56144038660136,28844470.89664286,35310170.66048101,171.0,152.0,328.6076810411109,407.09307971160916,50162108.690984316,152.0,171.0,403.38578331660545,449.943566261083,55442156.107361384
181,169.5613912356755,-166.75508317956502,-32.836911506632305,188.0,188.0,384.6488340096083,414.63843013956273,47396523.254875965,51091848.61323183,167.0,167.0,385.0714562513216,442.19767485893277,54487705.47730284,191.0,191.0,535.0661385657339,592.3475159662601,72989205.56395486
182,169.59874831812323,-166.81182145925348,-32.829369341089894,196.0,196.0,299.5801949899455,410.5715340393743,36914344.78178229,50590724.68266264,153.0,153.0,353.2285104551215,429.3157522950577,52900391.83331824,179.0,179.0,553.0393017437569,658.7046728193014,81165750.63528104
183,169.5762691994995,-166.77768740736065,-32.826829815282245,189.0,189.0,395.5960661608674,421.1862345826778,48745443.87378187,51898670.675634675,205.0,205.0,418.3469153797209,604.3575102942212,74469079.99779215,207.0,218.0,589.0168533713248,690.2919185427928,85057938.76668598
184,169.56998952963252,-166.7681478478025,-32.81701413393106,6.0,6.0,187.7651252595255,224.06677133751083,23136464.58524165,27609562.27954671,172.0,172.0,190.22706961159585,259.47564792247124,31972652.69891397,166.0,166.0,304.2161925434845,332.5990752856281,40982939.27476649
185,169.5994288098369,-166.81285442040533,-32.835298758230124,196.0,182.0,649.3068099876318,741.6282087817314,80007743.68227872,91383608.98584522,182.0,196.0,735.420046301668,750.5720574331664,92485672.20069237,186.0,153.0,833.9078606350449,1030.9067289802733,127028578.88424301
186,169.59283789916583,-166.8028487958124,-32.83376233873685,195.0,195.0,251.58112355816132,373.41259796951766,30999887.478963103,46011991.50621576,202.0,202.0,516.2769698618359,763.9515118792364,94134291.84469438,196.0,192.0,608.0499739901994,780.1196685828337,96126536.06184801
187,169.5895630893429,-166.79787660638496,-32.829521249448206,177.0,195.0,404.5358093131901,514.7657836387745,49847001.20802585,63429565.56171484,203.0,177.0,434.91556179356496,592.2598147471558,72978398.99832089,195.0,203.0,480.34361009289614,617.4889129353693,76087134.63781938
188,169.5624893471118,-166.75675188692256,-32.839833623473986,191.0,181.0,379.19556366800504,414.63843013956273,46724569.95173799,51091848.61323183,181.0,191.0,384.6488340096083,557.6993665576684,68719852.13302335,199.0,199.0,427.55388261889374,584.6442174539686,72040003.24018556
189,169.5772954003231,-166.77924616074586,-32.82378776163452,183.0,183.0,395.5960661608674,421.1862345826778,48745443.87378187,51898670.675634675,163.0,163.0,431.03079284866584,443.67071224770683,54669213.50405169,180.0,180.0,446.2799352852168,565.8247494746813,69721063.8002121
190,169.56939305502732,-166.76724164126773,-32.822086348752215,194.0,169.0,330.5323388646223,485.9797453083992,40728275.50828942,59882542.88932244,169.0,194.0,404.4410647429789,502.15250513626063,61875354.30457194,160.0,6.0,417.44798319071936,544.6304375073325,67109495.50411153
191,169.55958894214876,-166.7523442698254,-32.840862176409956,188.0,188.0,379.19556366800504,557.6993665576684,46724569.95173799,68719852.13302335,181.0,181.0,535.0661385657339,592.3475159662601,72989205.56395486,164.0,167.0,712.4059523371739,823.1946607543996,101434247.11580178
192,169.5937339307404,-166.80420916988743,-32.83994555857688,215.0,186.0,727.8068073625584,780.1196685828337,89680532.5278975,96126536.06184801,186.0,195.0,769.856184526669,989.0475648410014,121870682.45732415,220.0,215.0,790.7499361339263,1093.5694042379591,134749889.03122625
193,169.58329324765683,-166.78835568676413,-32.828008797345504,174.0,174.0,328.22171001304326,384.90436421327735,40443559.256960504,47428009.748970516,177.0,198.0,396.4285480336872,419.81144159906233,51729268.34847997,198.0,208.0,419.4938695648159,581.1062736914967,71604056.9458358
194,169.5720755034251,-166.7713168827204,-32.822090481363524,190.0,207.0,330.5323388646223,438.3005874161824,40728275.50828942,54007505.410969116,207.0,176.0,434.23460715851945,454.4389095831679,55996073.40923609,176.0,190.0,454.4372054989604,502.15250513626063,61875354.30457194
195,169.5908777058342,-166.79987266427918,-32.83319114796085,186.0,186.0,251.58112355816132,373.41259796951766,30999887.478963103,46011991.50621576,202.0,202.0,336.72840713716965,442.5437847788946,54530353.226157844,187.0,187.0,480.34361009289614,514.7657836387745,63429565.56171484
196,169.5967533590735,-166.80879306670954,-32.83075900057299,182.0,182.0,299.5801949899455,410.5715340393743,36914344.78178229,50590724.68266264,186.0,179.0,608.0499739901994,635.2839399107713,78279842.20713368,179.0,141.0,630.5910123787248,737.5138334296241,90876634.65026057
