res_pc,mean_dist_nn,mean_dist_nn2,mean_dist_nn3,5th_nn,5th_nn2,5th_nn3,16th_nn,16th_nn2,16th_nn3,50th_nn,50th_nn2,50th_nn3,84th_nn,84th_nn2,84th_nn3,95th_nn,95th_nn2,95th_nn3,mean_beam_sep,mean_beam_sep2,mean_beam_sep3
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,105.76551192570632,179.33625870576302,226.56074860477148,36.074400564853555,74.75477421372338,80.67592372724258,49.78017570765011,91.0600627511204,108.38331700595516,92.73455275715239,141.57431847221363,181.24340581922957,146.01671426910673,212.8636926126303,286.47580764609756,186.55001798617758,351.0539719797154,433.1826670505768,1.149625129627243,1.9493071598452512,2.4626168326605606
120,121.72421188691867,179.92341722600395,241.76897883347354,38.74832348744318,62.22866980381991,102.95639934580686,50.3939275964114,95.26646470505334,135.63440794882854,101.54037073109191,168.07102274913268,225.56302637953144,168.10107165551554,233.09153965008244,324.0261624190447,218.7225376978928,305.40831419084475,455.4581320291161,1.0143684323909894,1.4993618102167003,2.014741490278947
150,122.75770469250625,254.71394564325632,312.6005830291359,31.555472291376116,100.81533701647302,130.05381687048342,63.78789686064008,108.27695948088386,139.88324012265792,103.81284046567671,176.58823621557818,206.3920228071784,177.01010896841163,319.29909309201304,371.74539254510603,239.6423250253707,496.54043664649123,605.7119507646312,0.8183846979500428,1.6980929709550443,2.0840038868609088
