,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,4.920460880345275,191.94623884599247,0.0067454017804451,13.74499152606936,2.0,4.0,3.0,456.6036813071872,773.3238523518376,994.0765343126894,5.588670816745468,9.465215946483584,12.167152268724722,3.044024542047916,5.155492349012253,6.627176895417932,0,456.6036813076049,994.0765343128943,1586.752681374339,0,0,1,2,3,4
1,1,1,2,4.9078204604058335,191.94783658480068,0.0082973577012978,13.74578733334688,4.0,1.0,3.0,321.134352811717,456.6036813071872,537.5783728017683,3.930573184769976,5.588670816745468,6.579772977716175,2.140895685411448,3.044024542047916,3.583855818678457,1,321.13435281172184,537.5783728015745,1164.8226114068846,0,0,3,4,4,7
2,2,2,3,4.996252394139265,191.9497450730208,0.0101511476710559,13.746670456565823,4.0,6.0,2.0,239.2095369414728,365.7544768839574,537.5783728017683,2.9278418307201743,4.476708039680019,6.579772977716175,1.594730246276486,2.438363179226384,3.583855818678457,2,239.20953694142133,537.5783728015745,777.1103479462784,0,0,3,5,7,8
3,3,3,4,4.869030842625329,191.94881029229708,0.0092431469440633,13.746568445017845,3.0,2.0,6.0,239.2095369414728,321.134352811717,422.6717688583083,2.9278418307201743,3.930573184769976,5.173355967954681,1.594730246276486,2.140895685411448,2.817811792388724,2,239.20953694142133,422.67176885788376,856.8158749949807,0,0,3,4,6,8
4,4,4,5,4.749788493107521,191.95113681566764,0.0115028952677731,13.749313151756253,7.0,12.0,19.0,148.4209987864193,202.0424380089924,479.4238956194734,1.81662158775245,2.4729294205696712,5.8679823312602855,0.9894733252427956,1.3469495867266166,3.196159304129824,2,148.42099878642426,479.42389561947056,777.1103479462784,0,1,4,5,7,9
5,5,5,6,4.668721086323945,191.9494841121667,0.0098976037475142,13.748044336380245,3.0,4.0,7.0,365.7544768839574,422.6717688583083,440.8307711775111,4.476708039680019,5.173355967954681,5.395615863083004,2.438363179226384,2.817811792388724,2.938871807850074,1,365.75447688395724,440.8307711775124,665.6091619769559,0,0,4,6,7,9
6,6,6,7,4.618671278382462,191.95055588874047,0.0109386122942553,13.74936783567453,5.0,12.0,6.0,148.4209987864193,225.16690233758231,440.8307711775111,1.81662158775245,2.7559648498419054,5.395615863083004,0.9894733252427956,1.5011126822505494,2.938871807850074,2,148.42099878642426,440.8307711775124,735.6495059223454,0,1,4,6,7,9
7,7,7,8,3.237967087600052,191.9376257774326,-0.0016209692988129,13.751302793337189,14.0,28.0,16.0,365.90004159819887,1058.0638734412482,1146.2603947311238,4.478489701334826,12.950335123942196,14.029829978780196,2.43933361065466,7.053759156274991,7.641735964874162,1,365.9000415982205,1146.260394731107,1297.5737620394539,0,0,1,1,1,9
8,8,8,9,2.603098105818249,191.9437150241626,0.0042936982621547,13.7535409786815,13.0,17.0,15.0,266.8687853148371,624.2898348303146,642.9900528127314,3.266381445106991,7.641091221863765,7.869975409143896,1.779125235432248,4.161932232202099,4.286600352084878,1,266.868785315297,642.9900528131601,693.8147921349301,0,0,1,5,8,18
9,9,9,10,4.404241328267869,191.9521695493168,0.0125058270354734,13.753222422976316,11.0,19.0,12.0,344.1644006458343,579.1719826083036,870.2857864539345,4.2124529888712345,7.0888643468952495,10.651996416365566,2.294429337638896,3.861146550722025,5.801905243026233,1,344.16440064582605,870.2857864539332,1089.3499049816037,0,0,2,2,3,5
