cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
1,2.192162238790083,63.65794519545143,0.0036724165385148,-56.066919227052466,8.0,13.0,5.0,179.28984257417716,222.00045645459141,249.34191550879368,2.8088632763052312,3.4779936247660688,3.906341484049722,1.4940820214514805,1.8500038037882665,2.0778492959066197,7086529.541619545,7307408.45189408,17945191.032567725,5.401280172755043,4.690301214102516,5.897123742157405,59.60174165056475,88.46222780589949,72.8477605630518,140.33435118021052,177.7362817774657,153.91666384655673
2,3.4503059075343216,63.66198106142105,0.00592481274783613,-56.07031519918212,6.0,7.0,11.0,215.81833908304503,240.69562195012924,308.4987416933983,3.3811408292845786,3.7708834117775063,4.833128156551601,1.7984861590253796,2.005796849584415,2.5708228474449917,5033012.598156472,6448097.71610932,4466378.713803671,4.090956671149827,6.5911146208731175,4.9325818669752595,145.42022171254104,74.61140776449004,32.16229313423874,267.8591887730655,173.57546824267914,142.99974160235618
3,3.0671137165729423,63.66099954475226,0.005377114008327619,-56.06917263589094,10.0,24.0,11.0,228.0946033759203,355.1446994237773,358.3681619378823,3.573468221887471,5.563911985550394,5.614412701867717,1.9007883614660068,2.9595391618648184,2.98640134948236,4295827.849929478,1394809.3206949045,4466378.713803671,5.159605299566066,1.5095910816974734,4.9325818669752595,145.36656110528924,103.0469709311378,32.16229313423874,260.5690175792616,193.54963569947495,142.99974160235618
4,2.528709454634674,63.659694202360704,0.004648694899795168,-56.06741419241054,20.0,1.0,32.0,288.5865558406262,337.95088360696616,341.4302756108192,4.521171791429153,5.294543252029332,5.349053514759074,2.404887965338557,2.8162573633913923,2.845252296756833,4589361.212678508,10410065.189924384,1533414.3196073973,8.553780489439875,7.199850049553053,1.6884321963956437,61.813803141515905,80.43259421588192,,142.4799854182517,165.10505038771782,130.52965616867382
5,1.9431386112508904,63.65715201356506,0.0032296997705626657,-56.06624380059143,8.0,18.0,1.0,241.6658352203257,248.755430703558,249.34191550879368,3.786083360562732,3.8971532578351993,3.906341484049722,2.0138819601693854,2.0729619225296547,2.0778492959066197,7086529.541619545,15241800.736621333,10410065.189924384,5.401280172755043,7.677138863941862,7.199850049553053,59.60174165056475,62.99414463391244,80.43259421588192,140.33435118021052,144.87666645478328,165.10505038771782
6,3.6543060688257287,63.66219836073742,0.006045995819414929,-56.07100362424425,2.0,7.0,11.0,215.81833908304503,347.3286686884775,486.3436833392265,3.3811408292845786,5.441461313590136,7.619354739682986,1.7984861590253796,2.8944055724039863,4.052864027826897,4953256.707078646,6448097.71610932,4466378.713803671,0.14810955327480554,6.5911146208731175,4.9325818669752595,75.28904520918572,74.61140776449004,32.16229313423874,165.65580482287973,173.57546824267914,142.99974160235618
7,3.5849750465764068,63.663302250020635,0.006662310950693247,-56.07006251799551,11.0,2.0,24.0,183.44350918995247,240.69562195012924,291.74531273348185,2.873937133538605,3.7708834117775063,4.57065879028938,1.5286959099162742,2.005796849584415,2.431210939445688,4466378.713803671,4953256.707078646,1394809.3206949045,4.9325818669752595,0.14810955327480554,1.5095910816974734,32.16229313423874,75.28904520918572,103.0469709311378,142.99974160235618,165.65580482287973,193.54963569947495
8,2.164739640887534,63.65851278785382,0.003989310731872453,-56.06643261790958,1.0,9.0,5.0,179.28984257417716,218.78385409325006,241.6658352203257,2.8088632763052312,3.4276003837573903,3.786083360562732,1.4940820214514805,1.8231987841104207,2.0138819601693854,10410065.189924384,13030785.03624944,17945191.032567725,7.199850049553053,7.065610178323887,5.897123742157405,80.43259421588192,81.98109502755602,72.8477605630518,165.10505038771782,171.05976211342977,153.91666384655673
9,2.3322325938824866,63.659397490301245,0.004483238406290053,-56.065924513581066,8.0,45.0,18.0,218.78385409325006,224.1555352522003,281.3202492876783,3.4276003837573903,3.511756394620938,4.407333431498043,1.8231987841104207,1.8679627937683403,2.344335410730658,7086529.541619545,3958088.5229520067,15241800.736621333,5.401280172755043,8.039420152020018,7.677138863941862,59.60174165056475,60.49972835018983,62.99414463391244,140.33435118021052,149.27210103035762,144.87666645478328
10,2.966063100687667,63.661243180175816,0.005513213112231077,-56.068446509512604,3.0,20.0,24.0,228.0946033759203,265.376618122801,376.92069724689225,3.573468221887471,4.157550848017603,5.905067957980589,1.9007883614660068,2.211471817690013,3.1410058103907765,3024910.2969595273,4589361.212678508,1394809.3206949045,5.420455049665511,8.553780489439875,1.5095910816974734,152.03279076905756,61.813803141515905,103.0469709311378,270.8455397940918,142.4799854182517,193.54963569947495
11,3.4476794722808717,63.66299823747979,0.006492713536732635,-56.06949308615447,24.0,7.0,12.0,113.38540592824052,183.44350918995247,271.6255825145793,1.776364451037043,2.873937133538605,4.2554509094097765,0.94487838273534,1.5286959099162742,2.263546520954833,1394809.3206949045,6448097.71610932,3890571.7061925204,1.5095910816974734,6.5911146208731175,4.743562171064926,103.0469709311378,74.61140776449004,97.19797176631262,193.54963569947495,173.57546824267914,199.76304927066266
12,3.761762324604712,63.66440865218724,0.007280062776112019,-56.0691005772112,24.0,11.0,7.0,232.8104327694564,271.6255825145793,352.96713234852666,3.647349261720188,4.2554509094097765,5.5297969007160015,1.9400869397454743,2.263546520954833,2.941392769571063,1394809.3206949045,4466378.713803671,6448097.71610932,1.5095910816974734,4.9325818669752595,6.5911146208731175,103.0469709311378,32.16229313423874,74.61140776449004,193.54963569947495,142.99974160235618,173.57546824267914
