,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,1.310567059473003,168.78129455932844,0.0054930573558747,14.79113121463127,4.0,3.0,9.0,466.92278479972015,843.5886878243498,867.3610740477036,5.080647658212448,9.179198425983223,9.4378688578569,3.1128185653314686,5.623924585495668,5.7824071603180265,14653237.647800606,10740083.499361811,680297.5828796255,7.286791358925865,7.233845947134134,8.412061650144645,133.0127774853936,106.93990475752376,73.79381391449218,250.83594180072345,211.9429889068666,173.2869327299909,0,479.6570506632096,891.0163911070026,982.482787080769,0,0,1,1,5,14
1,1,1,2,1.8913463491796567,168.78591260429693,0.009958279029794,14.786658191546426,5.0,3.0,4.0,132.66660538059688,1030.5176491342177,1043.2776102524483,1.4435626186866013,11.21319680954558,11.352039609007656,0.8844440358706461,6.870117660894787,6.955184068349657,3080978.2632086123,10740083.499361811,14653237.647800606,6.6174933113194765,7.233845947134134,7.286791358925865,,106.93990475752376,133.0127774853936,143.08972194542253,211.9429889068666,250.83594180072345,1,136.28478782771407,1071.7306540765635,1246.5027153735675,0,1,1,1,1,7
2,2,2,3,0.8548808800451683,168.78036394744126,0.0045933742605095,14.78683030037778,11.0,4.0,7.0,350.1110301031962,376.8752660270916,436.6086836351983,3.809603735596536,4.100828873879114,4.750795973723745,2.334073534021309,2.5125017735139448,2.9107245575679888,5080539.732350023,14653237.647800606,1943987.833930964,11.42384516510227,7.286791358925865,3.6926660082973006,98.99758810934294,133.0127774853936,107.94766354033868,202.1429965566986,250.83594180072345,213.6070105307524,2,359.659518812893,448.5162007595946,704.0051215182249,0,0,3,6,12,24
3,3,3,4,0.9735309275976494,168.78073029650338,0.0049475465894968,14.788761118912948,3.0,1.0,7.0,376.8752660270916,466.92278479972015,533.2635223614386,4.100828873879114,5.080647658212448,5.802509867360383,2.5125017735139448,3.1128185653314686,3.5550901490762588,10740083.499361811,7025290.785785809,1943987.833930964,7.233845947134134,8.365525149948258,3.6926660082973006,106.93990475752376,121.59670786118082,107.94766354033868,211.9429889068666,231.7757472441908,213.6070105307524,1,387.1536889084686,547.8070822178315,709.7719145406071,0,0,3,6,10,19
4,4,4,5,1.995977239052252,168.78641355312422,0.0104426615666649,14.786165358633248,2.0,6.0,3.0,132.66660538059688,1001.0707278771464,1130.2153713279151,1.4435626186866013,10.89278102261739,12.298020714658268,0.8844440358706461,6.673804852514312,7.534769142186103,2003592.244764422,4969441.23697048,10740083.499361811,2.207663413002979,5.35975822306368,7.233845947134134,,66.3853222933567,106.93990475752376,136.3274717902663,177.20183560751065,211.9429889068666,1,136.28478782771407,1161.0394465069485,1382.783790546033,0,1,1,1,1,6
5,5,5,6,1.9112757473211297,168.78375164695075,0.0078690686783429,14.781630451711711,10.0,16.0,15.0,846.7976480836223,872.488496265805,946.9040020393924,9.214115540669674,9.493661007079684,10.303385821227367,5.6453176538908165,5.8165899751053685,6.312693346929287,3860315.460518816,1022386.1439842088,2536773.5838470752,4.751292935929786,0.9408721268423438,3.1608066820716574,40.4328394850825,,,151.75333612188172,101.62110819874786,135.3417253812348,0,869.8921440787559,972.7286730593291,1030.4898146984149,0,0,0,0,3,10
6,6,6,7,0.4446722336124339,168.7781378081509,0.0024409518208228,14.787564406844677,8.0,9.0,12.0,234.972153090765,285.66344131246035,395.4462907007973,2.5567626130256205,3.1083411248898445,4.302902613029668,1.5664810206051003,1.90442294208307,2.636308604671983,3410177.229467818,680297.5828796255,5827340.238470581,7.973143145614351,8.412061650144645,9.821985453593772,,73.79381391449218,,151.46323712548147,173.2869327299909,149.84481331903552,2,241.3804886129222,406.23119639499555,448.5162007595946,0,0,10,13,17,26
7,7,7,8,0.2098681935513128,168.77690863512862,0.0012524921611652,14.78727200700209,12.0,7.0,9.0,162.2684526870945,234.972153090765,302.7117879574078,1.765664176144394,2.5567626130256205,3.2938464060150725,1.0817896845806303,1.5664810206051003,2.01807858638272,5827340.238470581,1943987.833930964,680297.5828796255,9.821985453593772,3.6926660082973006,8.412061650144645,,107.94766354033868,73.79381391449218,149.84481331903552,213.6070105307524,173.2869327299909,6,166.6939587558792,310.96756924081046,358.09893401157655,0,1,10,16,17,27
8,8,8,9,0.4513171982199928,168.7772886794212,0.0016199379844226,14.788805331292751,17.0,13.0,7.0,235.9545585070049,255.5589627758092,285.66344131246035,2.567452294360352,2.780770371527381,3.1083411248898445,1.5730303900466998,1.7037264185053953,1.90442294208307,1944992.719725678,4231375.882557962,1943987.833930964,7.38530943817614,9.577353534040842,3.6926660082973006,44.34360200241317,,107.94766354033868,162.6836394418831,172.91203259590762,213.6070105307524,5,242.38968692127915,293.45426739214207,391.7108099276601,0,0,7,12,18,24
9,9,9,10,2.4996101322339017,168.78292773639544,0.0070725665276325,14.777292244209312,16.0,14.0,6.0,56.04228368173172,218.22164646643228,846.7976480836223,0.6098033906625466,2.3744981679711947,9.214115540669674,0.3736152245448783,1.4548109764428825,5.6453176538908165,1022386.1439842088,1521351.8026575134,4969441.23697048,0.9408721268423438,2.467969321698486,5.35975822306368,,95.75731877568614,66.3853222933567,101.62110819874786,199.91847232828496,177.20183560751065,2,57.570710571902474,869.8921440787559,1151.5343702036955,1,1,2,2,3,6
10,10,10,11,0.6846027777385278,168.77899214025794,0.0032670173166149,14.785578745940263,3.0,19.0,7.0,350.1110301031962,394.0004836416144,412.8923921561063,3.809603735596536,4.287170598040047,4.492735916071137,2.334073534021309,2.6266698909440973,2.752615947707376,10740083.499361811,5534590.752390022,1943987.833930964,7.233845947134134,16.79130860353483,3.6926660082973006,106.93990475752376,86.36690323543041,107.94766354033868,211.9429889068666,193.5924645470686,213.6070105307524,1,359.659518812893,424.15310091972856,556.2849336431643,0,0,5,10,15,27
11,11,11,12,0.054906223944228,168.77603547247944,0.0004082486380941,14.787231622661832,26.0,8.0,17.0,155.74776482337762,162.2684526870945,314.79841042554943,1.6947117218988004,1.765664176144394,3.4253625198941617,1.0383184321558514,1.0817896845806303,2.098656069503664,10449337.16842674,3410177.229467818,1944992.719725678,13.013642803953909,7.973143145614351,7.38530943817614,87.74469645466799,,44.34360200241317,187.32526609658672,151.46323712548147,162.6836394418831,5,159.99543383698102,323.3838270777813,395.2650113064047,0,2,13,15,19,27
12,12,12,13,0.5750245233769827,168.7763386642462,0.0007013905823071,14.789768753621496,17.0,9.0,23.0,182.2175680629161,255.5589627758092,377.6875113161165,1.9827330997803487,2.780770371527381,4.109667020698931,1.2147837870861078,1.7037264185053953,2.5179167421074444,1944992.719725678,680297.5828796255,3099580.210378889,7.38530943817614,8.412061650144645,6.1289407452026605,44.34360200241317,73.79381391449218,106.06088481004248,162.6836394418831,173.2869327299909,221.0545846751263,3,187.18714126056165,387.9880863554595,504.26662918103955,0,1,6,8,16,25
13,13,13,14,2.7356455781793736,168.78366392495175,0.0077844370748338,14.776406118027422,10.0,16.0,6.0,218.22164646643228,246.0510754346461,1003.1316610929542,2.3744981679711947,2.677313810556281,10.915206305463927,1.4548109764428825,1.640340502897642,6.687544407286364,3860315.460518816,1022386.1439842088,4969441.23697048,4.751292935929786,0.9408721268423438,5.35975822306368,40.4328394850825,,66.3853222933567,151.75333612188172,101.62110819874786,177.20183560751065,2,224.17314969882085,1030.4898146984149,1357.2902582086253,0,0,2,2,2,5
14,14,14,15,1.4766626050027054,168.77874572573558,0.0030288304576874,14.780682741116946,21.0,18.0,28.0,285.7764998085725,343.3934534187693,828.4011454701614,3.1095713291167795,3.7365089084395473,9.013940798795664,1.905176665390484,2.289289689458464,5.522674303134411,494530.0710024206,4386567.324709295,1662324.9056563897,4.486795641925849,5.772853602930062,5.937297778622163,,68.8587396927922,63.60848544310925,79.45208404621302,216.6843188402181,179.75713790335956,2,293.57040930404503,850.9939183469363,883.8884434486898,0,0,2,2,9,20
