,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,1.7979860823271063,218.15945157591955,-0.0066192005757597,-44.17435034782018,44.0,24.0,57.0,11.353745853895632,71.43010924039146,89.72737960907025,0.1709104328192022,1.0752531405667678,1.3506859746607132,0.0946145487824637,0.595250910336596,0.7477281634089195,16,11.353745853897522,89.7273796090766,124.48917564418366,4,6,22,30,37,66
1,1,1,2,1.1696522456772955,218.16306274630847,-0.0040292120986106,-44.173989284503534,4.0,73.0,102.0,89.72671636881971,109.19420730723562,118.930037386324,1.3506759907593875,1.6437244123996295,1.7902800033106483,0.7477226364068316,0.9099517275602976,0.9910836448860344,10,89.72671636881263,118.93003738632564,188.74431541522702,1,6,18,24,35,59
2,2,2,3,4.084458506319702,218.1466604071525,-0.0157949361182908,-44.16830193614057,10.0,18.0,26.0,255.93207290148348,273.89569211911606,647.9650962594689,3.852601768155646,4.123012078109123,9.753961069636237,2.132767274179031,2.282464100992636,5.399709135495579,2,255.932072901489,647.9650962594753,814.8530278779675,0,0,2,4,8,17
3,3,3,4,1.2646945169764283,218.1625136635528,-0.0044230218606518,-44.17408569180176,73.0,2.0,107.0,72.93388974066826,89.72671636881971,125.62649382206013,1.0978898790911906,1.3506759907593875,1.8910832344657564,0.6077824145055695,0.7477226364068316,1.0468874485171686,9,72.93388974066676,125.62649382205939,165.81234698542755,2,6,20,27,36,60
4,4,4,5,0.7581348501404599,218.16546814448992,-0.0023039930717614,-44.17405170902632,94.0,192.0,15.0,85.11564617768019,101.34815204379402,162.5705154518527,1.281264537282386,1.5256160173153697,2.447209715371911,0.7092970514806689,0.8445679336982843,1.3547542954321072,8,85.11564617768282,162.5705154518471,296.0960056600707,1,3,17,24,33,56
5,5,5,6,3.1872812737811205,218.1541482290912,-0.0104243905047851,-44.16580893201132,13.0,31.0,19.0,293.29337674984333,373.3013370472925,564.7775224412742,4.415009690050601,5.6193871086914085,8.501720229528942,2.4441114729153632,3.110844475394108,4.706479353677289,2,293.29337674957,564.7775224399358,685.2049297667073,0,0,3,5,11,30
6,6,6,7,3.07027470295072,218.15732683714631,-0.0081445312203549,-44.16406666781565,22.0,35.0,34.0,262.86541027743755,293.0962810483319,336.1356178594814,3.95697082018963,4.412042765118019,5.059923365697173,2.190545085645315,2.442469008736101,2.801130148829014,3,262.86541027745267,336.1356178594881,486.2676509861033,0,0,7,10,14,25
7,7,7,8,5.883495268235514,218.1421575977152,-0.0190284011326923,-44.15708696570422,23.0,36.0,14.0,203.3293556824709,221.0035339886909,2560.1040005474965,3.0607614994849484,3.3268147917561834,38.53780844016467,1.6944112973539258,1.8416961165724264,21.33420000456249,2,203.32935568247197,2560.1040005474892,2711.3740178287694,0,0,2,2,2,2
8,8,8,9,2.230280474769136,218.1588084823044,-0.0070811414845653,-44.16852314888194,30.0,19.0,38.0,400.0770901476289,456.82891873861934,592.9439323664174,6.022448407607872,6.876746162074458,8.925715391409156,3.333975751230244,3.8069076561551647,4.941199436386816,0,400.0770901476264,592.9439323664069,711.5319152498324,0,0,3,9,17,49
9,9,9,10,3.8179025540922056,218.1481991043229,-0.0146911485589024,-44.16864695375383,3.0,18.0,45.0,255.93207290148348,409.33912841492105,477.9034204248204,3.852601768155646,6.161871906197791,7.193985269853304,2.132767274179031,3.4111594034576784,3.982528503540173,1,255.932072901489,477.9034204248217,588.3114571367544,0,0,5,8,11,27
10,10,10,11,2.8325375111949005,218.15435679506072,-0.0102742419307663,-44.16890145235757,38.0,31.0,19.0,295.94748389825065,317.51987916786493,336.5484811463223,4.454962548545068,4.779696557912703,5.066138287535055,2.4662290324854244,2.645998993065544,2.8045706762193547,5,295.94748389826145,336.5484811463256,352.92262231453856,0,0,7,14,22,46
11,11,11,12,1.8105429147612493,218.1674984617798,-0.0008478987657387,-44.166915354164544,69.0,53.0,32.0,387.6253279597513,390.536095129241,589.3057676566685,5.835009293479582,5.878825711706234,8.870949298067604,3.230211066331264,3.254467459410345,4.910881397138909,2,387.6253279597253,589.3057676565272,721.8193164692594,0,0,3,7,13,31
12,12,12,13,2.922949280593367,218.1559683448565,-0.0091187380907465,-44.16603613789706,6.0,19.0,31.0,293.29337674984333,428.5932466088078,450.3570439346291,4.415009690050601,6.451708380997882,6.779323607603403,2.4441114729153632,3.5716103884067354,3.752975366121913,1,293.29337674957,450.3570439346272,649.1876948318711,0,0,4,10,16,29
13,13,13,14,3.549553479617431,218.1570500487261,-0.0083434449101285,-44.16152002293444,61.0,42.0,35.0,303.4821634517362,384.2724124943772,558.4145277151713,4.568383736601551,5.78453711973468,8.405936670811057,2.5290180287644706,3.202270104119813,4.653454397626432,2,303.4821634517413,558.41452771517,639.1533238503016,0,0,4,6,8,18
