cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3
1,55.50169377025982,37.69194791682104,-47.22559465691311,2.0,17.0,7.0,327.05021482721673,328.34665286880846,507.63042454466273,2.8015435827702038,2.8126489956738436,4.3484110201650426,2.1803347655147785,2.1889776857920564,3.3842028302977516
2,55.499512087136225,37.69040310630254,-47.22568354330712,15.0,1.0,17.0,325.28950486861123,327.05021482721673,602.6367989954795,2.7864611719903887,2.8015435827702038,5.1622447576098125,2.168596699124075,2.1803347655147785,4.017578659969863
3,55.49564865293809,37.67837238834776,-47.23891332366992,8.0,4.0,10.0,1272.5124112913797,1389.98178667941,1576.860446737249,10.900463654280799,11.906717617343395,13.507538185886142,8.483416075275866,9.2665452445294,10.512402978248327
4,55.48601499789388,37.671796187121586,-47.23896325365456,6.0,9.0,3.0,753.5169749786787,1162.13980441247,1389.98178667941,6.454698850680154,9.955001292549625,11.906717617343395,5.023446499857858,7.747598696083134,9.2665452445294
5,55.50341719617492,37.69525303645933,-47.22259246701082,45.0,37.0,16.0,215.50563293227654,264.79289755640764,330.0247499574187,1.846041970378205,2.2682414176189916,2.8270237366668898,1.4367042195485102,1.7652859837093842,2.2001649997161246
6,55.481191081062384,37.6709898468945,-47.235490539550085,9.0,4.0,14.0,558.4967120602705,753.5169749786787,1230.3491020246665,4.78413652930125,6.454698850680154,10.53928869352769,3.7233114137351366,5.023446499857858,8.20232734683111
7,55.503753647159556,37.694102044973825,-47.22453254062198,13.0,17.0,16.0,233.40154227862655,243.77041895574482,317.3961689132015,1.9993400503491707,2.088160844827667,2.718846097332174,1.5560102818575103,1.6251361263716322,2.115974459421343
8,55.506272168262285,37.68240586604093,-47.243383089653896,10.0,3.0,11.0,492.76099730898954,1272.5124112913797,2096.793749780654,4.221038076919687,10.900463654280799,17.961336846068367,3.2850733153932636,8.483416075275866,13.978624998537692
9,55.481814510851734,37.67278896249979,-47.23355521558312,6.0,14.0,4.0,558.4967120602705,1129.6477150376602,1162.13980441247,4.78413652930125,9.676670931180238,9.955001292549625,3.7233114137351366,7.530984766917735,7.747598696083134
10,55.50911235979493,37.684684578366976,-47.24289029465735,8.0,3.0,11.0,492.76099730898954,1576.860446737249,1627.1019227613237,4.221038076919687,13.507538185886142,13.937911499716591,3.2850733153932636,10.512402978248327,10.847346151742158
11,55.51439517669863,37.691194342153764,-47.238780991865895,12.0,10.0,8.0,586.3955086300468,1627.1019227613237,2096.793749780654,5.023120302904214,13.937911499716591,17.961336846068367,3.9093033908669788,10.847346151742158,13.978624998537692
12,55.517610384113084,37.693877985043024,-47.23807717486784,11.0,10.0,28.0,586.3955086300468,2193.3038398605895,2420.823002609812,5.023120302904214,18.78805155615917,20.737002577928354,3.9093033908669788,14.622025599070597,16.138820017398746
13,55.50574803121044,37.69498295420024,-47.22519846118248,7.0,16.0,17.0,233.40154227862655,256.1993086555936,459.7369655907882,1.9993400503491707,2.1946279089082266,3.9381510462959493,1.5560102818575103,1.7079953910372907,3.064913103938588
14,55.472182797185184,37.66866707739528,-47.2301529157659,21.0,19.0,24.0,587.8383339056373,875.7787090247002,958.2431777304172,5.035479682927935,7.50200461874377,8.208403185799014,3.9189222260375822,5.838524726831335,6.388287851536115
