cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
1,55.50350301781247,0.0038420350064729283,-47.225568975809686,12.0,2.0,5.0,79.9656389947112,329.5781320164229,333.4725617026984,1.1815250635629468,4.869651868916048,4.9271936623721375,0.8885070999412359,3.6619792446269215,3.7052506855855376,0.7846420641098792,1.0681493269771258,0.5433092480025677,18998010.358779658,1781820.0785304105,4890315.450409264,16.472255085846403,14.294614483893797,9.495326486930315,110.36851403357254,94.27849555781214,83.8217042669986,195.99096282573578,170.2239590622011,155.03584564308778
2,55.50120752411007,0.002283135124552121,-47.22553252876236,24.0,3.0,1.0,63.50946513071538,272.54320860105895,329.5781320164229,0.938378355613217,4.026937518592368,4.869651868916048,0.7056607236746155,3.0282578733451,3.6619792446269215,1.0902192757198612,1.3262931639998152,0.8607643137727001,7824428.932586077,2575007.870860667,2003852.0908016018,18.38854731248933,7.057695643593409,12.720404241440358,109.48837671410156,134.2599487723037,82.50969600146547,192.07478895161887,229.94119900561998,164.00216922522287
3,55.49935407593178,0.001024426611790549,-47.2258125392076,31.0,24.0,2.0,124.42208586130491,231.1960690176297,272.54320860105895,1.8383872717585048,3.4160165988247164,4.026937518592368,1.382467620681166,2.568845211306998,3.0282578733451,1.4216563736654255,1.0902192757198612,1.0681493269771258,920412.8759244403,7824428.932586077,1781820.0785304105,17.37644266126526,18.38854731248933,14.294614483893797,90.94040462874972,109.48837671410156,94.27849555781214,166.52813086552365,192.07478895161887,170.2239590622011
4,55.48617686793617,-0.007922481813355172,-47.23834876617834,10.0,9.0,7.0,998.314484920502,1178.617061409055,1371.8378574885705,14.750505343045145,17.414549747921214,20.26946613750489,11.092383165783358,13.095745126767278,15.242642860984118,4.847803377663468,4.02883028365301,3.921195327049599,1452395.0368825705,186503.93241913876,1734603.0676862248,3.2640857785620216,,1.8556380923876317,48.21812265838261,6.726564344285831,80.67184284762364,116.92898314101569,78.63647918932836,154.9719850278099
5,55.50407411503375,0.004229997041057129,-47.2240396670379,13.0,12.0,14.0,235.83321762757285,268.62263469109865,277.67377245076017,3.4845323685352065,3.969009433524792,4.1027437005330025,2.62036908475081,2.9846959410122085,3.0852641383417803,0.5539741463168647,0.7846420641098792,0.7307124088952779,11715059.417010065,18998010.358779658,4221577.244142735,12.094639862692045,16.472255085846403,11.005318444425571,87.0414061687525,110.36851403357254,107.25902685510705,161.20320995438922,195.99096282573578,189.5156648598634
6,55.50342004366053,0.0037858930330277843,-47.222671539871406,40.0,58.0,70.0,219.0607374818847,254.1110977096633,269.29602447915767,3.2367121057401675,3.7545955318798536,3.9789590434090014,2.434008194243164,2.8234566412184816,2.9921780497684187,0.5039422550343298,0.7400712664835938,0.7347990501030109,4651733.426763985,2912303.742781978,1976566.8954576503,9.120681315147223,10.400995708975051,12.314850889353263,79.90011409834499,75.98422065223336,51.10218657743912,149.93360575016078,145.5554829076903,110.69180514263108
7,55.49567972528139,-0.00147049666346316,-47.23905522585265,9.0,4.0,8.0,199.8348195838243,1371.8378574885705,1767.9829358992101,2.95264129542545,20.26946613750489,26.122671899797826,2.2203868842647148,15.242642860984118,19.64425484332456,4.02883028365301,4.580731135670951,4.61633861653538,186503.93241913876,1160269.5000563508,1180720.611281569,,3.867724987355003,4.766312872254919,6.726564344285831,,91.4161471911222,78.63647918932836,84.40893199803223,172.65363668172853
8,55.50618919706154,0.0056643478330943966,-47.243421482622395,11.0,7.0,9.0,1578.81911685224,1767.9829358992101,1927.6054033542086,23.32769900727753,26.122671899797826,28.481159224813947,17.54243463169156,19.64425484332456,21.41783781504677,4.033201040837051,3.921195327049599,4.02883028365301,590002.525343131,1734603.0676862248,186503.93241913876,5.396283617244518,1.8556380923876317,,55.06208344639913,80.67184284762364,6.726564344285831,125.23732381862882,154.9719850278099,78.63647918932836
9,55.49429883250557,-0.002408035837239776,-47.2391774620431,7.0,4.0,8.0,199.8348195838243,1178.617061409055,1927.6054033542086,2.95264129542545,17.414549747921214,28.481159224813947,2.2203868842647148,13.095745126767278,21.41783781504677,3.921195327049599,4.580731135670951,4.61633861653538,1734603.0676862248,1160269.5000563508,1180720.611281569,1.8556380923876317,3.867724987355003,4.766312872254919,80.67184284762364,,91.4161471911222,154.9719850278099,84.40893199803223,172.65363668172853
10,55.48063656557395,-0.011684700144474477,-47.23549301559316,4.0,15.0,16.0,998.314484920502,1540.8216980904715,1739.7185346229542,14.750505343045145,22.766271584422878,25.70505379614325,11.092383165783358,17.12024108989413,19.330205940255045,4.580731135670951,5.5353282538581245,5.679707571472447,1160269.5000563508,1118264.6832400435,895046.0237951626,3.867724987355003,4.300114600073681,4.2363937143827055,,67.48456637048272,24.085089842832296,84.40893199803223,139.07413529154667,85.01789053373126
11,55.515015476559924,0.011657358138856912,-47.238962533334295,8.0,42.0,43.0,1578.81911685224,2243.5582186378992,2598.893375614481,23.32769900727753,33.149491459183324,38.399713919866365,17.54243463169156,24.92842465153221,28.876593062383122,4.61633861653538,4.567869007612251,4.711937798423648,1180720.611281569,1422689.1572549809,1673010.0390085345,4.766312872254919,3.7606713029089747,3.9742654701326665,91.4161471911222,80.8083328074052,65.3086574110295,172.65363668172853,154.24078204757723,132.57406437734628
12,55.50390240521156,0.004113284966683322,-47.22530522519521,1.0,5.0,13.0,79.9656389947112,268.62263469109865,291.18874618111414,1.1815250635629468,3.969009433524792,4.302432972032029,0.8885070999412359,2.9846959410122085,3.2354305131234904,0.8607643137727001,0.5433092480025677,0.5539741463168647,2003852.0908016018,4890315.450409264,11715059.417010065,12.720404241440358,9.495326486930315,12.094639862692045,82.50969600146547,83.8217042669986,87.0414061687525,164.00216922522287,155.03584564308778,161.20320995438922
13,55.50556199097493,0.005240416485041271,-47.22451300167649,35.0,32.0,5.0,218.2212117358356,223.31369177121002,235.83321762757285,3.2243077690408883,3.299551247028812,3.4845323685352065,2.424680130398173,2.481263241902333,2.62036908475081,0.4252349246304378,0.6800391773791759,0.5433092480025677,11010764.300857155,11851080.555387037,4890315.450409264,12.146088358449402,17.2269607936469,9.495326486930315,74.75711456568854,84.30151905968374,83.8217042669986,144.36678874681658,158.53398485676072,155.03584564308778
14,55.50217799365035,0.002942292141111837,-47.22377935917107,58.0,5.0,6.0,210.4197290623784,277.67377245076017,294.3080376134568,3.1090376676883404,4.1027437005330025,4.348521780352735,2.337996989581983,3.0852641383417803,3.2700893068161867,0.7400712664835938,0.5433092480025677,0.46204780178532695,2912303.742781978,4890315.450409264,3937522.3731014384,10.400995708975051,9.495326486930315,11.6229003192804,75.98422065223336,83.8217042669986,116.71132938296093,145.5554829076903,155.03584564308778,205.26687464930708
15,55.47286715164834,-0.01696163823865167,-47.23046321973224,16.0,17.0,21.0,200.41317164457038,529.0836589525364,624.739598322426,2.9611866839688967,7.817427730620108,9.230783407696071,2.226813018273005,5.878707321694852,6.941551092471403,5.679707571472447,5.825056745881058,6.0023619996289534,895046.0237951626,1152468.220077442,71228.68849373706,4.2363937143827055,4.514138218277369,1.4638540835358993,24.085089842832296,43.69757670688033,,85.01789053373126,110.31099727982291,46.8744741512541
16,55.47173960345185,-0.017727488078572096,-47.229904133705645,15.0,17.0,21.0,200.41317164457038,336.70640865301374,424.32647866891716,2.9611866839688967,4.9749750753835045,6.269597491916403,2.226813018273005,3.74118231836682,4.7147386518768615,5.5353282538581245,5.825056745881058,6.0023619996289534,1118264.6832400435,1152468.220077442,71228.68849373706,4.300114600073681,4.514138218277369,1.4638540835358993,67.48456637048272,43.69757670688033,,139.07413529154667,110.31099727982291,46.8744741512541
17,55.47045078805496,-0.01860313591110301,-47.2285733238947,21.0,16.0,23.0,160.95172691072557,336.70640865301374,369.4921299034146,2.3781276778309555,4.9749750753835045,5.459397533220665,1.7883525212302844,3.74118231836682,4.1054681100379415,6.0023619996289534,5.679707571472447,5.658517038782164,71228.68849373706,895046.0237951626,912607.7565395031,1.4638540835358993,4.2363937143827055,2.3250233058535077,,24.085089842832296,41.19716061655212,46.8744741512541,85.01789053373126,105.19288734214079
