,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,4.572123782526036,214.5915420439286,-0.0138389342287598,-43.37468518709269,2.0,4.0,6.0,201.89342053646791,1279.38356406621,1478.9677920840038,3.273830744156359,20.74602151213606,23.98240722494012,1.6824451711372332,10.661529700551757,12.324731600700035,1,201.89342053646934,1478.96779208401,1537.7768322849283,0,0,1,1,1,4
1,1,1,2,4.412681431226831,214.592790633614,-0.0129313072701327,-43.37494014968281,1.0,4.0,6.0,201.89342053646791,1116.8623198379105,1293.680228736821,3.273830744156359,18.110635750087194,20.977851059692245,1.6824451711372332,9.307185998649258,10.780668572806844,1,201.89342053646934,1293.6802287368257,1386.3519695348336,0,0,1,1,1,7
2,2,2,3,3.5240855576285446,214.5943265903008,-0.011813616168027,-43.38131661915087,12.0,5.0,9.0,250.79802022745807,296.95599499862766,325.5470487355836,4.0668500588700045,4.815331096500216,5.278953291236202,2.0899835018954858,2.4746332916552314,2.71289207279653,4,250.79802022732557,325.54704873406195,602.4272939775044,0,0,4,6,10,16
3,3,3,4,3.266915958625908,214.59689978674544,-0.0099437650669493,-43.379214929784105,8.0,7.0,6.0,325.46499814832526,328.2477478196454,346.5487182556293,5.27762278856589,5.322746851564333,5.619508774275918,2.712208317902712,2.735397898497046,2.8879059854635787,3,325.46499814832305,346.54871825564163,495.1415266797366,0,0,6,7,11,15
4,4,4,5,3.646927646740152,214.59394073587163,-0.0120937837502359,-43.38267468156602,9.0,11.0,3.0,73.26816525071148,192.5953627385043,296.95599499862766,1.1880900889604804,3.123056799175732,4.815331096500216,0.6105680437559292,1.604961356154203,2.4746332916552314,3,73.26816525070296,296.9559949971367,746.9555644837981,1,2,4,5,9,13
5,5,5,6,3.099291631342714,214.5990804061926,-0.0083588838498345,-43.37888805792573,8.0,10.0,13.0,114.45550140550118,217.04225343150955,289.36938614233014,1.8559690471511816,3.5194787436706187,4.692309389048639,0.9537958450458436,1.80868544526258,2.4114115511860854,5,114.45550140550337,289.36938614232776,346.54871825564163,0,1,5,8,9,16
6,6,6,7,2.9414334339011026,214.5983820671847,-0.0088662488396947,-43.38030505506557,8.0,13.0,6.0,211.2446113329221,226.4087801274273,322.3181941828366,3.425466274638513,3.671362955556157,5.226595352700594,1.7603717611076852,1.8867398343952289,2.685984951523639,5,211.24461133292073,322.31819418284044,376.30736364177454,0,0,6,8,12,17
7,7,7,8,3.0093190921448083,214.5989722317333,-0.0084374344874329,-43.3794167134425,6.0,13.0,7.0,114.45550140550118,201.3092708182684,211.2446113329221,1.8559690471511816,3.2643583834347947,3.425466274638513,0.9537958450458436,1.6775772568189038,1.7603717611076852,5,114.45550140550337,211.24461133292073,325.46499814832305,0,1,5,8,10,16
8,8,8,9,3.573782401715118,214.5943553551264,-0.0117924142692293,-43.382836640095874,5.0,11.0,3.0,73.26816525071148,121.39552328365872,325.5470487355836,1.1880900889604804,1.968505933838512,5.278953291236202,0.6105680437559292,1.0116293606971565,2.71289207279653,4,73.26816525070296,325.54704873406195,688.013406691322,1,2,4,6,9,13
9,9,9,10,2.915084500185108,214.60035862979728,-0.007429785789293,-43.37929296825581,13.0,6.0,8.0,197.8931769627197,217.04225343150955,217.4109956595989,3.2089642400322926,3.5194787436706187,3.525458134379736,1.6491098080226652,1.80868544526258,1.8117582971633248,4,197.8931769627173,217.41099565960207,445.6017502742565,0,1,7,7,8,15
10,10,10,11,3.425986026316185,214.59512097980817,-0.0112359531731587,-43.38294475382176,9.0,5.0,12.0,121.39552328365872,192.5953627385043,350.543876506959,1.968505933838512,3.123056799175732,5.684292816649457,1.0116293606971565,1.604961356154203,2.921198970891326,4,121.39552328367076,350.54387650695634,627.2357955602729,0,2,4,6,11,13
11,11,11,12,3.2367831584035542,214.59593191479743,-0.0106468507163375,-43.38141754106553,3.0,11.0,9.0,250.79802022745807,350.543876506959,390.56505080142193,4.0668500588700045,5.684292816649457,6.333261715558108,2.0899835018954858,2.921198970891326,3.254708756678517,3,250.79802022732557,390.56505080142495,449.62559171746926,0,0,6,9,11,16
12,12,12,13,2.801927560724319,214.59981637070817,-0.0078238042757261,-43.3801288333999,10.0,8.0,7.0,197.8931769627197,201.3092708182684,226.4087801274273,3.2089642400322926,3.2643583834347947,3.671362955556157,1.6491098080226652,1.6775772568189038,1.8867398343952289,4,197.8931769627173,226.4087801274329,494.3827264283412,0,1,5,8,10,16
13,13,13,14,4.371970785499824,214.5930000153191,-0.012776689693069,-43.38643804472921,19.0,16.0,9.0,444.1051938240965,505.36735646784246,799.5330249984881,7.2014493256763865,8.194854415271049,12.964938586176368,3.7008766152008055,4.211394637232022,6.6627752083207366,0,444.1051938241079,799.5330249984895,819.0929118452914,0,0,2,3,5,8
