res_pc,mean_dist_nn,mean_dist_nn2,mean_dist_nn3,5th_nn,5th_nn2,5th_nn3,16th_nn,16th_nn2,16th_nn3,50th_nn,50th_nn2,50th_nn3,84th_nn,84th_nn2,84th_nn3,95th_nn,95th_nn2,95th_nn3,mean_beam_sep,mean_beam_sep2,mean_beam_sep3
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,191.92517073379483,298.2606661554121,377.50953916697875,49.90229880907747,110.00391318971592,157.5667799515623,88.6972507633079,152.25421876025857,211.24101756071832,166.10124760666747,245.51539318192744,312.3003903168062,260.02603137665193,393.8274305871131,505.00020676939357,375.4718651762719,693.7057096709284,814.9476181083064,1.4994153963577728,2.330161454339158,2.949293274742023
150,236.41916312854434,347.2890585028429,458.490657289705,89.67914717749629,138.9141160666493,189.79622877016064,125.7756282863746,197.99862871739873,250.88816238531282,208.25936338402107,298.61159712377713,386.17132390997506,314.55547019398705,452.37711336791733,590.6055442654938,428.4189502967464,692.8403645181123,1010.2763204520676,1.5761277541902956,2.315260390018953,3.0566043819313666
