cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
1,259.2528857392036,0.002255833946520918,-62.820632101510704,11.0,7.0,4.0,267.18549632732896,291.89188195286425,371.7467995247239,4.0276215311062185,4.400051816690702,5.603804976192709,2.968727736970328,3.2432431328096083,4.130519994719162,874459.8571368037,25298644.687858853,2764719.0434680097,7.462648456816251,16.52005266715002,10.583571712248531,171.6989468174258,172.41879206954246,153.40793290561965
2,259.25711275259516,0.004186518477526382,-62.821479475139505,11.0,10.0,1.0,394.88492886515405,411.3374524915861,426.13810942132926,5.952594971166342,6.200604460115813,6.423713294031409,4.387610320723941,4.5704161387954105,4.734867882459223,874459.8571368037,131486.6232516199,1661853.3325154611,7.462648456816251,3.7837764555868905,12.920013546167771,171.6989468174258,76.06246820927988,165.821529663748
3,259.29807339681554,0.022891545112132643,-62.82705587144879,18.0,9.0,13.0,392.9201220599297,534.0355962607479,606.9873268127384,5.9229769780418575,8.050187212414688,9.149879990433952,4.365779133999228,5.933728847341652,6.744303631252661,2127146.680205613,1141895.1257295616,1922324.4716431745,3.588524694403378,3.5599789239029977,5.670704450439439,130.20361069680177,132.44822579658802,162.54979649292815
4,259.25013604704515,0.0009997904401963572,-62.82197579619998,35.0,7.0,152.0,110.04386670233086,279.598348688724,285.4146509357158,1.658828989555285,4.214735996975088,4.302412403379675,1.2227096300259006,3.1066483187636056,3.1712738992857368,4021560.7958413735,25298644.687858853,28761017.989029426,13.17042231496975,16.52005266715002,12.86471886543837,155.53502862126786,172.41879206954246,154.97200520359124
5,259.28183727468763,0.015478162023310624,-62.82459530901797,43.0,17.0,51.0,295.58902909905095,381.68925617367495,454.57449298302595,4.455783544850851,5.7536800742869065,6.852370508866053,3.284322545545016,4.240991735263062,5.050827699811409,3936691.8778091315,742919.0081729672,1592367.8847699799,5.944843653237527,3.852778433874068,4.013446228790672,162.10513649087247,147.29217214564744,101.35897860800956
6,259.2563019223083,0.0038158800308265507,-62.82363787008927,44.0,59.0,2.0,234.7017855804432,363.13653500095717,442.61629205360185,3.537953885920489,5.474011678049169,6.672109573303749,2.6077976175604847,4.034850388899532,4.917958800595585,514462.33836777887,1410808.345228451,734391.6112511535,3.5551337293902563,9.563271148505768,7.400972915013429,99.28365494495968,121.66367775779779,107.35759769338004
7,259.24972450810526,0.0008118550701263638,-62.820605218275354,152.0,172.0,279.0,99.16029692415961,128.2502787396686,164.2785053064233,1.4947673148895415,1.9332770345791743,2.4763756048326373,1.1017810769351086,1.4250030971074314,1.8253167256269287,28761017.989029426,28088940.945303805,39609286.83709462,12.86471886543837,15.469405643025421,24.414579162706016,154.97200520359124,123.32250357417642,129.68900205984914
8,259.2962004319105,0.02203287583798828,-62.831497188076746,21.0,32.0,13.0,335.8610983861706,424.5297874459932,528.085934417705,5.062854870175683,6.3994690431051575,7.960500509838276,3.731789982068569,4.716997638288822,5.8676214935300655,1112608.821870878,274699.6805933833,1922324.4716431745,3.975114845259805,4.005102662632891,5.670704450439439,166.44172572877977,93.22374242775803,162.54979649292815
9,259.29234168693387,0.020274250033674515,-62.82669312481811,23.0,15.0,24.0,214.51973218053715,227.8177826916046,389.95891384938864,3.2337245249232365,3.4341826908653634,5.878338978933353,2.3835525797837502,2.5313086965733893,4.332876820548768,1138751.404790608,7077324.0892245285,2314178.5689044697,2.7721955141178314,3.9579481207354306,3.734719202535835,144.21071262646106,165.58098489393547,131.83506242544388
10,259.2615501041407,0.006213381899900376,-62.821295183025896,27.0,26.0,52.0,106.47555923663715,260.145288489217,261.11030920251824,1.6050394232203364,3.9214956632653064,3.936042628786571,1.1830617692959704,2.8905032054357496,2.901225657805764,499640.1800165546,338505.37463808124,579638.3731766245,5.2858990123642124,5.028059390603809,3.0135073572218194,104.10776735201512,140.9465218514934,103.53815203445029
11,259.25506718629674,0.003252366185439988,-62.81976344088547,1.0,121.0,124.0,267.18549632732896,270.36448474762096,308.97137508651286,4.0276215311062185,4.0755424040005295,4.65751240205567,2.968727736970328,3.004049830529127,3.4330152787390382,1661853.3325154611,3309074.085122789,8098717.160328846,12.920013546167771,16.57500010288399,15.459637280895922,165.821529663748,142.94876819914361,154.9388157464298
12,259.29511329069226,0.021534521343690848,-62.83416806772949,32.0,8.0,21.0,202.24282738874481,549.1255234875744,777.9925382749149,3.048659366991958,8.277656579715732,11.7276556597115,2.2471425265416123,6.101394705417503,8.644361536387958,274699.6805933833,1553351.6746994546,1112608.821870878,4.005102662632891,1.650382489370189,3.975114845259805,93.22374242775803,155.79843484341595,166.44172572877977
13,259.29347128983414,0.020788349231334654,-62.829199739355346,21.0,40.0,15.0,240.72742812605912,272.0736091847955,402.4822674644294,3.6287859407627927,4.101306176649591,6.067119168557876,2.6747492014006613,3.0230401020532884,4.472025194049222,1112608.821870878,3532330.5808469825,7077324.0892245285,3.975114845259805,3.5817017997602787,3.9579481207354306,166.44172572877977,166.9047623835921,165.58098489393547
14,259.2864786708429,0.017595098193782785,-62.82938256677597,33.0,22.0,40.0,306.7482585113909,358.6612668487085,376.08012185938713,4.624000582337916,5.406550357673497,5.669126569528491,3.4083139834599043,3.98512518720788,4.178668020659864,893766.740417578,1405027.6308299373,3532330.5808469825,3.6227761493229576,3.9551623085344474,3.5817017997602787,124.14320533044592,130.57283815399862,166.9047623835921
15,259.29087445092654,0.019603583676335443,-62.82759909980067,9.0,40.0,23.0,227.8177826916046,317.47640007044487,392.1465031443065,3.4341826908653634,4.785719292844067,5.91131525147262,2.5313086965733893,3.5275155563382823,4.35718336827008,1141895.1257295616,3532330.5808469825,1138751.404790608,3.5599789239029977,3.5817017997602787,2.7721955141178314,132.44822579658802,166.9047623835921,144.21071262646106
16,259.28335657242724,0.016170432231625644,-62.82753731737876,22.0,17.0,41.0,138.66231688297108,302.8479490654941,313.5001497423444,2.090230722504244,4.565206334453197,4.725780292955741,1.5406924098107928,3.3649772118388284,3.4833349971371663,1405027.6308299373,742919.0081729672,1992212.6734724366,3.9551623085344474,3.852778433874068,4.0134851127488,130.57283815399862,147.29217214564744,106.42947763327774
17,259.28109141268254,0.015136558995889875,-62.82645268753554,42.0,16.0,5.0,157.30038625928438,302.8479490654941,381.68925617367495,2.3711856790799035,4.565206334453197,5.7536800742869065,1.7477820695476072,3.3649772118388284,4.240991735263062,1818001.4632494072,1248434.5228474417,2397715.9910522676,4.013071127259399,5.9774644724390935,8.996950582489923,134.8373418384063,128.58222929947894,177.89398703681613
18,259.2968691665982,0.022343016557353303,-62.82519076104671,3.0,23.0,9.0,392.9201220599297,496.90305643882033,516.7393961868943,5.9229769780418575,7.4904419457470945,7.789459931999625,4.365779133999228,5.521145071542459,5.7415488465210585,3275968.3128902875,1138751.404790608,1141895.1257295616,3.9757094185394717,2.7721955141178314,3.5599789239029977,177.4166164985393,144.21071262646106,132.44822579658802
