cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
11,259.25328965315293,0.002449072165417336,-62.820039399927346,88.0,126.0,2.0,292.78643386394106,379.89125148993037,387.62864139044996,2.829917202973584,3.671825820830559,3.7466112967032905,1.9519095590929407,2.532608343266203,2.5841909426030014,0.697362033555617,0.4934357011517419,0.21877963545144505,25117652.17259598,17483710.265759274,21582695.632839773,23.005150272780675,16.439016060483752,14.665767623164617,99.4533173931985,81.8036299561848,123.62380418074858,205.64641336928034,185.22042986246186,237.21839441433667
12,259.2964561036589,0.022163054331362748,-62.82519373040979,5.0,10.0,16.0,391.3806638285032,668.5894960349973,705.4496572677881,3.782876340487128,6.462228770599805,6.818499390793664,2.6092044255233557,4.457263306899983,4.70299771511859,4.814846663006941,4.229986209505437,3.892885573849032,2792856.6226619817,8536048.695407668,7744884.056889002,3.7558322710374643,4.058944695498328,3.9923168166911545,80.72154955665309,137.6668250567853,157.36917013360048,185.15805797223626,254.9059861953043,283.0502754371728
13,259.25928421429177,0.005187107119442221,-62.821182697952025,1.0,27.0,6.0,241.8282134246633,443.23330507661433,555.5992744964971,2.3373822765737966,4.284056260441472,5.370125671833322,1.6121880894977565,2.9548887005107636,3.7039951633099824,0.8431146550994499,1.31432683756632,1.1069939428653597,1200097.3655685096,2053311.010620351,684251.2479780687,11.347310789005016,9.398105868027164,2.8228890258346873,105.88960367803864,124.01466019001715,24.496369269101177,239.85561585607374,235.4885964151433,139.33359255371127
14,259.2868415761647,0.01776755876705455,-62.83260086144738,22.0,17.0,34.0,217.92617911881058,284.66581255711816,450.1854080177824,2.106357986358117,2.751427617128595,4.35125157222698,1.4528411941254051,1.8977720837141223,3.0012360534518847,4.532771576580757,4.343564175024946,4.183755271452835,6144706.176424476,5283596.163294699,5520636.020038016,6.028206547891536,4.0703288304582115,7.9316480408395815,85.31573284357533,70.4582034863009,59.48662930657235,189.01213331899507,167.64873053314696,158.64737789514228
15,259.2863200996371,0.017531263347399084,-62.82957054035328,17.0,23.0,18.0,346.5139599250287,400.2449696494298,431.19859113776977,3.3492187575809225,3.8685539834161604,4.1677351469289885,2.31009306616686,2.6682997976628675,2.8746572742518004,4.343564175024946,4.373562918363975,4.565830145974794,5283596.163294699,3363367.4034963064,3605560.9803427216,4.0703288304582115,3.737720636392805,4.249230414021667,70.4582034863009,72.93890653145144,125.89238765068183,167.64873053314696,170.09885833059897,239.80496619389032
16,259.28886549915387,0.018696633504265488,-62.824784959232424,21.0,10.0,3.0,405.78907952851455,556.1488184875021,645.8292281860137,3.922140386703167,5.375437270370908,6.242240184789658,2.7052605301900985,3.707658789916682,4.305528187906761,3.6460430627265996,4.229986209505437,3.250660803540183,5090724.419617637,8536048.695407668,3754112.245392929,3.677247865538874,4.058944695498328,9.295607984552476,89.5605695983476,137.6668250567853,198.120670344514,191.71638273814486,254.9059861953043,344.26360028441235
17,259.2858289489276,0.0173059846234266,-62.83127016486929,14.0,34.0,22.0,284.66581255711816,304.95147496013834,320.7327144674405,2.751427617128595,2.947497989141453,3.1000310166338214,1.8977720837141223,2.03300983306759,2.138218096449605,4.6468947412873245,4.183755271452835,4.532771576580757,4540853.857682952,5520636.020038016,6144706.176424476,6.548627448619614,7.9316480408395815,6.028206547891536,108.94844315485676,59.48662930657235,85.31573284357533,216.33865649747463,158.64737789514228,189.01213331899507
18,259.2901139084245,0.019262847361796585,-62.830816900292426,23.0,17.0,8.0,342.1437338968113,405.9708091139556,418.91326900409416,3.3069784882661133,3.923896887758704,4.048991788531733,2.280958225978744,2.706472060759706,2.792755126693963,4.373562918363975,4.343564175024946,4.664648272256645,3363367.4034963064,5283596.163294699,2995005.092163406,3.737720636392805,4.0703288304582115,5.204514436005718,72.93890653145144,70.4582034863009,115.22402799262055,170.09885833059897,167.64873053314696,223.35257298906913
19,259.27807066797743,0.013766412260787328,-62.82495586582862,3.0,32.0,29.0,361.14701655218664,386.5627460814707,433.0597887063648,3.4906540629493548,3.736308922267285,4.185724487992335,2.407646777014579,2.577084973876473,2.8870652580424325,3.250660803540183,2.971434475874892,2.532305620659199,3754112.245392929,4046515.4486099193,1991348.2083085487,9.295607984552476,3.8910512868638407,3.4060238497118522,198.120670344514,122.75440338742783,111.30726549102609,344.26360028441235,237.08464909300892,217.7382340663734
20,259.2831831361029,0.016099788793897275,-62.827771492455064,26.0,15.0,28.0,269.0077551025122,464.66170418301607,537.0870408363289,2.6000852015283904,4.4911717147441435,5.191196314318344,1.793385034016749,3.0977446945534424,3.580580272242195,3.5985849105816627,4.109007925405477,3.8210967404180347,4324937.143196674,2531440.13897508,2738132.6986966017,6.5642970540741645,4.138551041696192,8.450304087797832,84.30349628782525,101.43707777773572,91.15465943703688,195.2076609709832,204.6475668142326,191.7611549243766
21,259.28646626807057,0.017601880219441757,-62.82310190713853,33.0,16.0,3.0,323.19217008294936,405.78907952851455,515.5959237679189,3.1238028002660942,3.922140386703167,4.983474661711738,2.1546144672196634,2.7052605301900985,3.4373061584527944,3.5381972621138127,3.892885573849032,3.250660803540183,2361986.2777881627,7744884.056889002,3754112.245392929,5.340238803574811,3.9923168166911545,9.295607984552476,112.10803760943782,157.36917013360048,198.120670344514,219.16495936949795,283.0502754371728,344.26360028441235
22,259.2844988024873,0.01669779086359155,-62.83273592137552,14.0,34.0,17.0,217.92617911881058,302.8340924558346,320.7327144674405,2.106357986358117,2.927032501396248,3.1000310166338214,1.4528411941254051,2.018893949705565,2.138218096449605,4.6468947412873245,4.183755271452835,4.343564175024946,4540853.857682952,5520636.020038016,5283596.163294699,6.548627448619614,7.9316480408395815,4.0703288304582115,108.94844315485676,59.48662930657235,70.4582034863009,216.33865649747463,158.64737789514228,167.64873053314696
23,259.29055052900384,0.01946332930599513,-62.82913594717244,8.0,18.0,10.0,297.9231264426776,342.1437338968113,360.99888924016165,2.879565728361575,3.3069784882661133,3.4892223435114103,1.9861541762845187,2.280958225978744,2.40665926160108,4.664648272256645,4.565830145974794,4.229986209505437,2995005.092163406,3605560.9803427216,8536048.695407668,5.204514436005718,4.249230414021667,4.058944695498328,115.22402799262055,125.89238765068183,137.6668250567853,223.35257298906913,239.80496619389032,254.9059861953043
24,259.2549351892849,0.0032002259718751343,-62.82468500950982,43.0,6.0,70.0,150.8005995562936,258.9108487347899,296.2359538921532,1.4575580066028586,2.502493900422859,2.8632584201229254,1.0053373303752908,1.7260723248986003,1.9749063592810217,1.3347550547997071,1.1069939428653597,1.6344562710571306,1256137.1192623002,684251.2479780687,1461742.2696016985,9.575648553341388,2.8228890258346873,5.471518024184892,,24.496369269101177,,148.92888773811748,139.33359255371127,142.84119678792806
25,259.2771732906311,0.01335764749907136,-62.82258427470958,29.0,30.0,54.0,335.3975084635632,407.00234752863366,440.99572931106513,3.2417730784500347,3.933867186814916,4.262429048865038,2.2359833897570898,2.7133489835242255,2.939971528740436,2.532305620659199,3.0592516580709352,2.5061686939436774,1991348.2083085487,3040966.295022415,6776603.196566837,3.4060238497118522,5.00369194084217,6.297813203116666,111.30726549102609,123.61599992875915,102.64823405881425,217.7382340663734,237.66368536625436,206.7189258265313
26,259.28106200506767,0.015130669356348474,-62.82868383844811,20.0,28.0,48.0,269.0077551025122,303.7415324174433,413.8654510605712,2.6000852015283904,2.935803331124022,4.0002022778726,1.793385034016749,2.0249435494496235,2.759103007070477,3.6337380573099636,3.8210967404180347,3.53721312383636,4015537.1818969245,2738132.6986966017,2667238.8246553275,6.463174744563086,8.450304087797832,5.12207672914323,126.48055405054488,91.15465943703688,88.87181970797575,243.9538042989868,191.7611549243766,194.078220182819
27,259.25939677074933,0.005238909817283461,-62.81899027032264,65.0,71.0,102.0,163.32227444182968,365.4837091882895,419.5063932919825,1.5785858243913289,3.5325702164164223,4.054724610929428,1.0888151629455318,2.4365580612552646,2.796709288613218,1.527110033538387,1.1350357872522734,1.870514217507582,2235211.784726085,7433416.136299469,3099282.7059738776,14.909765619481325,20.637541888109933,15.754877601434895,,121.82905165802897,124.02280308032064,178.6145712207019,232.8160445256411,235.1234764528529
28,259.280719705814,0.014973596497201922,-62.83017846665921,26.0,34.0,48.0,303.7415324174433,320.8883574859205,325.1852532556104,2.935803331124022,3.1015353788739244,3.143066877097918,2.0249435494496235,2.139255716572805,2.1679016883707374,3.5985849105816627,4.183755271452835,3.53721312383636,4324937.143196674,5520636.020038016,2667238.8246553275,6.5642970540741645,7.9316480408395815,5.12207672914323,84.30349628782525,59.48662930657235,88.87181970797575,195.2076609709832,158.64737789514228,194.078220182819
29,259.2743688428451,0.01207629060109709,-62.82363879937967,25.0,19.0,54.0,335.3975084635632,433.0597887063648,541.3173996419408,3.2417730784500347,4.185724487992335,5.2320847018053,2.2359833897570898,2.8870652580424325,3.608782664279609,2.7697590249020565,2.936652119324503,2.5061686939436774,9051755.165547438,7895538.918577262,6776603.196566837,6.031698839246137,6.901781572887,6.297813203116666,122.61033058278127,145.51171713904932,102.64823405881425,234.99676975439664,267.7276408171904,206.7189258265313
30,259.2796659598594,0.014496985700424056,-62.820923793136394,37.0,25.0,33.0,264.4161250462392,407.00234752863366,513.4247798359345,2.5557049591979824,3.933867186814916,4.962489544736989,1.7627741669749286,2.7133489835242255,3.4228318655728978,3.2519574957911193,2.7697590249020565,3.5381972621138127,2102439.2905049063,9051755.165547438,2361986.2777881627,5.73244164527234,6.031698839246137,5.340238803574811,,122.61033058278127,112.10803760943782,154.76675609692458,234.99676975439664,219.16495936949795
31,259.2813021512455,0.015237624185395591,-62.83391049235643,40.0,47.0,36.0,289.03048319451625,316.3275269404933,373.43091831682887,2.793614191004577,3.0574528281559163,3.609383692818588,1.9268698879634427,2.10885017960329,2.4895394554455264,4.630444166998606,4.227225775926521,5.061923471627563,4211419.52745337,6533592.305865389,3884451.4470625594,6.037440086576694,7.5928970082661005,4.896821393153007,89.39144582516289,112.60848474904378,120.67906817997317,192.3977952866274,220.25059664034046,233.940747306657
32,259.2763399633034,0.012975213107016563,-62.82669718998324,19.0,41.0,42.0,386.5627460814707,399.9283989267042,457.5829216294642,3.736308922267285,3.8654941799875098,4.422751985523648,2.577084973876473,2.6661893261780296,3.050552810863097,2.936652119324503,3.099470297497143,2.770381244506619,7895538.918577262,993567.3568760433,957391.2994864426,6.901781572887,5.720801945957808,3.7026935545912623,145.51171713904932,81.71461413245838,74.99662204756702,267.7276408171904,189.48809222125882,173.89097480365683
33,259.28499611106,0.016931237256320446,-62.821650235555246,21.0,30.0,37.0,323.19217008294936,513.4247798359345,556.5698021746233,3.1238028002660942,4.962489544736989,5.3795062737145125,2.1546144672196634,3.4228318655728978,3.710465347830824,3.6460430627265996,3.0592516580709352,3.2519574957911193,5090724.419617637,3040966.295022415,2102439.2905049063,3.677247865538874,5.00369194084217,5.73244164527234,89.5605695983476,123.61599992875915,,191.71638273814486,237.66368536625436,154.76675609692458
34,259.2825714358022,0.01581842772951492,-62.83152273104354,22.0,17.0,47.0,302.8340924558346,304.95147496013834,305.35906661428436,2.927032501396248,2.947497989141453,2.9514375522511034,2.018893949705565,2.03300983306759,2.035727110761897,4.532771576580757,4.343564175024946,4.227225775926521,6144706.176424476,5283596.163294699,6533592.305865389,6.028206547891536,4.0703288304582115,7.5928970082661005,85.31573284357533,70.4582034863009,112.60848474904378,189.01213331899507,167.64873053314696,220.25059664034046
35,259.27059214768957,0.010350475977889729,-62.82614266699155,42.0,49.0,63.0,295.7783470011335,319.934491650098,493.53077271030253,2.8588354364620865,3.0923158214562565,4.7702047033325305,1.9718556466742243,2.132896611000654,3.2902051514020183,2.770381244506619,2.3301655586265166,2.7128443860883316,957391.2994864426,1852347.877406194,3164054.7648420124,3.7026935545912623,5.978397930660767,5.3579071287545545,74.99662204756702,85.66324052422259,84.86541376221098,173.89097480365683,185.4235595857201,192.2118529562519
36,259.28218237095217,0.01563854800471258,-62.83571413965971,31.0,67.0,39.0,373.43091831682887,402.0059333505332,403.44087099618935,3.609383692818588,3.885574517481888,3.8994438579258657,2.4895394554455264,2.6800395556702226,2.6896058066412643,4.608630875315214,5.130569754668627,5.4659722353721865,2814828.111206668,1864502.4460280498,1200233.6121862493,8.858977395546537,3.584621821828219,1.6793500146465477,96.64645530637777,141.69452417428704,89.60833812081562,200.3127133646548,277.1985716810597,206.0164968149351
37,259.2807206006856,0.014979336423486025,-62.819707674447876,30.0,45.0,44.0,264.4161250462392,378.93923540191986,481.2969987112685,2.5557049591979824,3.662624142086727,4.6519595816571,1.7627741669749286,2.5262615693461337,3.2086466580751254,3.0592516580709352,3.4199845834031226,2.8688689101513805,3040966.295022415,1680972.3858726723,5383617.125220356,5.00369194084217,6.16971926514979,6.107722006504603,123.61599992875915,95.30010502103022,92.17389315025565,237.66368536625436,196.74252883045523,194.79831669846766
38,259.28337776415594,0.016194298666256844,-62.817543192854615,45.0,37.0,62.0,295.33833792997484,501.6670072814337,518.4754014561237,2.8545825439236463,4.848845198646505,5.011306154236476,1.9689222528665,3.34444671520956,3.456502676374159,3.4199845834031226,3.2519574957911193,4.137049560989037,1680972.3858726723,2102439.2905049063,1412592.3989600185,6.16971926514979,5.73244164527234,3.8449473532934224,95.30010502103022,,101.9553633986013,196.74252883045523,154.76675609692458,206.23458217316008
39,259.28595170890543,0.01735881665171095,-62.836726713214034,36.0,46.0,67.0,403.44087099618935,483.1736343721786,705.7531060189757,3.8994438579258657,4.67009813907056,6.821432364257888,2.6896058066412643,3.221157562481193,4.7050207067931735,5.061923471627563,5.841070955227555,5.130569754668627,3884451.4470625594,1852359.3699097787,1864502.4460280498,4.896821393153007,4.576305893001314,3.584621821828219,120.67906817997317,119.12997443737503,141.69452417428704,233.940747306657,234.2009515990188,277.1985716810597
40,259.2785086733247,0.013961895063473614,-62.834556727182076,31.0,51.0,36.0,289.03048319451625,300.70352952455806,411.7657237600268,2.793614191004577,2.9064396186876227,3.9799074358918896,1.9268698879634427,2.0046901968303885,2.7451048250668464,4.608630875315214,4.395062938280326,5.061923471627563,2814828.111206668,19330946.38461256,3884451.4470625594,8.858977395546537,8.371293545085797,4.896821393153007,96.64645530637777,115.22988970673967,120.67906817997317,200.3127133646548,226.68210443254577,233.940747306657
41,259.27428226873934,0.012034785623872805,-62.82843820834803,52.0,42.0,48.0,289.7654371067833,301.6535829635988,390.6357666341155,2.8007178627569496,2.915622327515365,3.775676562283525,1.9317695807118893,2.011023886423993,2.604238444227438,3.3287978764589448,2.770381244506619,3.53721312383636,2543679.157061281,957391.2994864426,2667238.8246553275,4.504647901992134,3.7026935545912623,5.12207672914323,84.31458918093435,74.99662204756702,88.87181970797575,185.62424277972093,173.89097480365683,194.078220182819
42,259.2717163439753,0.010863381239682158,-62.82751330165739,35.0,41.0,63.0,295.7783470011335,301.6535829635988,372.54302000053366,2.8588354364620865,2.915622327515365,3.6008017421912486,1.9718556466742243,2.011023886423993,2.4836201333368924,2.4687908406817693,3.099470297497143,2.7128443860883316,777141.4498475714,993567.3568760433,3164054.7648420124,3.0990312338268287,5.720801945957808,5.3579071287545545,,81.71461413245838,84.86541376221098,144.40266350499547,189.48809222125882,192.2118529562519
43,259.25341856070247,0.0025075357745041977,-62.82496231266611,24.0,70.0,50.0,150.8005995562936,211.90539868217303,326.8065458844968,1.4575580066028586,2.0481643401972933,3.1587374252206217,1.0053373303752908,1.4127026578811546,2.1787103058966464,1.296096156386657,1.6344562710571306,1.1074979907523204,911226.9517508579,1461742.2696016985,1842665.5135268157,6.367405211981571,5.471518024184892,18.193299638915608,,,155.28609507096448,220.64637178761743,142.84119678792806,281.3530309124473
44,259.27582899611303,0.012745247877120738,-62.81888318635474,56.0,61.0,54.0,264.2805309403643,372.83899885683127,454.94932373145286,2.5543943790328667,3.6036625156434177,4.397297035651345,1.7618702062690963,2.4855933257122103,3.032995491543021,2.78499077110303,2.4335572858431,2.5061686939436774,5603938.799564531,6643756.758263295,6776603.196566837,5.636304158805952,7.087612951754229,6.297813203116666,77.32179586029821,66.13826462296802,102.64823405881425,175.85748019311305,162.55328430354172,206.7189258265313
45,259.28024833467987,0.014764543743437076,-62.81784509456502,38.0,37.0,59.0,295.33833792997484,378.93923540191986,388.3224151099521,2.8545825439236463,3.662624142086727,3.753316942719328,1.9689222528665,2.5262615693461337,2.588816100733016,3.7552647014994003,3.2519574957911193,3.4760689458249465,3192788.9488029648,2102439.2905049063,3018901.5586474943,8.042692684078743,5.73244164527234,7.577952794719385,134.4102044052551,,135.45396807672643,275.95656976767674,154.76675609692458,251.7973054066352
46,259.2831812717458,0.016092925123134053,-62.83875470739913,57.0,39.0,36.0,246.27355517355235,483.1736343721786,621.3503399647199,2.3803485743023445,4.67009813907056,6.005640332901376,1.6418237011570167,3.221157562481193,4.1423355997648015,5.923474060010737,5.4659722353721865,5.061923471627563,1374639.6096928222,1200233.6121862493,3884451.4470625594,2.231724245207673,1.6793500146465477,4.896821393153007,,89.60833812081562,120.67906817997317,173.88902733393834,206.0164968149351,233.940747306657
47,259.27998597168227,0.014637413719432344,-62.83246502129123,34.0,31.0,22.0,305.35906661428436,316.3275269404933,420.0049793882943,2.9514375522511034,3.0574528281559163,4.059543677689098,2.035727110761897,2.10885017960329,2.8000331959219635,4.183755271452835,4.608630875315214,4.532771576580757,5520636.020038016,2814828.111206668,6144706.176424476,7.9316480408395815,8.858977395546537,6.028206547891536,59.48662930657235,96.64645530637777,85.31573284357533,158.64737789514228,200.3127133646548,189.01213331899507
48,259.2772970811439,0.013410900142112651,-62.82979541514364,28.0,52.0,41.0,325.1852532556104,346.2933897652323,390.6357666341155,3.143066877097918,3.347086844290293,3.775676562283525,2.1679016883707374,2.308622598434883,2.604238444227438,3.8210967404180347,3.3287978764589448,3.099470297497143,2738132.6986966017,2543679.157061281,993567.3568760433,8.450304087797832,4.504647901992134,5.720801945957808,91.15465943703688,84.31458918093435,81.71461413245838,191.7611549243766,185.62424277972093,189.48809222125882
49,259.26728904233585,0.00884182987764218,-62.82662205127654,35.0,63.0,64.0,319.934491650098,345.0635831853898,353.5775383801976,3.0923158214562565,3.3352001911052507,3.4174915321116077,2.132896611000654,2.3004238879026007,2.357183589201319,2.4687908406817693,2.7128443860883316,2.2774521918199437,777141.4498475714,3164054.7648420124,2983554.449120362,3.0990312338268287,5.3579071287545545,7.5218463807409,,84.86541376221098,108.25414103444157,144.40266350499547,192.2118529562519,215.39857887936705
50,259.25021503661776,0.0010444774967151957,-62.82427377298225,43.0,58.0,24.0,326.8065458844968,393.9582209761789,443.55319184324725,3.1587374252206217,3.807789630415188,4.287148114978415,2.1787103058966464,2.6263881398411937,2.957021278954983,1.3347550547997071,0.6563881149584038,1.296096156386657,1256137.1192623002,5981356.666473653,911226.9517508579,9.575648553341388,13.659453098436037,6.367405211981571,,105.21666155003852,,148.92888773811748,213.6221406035593,220.64637178761743
51,259.2754059881602,0.012545523116005677,-62.83410118203702,40.0,78.0,55.0,300.70352952455806,353.77636156861024,464.59944548850507,2.9064396186876227,3.419413250798548,4.490569955474407,2.0046901968303885,2.3585090771240687,3.097329636590036,4.630444166998606,4.395055247965838,3.8527996043727484,4211419.52745337,13270696.935373211,6951369.574591907,6.037440086576694,7.2520162970327124,5.73643392773274,89.39144582516289,137.71125913922342,115.23459882319007,192.3977952866274,260.2291659023629,223.29565889380729
52,259.2735457336276,0.011697887817807184,-62.829831771413794,68.0,41.0,48.0,268.90903171767195,289.7654371067833,346.2933897652323,2.59913099404887,2.8007178627569496,3.347086844290293,1.792726878117814,1.9317695807118893,2.308622598434883,3.541520816062504,3.099470297497143,3.53721312383636,3308894.315160387,993567.3568760433,2667238.8246553275,6.084717074094239,5.720801945957808,5.12207672914323,54.710324220713424,81.71461413245838,88.87181970797575,157.2344048511446,189.48809222125882,194.078220182819
53,259.26390082310763,0.007294729660201409,-62.825624561216756,64.0,49.0,35.0,335.38520813268815,372.04033067157206,626.4085086463024,3.241654190025163,3.595943015777576,6.054529888263098,2.2359013875512557,2.480268871143815,4.176056724308685,2.2774521918199437,2.3301655586265166,2.4687908406817693,2983554.449120362,1852347.877406194,777141.4498475714,7.5218463807409,5.978397930660767,3.0990312338268287,108.25414103444157,85.66324052422259,,215.39857887936705,185.4235595857201,144.40266350499547
54,259.27396568294046,0.011893235236363642,-62.82096672010882,61.0,25.0,44.0,327.18142715900933,440.99572931106513,454.94932373145286,3.1623608272813493,4.262429048865038,4.397297035651345,2.1812095143933963,2.939971528740436,3.032995491543021,2.4335572858431,2.7697590249020565,2.8688689101513805,6643756.758263295,9051755.165547438,5383617.125220356,7.087612951754229,6.031698839246137,6.107722006504603,66.13826462296802,122.61033058278127,92.17389315025565,162.55328430354172,234.99676975439664,194.79831669846766
55,259.2754248590924,0.012555120467319523,-62.83180244666874,68.0,76.0,52.0,317.1432589208672,354.83424809269246,434.3422822228442,3.065337257546345,3.42963821659968,4.198120384950711,2.1142883928057827,2.3655616539512847,2.8956152148189642,3.541520816062504,3.7878968310355368,3.3287978764589448,3308894.315160387,5932802.219120373,2543679.157061281,6.084717074094239,8.058285901322042,4.504647901992134,54.710324220713424,92.02230199893079,84.31458918093435,157.2344048511446,194.26132391757713,185.62424277972093
56,259.2737042321725,0.011774996384779244,-62.81800656560855,44.0,72.0,61.0,264.2805309403643,281.58928816358605,352.7367929057822,2.5543943790328667,2.721691576453055,3.4093653356551274,1.7618702062690963,1.8772619210905748,2.3515786193718826,2.8688689101513805,3.0037243856292273,2.4335572858431,5383617.125220356,5021010.68507389,6643756.758263295,6.107722006504603,6.339765531420712,7.087612951754229,92.17389315025565,120.13979128817051,66.13826462296802,194.79831669846766,233.7196439557871,162.55328430354172
