res_pc,mean_dist_nn,mean_dist_nn2,mean_dist_nn3,5th_nn,5th_nn2,5th_nn3,16th_nn,16th_nn2,16th_nn3,50th_nn,50th_nn2,50th_nn3,84th_nn,84th_nn2,84th_nn3,95th_nn,95th_nn2,95th_nn3,mean_beam_sep,mean_beam_sep2,mean_beam_sep3
60,123.7826104282298,187.97269509138982,237.41814985233748,34.530014314003914,70.35020124156436,108.93876048768551,56.245560375623455,107.39286802091738,147.47199131704542,108.30261811415801,175.41515631863447,217.11666786685143,190.07636698331078,263.6659605327894,312.47057277379884,261.2732602761583,341.96646972075376,406.5928796496961,2.0464942934282018,3.1077470938285976,3.9252273574469867
90,175.14244165389076,260.45913490459947,322.83183028031397,63.74471802458886,121.48063884385033,180.7349481062813,90.28078658902658,171.61904765544145,218.38148558038165,163.547909436053,237.2758490062103,300.16346733072777,257.38410879115685,341.9180786252259,411.02465097166055,337.7446610024608,426.3921798184188,508.0222529937735,1.9460271294876785,2.893990387828888,3.587020336447939
120,213.8339602980334,320.4378606881768,394.2210039725858,75.96434551005362,148.3559990008378,210.37512720818228,114.77125167014503,202.9658968324847,264.6092169857448,195.30409303221728,295.7950608012099,355.57428496932164,306.9625697530952,423.8070446097759,487.70016280858977,401.59952875492075,526.0081244959176,628.9073396951038,1.78194966915028,2.6703155057348096,3.285175033104885
150,248.70739241164299,373.9444534131533,460.542624022314,95.61406082289331,185.24122261330882,248.8022814519477,138.25164153257245,226.8275430028278,318.6372383102847,233.07539393562553,358.83520281696093,456.55372768010045,376.3625143874495,509.20493397450355,576.0584277831848,456.83034973317126,596.0596601651238,718.9852151821666,1.6580492827442874,2.492963022754357,3.070284160148762
