cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3
45,169.54505489117597,142.52163757200196,-32.79517950914397,58.0,80.0,84.0,357.74596977417553,488.37776068802873,499.5561757376801,4.417060111210477,6.029960106326565,6.167979078989033,2.9812164147847984,4.069814672400243,4.162968131147338
46,169.56552825281315,142.53914834729443,-32.79499196965085,36.0,27.0,52.0,260.5077294748517,389.9944227619521,414.78426424242946,3.216467543301003,4.815229112053366,5.1213072491062235,2.170897745623766,3.24995352301627,3.4565355353535816
47,169.5584864832228,142.5345138079363,-32.794190364265475,59.0,34.0,57.0,172.16978185816467,187.99788438083775,368.1564951860353,2.125766158264643,2.3211944403307743,4.545598013573138,1.4347481821513735,1.5666490365069825,3.067970793216963
48,169.54923992985022,142.52797743955165,-32.79341888804427,89.0,35.0,54.0,263.0217255063002,297.02994297190327,319.826359439491,3.2475076458555114,3.667404314196764,3.9488697963127057,2.1918477125525033,2.4752495247658626,2.6652196619957604
49,169.5623554912379,142.52979674890642,-32.79916194109408,44.0,69.0,51.0,114.45377301855262,171.29013776755656,290.23512483683487,1.4131513366786796,2.114905264913029,3.5835092526638954,0.9537814418212727,1.4274178147296392,2.4186260403069593
50,169.53860285743525,142.5331319888691,-32.784622075333985,32.0,37.0,40.0,607.6435276982231,675.3820228529562,936.6622964179288,7.5025247376659285,8.338886374752342,11.564892456493842,5.063696064151864,5.62818352377464,7.80551913681608
51,169.55771478550966,142.52774209674507,-32.798010248297246,81.0,44.0,54.0,167.3412155755384,222.370677707217,248.11661724613646,2.0661482468880665,2.7455924968865784,3.0634754981536045,1.3945101297961544,1.8530889808934765,2.0676384770511387
52,169.56891558784974,142.53739217064924,-32.79786375676575,57.0,60.0,79.0,220.4772482570741,280.11818191191855,299.3236764378853,2.7222144789514027,3.458596189158947,3.6957248529431075,1.8373104021422857,2.3343181825993233,2.494363970315713
53,169.55809432135626,142.5310912287032,-32.79611995096383,89.0,44.0,54.0,246.00950859594758,327.8810100428989,380.1432946340694,3.037459200682494,4.048319905876507,4.693598042019058,2.0500792382995647,2.732341750357493,3.1678607886172476
54,169.55422489974708,142.52800796738683,-32.79601427518546,89.0,51.0,81.0,227.90124956624487,248.11661724613646,281.93684947358776,2.813878013467284,3.0634754981536045,3.481051128196478,1.8991770797187089,2.0676384770511387,2.349473745613233
55,169.56506215544843,142.54461984885387,-32.79133396640645,63.0,70.0,30.0,169.5795088444305,323.82940936103665,350.7324504287577,2.093784270073611,3.998295124969252,4.330464763792857,1.4131625737035887,2.698578411341974,2.92277042023965
56,169.5662450007992,142.5337175730826,-32.798755611154306,78.0,68.0,69.0,260.42013715782366,270.5408946912377,327.36108892831425,3.2153860481556142,3.340346210318434,4.041900482569915,2.1701678096485324,2.2545074557603164,2.728009074402621
57,169.56518995718667,142.53594309818763,-32.796814108179625,59.0,52.0,56.0,218.9488756198843,220.4772482570741,363.91500256397296,2.7033437875078117,2.7222144789514027,4.4932286524738885,1.8245739634990372,1.8373104021422857,3.032625021366444
58,169.5494588337392,142.52449235402125,-32.795708092559416,81.0,45.0,54.0,339.47286185999724,357.74596977417553,434.83453725240116,4.191443548355803,4.417060111210477,5.368866323460383,2.8289405154999794,2.9812164147847984,3.6236211437700128
