cloudnum,x,corr_x,y,nearest_neighbor,nearest_neighbor_corr,min_distance,min_distance_corr,true_dist,true_dist_corr,nearest_neighbor2,nearest_neighbor2_corr,min_distance2,min_distance_corr2,true_dist2_corr,nearest_neighbor3,nearest_neighbor3_corr,min_distance3,min_distance_corr3,true_dist3_corr
163,169.56172815961264,-166.7555951801658,-32.79612337456104,132.0,132.0,125.7742086044436,177.14599919675433,15497928.69730946,21827973.278680146,109.0,143.0,137.9816722949256,178.12992061387018,21949212.31596301,143.0,109.0,177.84816970317726,190.38371345230112,23459127.66179405
164,169.55308324468044,-166.7424564886225,-32.79360375758902,112.0,112.0,140.70126162618845,156.26071738789457,17337243.815717496,19254483.754171323,187.0,187.0,213.04892438905173,293.37654398962553,36149929.39064021,219.0,219.0,280.5228578470062,318.46361795181383,39241164.77032668
165,169.56655978359328,-166.76293691819583,-32.792395592115305,126.0,125.0,193.54172002241214,249.26263128630933,23848258.002523433,30714202.295067973,116.0,126.0,238.4749607693482,254.49156207415743,31358512.42361028,153.0,137.0,242.78836564773312,295.6162329587021,36425904.412324205
166,169.53955350351885,-166.72188708390223,-32.791407257881666,214.0,214.0,127.78263803129549,157.3392401993471,15745407.861728778,19387379.59836527,218.0,218.0,196.2205091098103,198.71771377220819,24486045.21631016,127.0,127.0,348.3271364335592,392.59726184170256,48375930.47329001
167,169.57599847621992,-166.77727618293605,-32.78774776808899,176.0,176.0,182.04879555891054,191.7951284942017,22432097.04364924,23633042.56791346,73.0,73.0,242.5631551336665,303.5446554488069,37402846.56761317,118.0,118.0,274.52582903790244,375.2681174641267,46240629.07144471
168,169.56062791582067,-166.75392319514987,-32.80157551612404,209.0,195.0,169.5560266639606,217.80467155635762,20892735.009777863,26837944.81535763,195.0,209.0,203.10912529959498,237.30294168161674,29240526.421515863,169.0,169.0,208.50475340603143,274.55598326556793,33830855.302389316
169,169.5618947966478,-166.755848405372,-32.80045376786889,160.0,160.0,151.33862209909756,165.5623607060297,18647981.9707489,20400634.515219882,107.0,107.0,192.3344923182501,223.44878697003614,27533414.09487957,168.0,140.0,208.50475340603143,228.12026313451886,28109034.528604776
170,169.55929666807012,-166.7519000930906,-32.79890713414348,195.0,195.0,167.44218188003927,199.8297144804679,20632266.53931885,24623066.215123728,108.0,142.0,204.20621174844155,228.05553449284375,28101058.649571344,142.0,209.0,212.3515982166784,242.76264439000494,29913272.322459806
171,169.56908369049032,-166.76677162648394,-32.79889552404647,228.0,161.0,139.27962690381327,154.66261665843314,17162069.63807444,19057565.39204349,161.0,228.0,148.27014314912734,173.7578602030982,21410485.96452501,141.0,141.0,179.3562731020824,221.65504224220453,27312388.431497842
172,169.5568756556009,-166.74822066962966,-32.79575096696694,110.0,110.0,66.71969895314757,81.50298908039912,8221217.597431193,10042818.216874002,152.0,152.0,108.14868915174884,145.63374292813523,17945025.366216417,123.0,94.0,189.13769114972348,206.64702981974858,25463097.475964535
173,169.57056520031153,-166.7690224325295,-32.794773039377226,174.0,174.0,187.26458028254453,187.88287142808446,23074787.31094892,23150973.296884175,189.0,189.0,320.6363076312683,328.45816949563647,40472695.85214718,141.0,141.0,375.7311271997541,383.8550748166756,47298716.05329306
174,169.5706732694824,-166.76918661441977,-32.793257131640345,189.0,189.0,148.43881833099192,171.79506472574323,18290667.44233371,21168629.826506156,173.0,173.0,187.26458028254453,187.88287142808446,23150973.296884175,136.0,136.0,231.47432447787608,241.86265850265292,29802375.841650832
175,169.57232065134508,-166.7716893014957,-32.79158902260519,136.0,136.0,142.77457460136907,215.95769229081438,17592717.94680593,26610359.579239618,190.0,190.0,170.56839642857278,243.2320393199006,29971111.280344084,191.0,191.0,197.17366991292732,287.1632311037509,35384323.459600724
176,169.57557004016968,-166.77662538861816,-32.78916170946323,118.0,167.0,171.63937605395816,191.7951284942017,21149445.830350854,23633042.56791346,167.0,118.0,182.04879555891054,260.1488636419481,32055606.504261877,191.0,220.0,312.8849666427867,341.6577561784591,42099152.14643957
177,169.5674187890966,-166.7642420835337,-32.8067712653453,192.0,192.0,114.3406937722573,116.24635652848269,14089088.207713302,14323904.437883211,201.0,230.0,153.03660730574933,186.47650428902134,22977680.39458505,230.0,201.0,182.47512895598362,212.20870808352078,26148408.829744518
178,169.5651873012401,-166.7608515125795,-32.80561093251368,202.0,202.0,128.6980772278228,149.70148778120605,15858208.503067907,18446253.88032302,155.0,200.0,242.5243537426234,312.4724327691368,38502929.46911704,193.0,155.0,284.9905635340001,318.02836964811866,39187533.36806116
179,169.5683607207615,-166.7656732084198,-32.805110305092406,239.0,177.0,219.5731779630315,270.1562026508749,27055860.6066433,33288713.26065511,155.0,201.0,234.11642593793474,288.3659230824461,35532519.45890345,177.0,239.0,235.2836993543235,294.2774261099111,36260936.30549011
180,169.56205537139385,-166.75609241702554,-32.80304079437526,240.0,240.0,169.26226235950122,169.65334506901095,20856537.30044745,20904726.607412554,168.0,193.0,252.06506619847744,298.09014797302814,36730740.8245,193.0,169.0,270.4840807436846,320.1888852692467,39453752.63047744
181,169.55891885504744,-166.75132591490546,-32.80277546750273,248.0,261.0,164.4218452603918,212.60962952246675,20260099.923503503,26197810.4673533,261.0,248.0,176.588874606992,242.72730962823377,29908918.364485893,209.0,209.0,244.5466359820914,255.77916350837083,31517170.986756176
182,169.56457611646812,-166.75992282656978,-32.80291251945368,203.0,157.0,200.68022777527702,221.63210794132527,24727866.670998745,27309562.461343125,157.0,148.0,216.94565970912083,259.3359138821334,31955434.63634159,148.0,203.0,232.53796499132642,304.14758167746413,37477139.284738146
183,169.56716353428493,-166.76385425506558,-32.80193545973725,225.0,147.0,150.93640952212863,154.81922157556548,18598421.23879765,19076862.288174223,147.0,150.0,153.92299571616203,206.95319067546797,25500822.69136835,216.0,225.0,161.93153077651715,220.86268250823653,27214753.671590306
184,169.56641099188244,-166.76271084205615,-32.80046624114382,148.0,130.0,155.60312796551844,191.51383589379682,19173455.424967986,23598381.625002142,150.0,148.0,157.5587038492513,211.90387617905907,26110847.368039202,130.0,183.0,191.4885484588934,229.40143506411025,28266900.846621107
185,169.57119862197735,-166.76998473811352,-32.80049760476338,227.0,205.0,154.50431056769767,192.74825382610038,19038058.876885965,23750486.90405571,205.0,227.0,186.8315619757184,234.6539248100031,28914113.915726602,228.0,228.0,193.01228561967636,273.780490596425,33735298.90632833
186,169.54838624640152,-166.73531651600078,-32.7980376328331,210.0,210.0,171.71096152003292,176.303700424184,21158266.60896119,21724185.018241312,198.0,198.0,223.81121823709523,303.65271682904165,37416161.91727343,134.0,134.0,344.10602182856485,366.1779830921536,45120540.49439106
187,169.55451318338672,-166.74462996363272,-32.79457573896166,219.0,219.0,135.44112768796776,144.7042189350809,16689088.827366715,17830489.19280983,101.0,124.0,137.86025024929208,206.47396313009796,25441772.15620427,124.0,101.0,199.13393509694322,209.47813848235924,25811947.376705833
188,169.54219347024514,-166.72590129148824,-32.7936139167836,213.0,213.0,192.501290192002,243.5169024505727,23720055.984755535,30006212.18486684,214.0,212.0,299.69326239317274,385.8084660144834,47539413.393689655,145.0,145.0,316.01797559234404,398.54018455342845,49108218.86104374
189,169.57005960102873,-166.76825430419981,-32.792220491403214,174.0,174.0,148.43881833099192,171.79506472574323,18290667.44233371,21168629.826506156,136.0,117.0,166.92628376948502,196.2643210911713,24183737.571053647,117.0,136.0,186.9888358130767,228.88857969184846,28203706.682415772
190,169.57355123274525,-166.7735587104472,-32.79222292705927,191.0,191.0,155.7009357212269,159.66758537297594,19185507.320510264,19674278.859223347,175.0,175.0,170.56839642857278,243.2320393199006,29971111.280344084,220.0,220.0,193.44834850435262,288.56485518650743,35557031.921343535
191,169.57380224447095,-166.77394002076744,-32.79098451085591,190.0,190.0,155.7009357212269,159.66758537297594,19185507.320510264,19674278.859223347,220.0,118.0,187.77312470876382,250.12754018615854,30820776.580911327,175.0,220.0,197.17366991292732,259.2503558310887,31944892.152399264
192,169.56727006843084,-166.7640161210233,-32.80768720764392,230.0,230.0,68.22379921594963,70.4226832998816,8406553.199103085,8677500.232875336,177.0,177.0,114.3406937722573,116.24635652848269,14323904.437883211,201.0,201.0,149.8369618739428,225.09171973357525,27735856.671194084
193,169.56294399543023,-166.75744276193828,-32.80504801377469,240.0,240.0,126.60435320583908,170.21330598155774,15600219.317808175,20973725.127794605,276.0,236.0,188.0901074308508,220.97846130786445,27229019.96355273,236.0,276.0,216.02684816950708,225.585183501005,27796661.39711674
194,169.55276797427123,-166.74197727238464,-32.80010692782728,196.0,196.0,172.07622111468248,198.40083747917095,21203273.985407423,24446999.64210342,226.0,226.0,257.9450193622153,321.9896582942606,39675644.32235422,208.0,206.0,268.4076585326964,335.8368355993004,41381896.89125273
195,169.56007013517947,-166.75307554346904,-32.80002441564962,209.0,209.0,128.5159831371598,155.40459853455312,15835770.82475047,19148992.580005117,170.0,170.0,167.44218188003927,199.8297144804679,24623066.215123728,168.0,168.0,203.10912529959498,217.80467155635762,26837944.81535763
196,169.55206787766403,-166.7409130981559,-32.79889859934289,194.0,194.0,172.07622111468248,198.40083747917095,21203273.985407423,24446999.64210342,226.0,226.0,353.9746948991497,366.2345431480522,45127509.83829039,217.0,217.0,359.3407566480528,406.3520650375868,50070800.681901336
197,169.57338988043367,-166.7733135996943,-32.798895434152904,159.0,159.0,114.09913532722383,135.43611106077913,14059323.317129612,16688470.67733951,151.0,151.0,158.3010379797874,167.02758183753522,20581179.42083944,227.0,227.0,224.59936526389356,260.6039526832259,32111682.68705728
198,169.54984081100932,-166.73752772480185,-32.796949803393815,217.0,217.0,134.2035930204867,183.0235991399204,16536599.50344349,22552212.578940626,134.0,134.0,204.53222816263488,219.6234779773415,27062058.58668945,186.0,186.0,223.81121823709523,303.65271682904165,37416161.91727343
199,169.5806045189089,-166.78427224549546,-32.791935391283445,244.0,244.0,388.0338291876181,474.2657778187761,47813623.18729945,58439144.9547926,282.0,282.0,495.46125208896325,527.404058854745,64986856.91999388,293.0,293.0,602.385297163032,603.6144977496904,74377525.81061725
200,169.56556279939525,-166.76142206810334,-32.80808179911359,235.0,235.0,167.34480453506828,167.3788648872087,20620267.679092743,20624464.604000755,230.0,202.0,195.92311425794395,259.53980303619596,31980557.907693304,192.0,230.0,215.91583468874813,296.9864315849431,36594740.62164132
201,169.5684618148405,-166.7658268034722,-32.80744550722444,192.0,177.0,149.8369618739428,212.20870808352078,18462947.031111747,26148408.829744518,177.0,192.0,153.03660730574933,225.09171973357525,27735856.671194084,230.0,230.0,188.54507971751454,264.4524099087888,32585890.526154052
202,169.56464485641925,-166.76002727671425,-32.80650348008669,178.0,178.0,128.6980772278228,149.70148778120605,15858208.503067907,18446253.88032302,215.0,215.0,206.39296167876208,244.6753741950818,30148959.356114913,200.0,200.0,224.98107667190575,259.53980303619596,31980557.907693304
203,169.56619740474235,-166.7623863131429,-32.803066989855814,147.0,147.0,105.41319749568271,159.38491901204748,12989039.93648959,19639448.641204845,155.0,155.0,160.59347737150387,172.63332795144854,21271920.82587483,183.0,183.0,183.33610081043037,228.38046725452693,28141096.943811964
204,169.55048825892382,-166.73851193582524,-32.80260907712142,247.0,247.0,155.36205641954902,162.95376705029997,19143750.53020586,20079202.967962865,226.0,226.0,159.41067283099093,204.98455545614772,25258246.978918508,206.0,206.0,197.5644345705367,300.29967281265016,37002999.014786765
205,169.5708623392478,-166.76947385356664,-32.8019760837446,185.0,185.0,186.8315619757184,192.74825382610038,23021430.68944215,23750486.90405571,149.0,246.0,252.25726998274234,334.3557418270154,41199396.15496035,249.0,228.0,257.37315691293264,336.2888858545042,41437598.63408604
206,169.55209145318193,-166.7409489342199,-32.802630986765884,226.0,226.0,143.46016924113235,173.33934293535225,17677197.085734367,21358916.16459474,204.0,247.0,197.5644345705367,276.99813579688214,34131777.93365224,247.0,204.0,213.06940753246823,300.29967281265016,37002999.014786765
207,169.55490574105116,-166.7452266266406,-32.80266769116508,208.0,208.0,176.5883261576711,181.3500738679529,21759256.670624953,22346000.386267114,223.0,223.0,245.4568618285377,346.6705728321321,42716832.63859545,156.0,260.0,332.0861558937108,432.1496353661104,53249583.597345255
208,169.5546130320536,-166.74478172798834,-32.80126479078258,207.0,207.0,176.5883261576711,181.3500738679529,21759256.670624953,22346000.386267114,194.0,194.0,268.4076585326964,373.85959947795317,46067071.14123942,156.0,211.0,289.15928412961813,400.1562883640013,49307355.56722233
209,169.55945048946302,-166.75213386004918,-32.80086336853505,195.0,195.0,128.5159831371598,155.40459853455312,15835770.82475047,19148992.580005117,168.0,168.0,169.5560266639606,237.30294168161674,29240526.421515863,170.0,170.0,241.79171707438368,242.76264439000494,29913272.322459806
210,169.54810288709248,-166.7348857461898,-32.79940204848636,186.0,186.0,171.71096152003292,176.303700424184,21158266.60896119,21724185.018241312,224.0,224.0,324.39190944552666,341.15032460622524,42036626.304198116,198.0,198.0,370.3559760909095,444.16679939494486,54730341.48347493
211,169.55581082607142,-166.74660227294464,-32.79857559096909,162.0,162.0,159.76252005917598,167.29609980982227,19685976.734439217,20614266.27095462,131.0,131.0,184.6644715922442,258.1351734136647,31807479.10260552,156.0,156.0,316.4573876031588,353.58505614358705,43568836.96069523
212,169.54296102362596,-166.7270683384486,-32.7965193360799,213.0,188.0,311.9007071373782,385.8084660144834,38432481.297160864,47539413.393689655,188.0,233.0,370.28861190210705,389.661878115152,48014231.77370689,229.0,213.0,381.05248163328156,404.4409680856208,49835314.84880528
213,169.54113675143032,-166.72429453240431,-32.7947645610236,188.0,188.0,192.501290192002,243.5169024505727,23720055.984755535,30006212.18486684,234.0,214.0,304.1002005322562,359.5079040841427,44298651.73024325,212.0,212.0,311.9007071373782,404.4409680856208,49835314.84880528
214,169.5402038699889,-166.7228760289193,-32.792214999839686,166.0,166.0,127.78263803129549,157.3392401993471,15745407.861728778,19387379.59836527,218.0,218.0,298.51894446942623,304.5671923349962,37528843.81242486,188.0,213.0,299.69326239317274,359.5079040841427,44298651.73024325
215,169.56371271744393,-166.75861087650955,-32.807895139590755,265.0,265.0,173.6460412057948,183.56661954880082,21396707.600371968,22619123.68632417,236.0,202.0,193.78607818980987,244.6753741950818,30148959.356114913,202.0,236.0,206.39296167876208,248.08203861871502,30568729.378275584
216,169.568387723989,-166.7657142352206,-32.802413356084884,225.0,225.0,113.2821585241212,113.84502502243147,13958655.235952012,14028011.783321364,183.0,183.0,161.93153077651715,236.63135284843585,29157773.08149462,147.0,149.0,190.40559258263312,238.4848887417419,29386166.226886638
217,169.55072294096425,-166.73886868061717,-32.79631100469535,198.0,198.0,134.2035930204867,183.0235991399204,16536599.50344349,22552212.578940626,134.0,134.0,211.5980772761891,294.23620178883726,36255856.63458074,112.0,114.0,309.8727509729483,381.55667244739055,47015506.35209802
218,169.53977598941478,-166.72222539730595,-32.78983043941372,166.0,166.0,196.2205091098103,198.71771377220819,24178339.048011806,24486045.21631016,127.0,214.0,218.83819863260825,304.5671923349962,37528843.81242486,214.0,127.0,298.51894446942623,305.04515065982093,37587737.95392342
219,169.55415201572941,-166.7440810054131,-32.79561388770142,124.0,124.0,65.50012249352424,65.60020219785571,8070941.088265453,8083272.93387185,187.0,187.0,135.44112768796776,144.7042189350809,17830489.19280983,101.0,101.0,225.21404671408825,307.01945470392724,37831012.18034767
220,169.57507088621898,-166.7758671635175,-32.7918287648316,191.0,221.0,187.77312470876382,217.91291456307897,23137450.2793302,26851282.54507792,190.0,191.0,193.44834850435262,259.2503558310887,31944892.152399264,221.0,190.0,208.24904383845546,288.56485518650743,35557031.921343535
221,169.5755263692652,-166.77655905205995,-32.793456285209366,220.0,220.0,208.24904383845546,217.91291456307897,25660498.03454879,26851282.54507792,190.0,251.0,286.929566289389,362.3960331169999,44654527.694930255,251.0,190.0,309.5933441811795,399.7205108924437,49253658.96076358
222,169.56080736640013,-166.75419590082166,-32.804846895775704,237.0,237.0,165.82783927545356,178.44255192520652,20433346.849372063,21987734.822487976,240.0,240.0,172.3814047811575,254.68022414530094,31381759.41008637,276.0,253.0,235.78555669021438,268.11839011818205,33037613.502758946
223,169.55664153721392,-166.74786484570996,-32.80364500622383,279.0,279.0,156.4308020665034,166.18309638081084,19275441.629802838,20477121.71664517,261.0,248.0,180.76395219231043,247.2779723196681,30469652.132560372,248.0,261.0,202.02302089371327,271.6280966659908,33470080.40062261
224,169.54885142246118,-166.7360236803805,-32.80192600878909,231.0,231.0,212.64290659718785,214.72834202638867,26201910.876626432,26458878.73945944,204.0,204.0,218.54894798806347,317.94637597291484,39177430.087380335,226.0,210.0,315.56170040805665,341.15032460622524,42036626.304198116
225,169.56830750252178,-166.76559235228197,-32.80149751582962,216.0,216.0,113.2821585241212,113.84502502243147,13958655.235952012,14028011.783321364,149.0,150.0,129.9405625044834,172.55781548328204,21262616.16110781,150.0,149.0,148.97103912934725,175.71648052214078,21651827.638517074
226,169.5514017570408,-166.7399005485201,-32.80169300158935,206.0,206.0,143.46016924113235,173.33934293535225,17677197.085734367,21358916.16459474,204.0,204.0,159.41067283099093,204.98455545614772,25258246.978918508,194.0,247.0,257.9450193622153,282.74473666265186,34839875.495607
227,169.57245189357522,-166.77188867826902,-32.80045831236622,151.0,151.0,80.39780793452343,112.63866976574678,9906637.526202679,13879364.394010236,185.0,185.0,154.50431056769767,234.6539248100031,28914113.915726602,242.0,242.0,178.95950760508774,248.89649023819737,30669086.305710863
228,169.56982082849052,-166.76789154666474,-32.79975242258031,171.0,171.0,139.27962690381327,173.7578602030982,17162069.63807444,21410485.96452501,149.0,149.0,159.65911571577124,185.78475871466122,22892443.335993584,185.0,141.0,193.01228561967636,246.65667047808847,30393095.167923924
229,169.5401186480181,-166.72274644175408,-32.79773759294432,234.0,234.0,202.01028034606108,236.64123081515174,24891756.073559105,29158990.24696547,212.0,213.0,381.05248163328156,413.02689655271416,50893275.05113655,213.0,271.0,387.2225015125761,432.21898851493637,53258129.30927909
230,169.56714619351297,-166.76382790777828,-32.808226845936865,192.0,192.0,68.22379921594963,70.4226832998816,8406553.199103085,8677500.232875336,177.0,177.0,182.47512895598362,186.47650428902134,22977680.39458505,201.0,201.0,188.54507971751454,264.4524099087888,32585890.526154052
231,169.5486398227462,-166.7357020059881,-32.80363870098023,255.0,255.0,187.65297731238084,214.6865913155221,23122645.687808845,26453734.206671268,224.0,224.0,212.64290659718785,214.72834202638867,26458878.73945944,204.0,204.0,260.7161468404249,368.75253068664125,45437776.87766804
232,169.5753651953931,-166.77631422653727,-32.800199736595005,159.0,159.0,191.37707003377062,280.70535679115613,23581529.302332565,34588582.60984082,242.0,269.0,243.71644667197788,318.3912413291714,39232246.505210884,290.0,288.0,282.18454237070887,326.69311228646427,40255205.07181993
233,169.5435221248755,-166.72792146320293,-32.79956440549753,243.0,243.0,140.81461491779996,170.33752478121627,17351211.235989846,20989031.398621783,212.0,212.0,381.53099438778224,389.661878115152,48014231.77370689,229.0,256.0,475.9699753502391,674.7024723671001,83137003.4020973
234,169.53924546910253,-166.72141868126732,-32.79635005156132,229.0,229.0,202.01028034606108,236.64123081515174,24891756.073559105,29158990.24696547,213.0,213.0,304.1002005322562,404.648603202072,49860899.698557265,212.0,289.0,458.30647455610546,521.1421664494935,64215265.00871404
235,169.56553884647917,-166.76138567272275,-32.80943968292346,263.0,263.0,154.1550530546096,157.40560716357462,18995023.280837324,19395557.351903673,200.0,200.0,167.34480453506828,167.3788648872087,20624464.604000755,295.0,295.0,219.28609158324574,249.3368485954846,30723347.370027836
236,169.56261404767895,-166.75694138046902,-32.80676986239036,276.0,276.0,90.02371913043477,119.13074722952943,11092744.65433448,14679319.764411656,300.0,193.0,191.89730493127485,220.97846130786445,27229019.96355273,215.0,215.0,193.78607818980987,248.08203861871502,30568729.378275584
237,169.5603399891785,-166.75348563866166,-32.80610891528507,253.0,253.0,132.0890496330521,154.55616191982335,16276044.950888978,19044448.01315658,222.0,222.0,165.82783927545356,178.44255192520652,21987734.822487976,300.0,300.0,209.2359397563567,246.09067020997034,30323352.476673603
238,169.55142632301164,-166.7399378908532,-32.80508928491809,247.0,247.0,172.36049163782562,191.37964868774765,21238301.868685737,23581847.044705305,259.0,275.0,207.92911171710347,212.58436951238014,26194697.92274213,275.0,259.0,210.70482273367247,288.7324035727388,35577677.27440896
239,169.5697508664427,-166.76778525565277,-32.80622514399198,266.0,246.0,194.17948277775648,229.0732929762643,23926843.2849736,28226467.09842702,201.0,266.0,218.7268824916036,283.6491406739487,34951316.37872733,179.0,201.0,219.5731779630315,284.33779187922653,35036172.14840486
240,169.56213702836124,-166.75621650366742,-32.80441202145986,193.0,180.0,126.60435320583908,169.65334506901095,15600219.317808175,20904726.607412554,180.0,193.0,169.26226235950122,170.21330598155774,20973725.127794605,222.0,276.0,172.3814047811575,232.2029535185091,28612104.634680845
241,169.5733275476344,-166.77321890945248,-32.80227428504855,249.0,249.0,84.50329088132935,111.46259477682446,10412516.137434665,13734448.14668699,269.0,242.0,127.76353361737849,144.08017278463424,17753594.07376465,242.0,269.0,135.27602107745503,194.0727121894196,23913686.987006195
242,169.5736795065254,-166.7737535706831,-32.801234392761465,241.0,241.0,135.27602107745503,144.08017278463424,16668744.350501604,17753594.07376465,269.0,269.0,154.94386429131572,182.5326420778786,22491716.729867987,151.0,151.0,159.74005640341971,185.39216449436447,22844067.780300204
243,169.54420128270266,-166.72895406801342,-32.80048348603311,233.0,233.0,140.81461491779996,170.33752478121627,17351211.235989846,20989031.398621783,210.0,212.0,498.882598404324,540.9138672655514,66651538.811362125,212.0,268.0,511.81256741010924,682.4672462346177,84093780.73414937
244,169.578668676895,-166.781332033449,-32.7944192180657,282.0,282.0,182.19968218253908,204.0775763476045,22450689.330258075,25146488.791686665,251.0,262.0,264.6986077087526,291.19265384664976,35880829.91393398,262.0,251.0,290.5376228992965,367.0751944226479,45231095.093626484
245,169.5597501286399,-166.75258922762205,-32.8085834283579,305.0,297.0,175.3696311446344,250.7591871147839,21609088.773522858,30898608.269699745,298.0,298.0,191.82036892535194,258.5325574840776,31856444.864799857,297.0,305.0,194.25673978118488,263.61099481410804,32482211.15272056
246,169.5701886115569,-166.76845030366263,-32.80448911429489,266.0,239.0,191.17951165573055,229.0732929762643,23557186.110748272,28226467.09842702,239.0,266.0,220.60966194706566,239.9900967048428,29571638.319659848,179.0,205.0,237.88410185631497,334.3557418270154,41199396.15496035
247,169.5508367213142,-166.73904163948677,-32.803820816708935,204.0,204.0,155.36205641954902,162.95376705029997,19143750.53020586,20079202.967962865,238.0,238.0,172.36049163782562,191.37964868774765,23581847.044705305,206.0,206.0,213.06940753246823,276.99813579688214,34131777.93365224
248,169.55765266017417,-166.74940157953992,-32.80235439323003,181.0,261.0,164.4218452603918,210.718965897821,20260099.923503503,25964842.4338393,156.0,156.0,201.53602642571866,225.88970364772925,27834184.443957523,261.0,181.0,201.950877504492,242.72730962823377,29908918.364485893
249,169.57281172087744,-166.77243530636724,-32.802726204916596,241.0,241.0,84.50329088132935,111.46259477682446,10412516.137434665,13734448.14668699,269.0,242.0,198.75086575947446,245.30808990198693,30226922.74002395,242.0,280.0,212.6595590006824,249.88773606374625,30791227.858389407
250,169.5801530596751,-166.7835865712467,-32.80090276909902,303.0,303.0,137.91704422075026,140.4501033017636,16994171.867135465,17306296.02565098,332.0,332.0,242.50861477098624,299.0307558226371,36846642.753417835,270.0,270.0,243.81318730780401,369.89652629540063,45578740.29593408
251,169.57686339160472,-166.778589964437,-32.7955835201932,281.0,281.0,163.62353106667766,182.83454618893603,20161731.453612015,22528917.42815509,262.0,262.0,252.3107635638999,344.66168714595784,42469297.25379101,244.0,221.0,264.6986077087526,362.3960331169999,44654527.694930255
252,169.5717095802146,-166.77076098204975,-32.80674764821879,266.0,266.0,148.2006305811802,163.5908430750344,18261317.889638342,20157703.63129958,278.0,258.0,185.17658938657976,227.15071314616588,27989566.342283458,258.0,278.0,196.85042427113208,254.27315021528403,31331599.66102545
253,169.5609091383907,-166.75435056003172,-32.807017320518646,300.0,300.0,77.17260397476335,91.57086150566525,9509227.106711667,11283383.915610349,237.0,237.0,132.0890496330521,154.55616191982335,19044448.01315658,305.0,305.0,161.40088075773252,164.8189273326356,20309028.473409697
254,169.55280688049686,-166.7420364107303,-32.80615497337331,274.0,274.0,143.16228264372532,165.65317322481815,17640491.426460315,20411824.455960695,275.0,238.0,209.76914929197582,290.01233417120335,35735390.63530072,238.0,310.0,214.89945672856632,290.6775053183566,35817353.1864825
255,169.54937903368926,-166.73682574756054,-32.80497017123269,259.0,259.0,148.67154572704834,173.01416596418179,18319344.168905977,21318847.778801464,231.0,231.0,187.65297731238084,214.6865913155221,26453734.206671268,247.0,247.0,228.73438128755134,307.5867769585938,37900917.767103314
256,169.5402233087365,-166.72290558712268,-32.80176053354159,302.0,302.0,97.2546541464162,141.79881771078664,11983742.23274102,17472484.944476224,271.0,271.0,149.23870952997942,200.2262935989039,24671932.790938903,313.0,268.0,288.79221176452296,428.30589354154694,52775956.791111104
257,169.58343758851132,-166.7885748918222,-32.796544457050935,292.0,292.0,153.77195415896634,186.37448345369367,18947817.74136643,22965109.362343293,293.0,333.0,317.1848612273882,419.65677980366604,51710210.88428405,333.0,293.0,399.4045358640315,480.1883853261884,59168930.09810999
258,169.5709052643365,-166.76953906612957,-32.80812795252521,299.0,299.0,136.48422404152114,158.38971139935467,16817619.414767466,19516818.916146986,252.0,252.0,196.85042427113208,227.15071314616588,27989566.342283458,345.0,266.0,259.7885892313742,310.9015364845517,38309363.245329976
259,169.55000627521912,-166.73777925522376,-32.80600086716312,255.0,255.0,148.67154572704834,173.01416596418179,18319344.168905977,21318847.778801464,275.0,307.0,178.88159336719806,213.20692581178076,26271409.461977612,307.0,275.0,183.82108263168,248.24387602243576,30588671.02268147
260,169.55599220259987,-166.74687794426836,-32.8057617376212,279.0,279.0,171.0273163793953,225.956091906445,21074027.68779107,27842364.821407966,277.0,223.0,225.73837226880653,287.7799837641708,35460319.87302381,223.0,277.0,272.8205079288334,336.4561855895917,41458213.348296806
261,169.55807921235385,-166.7500498522071,-32.80393685501129,279.0,248.0,170.58068973056976,210.718965897821,21018994.243060082,25964842.4338393,181.0,181.0,176.588874606992,212.60962952246675,26197810.4673533,223.0,279.0,180.76395219231043,224.9568712530463,27719240.60849437
262,169.57853010499582,-166.7811215601029,-32.796773015097315,282.0,282.0,159.73885889282232,194.7754922777877,19683061.19974325,24000283.721108265,291.0,291.0,208.26996361707916,283.52721799245546,34936293.03614117,251.0,244.0,252.3107635638999,291.19265384664976,35880829.91393398
263,169.56576460434175,-166.7617287006461,-32.81067019782922,327.0,327.0,134.6271856035086,135.52051279848328,16588794.68496142,16698870.680069653,295.0,235.0,137.96139206088688,157.40560716357462,19395557.351903673,235.0,295.0,154.1550530546096,204.160634249923,25156723.206692435
264,169.5678806436346,-166.76494380765283,-32.810288996812524,284.0,272.0,160.47927806505075,232.80139067011368,19774295.830949757,28685844.206635196,272.0,284.0,180.41554896792678,238.09858941854438,29338566.329950992,263.0,230.0,264.93603311958924,288.9166263664821,35600377.25203976
265,169.56329046071383,-166.7579692378812,-32.80923962352826,285.0,285.0,163.54335646129508,167.0308378198815,20151852.319158766,20581580.62377923,215.0,215.0,173.6460412057948,183.56661954880082,22619123.68632417,235.0,236.0,278.1412093572049,329.62764815933167,40616799.298665166
266,169.57121801891782,-166.7700142060126,-32.80564995705284,252.0,252.0,148.2006305811802,163.5908430750344,18261317.889638342,20157703.63129958,246.0,246.0,191.17951165573055,239.9900967048428,29571638.319659848,239.0,239.0,194.17948277775648,283.6491406739487,34951316.37872733
267,169.57601305296123,-166.77729832486102,-32.80534179706657,308.0,308.0,117.1880023157222,125.68963960279062,14439934.261729343,15487508.084274694,337.0,337.0,135.83938113045727,160.5862280423468,19787474.233268518,346.0,346.0,157.57821336583964,184.6037462917067,22746918.696843207
