cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
1,169.55976146143126,-0.008136963225043016,-32.82082575291096,11.0,8.0,139.0,123.54687309317036,135.02427169628905,206.7145908935854,1.283985600098903,1.4032667616859404,2.1483227490309647,0.8236458206211358,0.9001618113085939,1.3780972726239031,106917.01667770116,71926.56030438456,2613646.6980124116,4.365077666583266,6.119837393589859,6.159623561088839,67.18541312897729,75.22942655934013,224.26271649847237
2,169.57823911007182,0.007391538922625985,-32.8154522491546,170.0,13.0,146.0,41.531985902053464,178.29398706397967,262.61296693745146,0.4316294739530333,1.8529559368267412,2.7292578072182456,0.2768799060136898,1.1886265804265317,1.7507531129163434,4746563.226485942,234194.04344098034,6934441.56791887,11.376631572312196,10.996027958813961,9.663194487658386,211.97523313814193,111.94563383609896,144.03264919200717
3,169.5502243208385,-0.016151126594685872,-32.82390631375721,129.0,130.0,124.0,321.69385706048234,326.2008439739243,545.5629419994506,3.343267779787843,3.3901075431247074,5.66987204076483,2.144625713736549,2.1746722931594955,3.637086279996337,3253154.9181632847,3224719.788705168,2802575.4650236703,5.138605683020776,7.6793189435574,7.044148557185695,238.3166028529844,210.03331198788038,210.14957243947944
4,169.56180130021886,-0.006422768973007557,-32.82048890638636,148.0,11.0,12.0,118.44244544926659,152.1773603433844,184.48429729461674,1.2309368144240391,1.5815336677490444,1.9172899745671288,0.7896163029951108,1.014515735622563,1.2298953152974452,2161113.5298970467,106917.01667770116,172511.40235968423,7.210085951300808,4.365077666583266,7.0343441649488705,229.44569215448323,67.18541312897729,151.1261163797462
5,169.58199750724881,0.010550245811957114,-32.814837976793584,9.0,137.0,140.0,103.0539127066912,114.88655838783548,207.36281818927512,1.071008408682708,1.193981546612345,2.1550595809103843,0.6870260847112747,0.7659103892522368,1.382418787928501,66848.38985422777,6282629.763547542,2842017.0405882807,1.3173342958288448,8.613462853229365,6.246818563313616,74.92504377618279,194.3280004621618,162.86486322657015
6,169.57085713665654,0.001187539674516174,-32.818266841740474,176.0,184.0,172.0,128.1747176130714,178.6013719046082,344.5934559920569,1.3320814002942545,1.8561504952900547,3.581256443847422,0.8544981174204762,1.1906758126973882,2.297289706613713,4498774.091795183,1788690.074667247,1386211.0942732105,8.102300120044283,6.876927768897822,10.670859081676403,206.42628400289638,140.83945121059236,108.80931415394794
7,169.5892631174391,0.0166569624755601,-32.812133999771106,14.0,121.0,122.0,161.65047594313458,220.35123876460446,287.6960904741979,1.6799849171706205,2.2900443406960456,2.9899391876559074,1.0776698396208977,1.4690082584306972,1.9179739364946529,394592.11279910634,2325983.733585629,13274487.225401996,2.7591694410116827,11.630894028759704,9.395135543261414,156.66950367503145,309.0582015587181,222.95849168697396
8,169.55952949241987,-0.008331801801998608,-32.8219040882836,1.0,11.0,10.0,135.02427169628905,144.23715914173715,212.6382804925958,1.4032667616859404,1.4990135379428076,2.2098858785069257,0.9001618113085939,0.9615810609449146,1.4175885366173058,198839.71388555036,106917.01667770116,175674.51760507174,5.046586869708957,4.365077666583266,5.105341356264076,123.05262971347898,67.18541312897729,131.90061925439278
9,169.58104010772948,0.009745597075697002,-32.815066019692075,5.0,137.0,140.0,103.0539127066912,179.64002164260182,241.6105517713973,1.071008408682708,1.8669448705238545,2.5109860050644515,0.6870260847112747,1.1976001442840123,1.6107370118093154,94519.2437466724,6282629.763547542,2842017.0405882807,,8.613462853229365,6.246818563313616,92.12218482683966,194.3280004621618,162.86486322657015
10,169.55751398179288,-0.0100255178895623,-32.822234671433264,142.0,8.0,1.0,184.74759111874243,212.6382804925958,290.33184486285,1.9200263083189144,2.2098858785069257,3.017331792549069,1.2316506074582831,1.4175885366173058,1.9355456324190004,2665570.024297851,71926.56030438456,198839.71388555036,11.571235445054784,6.119837393589859,5.046586869708957,228.006881014466,75.22942655934013,123.05262971347898
11,169.5607665502061,-0.0072922727802760875,-32.8213659441967,1.0,8.0,4.0,123.54687309317036,144.23715914173715,152.1773603433844,1.283985600098903,1.4990135379428076,1.5815336677490444,0.8236458206211358,0.9615810609449146,1.014515735622563,198839.71388555036,71926.56030438456,217402.7304319691,5.046586869708957,6.119837393589859,13.33668545664636,123.05262971347898,75.22942655934013,135.4025452852789
12,169.56356286604944,-0.004942409355998768,-32.820265036620626,148.0,162.0,4.0,95.53969803605636,184.07648457704673,184.48429729461674,0.9929154291390564,1.9130516992972868,1.9172899745671288,0.6369313202403758,1.2271765638469785,1.2298953152974452,2161113.5298970467,2368274.0924072317,217402.7304319691,7.210085951300808,6.2494610976716105,13.33668545664636,229.44569215448323,153.97641161853383,135.4025452852789
13,169.57673401096204,0.006126574367925354,-32.81615477293176,170.0,2.0,146.0,136.78381718749648,178.29398706397967,209.37944406701916,1.421553190284789,1.8529559368267412,2.176017768867577,0.91189211458331,1.1886265804265317,1.3958629604467945,4746563.226485942,253384.850191285,6934441.56791887,11.376631572312196,2.5204056730454987,9.663194487658386,211.97523313814193,114.0540197653756,144.03264919200717
14,169.5877759589324,0.015407008280376952,-32.812532308790274,122.0,7.0,136.0,155.15011931495388,161.65047594313458,354.21198576163675,1.6124286602041062,1.6799849171706205,3.681218939126033,1.0343341287663592,1.0776698396208977,2.361413238410912,13274487.225401996,334702.75410299376,7527131.404104451,9.395135543261414,2.419750314130267,10.84154767955425,222.95849168697396,104.27156838225046,207.4238430282759
15,169.55926371602212,-0.008558496121066819,-32.787138713178344,20.0,24.0,19.0,342.4359536076263,433.93829491291314,484.4611346186644,3.5588341686053866,4.509790560053047,5.034859281212578,2.282906357384176,2.8929219660860883,3.229740897457763,2090672.3366134847,7929939.912770374,17199802.34130925,5.427609774881383,6.116066977300609,8.806335677109319,195.8197664729983,191.65473965875162,240.73702162460594
16,169.55517209297918,-0.011998581736750287,-32.78486651513933,15.0,21.0,27.0,508.00634257838254,599.4162659830275,630.0618643448422,5.279557566282191,6.229553486204798,6.548043999301886,3.3867089505225514,3.9961084398868514,4.200412428965615,5251399.813133965,1318859.7343437984,1444622.8858945814,5.0939183399268995,8.290759882913807,6.352064823401119,225.60323305919982,171.86625971967135,256.8756049753345
17,169.56155545080338,-0.006632385957344907,-32.78010751013107,18.0,21.0,20.0,534.2080618764627,673.0387436875983,796.4526214811839,5.551864176998253,6.994689817457661,8.27729323729354,3.5613870791764186,4.4869249579173225,5.309684143207893,476043.87243221776,1318859.7343437984,2090672.3366134847,3.409346470932451,8.290759882913807,5.427609774881383,217.71019107580793,171.86625971967135,195.8197664729983
18,169.55745139468326,-0.010083187535958896,-32.77748308784668,21.0,17.0,26.0,397.1898406966136,534.2080618764627,893.6083705529237,4.1278748963191765,5.551864176998253,9.287003800189463,2.6479322713107583,3.5613870791764186,5.957389137019493,1318859.7343437984,3155948.9871147755,1467943.0278028043,8.290759882913807,3.870416168237566,3.8960907498751447,171.86625971967135,302.450228046559,166.7609317689112
19,169.55652525247655,-0.010860300856179231,-32.79032614333514,24.0,28.0,15.0,408.167858880467,420.51074836020126,484.4611346186644,4.2419661469739935,4.370242095679223,5.034859281212578,2.7211190592031147,2.8034049890680093,3.229740897457763,7929939.912770374,6805088.757740266,5251399.813133965,6.116066977300609,6.084449031828961,5.0939183399268995,191.65473965875162,169.23292832522588,225.60323305919982
20,169.56248742141167,-0.005848405555948751,-32.78652343995505,15.0,25.0,31.0,342.4359536076263,352.64003493065803,412.49410596845354,3.5588341686053866,3.664882125570921,4.28692753550914,2.282906357384176,2.3509335662043878,2.7499607064563567,5251399.813133965,6439676.456723134,3954106.1221537893,5.0939183399268995,8.12769138810367,8.027054785749192,225.60323305919982,183.1414952192725,139.27630806466104
21,169.55506002152768,-0.01209346240888339,-32.78000284809909,18.0,26.0,16.0,397.1898406966136,529.2668382890655,599.4162659830275,4.1278748963191765,5.500511522137433,6.229553486204798,2.6479322713107583,3.5284455885937707,3.9961084398868514,476043.87243221776,1467943.0278028043,4981580.863582155,3.409346470932451,3.8960907498751447,8.023247693136952,217.71019107580793,166.7609317689112,273.73851098231404
