res_pc,mean_dist_nn,mean_dist_nn2,mean_dist_nn3,5th_nn,5th_nn2,5th_nn3,16th_nn,16th_nn2,16th_nn3,50th_nn,50th_nn2,50th_nn3,84th_nn,84th_nn2,84th_nn3,95th_nn,95th_nn2,95th_nn3,mean_beam_sep,mean_beam_sep2,mean_beam_sep3
60,139.2439057317918,183.06630711525548,217.88466975961245,57.41225513811794,99.63027072554921,130.4992607409704,98.06532831583148,128.58732326764613,152.6644255154911,131.4154284794026,165.77708552768848,193.12033001220917,179.1123369158211,229.02509991682734,270.5136214029249,238.24215772822237,332.71769437674163,396.8573332950592,2.2309943293761814,2.933125804878397,3.4909927306119246
90,196.1590160198608,254.28238342991307,299.4763205751103,101.42201386735938,153.81766630640948,181.50044436249465,137.0555298246602,178.31613153791045,210.9289370876513,183.74456465870307,229.08290053388168,270.2155593327389,250.51241233250013,322.96453122449583,392.0110616042005,337.7638546159908,449.7534009275504,507.29189349790494,2.1795446224428994,2.8253598158879254,3.327514673056784
120,249.87044636911813,319.76649273851336,381.72414098736,134.40729473779552,181.5225858655201,222.2714098324796,166.6840777171596,218.25689285705272,264.34664387621876,235.5004586179183,294.3732805284176,345.4238230872706,328.58127014106356,402.9646980148238,514.4154593577819,450.0452261093578,528.2795212253532,641.0958941709779,2.0822537197426527,2.6647207728209468,3.1810345082280027
150,294.55035975484765,369.70751608913906,435.62234719656806,124.3959891146234,178.6013719046082,240.9634255421388,192.52983468458334,254.6551345085366,290.93252962169345,272.48860318812336,347.03830856149614,407.05468964503774,398.5826788276808,482.42255816550335,550.4578232074277,501.37460817736167,603.1114721735111,736.433459789327,1.963669065032318,2.464716773927594,2.9041489813104544
