cloudnum,x,corr_x,y,nearest_neighbor,nearest_neighbor_corr,min_distance,min_distance_corr,true_dist,true_dist_corr,nearest_neighbor2,nearest_neighbor2_corr,min_distance2,min_distance_corr2,true_dist2_corr,nearest_neighbor3,nearest_neighbor3_corr,min_distance3,min_distance_corr3,true_dist3_corr
104,169.57171878391,-166.77077496412858,-32.80672873008723,103.0,103.0,220.49997742965712,247.53969409311276,27170061.063238032,30501901.55339462,118.0,126.0,297.73907683179533,324.71949247059524,40012015.15616615,98.0,118.0,304.3096025829236,356.09559074368354,43878185.64717187
105,169.5608546611153,-166.75426777294555,-32.80750401060479,117.0,117.0,203.9015783775183,223.85233448355132,25124802.27883533,27583139.31803803,125.0,125.0,276.9013444032233,277.45434572136554,34187992.23194995,95.0,95.0,308.0400568458596,439.68255902145677,54177792.289637595
106,169.57964694954384,-166.78281788268006,-32.801123068815905,122.0,122.0,201.82516109211187,215.27599011559943,24868945.633882824,26526360.070743337,132.0,136.0,350.40635588267804,385.9757136085927,47560021.68307635,136.0,132.0,356.1757375613994,469.42287777673477,57842401.62901426
107,169.5767161341812,-166.7783662870125,-32.795675725182,100.0,93.0,287.67827391237665,387.97810589484476,35447787.16024898,47806756.94955674,111.0,100.0,308.567822292451,407.205716837586,50175987.86515228,93.0,111.0,343.84737162740527,441.1712725194093,54361231.9303874
108,169.5655593971401,-166.76141689853097,-32.81067281226114,94.0,94.0,172.56901294773664,172.96369950813727,21263995.915412236,21312629.289764147,133.0,133.0,176.9173644971022,185.889078709336,22905297.671211526,115.0,73.0,253.48940030000958,357.98518413451865,44111021.80621437
109,169.56845054608647,-166.7658096825626,-32.81031257009478,120.0,85.0,274.0804126875964,335.5338779387525,33772255.37964108,41344566.37434014,85.0,120.0,335.479474917986,340.2668000716785,41927758.19530155,108.0,72.0,359.00290885774433,494.1623219302139,60890801.97878314
110,169.54179805419076,-166.72530006040674,-32.80454031757405,92.0,92.0,484.2214335171744,592.9802126086671,59665883.28104185,73067166.5987318,75.0,75.0,617.7172246725665,679.3356317068252,83707902.4273192,112.0,88.0,699.9759090464157,937.7020663199562,115543877.59139512
111,169.5789543334971,-166.78176590732733,-32.79679887643246,100.0,100.0,278.0266614817435,279.3451521532173,34258513.11969872,34420977.86220275,107.0,122.0,308.567822292451,411.6128794569538,50719039.51930514,122.0,107.0,373.7381985871604,441.1712725194093,54361231.9303874
112,169.5462879072545,-166.732126484415,-32.80802046830755,124.0,124.0,290.0564705514871,323.017799487721,35740829.13085704,39802332.13127638,114.0,114.0,519.2300412102386,724.3277711967082,89251844.84198825,128.0,128.0,616.6815766610592,755.3515405763842,93074601.28071176
113,169.55171514383923,-166.7403769206883,-32.80691047758128,114.0,138.0,265.83749567271667,310.95195443229886,32756561.132212266,38315575.757163055,138.0,114.0,310.8818243045852,372.31841065416967,45877165.478026666,127.0,127.0,334.00607548650135,487.4804334309834,60067458.046243474
114,169.54986732606062,-166.73756803173953,-32.80579691609509,113.0,102.0,265.83749567271667,297.7203197540618,32756561.132212266,36685170.50104983,102.0,113.0,296.7708014932149,372.31841065416967,45877165.478026666,86.0,86.0,487.94227231950845,551.1748457306973,67915899.08348742
115,169.5635040375492,-166.75829377875033,-32.810585676555235,108.0,149.0,253.48940030000958,360.7050832297305,31235025.80507978,44446168.43690429,94.0,90.0,309.0442756823899,362.48228707811546,44665155.92908145,125.0,108.0,327.83747139310066,384.9813335334831,47437493.92740157
116,169.55834445444228,-166.75045296222282,-32.809225725045735,137.0,137.0,269.4216592643267,337.2409489763416,33198202.645194937,41554912.084445156,125.0,125.0,330.92211107847214,497.49109777839305,61300974.55165658,105.0,105.0,375.0723469224847,515.7187721399346,63546993.03754006
117,169.56150985425552,-166.75526343680275,-32.805984472238876,95.0,105.0,199.05738769033115,223.85233448355132,24527899.919446964,27583139.31803803,105.0,95.0,203.9015783775183,297.69734959809404,36682340.112822354,77.0,77.0,335.3716631837665,345.5048088879488,42573186.92072282
118,169.57310497522252,-166.77288079655423,-32.80474957425588,104.0,104.0,297.73907683179533,356.09559074368354,36687481.75274849,43878185.64717187,129.0,97.0,354.20029011448366,401.3033258203056,49448693.80268564,98.0,129.0,360.74074345562866,401.65255674767513,49491726.12283556
119,169.5759728689413,-166.7772372857118,-32.80260594874586,132.0,130.0,183.19675902554803,257.8526994220323,22573549.38233194,31772672.588378657,130.0,132.0,257.15407443208727,275.0928239650987,33897004.94447777,99.0,99.0,303.15096522363643,311.9297021552466,38436054.07034296
120,169.56988129354986,-166.76798340904264,-32.81201566457256,141.0,141.0,186.2372937329087,221.90916956743064,22948204.81144752,27343702.06256809,109.0,109.0,274.0804126875964,340.2668000716785,41927758.19530155,192.0,214.0,350.0689007923038,379.6310124464286,46778226.0565485
121,169.578297167349,-166.78076775508896,-32.80513686343849,136.0,136.0,166.989212490703,172.0505321715216,20576451.54055328,21200108.587558102,160.0,132.0,251.3731968036791,319.534558137034,39373126.281464666,130.0,160.0,275.4080576127481,351.04827825804193,43256254.5701772
122,169.5801787003299,-166.78362551440048,-32.799573865825266,106.0,106.0,201.82516109211187,215.27599011559943,24868945.633882824,26526360.070743337,111.0,111.0,373.7381985871604,411.6128794569538,50719039.51930514,123.0,123.0,389.9345096069675,494.99072177396255,60992877.609818555
123,169.5823434483869,-166.78691323901097,-32.79726559072013,122.0,122.0,389.9345096069675,494.99072177396255,48047825.49270286,60992877.609818555,111.0,131.0,421.5487189214395,560.2360963110218,69032428.59268095,131.0,111.0,495.9150375399785,636.8573168824105,78473714.10178532
124,169.5472953705017,-166.73365811996885,-32.81014795075761,112.0,112.0,290.0564705514871,323.017799487721,35740829.13085704,39802332.13127638,128.0,128.0,339.98174883599455,449.49248136698805,55386573.316559635,138.0,156.0,545.9909059071902,679.3857897754326,83714082.9167812
125,169.56097883894148,-166.75445648116988,-32.80974778361297,137.0,137.0,202.28765833672105,263.35525609531277,24925934.657301746,32450698.96534122,105.0,105.0,276.9013444032233,277.45434572136554,34187992.23194995,135.0,135.0,323.8529666162687,324.1379395723137,39940356.066029266
126,169.571587527842,-166.770575562053,-32.809356452372185,103.0,103.0,150.81114875484278,177.7080444144829,18582986.576464996,21897228.62765567,104.0,104.0,324.19226488230834,324.71949247059524,40012015.15616615,142.0,120.0,365.63959893052004,457.5880741528302,56384114.23651102
127,169.5542323968427,-166.74420318150828,-32.807915973502105,113.0,113.0,334.00607548650135,487.4804334309834,41156310.183096446,60067458.046243474,138.0,101.0,367.10258775066046,494.26426588792697,60903363.53814644,101.0,138.0,377.8924904467314,515.3393572351837,63500241.44032654
128,169.54937939219423,-166.73682629255055,-32.811956181979205,140.0,140.0,296.58791757225663,371.3289981423887,36545635.62768412,45755249.82671828,124.0,124.0,339.98174883599455,449.49248136698805,55386573.316559635,138.0,138.0,419.77403765410463,529.604096001571,65257946.0344575
129,169.57444904642128,-166.77492256059074,-32.807290518058316,147.0,147.0,230.46296759921424,277.1233519004124,28397703.14481449,34147207.09250602,104.0,118.0,343.47163124997337,401.65255674767513,49491726.12283556,118.0,130.0,354.20029011448366,446.26793702059666,54989244.17478898
130,169.57610750286295,-166.77744179309258,-32.80468854807837,119.0,119.0,257.15407443208727,257.8526994220323,31686587.84651892,31772672.588378657,132.0,132.0,273.70915177837514,331.0682355074918,40794308.82348554,121.0,121.0,275.4080576127481,413.53216711926194,50955534.61372966
131,169.584194113873,-166.789723783436,-32.800839472100215,144.0,144.0,486.7263950965081,513.0734215460781,59974545.258539215,63221032.29139132,123.0,123.0,495.9150375399785,560.2360963110218,69032428.59268095,122.0,122.0,518.7748644192585,767.4419989450862,94564390.51329781
132,169.5774295325056,-166.77944989810018,-32.80290349565448,136.0,136.0,181.8678158591608,244.65891247822472,22409796.680852264,30146930.93934396,119.0,119.0,183.19675902554803,275.0928239650987,33897004.94447777,130.0,121.0,273.70915177837514,319.534558137034,39373126.281464666
133,169.56596413194785,-166.76203187110303,-32.812050367580554,108.0,108.0,176.9173644971022,185.889078709336,21799800.855158217,22905297.671211526,149.0,149.0,221.709870590013,303.1063378635438,37348836.96772335,146.0,146.0,300.0880505007899,304.98426742016295,37580235.90626556
134,169.57758200154765,-166.77968148688282,-32.80781043370853,147.0,121.0,279.93112491794267,355.59143510537984,34493181.56936214,43816063.46630925,121.0,147.0,341.02057124160035,401.26990542721006,49444575.733687416,160.0,130.0,361.5841753268857,473.43517577667075,58336797.9683379
135,169.5610752163992,-166.75460294178023,-32.81237426074754,137.0,137.0,244.13598546431191,304.6403057924717,30082495.744994972,37537852.870508716,125.0,125.0,323.8529666162687,324.1379395723137,39940356.066029266,161.0,161.0,338.2084037714828,372.22057475464294,45865110.114596225
136,169.5785912281471,-166.78121439861377,-32.80381394231108,121.0,121.0,166.989212490703,172.0505321715216,20576451.54055328,21200108.587558102,132.0,132.0,181.8678158591608,244.65891247822472,30146930.93934396,130.0,106.0,324.46551929437993,385.9757136085927,47560021.68307635
137,169.55978290657188,-166.7526390406501,-32.81087243657147,125.0,125.0,202.28765833672105,263.35525609531277,24925934.657301746,32450698.96534122,135.0,135.0,244.13598546431191,304.6403057924717,37537852.870508716,116.0,116.0,269.4216592643267,337.2409489763416,41554912.084445156
138,169.5516683305137,-166.7403057610908,-32.80943302009414,113.0,113.0,310.8818243045852,310.95195443229886,38306934.30570095,38315575.757163055,127.0,127.0,367.10258775066046,515.3393572351837,63500241.44032654,128.0,128.0,419.77403765410463,529.604096001571,65257946.0344575
139,169.58824081575048,-166.79586884469103,-32.804296362206536,144.0,155.0,358.81384419377673,485.47875186220915,44213129.501068406,59820810.35454426,155.0,144.0,385.3420510373861,542.980993888503,66906250.65861824,143.0,143.0,506.06235806341914,654.8207285110891,80687170.06919456
140,169.55096314312186,-166.73923381411223,-32.813768709657076,145.0,145.0,252.4744342150833,310.71093932078014,31109961.43624845,38285877.81626772,128.0,128.0,296.58791757225663,371.3289981423887,45755249.82671828,138.0,138.0,541.2650778131853,550.3308326706103,67811899.58812217
141,169.57073747999175,-166.76928416468434,-32.8132611882036,192.0,192.0,167.05465883151976,178.25001827273476,20584515.854650203,21964010.778815206,120.0,120.0,186.2372937329087,221.90916956743064,27343702.06256809,214.0,214.0,284.05204013610637,371.8202119373776,45815777.310487345
142,169.57381057828047,-166.77395268055653,-32.811321982695134,172.0,172.0,283.8676933647478,397.33242222120543,34978246.494656436,48959398.09154118,126.0,153.0,365.63959893052004,402.63702210870497,49613032.185020335,170.0,170.0,371.1702778283385,408.7105776278643,50361417.179205514
143,169.59119248806883,-166.8003506048534,-32.807152035020636,139.0,139.0,506.06235806341914,654.8207285110891,62357127.337011665,80687170.06919456,155.0,7.0,625.6159324142577,694.7321767192649,85605068.4634669,7.0,150.0,645.4799151077176,705.3450559825955,86912790.0378759
144,169.5853466229749,-166.79147398386164,-32.80461765090128,155.0,155.0,265.1196910655872,287.89662989876143,32668113.073239546,35474693.03821213,139.0,131.0,358.81384419377673,513.0734215460781,63221032.29139132,131.0,139.0,486.7263950965081,542.980993888503,66906250.65861824
145,169.55224695508429,-166.74118530491393,-32.81536561288934,140.0,140.0,252.4744342150833,310.71093932078014,31109961.43624845,38285877.81626772,169.0,169.0,437.9948739301641,445.22602312759466,54860859.29046612,128.0,152.0,548.9477237623878,636.1416439605084,78385528.70958684
146,169.5663502660692,-166.76261857415054,-32.81445494103642,207.0,207.0,211.00242591271214,215.28163857282362,25999770.44609289,26527056.07502181,149.0,133.0,283.2751409495364,304.98426742016295,37580235.90626556,133.0,149.0,300.0880505007899,385.25955706540225,47471776.69894464
147,169.57554132048017,-166.7765817631206,-32.80880876879447,129.0,129.0,230.46296759921424,277.1233519004124,28397703.14481449,34147207.09250602,134.0,134.0,279.93112491794267,401.26990542721006,49444575.733687416,142.0,142.0,376.0077950831526,448.1613489807411,55222550.858874254
148,169.54736473490948,-166.73376357227264,-32.81929267288159,164.0,164.0,324.45885577239295,347.1270883352037,39979899.43856824,42773084.59036142,178.0,178.0,516.1375545285997,648.0565093827829,79853681.3364357,3.0,3.0,626.42473362502,704.0858990925557,86757636.41840903
149,169.56449794334006,-166.75980404248662,-32.81309332599929,133.0,133.0,221.709870590013,303.1063378635438,27319144.393903453,37348836.96772335,146.0,108.0,283.2751409495364,358.40343118813206,44162558.31029325,108.0,115.0,325.67394757013744,360.7050832297305,44446168.43690429
150,169.59132416489192,-166.80055053127154,-32.81287280539308,7.0,7.0,260.9599112190345,379.4434276468816,32155543.984761886,46755111.81174159,12.0,12.0,430.86520666221327,652.1691677701976,80360444.1072117,162.0,143.0,524.855823777039,705.3450559825955,86912790.0378759
151,169.5809592193549,-166.7848109565724,-32.80691359387829,160.0,160.0,143.51820786968636,193.60100138198715,17684348.619717367,23855562.666126303,159.0,159.0,212.3660715612644,212.50917776186537,26185432.77688247,121.0,158.0,394.368156536702,486.48222317816436,59944458.33513603
152,169.55264846199913,-166.74179561059861,-32.820492051116176,169.0,169.0,200.32022428809398,201.66846241297668,24683506.953398038,24849637.1843752,176.0,163.0,340.06126808403053,355.1388399235902,43760294.57748896,163.0,176.0,347.2166123391315,509.4056522888096,62769088.867870376
153,169.5736481496568,-166.77370593664497,-32.81458027405138,188.0,188.0,157.16442878885533,198.40270182840456,19365839.293676905,24447229.367671244,170.0,170.0,180.5612200151289,265.01940957592956,32655756.363595985,195.0,195.0,279.85841639102716,282.47199223892653,34806267.86111353
154,169.58636146863685,-166.79301507963825,-32.81142488885289,12.0,12.0,226.31526103948576,308.1599234251363,27886621.729687516,37971541.014668524,175.0,162.0,254.79403571661155,330.4775594043749,40721525.56982102,162.0,175.0,310.29570311096444,332.37314910333595,40955100.595415056
155,169.58614362713413,-166.7926842798801,-32.806616183484074,144.0,144.0,265.1196910655872,287.89662989876143,32668113.073239546,35474693.03821213,139.0,175.0,385.3420510373861,484.46185176219905,59695507.675902024,175.0,139.0,448.6694820259755,485.47875186220915,59820810.35454426
156,169.54509513315477,-166.73031306442763,-32.81453090269637,178.0,178.0,209.90862523825916,221.7969775739967,25864992.059889294,27329877.737740763,124.0,124.0,604.298410501005,679.3857897754326,83714082.9167812,128.0,148.0,615.9048047811855,724.5985259163168,89285207.3046546
157,169.55903292854353,-166.75149927781717,-32.81657289588513,177.0,177.0,301.5577475322638,302.3212508628277,37158019.28894949,37252098.35578307,166.0,165.0,379.1854456169114,492.7633939803699,60718425.73519619,182.0,1.0,405.3867705553694,532.9634934489025,65671891.808256045
158,169.58038627661566,-166.78394078121676,-32.8107645750906,173.0,173.0,256.3820876003735,264.1928056784543,31591463.44060205,32553902.02949893,159.0,159.0,273.45080846018215,287.41506544930513,35415354.54915588,174.0,151.0,364.8648426036115,486.48222317816436,59944458.33513603
159,169.58101457946998,-166.78489503576773,-32.808636171908894,151.0,151.0,212.3660715612644,212.50917776186537,26167799.19589901,26185432.77688247,158.0,158.0,273.45080846018215,287.41506544930513,35415354.54915588,160.0,160.0,323.1750236475629,351.3021115686373,43287531.972692855
160,169.58003672846976,-166.78340988646715,-32.80620253515067,151.0,151.0,143.51820786968636,193.60100138198715,17684348.619717367,23855562.666126303,121.0,121.0,251.3731968036791,351.04827825804193,43256254.5701772,159.0,159.0,323.1750236475629,351.3021115686373,43287531.972692855
161,169.56217772030124,-166.75627833938464,-32.814887848145,179.0,179.0,267.58043964635846,282.4345183679267,32971327.114257578,34801650.32157811,135.0,135.0,338.2084037714828,372.22057475464294,45865110.114596225,149.0,182.0,361.43135189104686,476.8216372779583,58754078.58147375
162,169.58716907476426,-166.79424143868542,-32.81381009431991,12.0,12.0,181.1852237637933,204.78104183288053,22325687.516177475,25233169.980563104,154.0,154.0,310.29570311096444,330.4775594043749,40721525.56982102,7.0,187.0,346.0737522609802,416.0115738697221,51261047.718972936
163,169.55317728399322,-166.742599429078,-32.823259838386996,4.0,152.0,321.1405492593683,355.1388399235902,39571016.89972906,43760294.57748896,152.0,4.0,347.2166123391315,478.2733181476422,58932955.052725226,3.0,168.0,441.26083065246144,494.5884579733296,60943310.566074915
164,169.5482392202959,-166.73509300373402,-32.82177638322064,3.0,148.0,307.2697329652222,347.1270883352037,37861851.52882042,42773084.59036142,148.0,3.0,324.45885577239295,365.5736117517899,45046069.71024872,4.0,4.0,401.5368324425292,527.5747597266183,65007890.72310991
165,169.55776357508944,-166.74957014845927,-32.82007586988439,177.0,177.0,189.78860944085127,246.64664743060374,23385798.800183497,30391860.1255653,8.0,8.0,269.0158699350247,270.946452103206,33386087.99114403,1.0,166.0,297.8328834615311,387.04909438623935,47692283.924609095
166,169.55626365724095,-166.74729052116126,-32.817914872472834,176.0,176.0,266.6877531587811,296.96079509756055,32861330.0672713,36591581.68740582,165.0,165.0,324.1339700781527,387.04909438623935,47692283.924609095,177.0,177.0,349.82343136749824,508.506032956653,62658237.55408208
167,169.58349304045046,-166.78865910436204,-32.81190645829119,175.0,171.0,286.2153951024196,321.03885686334957,35267530.87606261,39558486.337859154,171.0,175.0,304.849937433446,343.8230245124275,42365957.039292604,173.0,173.0,344.8904115528497,508.60668234337095,62670639.596091256
168,169.55465740618797,-166.7448491740336,-32.82658394681518,163.0,163.0,448.36693534247735,494.5884579733296,55247883.26056997,60943310.566074915,189.0,185.0,480.0097723185243,617.4327613452648,76080215.62517494,185.0,189.0,481.46043638099684,644.2488566523843,79384501.43719721
169,169.5528135036338,-166.74204647804203,-32.81887474160032,152.0,152.0,200.32022428809398,201.66846241297668,24683506.953398038,24849637.1843752,176.0,145.0,334.3533949556157,445.22602312759466,54860859.29046612,145.0,176.0,437.9948739301641,488.3923664514643,60179826.655713975
170,169.57502495252243,-166.77579738873231,-32.81407860200477,191.0,191.0,154.2572985955554,229.44092840517018,19007622.00136022,28271767.225750472,153.0,172.0,180.5612200151289,239.75387749708125,29542531.3311966,172.0,153.0,214.59789813602788,265.01940957592956,32655756.363595985
171,169.582778309108,-166.7875736612935,-32.814274993221545,180.0,180.0,266.2351556932335,266.3812095179579,32805560.897045787,32823557.684993528,173.0,167.0,300.5703632358144,321.03885686334957,39558486.337859154,167.0,173.0,304.849937433446,406.1422458253738,50044946.707336254
172,169.5757837544472,-166.77695002160527,-32.812511017838425,170.0,170.0,214.59789813602788,239.75387749708125,26442805.411435816,29542531.3311966,191.0,191.0,241.11809536568123,249.1966803831715,30706075.808678642,174.0,174.0,248.7686557497336,374.474347850732,46142820.58584993
173,169.58083898207008,-166.7846283435098,-32.812795410743156,158.0,158.0,256.3820876003735,264.1928056784543,31591463.44060205,32553902.02949893,171.0,171.0,300.5703632358144,406.1422458253738,50044946.707336254,167.0,167.0,344.8904115528497,508.60668234337095,62670639.596091256
174,169.57777052946113,-166.7799678448959,-32.812152326506734,172.0,220.0,248.7686557497336,370.2463323624843,30653334.508826178,45621843.48494001,191.0,172.0,337.3780610181148,374.474347850732,46142820.58584993,158.0,191.0,364.8648426036115,401.12077099632216,49426199.35269596
175,169.58484583564305,-166.79071349543582,-32.810018252043356,154.0,154.0,254.79403571661155,332.37314910333595,31395783.29969516,40955100.595415056,167.0,167.0,286.2153951024196,343.8230245124275,42365957.039292604,155.0,155.0,448.6694820259755,484.46185176219905,59695507.675902024
176,169.5553374582817,-166.74588280181925,-32.81987099785534,166.0,166.0,266.6877531587811,296.96079509756055,32861330.0672713,36591581.68740582,165.0,165.0,300.0106856696456,455.0565123655733,56072174.57489781,169.0,169.0,334.3533949556157,488.3923664514643,60179826.655713975
177,169.558880655434,-166.7512678610087,-32.81901546087151,165.0,165.0,189.78860944085127,246.64664743060374,23385798.800183497,30391860.1255653,1.0,1.0,245.17997076458153,301.98959362839025,37211231.4703676,157.0,157.0,301.5577475322638,302.3212508628277,37252098.35578307
178,169.54458746335004,-166.7295412154595,-32.81615702227667,156.0,156.0,209.90862523825916,221.7969775739967,25864992.059889294,27329877.737740763,148.0,148.0,516.1375545285997,648.0565093827829,79853681.3364357,128.0,124.0,785.2295623821004,897.5463008204773,110595874.36082806
179,169.56281882990035,-166.75725256367517,-32.81696261593973,182.0,161.0,257.7461982941944,282.4345183679267,31759549.49339974,34801650.32157811,161.0,203.0,267.58043964635846,308.2923319722786,37987856.42818052,203.0,182.0,284.91969862275545,311.0621526337497,38329154.40645535
180,169.58271568518103,-166.78747855495425,-32.816434730091565,204.0,171.0,253.25507283154343,266.3812095179579,31206151.917194463,32823557.684993528,171.0,204.0,266.2351556932335,288.339975024199,35529322.132829934,186.0,186.0,305.5820355295227,388.56905279266994,47879573.57061132
181,169.59300938235128,-166.80310914797388,-32.82098766860036,218.0,218.0,197.50410904611584,213.81685194547643,24336504.545608357,26346564.709110748,202.0,202.0,209.8240857394401,285.5629677519978,35187138.61862602,237.0,225.0,386.33676410375307,507.28839747943937,62508200.21324284
182,169.5615836589042,-166.75537559279587,-32.81865074485829,179.0,179.0,257.7461982941944,311.0621526337497,31759549.49339974,38329154.40645535,203.0,9.0,261.5508052671137,320.0475150263883,39436332.95463092,1.0,1.0,295.9378298177043,359.9055732884706,44347652.62670822
183,169.5752346064991,-166.77611585920636,-32.81685140679087,11.0,11.0,176.08943613516743,253.96385825236203,21697783.320227038,31293488.62982754,195.0,170.0,229.01706707173074,343.91186973752,42376904.569623806,191.0,195.0,324.193610627869,347.8844046343616,42866401.28967433
184,169.5968344073296,-166.80891610323079,-32.82478738031005,231.0,231.0,128.73246434240474,160.45933697280907,15862445.691723753,19771838.684694283,225.0,225.0,258.0623243647182,367.58476928838985,45293885.033017375,218.0,235.0,490.35406771881924,591.1814709013001,72845525.2063115
185,169.55739822393087,-166.74901488428154,-32.82379916015841,8.0,8.0,191.98929325982294,192.9505266545219,23656967.59774682,23775411.01136724,196.0,196.0,342.13004073730525,462.5318296104411,56993284.99122394,5.0,165.0,370.3854344458109,463.85849352748914,57156756.84304346
186,169.5844199108335,-166.79006668337593,-32.81823635354511,194.0,194.0,273.87360864741413,297.370940842569,33746772.93530991,36642119.94626012,180.0,180.0,305.5820355295227,388.56905279266994,47879573.57061132,187.0,187.0,305.75922255392555,434.8190564567114,53578510.31598069
187,169.58661534217558,-166.79340059260866,-32.81707987282016,186.0,162.0,305.75922255392555,416.0115738697221,37675726.06708571,51261047.718972936,162.0,206.0,408.6394856907473,432.6053711907521,53305739.47694471,206.0,186.0,420.35944407319926,434.8190564567114,53578510.31598069
188,169.57278879255512,-166.77240047520425,-32.81552279390032,153.0,195.0,157.16442878885533,195.53449886401577,19365839.293676905,24093808.698006712,195.0,153.0,177.15948741665682,198.40270182840456,24447229.367671244,192.0,192.0,232.23707090863704,324.67639208424913,40006704.31603581
189,169.55770426235915,-166.7494800048093,-32.82901127529182,212.0,221.0,452.69712531889115,478.8612216140614,55781450.32686192,59005396.66141878,221.0,196.0,457.3609854355767,561.8803156725193,69235029.70391007,168.0,212.0,480.0097723185243,589.5481898665565,72644271.91837604
190,169.58960112173503,-166.79793435423557,-32.818964323698225,202.0,237.0,280.19780656385154,351.19402722345853,34526042.14689258,43274213.793286584,206.0,202.0,330.7875946282112,400.4569592882652,49344404.311931595,237.0,206.0,347.3255519768403,458.9867790033368,56556462.98974314
191,169.576230469272,-166.77762857695106,-32.814416151697735,170.0,170.0,154.2572985955554,229.44092840517018,19007622.00136022,28271767.225750472,11.0,11.0,229.70751786384832,233.6417651710204,28789395.35784975,220.0,172.0,236.35388559888275,249.1966803831715,30706075.808678642
192,169.57117867659443,-166.7699544370013,-32.814543131063076,141.0,141.0,167.05465883151976,178.25001827273476,20584515.854650203,21964010.778815206,188.0,188.0,232.23707090863704,324.67639208424913,40006704.31603581,214.0,238.0,266.26032405133657,377.12715412499244,46469700.02275868
193,169.56353639294144,-166.75834294423834,-32.82125810576505,10.0,10.0,104.23368400678717,108.63078802000231,12843699.996359989,13385512.226606485,209.0,209.0,160.25805940300614,193.18359610665436,23804129.886172723,213.0,203.0,254.13351382338985,264.52668356533997,32595042.544251326
194,169.5852426150346,-166.7913160398204,-32.82030112071417,206.0,201.0,258.95294856495934,283.39472990543146,31908245.556442294,34919967.82170553,186.0,186.0,273.87360864741413,297.370940842569,36642119.94626012,201.0,206.0,279.95556072264276,392.9115302413653,48414654.702238314
195,169.57337607846398,-166.7732926330293,-32.816835124100216,188.0,188.0,177.15948741665682,195.53449886401577,21829635.300430246,24093808.698006712,183.0,153.0,229.01706707173074,282.47199223892653,34806267.86111353,229.0,229.0,259.51327941010004,327.1332383815109,40309437.5167269
196,169.55960549550892,-166.75236942629587,-32.82548359225924,197.0,5.0,314.0942110254607,444.615351188782,38702765.381886736,54785612.14504436,185.0,185.0,342.13004073730525,462.5318296104411,56993284.99122394,5.0,197.0,444.367652312251,472.89185415676656,58269849.74565846
197,169.5621127070043,-166.7561795447517,-32.82502366635388,196.0,209.0,314.0942110254607,356.41362848673134,38702765.381886736,43917374.33553252,209.0,196.0,344.10928072046795,472.89185415676656,58269849.74565846,260.0,9.0,437.33970903146655,493.1848913249952,60770362.740927234
198,169.57948391366278,-166.7825702586191,-32.81804305589146,228.0,228.0,202.13941781104356,219.64203253744427,24907668.423528597,27064344.884116188,210.0,210.0,270.2467231990293,342.5144177952908,42204710.20005558,204.0,233.0,278.7010889869468,385.5537663715134,47508029.24148726
199,169.5655220793594,-166.76136019582185,-32.81743239875999,207.0,207.0,211.60359593126097,264.95517079313686,26073846.762579452,32647840.84509366,203.0,146.0,310.1003482761423,398.303993297945,49079115.31686702,179.0,213.0,338.0875540989918,400.6723764479714,49370948.06695376
200,169.60113502697305,-166.81544430402562,-32.83012806651474,235.0,235.0,382.7416581481881,563.2220355412838,47161520.57951445,69400356.75377665,262.0,223.0,556.8665050686517,616.3722265630523,75949536.27033648,223.0,245.0,592.8881745621871,713.2779040757492,87890277.51705328
201,169.58555518855766,-166.79179070525856,-32.82255150979925,194.0,194.0,279.95556072264276,283.39472990543146,34496192.55518431,34919967.82170553,208.0,208.0,288.7424460732378,298.99511195151376,36842250.70691407,206.0,206.0,343.297049865107,425.557274066289,52437271.22817862
202,169.5916333662226,-166.80101999213525,-32.81998455540546,181.0,181.0,209.8240857394401,285.5629677519978,25854575.08220093,35187138.61862602,190.0,237.0,280.19780656385154,380.26045626503844,46855786.277582824,237.0,190.0,299.6426015952876,400.4569592882652,49344404.311931595
203,169.56365404342128,-166.75852171909318,-32.819118783114824,10.0,10.0,168.0019460568324,174.50105056908276,20701240.817873295,21502062.062902857,182.0,193.0,261.5508052671137,264.52668356533997,32595042.544251326,193.0,179.0,264.00618218874547,308.2923319722786,37987856.42818052
204,169.58173695640244,-166.78599214655227,-32.81824203884017,210.0,210.0,196.96069629124378,224.1087377341477,24269545.09325591,27614733.389188167,180.0,180.0,253.25507283154343,288.339975024199,35529322.132829934,198.0,198.0,278.7010889869468,422.3581476953976,52043074.09555595
205,169.56584637982832,-166.76185295390027,-32.822891076136074,232.0,232.0,155.98700733743158,173.93839912261885,19220757.134915438,21432732.014274526,250.0,213.0,259.3082861816978,278.83908520742796,34358620.16956503,213.0,224.0,274.9540983404274,370.55595838015364,45659995.67844546
206,169.58734116904236,-166.79450276204366,-32.82041321231343,194.0,194.0,258.95294856495934,392.9115302413653,31908245.556442294,48414654.702238314,190.0,201.0,330.7875946282112,425.557274066289,52437271.22817862,201.0,187.0,343.297049865107,432.6053711907521,53305739.47694471
207,169.5666532666247,-166.7630789570756,-32.81614032130217,146.0,146.0,211.00242591271214,215.28163857282362,25999770.44609289,26527056.07502181,199.0,199.0,211.60359593126097,264.95517079313686,32647840.84509366,226.0,226.0,258.26020946386404,392.3886567135719,48350226.09846202
208,169.5850039449084,-166.79095359909329,-32.82482905285332,254.0,201.0,231.48301772800417,298.99511195151376,28523393.97077219,36842250.70691407,201.0,254.0,288.7424460732378,349.6630973757257,43085572.24360795,227.0,252.0,307.26134833425573,445.39499681315186,54881680.26926253
