,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,0.0351738397230988,347.4470548488594,0.0010567403236326,-43.427951094026376,39.0,30.0,3.0,49.31073704922987,61.18366238128282,119.20469138669932,0.5446669300180969,0.6758105749505826,1.3166879504666054,0.3222923990145747,0.3998932181783195,0.7791156299784278,7,49.310737046973905,119.20469138470455,186.61074829312557,2,5,13,18,21,24
1,1,1,2,0.8590436117406377,347.4460901860375,0.0003561498072007,-43.430393300209744,11.0,7.0,18.0,165.64239277932555,333.5854213472518,380.7260089480296,1.8296204631030968,3.6846528406705006,4.205349156812176,1.0826300181655275,2.180296871550668,2.488405287242026,3,165.64239277932583,380.7260089480366,600.3509517218633,0,1,4,10,17,23
2,2,2,3,0.1453447799367521,347.4468017874226,0.0008729525929646,-43.42826626861061,26.0,1.0,30.0,96.45964306903625,119.20469138669932,146.90619966277555,1.065455128131651,1.3166879504666054,1.6226678723351022,0.630455183457754,0.7791156299784278,0.960171239625985,8,96.459643071049,146.9061996604711,266.6225530816576,1,4,16,19,21,25
3,3,3,4,4.178357208609135,347.45224918058807,0.0048281742427243,-43.43916096392452,8.0,5.0,6.0,292.97548638571,441.76967900364014,520.5973775277292,3.236091534810178,4.879613431812428,5.750313062861204,1.9148724600373224,2.887383522899612,3.4025972387433323,1,292.9754863879654,520.5973775295402,953.3930014989699,0,0,3,4,5,9
4,4,4,5,3.7592423841088,347.4506909274908,0.0036967642890073,-43.43842061351719,6.0,4.0,8.0,173.3551884951964,441.76967900364014,443.4831478387431,1.914812959013797,4.879613431812428,4.898539731964166,1.1330404476810234,2.887383522899612,2.8985826656127034,1,173.35518849519656,443.48314783874457,1161.1020773989462,0,1,3,4,4,10
5,5,5,6,3.6198483801691936,347.4508898023118,0.0038412024457361,-43.43791006836697,5.0,8.0,4.0,173.3551884951964,413.5224537312104,520.5973775277292,1.914812959013797,4.567605735490552,5.750313062861204,1.1330404476810234,2.70276113549811,3.4025972387433323,1,173.35518849519656,520.5973775295402,1072.737692778823,0,1,3,4,4,10
6,6,6,7,0.5898649225836211,347.44702601175555,0.0010357689290247,-43.4296313619939,18.0,27.0,11.0,162.38835400384593,179.93882757976564,234.3375762363412,1.7936776357178392,1.9875332366474383,2.588400333767128,1.0613617908748112,1.1760707684952016,1.5316181453355648,8,162.38835400384662,234.33757623633238,333.5854213472563,0,2,14,17,18,24
7,7,7,8,3.9533828445644574,347.45255179622154,0.0050479774602378,-43.43829161886344,4.0,9.0,6.0,292.97548638571,345.827815723488,413.5224537312104,3.236091534810178,3.8198774947720655,4.567605735490552,1.9148724600373224,2.260312521068552,2.70276113549811,2,292.9754863879654,413.5224537312111,736.1978718581696,0,0,4,6,6,11
8,8,8,9,3.882723112198773,347.45356297364384,0.0057822817248453,-43.43752928917273,8.0,24.0,13.0,345.827815723488,426.455908162737,471.1727566056825,3.8198774947720655,4.710463566082614,5.204388216553521,2.260312521068552,2.787293517403513,3.0795605006907385,1,345.8278157234927,471.17275660565934,646.2878594430493,0,0,3,9,9,13
9,9,9,10,4.3371088553381085,347.433697567554,-0.00864283215059,-43.43503336335666,2.0,11.0,15.0,3308.0362324200582,3389.7639549880582,3574.356773969631,36.539261972540416,37.44199412404003,39.48093351198109,21.62115184588276,22.155319967242235,23.361808980193693,0,3308.0362324200405,3574.356773969639,3687.8478484768716,0,0,0,0,0,0
10,10,10,11,0.7003214209258618,347.44610294342147,0.0003654174085465,-43.42988640787396,2.0,7.0,18.0,165.64239277932555,234.3375762363412,347.6019137474239,1.8296204631030968,2.588400333767128,3.839473481002888,1.0826300181655275,1.5316181453355648,2.271907932989701,4,165.64239277932583,347.6019137474154,494.94162751722894,0,1,7,14,19,24
11,11,11,12,0.7498834985001435,347.448403570644,0.0020361780960963,-43.42964910388989,29.0,27.0,18.0,174.3640790791327,189.15947787446007,219.7286875886878,1.9259567660213488,2.089380898826322,2.427036318405734,1.1396345037851825,1.2363364566958193,1.436135212997961,8,174.36407907913602,219.72868758868077,298.36564602514704,0,2,12,16,19,25
12,12,12,13,4.139857866670364,347.45549769744497,0.0071871706749661,-43.43720378224943,24.0,17.0,9.0,48.319663349267785,261.44705350582456,471.1727566056825,0.5337199212755362,2.887840914913248,5.204388216553521,0.3158147931324695,1.708804271279901,3.0795605006907385,2,48.319663349251385,471.17275660565934,782.3624852455699,1,1,4,6,7,12
13,13,13,14,3.63862689492868,347.45495884020073,0.0067960597498018,-43.43570249061551,25.0,17.0,19.0,331.6794030521112,427.5284993560277,453.9393918311577,3.6635997152155695,4.72231098486751,5.014035274226753,2.167839235634716,2.7943039173596613,2.9669241296154127,1,331.67940305210567,453.9393918329335,525.0433099181329,0,0,5,8,8,15
14,14,14,15,0.8683567052746938,347.44419717046065,-0.0010186311585567,-43.42718774573137,41.0,23.0,46.0,332.58993949744666,335.70282082117035,358.07396298350835,3.6736571412454286,3.708040799157712,3.955143601746004,2.17379045423168,2.1941360837985013,2.340352699238619,3,332.5899394974627,358.0739629825551,642.0734413272547,0,0,4,12,14,23
15,15,15,16,0.5131326844639634,347.44824557401654,0.0019214627032224,-43.42886903810073,52.0,29.0,31.0,55.444643219766775,110.56302938979223,199.1458210488062,0.6124196354702571,1.2212355643988346,2.1996861022031835,0.3623832890180839,0.7226341790182508,1.3016066735216103,9,55.44464321976104,199.1458210488066,315.1249025481917,1,3,15,17,20,25
16,16,16,17,4.137362513718524,347.45624738912346,0.0077316180032473,-43.43661734975569,13.0,24.0,14.0,261.44705350582456,308.72664986533874,427.5284993560277,2.887840914913248,3.410072666913263,4.72231098486751,1.708804271279901,2.0178212409499285,2.7943039173596613,2,261.44705350582535,427.52849935602165,703.1470516437391,0,0,3,6,7,13
17,17,17,18,0.7236453318149731,347.44756630851265,0.0014281356287541,-43.42993644357618,27.0,7.0,12.0,30.64646197569953,162.38835400384593,219.7286875886878,0.3385087175548778,1.7936776357178392,2.427036318405734,0.200303673043788,1.0613617908748112,1.436135212997961,7,30.646461975683913,219.72868758868077,352.8080853821009,1,2,13,16,17,24
18,18,18,19,3.648677127055087,347.4561947415347,0.0076936398683535,-43.43464198596661,20.0,14.0,25.0,324.768530440818,453.9393918311577,598.4715436322684,3.587264945261081,5.014035274226753,6.610480351326853,2.12267013360012,2.9669241296154127,3.9115787165507774,1,324.7685304387982,598.4715436329262,771.1235257605325,0,0,3,5,7,14
19,19,19,20,3.62285645140958,347.456875280804,0.0081879363436706,-43.43377958998354,19.0,35.0,14.0,324.768530440818,688.8721873640893,775.5772157711648,3.587264945261081,7.609010165308605,8.566719671708109,2.12267013360012,4.502432597150915,5.069132129223305,1,324.7685304387982,775.5772157711617,862.9321669776007,0,0,1,3,7,13
20,20,20,21,1.171084748527701,347.4495946631824,0.002901137929907,-43.43036314631956,28.0,12.0,29.0,106.49812880103434,366.45918058476855,474.30089150526015,1.1763362776107027,4.047763404282162,5.238940359441477,0.6960662013139507,2.3951580430377057,3.100005826831769,2,106.49812880103404,474.3008915052435,501.05385251377237,0,1,7,11,17,22
21,21,21,22,2.898288351725437,347.4529625487127,0.0053465755264422,-43.434393739049,25.0,32.0,14.0,316.4460561699726,430.2262209534619,638.0638736376445,3.495338180777103,4.752108952378136,7.04780159466504,2.068274876927928,2.8119360846631527,4.170352115278727,1,316.44605616997234,638.0638736376393,771.1235257605325,0,0,2,5,7,15
22,22,22,23,0.507302688448052,347.4456023842764,1.9033488962210707e-06,-43.42706851161126,46.0,41.0,83.0,106.26212846126526,123.61945119858036,326.07899180054017,1.173729511047532,1.365451644083756,3.601739783976119,0.6945237154331071,0.807970269271768,2.131235240526409,5,106.26212845894753,326.0789918005317,388.4250417527567,0,2,10,12,18,25
23,23,23,24,4.129810650097603,347.45532919837694,0.0070648090230794,-43.43728684408843,13.0,17.0,9.0,48.319663349267785,308.72664986533874,426.455908162737,0.5337199212755362,3.410072666913263,4.710463566082614,0.3158147931324695,2.0178212409499285,2.787293517403513,2,48.319663349251385,426.45590816273307,736.1978718581696,1,1,4,6,8,12
24,24,24,25,3.260952381541709,347.45377587665274,0.0059371081276142,-43.43516142150677,22.0,14.0,19.0,316.4460561699726,331.6794030521112,598.4715436322684,3.495338180777103,3.6635997152155695,6.610480351326853,2.068274876927928,2.167839235634716,3.9115787165507774,2,316.44605616997234,598.4715436329262,755.0114365413556,0,0,3,8,10,16
25,25,25,26,0.2213374731956756,347.4470068633569,0.0010218817366008,-43.428521183602335,3.0,1.0,31.0,96.45964306903625,186.61074829312528,228.7222514685642,1.065455128131651,2.0612286382927585,2.526375673716596,0.630455183457754,1.219678093419121,1.4949166762651271,9,96.459643071049,228.72225146857025,235.24039550743876,1,2,15,20,21,26
26,26,26,27,0.7242615905749766,347.4476864654499,0.0015153963295802,-43.42990203747894,18.0,7.0,12.0,30.64646197569953,179.93882757976564,189.15947787446007,0.3385087175548778,1.9875332366474383,2.089380898826322,0.200303673043788,1.1760707684952016,1.2363364566958193,6,30.646461975683913,189.15947787446828,362.6474303542771,1,3,13,16,17,24
27,27,27,28,1.0785696206743374,347.4495403101265,0.0028616814706523,-43.43003958735336,21.0,12.0,29.0,106.49812880103434,298.3656460251584,380.054998948511,1.1763362776107027,3.29562910976459,4.197937445320531,0.6960662013139507,1.950102261602345,2.484019600970663,3,106.49812880103404,380.0549989484929,469.5869437859191,0,1,7,12,19,24
28,28,28,29,0.641382302999685,347.44854883492303,0.0021416902897976,-43.42912596700278,16.0,52.0,12.0,110.56302938979223,151.50731347697868,174.3640790791327,1.2212355643988346,1.6734899586759313,1.9259567660213488,0.7226341790182508,0.9902438789345024,1.1396345037851825,8,110.56302938979248,174.36407907913602,325.83072356088536,0,3,14,17,18,24
29,29,29,30,0.0454081906035633,347.4468714072219,0.0009235197874257,-43.42781948943724,39.0,1.0,83.0,55.841697491594765,61.18366238128282,126.54130779065277,0.6168053401712681,0.6758105749505826,1.39772531824053,0.3649784149777439,0.3998932181783195,0.8270673711807378,7,55.841697491372884,126.54130779065264,231.50297913500262,2,4,13,18,21,24
30,30,30,31,0.3147991395610144,347.4479241201979,0.0016880295187466,-43.42830598956942,52.0,16.0,26.0,155.7891709513625,199.1458210488062,228.7222514685642,1.720785665552495,2.1996861022031835,2.526375673716596,1.0182298754991026,1.3016066735216103,1.4949166762651271,9,155.78917095134602,228.72225146857025,253.98780351550226,0,2,13,19,21,25
31,31,31,32,2.474879324669282,347.45251112343004,0.00501887336643,-43.43311838634463,34.0,22.0,40.0,269.33139324380363,430.2262209534619,563.7991565803463,2.9749282183542296,4.752108952378136,6.227502855104972,1.760335903554274,2.8119360846631527,3.684961807714686,1,269.33139324380437,563.7991565803441,731.8324145060411,0,0,3,5,5,15
32,32,32,33,2.5098268077575177,347.4411113314265,-0.0032599534923777,-43.42280160170667,43.0,48.0,38.0,154.05610580755464,335.5133361341581,674.9601460268553,1.7016429123128345,3.705947826127165,7.455343250172636,1.0069026523369595,2.1928976217918854,4.4115042223977525,2,154.05610580754882,674.9601460268541,710.8915688601486,0,1,2,5,6,12
33,33,33,34,2.225916091734031,347.4522840814002,0.0048540653584437,-43.43231069417314,32.0,40.0,36.0,269.33139324380363,297.60761699260854,369.3078342455452,2.9749282183542296,3.2872562203954585,4.079228507765628,1.760335903554274,1.945147823481104,2.4137766944153305,3,269.33139324380437,369.30783424555483,901.1272882621172,0,0,3,4,7,16
34,34,34,35,3.768753863946332,347.4586137259332,0.0094506057811984,-43.4320910798265,37.0,20.0,19.0,228.0630131651465,688.8721873640893,1012.0086287400526,2.519093987731768,7.609010165308605,11.17824769922552,1.4906079291839651,4.502432597150915,6.614435481961135,1,228.06301316513859,1012.0086287381326,1486.3542221319994,0,0,1,2,2,5
35,35,35,36,1.813448528609784,347.4514447439932,0.0042446161355902,-43.431358739359816,40.0,34.0,21.0,88.6323599964689,369.3078342455452,546.3394855665357,0.9789980500867296,4.079228507765628,6.034650223421043,0.5792964705651569,2.4137766944153305,3.570846310892394,2,88.63235999649498,546.3394855665358,628.1151857113134,1,1,3,5,6,19
36,36,36,37,3.5945433031295213,347.4583298813025,0.0092445825998775,-43.43142415038091,35.0,20.0,19.0,228.0630131651465,843.4709774325731,1167.0961808484603,2.519093987731768,9.316647353676862,12.891283560088349,1.4906079291839651,5.51288220544166,7.628079613388638,1,228.06301316513859,1167.0961808463746,1487.482913576057,0,0,1,1,2,5
37,37,37,38,3.232510449094605,347.43990036496245,-0.004139607666496,-43.42093241228856,50.0,45.0,47.0,238.7768581237629,394.130439100687,640.6730332727747,2.6374348885476206,4.353409199244738,7.076621341710692,1.5606330596324391,2.5760159418345583,4.18740544622729,2,238.776858123769,640.6730332727742,683.8396310981332,0,0,2,7,11,15
38,38,38,39,0.0282468202507012,347.44710587434736,0.0010937996869879,-43.42780479072356,1.0,30.0,83.0,49.31073704922987,55.841697491594765,132.792868612937,0.5446669300180969,0.6168053401712681,1.4667775905173677,0.3222923990145747,0.3649784149777439,0.8679272458361904,6,49.310737046973905,132.79286861505813,235.24039550743876,2,4,13,18,21,24
39,39,39,40,1.916614480167554,347.4517815523865,0.0044891971849004,-43.43147608506279,36.0,34.0,32.0,88.6323599964689,297.60761699260854,563.7991565803463,0.9789980500867296,3.2872562203954585,6.227502855104972,0.5792964705651569,1.945147823481104,3.684961807714686,2,88.63235999649498,563.7991565803441,709.2530066709265,1,1,3,5,7,20
40,40,40,41,0.6233360936997826,347.44543502193767,-0.0001196442554698,-43.42671020808966,46.0,23.0,15.0,35.404043180307,123.61945119858036,332.58993949744666,0.391059080905527,1.365451644083756,3.6736571412454286,0.2313989750346865,0.807970269271768,2.17379045423168,3,35.40404318099611,332.5899394974627,456.5508338534575,1,2,9,13,15,24
41,41,41,42,1.1245164440585376,347.444478790736,-0.0008141275707799,-43.4254976543192,44.0,49.0,41.0,132.3331200984517,294.861355321309,456.5508338554565,1.4616993899681632,3.25692209839603,5.042880231641911,0.8649223535846526,1.9271984007928715,2.983992378140242,2,132.3331201007734,456.5508338534575,556.2239338014571,0,1,6,6,10,20
42,42,42,43,2.3983215654449754,347.4417480947209,-0.0027974758069395,-43.42270972680797,33.0,48.0,38.0,154.05610580755464,216.3160025557578,727.6646047421111,1.7016429123128345,2.3893411471056383,8.037495889628108,1.0069026523369595,1.413830082063778,4.7559778087719735,2,154.05610580754882,727.6646047421057,848.930837660748,0,1,2,3,6,12
43,43,43,44,1.228203901629514,347.4444848995427,-0.0008096963520069,-43.42509265027193,42.0,49.0,41.0,132.3331200984517,248.7788014136576,574.5788676355662,1.4616993899681632,2.747912404640784,6.34657128681523,0.8649223535846526,1.626005237997764,3.7554174355265806,2,132.3331201007734,574.5788676355664,687.9168045203105,0,1,4,6,8,17
44,44,44,45,3.569540049869948,347.43979598948886,-0.004215501858535,-43.41972849804722,57.0,38.0,54.0,322.64048583829475,394.130439100687,475.5480773035256,3.563759404886766,4.353409199244738,5.252716281290409,2.1087613453483343,2.5760159418345583,3.108157367996903,2,322.64048583829293,475.54807730352513,515.3404343329122,0,0,6,7,9,19
45,45,45,46,0.5832340138682574,347.4455768728607,-1.662440556397896e-05,-43.42674380624912,41.0,23.0,15.0,35.404043180307,106.26212846126526,358.07396298350835,0.391059080905527,1.173729511047532,3.955143601746004,0.2313989750346865,0.6945237154331071,2.340352699238619,4,35.40404318099611,358.0739629825551,466.7679410821553,1,2,10,13,15,24
46,46,46,47,3.2694646701379506,347.4381781218578,-0.0053903790221302,-43.42244259800611,50.0,38.0,33.0,433.26303687748896,640.6730332727747,705.8783359920392,4.785652421921464,7.076621341710692,7.796853367801592,2.831784554754833,4.18740544622729,4.61358389537281,0,433.2630368774856,705.8783359920357,966.2837795766955,0,0,1,3,5,10
47,47,47,48,2.1468975327346933,347.4424498979727,-0.0022877385389397,-43.42313222854501,43.0,33.0,49.0,216.3160025557578,335.5133361341581,653.470206704717,2.3893411471056383,3.705947826127165,7.217973866194892,1.413830082063778,2.1928976217918854,4.271047102645214,2,216.31600255576913,653.4702067047128,910.5491073547012,0,0,2,3,6,16
48,48,48,49,1.4704563211699797,347.4434447692633,-0.0015651180782383,-43.42499718210446,44.0,42.0,48.0,248.7788014136576,294.861355321309,653.470206704717,2.747912404640784,3.25692209839603,7.217973866194892,1.626005237997764,1.9271984007928715,4.271047102645214,2,248.7788014136768,653.4702067047128,737.6489960441756,0,0,2,6,9,15
49,49,49,50,3.343689508425227,347.4389997425678,-0.0047937251627261,-43.42125833369451,38.0,47.0,45.0,238.7768581237629,433.26303687748896,534.3476764638237,2.6374348885476206,4.785652421921464,5.902193435301726,1.5606330596324391,2.831784554754833,3.492468473619767,1,238.776858123769,534.3476764638307,806.393885483923,0,0,3,4,8,12
50,50,50,51,4.005991661816538,347.43979342012443,-0.00421747794946,-43.4181512111984,54.0,57.0,55.0,40.81818748644513,293.57032581826803,306.7734107675214,0.450861581017321,3.2426618962967977,3.388497959118136,0.2667855391270927,1.9187602994658064,2.0050549723367435,3,40.81818748643983,306.77341076751554,536.6163566678579,1,1,6,9,14,28
51,51,51,52,0.4849121599684061,347.44828917162414,0.0019531299029751,-43.428702321106016,16.0,29.0,31.0,55.444643219766775,151.50731347697868,155.7891709513625,0.6124196354702571,1.6734899586759313,1.720785665552495,0.3623832890180839,0.9902438789345024,1.0182298754991026,7,55.44464321976104,155.78917095134602,310.52596008042104,1,3,14,17,20,25
52,52,52,53,5.451603967785122,347.4348369457209,-0.0078178834097081,-43.416325229845405,56.0,61.0,66.0,77.06541333303484,433.9408706564281,576.8730576234171,0.8512341247054095,4.793139506186069,6.3719120035097205,0.5036955119806205,2.83621484089169,3.770412141329528,1,77.06541333303137,576.8730576234212,1063.275503245685,1,1,3,4,4,16
53,53,53,54,3.9650290543148072,347.43983042611484,-0.00419058994683,-43.41827321452587,51.0,57.0,55.0,40.81818748644513,256.4006223234717,343.456498077538,0.450861581017321,2.8321000287671816,3.793684856421765,0.2667855391270927,1.675821060937725,2.244813712925088,3,40.81818748643983,343.4564980775386,517.7777325741342,1,1,6,9,14,28
54,54,54,55,4.209782096482106,347.4401326229809,-0.0039711550129288,-43.417245164926285,79.0,51.0,59.0,247.6044985267401,306.7734107675214,311.32699696532444,2.7349415186511834,3.388497959118136,3.4387950741755327,1.618330055730329,2.0050549723367435,2.0348169736295736,4,247.60449852675785,311.3269969632182,416.0537887719321,0,0,7,12,17,29
55,55,55,56,5.362023193312917,347.43510132958954,-0.0076258233102617,-43.41646215500651,53.0,61.0,66.0,77.06541333303484,433.61255881575664,583.8442973688785,0.8512341247054095,4.789513103235154,6.448913564990941,0.5036955119806205,2.834069011867693,3.815975799796596,1,77.06541333303137,583.8442973688834,1027.582118306805,1,1,3,4,4,17
56,56,56,57,3.674050276028645,347.4405052890361,-0.0037003621000734,-43.4188860131368,54.0,51.0,73.0,256.4006223234717,293.57032581826803,295.77050176825503,2.8321000287671816,3.2426618962967977,3.2669641710525505,1.675821060937725,1.9187602994658064,1.9331405344330417,4,256.4006223234879,295.7705017682455,543.3587257219623,0,0,6,8,12,25
57,57,57,58,4.570944494760856,347.44156582453644,-0.0029302141555637,-43.41537173926335,64.0,62.0,74.0,189.74034721552184,286.4013708185199,313.9714325871539,2.0957969521986706,3.163476450188937,3.4680044658407674,1.2401329883367451,1.871904384434773,2.052100866582708,4,189.74034721552076,313.97143258715414,429.4911457326659,0,1,9,13,14,28
58,58,58,59,4.383946050665162,347.44067502262004,-0.0035772246169196,-43.41637753608981,79.0,74.0,60.0,115.7595959346207,157.65019788050782,298.03677153043816,1.2786347864745604,1.7413418341444713,3.291996491959228,0.7565986662393519,1.0303934501993983,1.9479527551009053,6,115.7595959324822,298.03677153202057,388.14109853138666,0,2,8,14,18,29
59,59,59,60,4.70767000355524,347.4397542320436,-0.0042461103485898,-43.415757304168025,67.0,59.0,62.0,214.66337793188464,298.03677153043816,328.09078719109345,2.37108690808547,3.291996491959228,3.623961281458569,1.403028613933888,1.9479527551009053,2.144384230007149,4,214.6633779297072,328.09078719108544,406.26382051343455,0,0,11,12,17,27
60,60,60,61,5.4767328477034605,347.436032472312,-0.0069495934945802,-43.41532021395431,66.0,71.0,56.0,154.5186412319287,182.7636097413954,433.61255881575664,1.7067518959681978,2.018734664977514,4.789513103235154,1.0099257596858098,1.1945333970025858,2.834069011867693,2,154.5186412319333,433.6125588157533,690.3261779426917,0,2,4,6,8,19
61,61,61,62,4.845773673322503,347.4405276265612,-0.0036843782864968,-43.41492493935463,67.0,58.0,72.0,267.6004836164826,286.4013708185199,293.89071424072546,2.9558092740985296,3.163476450188937,3.246200780298856,1.7490227687351825,1.871904384434773,1.920854341442652,6,267.60048361708044,293.8907142407233,350.9619435551259,0,0,10,12,15,27
62,62,62,63,5.176576394770735,347.4391863935882,-0.0046586789043411,-43.414472612318725,70.0,67.0,72.0,169.52381552692322,226.5971424418045,243.1777752233725,1.872493126108029,2.502902558552989,2.6860456810311195,1.107998794293617,1.481027074783038,1.589397223682175,4,169.5238155269306,243.17777522336053,440.8551789640861,0,1,6,12,15,23
63,63,63,64,4.370541110446272,347.44210476465474,-0.0025387152947792,-43.415800667512606,58.0,74.0,65.0,189.74034721552184,248.9893082180777,354.5628729746971,2.0957969521986706,2.750237579679173,3.91636148793969,1.2401329883367451,1.627381099464562,2.3174043985274344,4,189.74034721552076,354.5628729746951,417.065070201245,0,1,8,12,18,28
64,64,64,65,4.420325821087741,347.443362615915,-0.0016250465159343,-43.41521511657317,82.0,64.0,75.0,264.1530399799265,354.5628729746971,428.3140512233298,2.9177301729879783,3.91636148793969,4.730987880601318,1.7264904573851425,2.3174043985274344,2.79943824328974,2,264.15303997991936,428.3140512233196,601.2878010213955,0,0,4,9,14,25
65,65,65,66,5.569778397415712,347.43619988792364,-0.0068280358467858,-43.41486317197796,71.0,61.0,53.0,44.73670268828638,154.5186412319287,576.8730576234171,0.4941439526250569,1.7067518959681978,6.3719120035097205,0.2923967495966433,1.0099257596858098,3.770412141329528,2,44.736702688291224,576.8730576234212,640.3022992771603,1,2,4,7,10,19
66,66,66,67,4.938883536641212,347.4394400861729,-0.0044743469332805,-43.41514120698872,70.0,60.0,63.0,144.09571911833518,214.66337793188464,226.5971424418045,1.5916244140211928,2.37108690808547,2.502902558552989,0.941802085740754,1.403028613933888,1.481027074783038,5,144.095719119373,226.59714244404154,374.0395834680013,0,1,8,14,17,25
67,67,67,68,5.745910787800839,347.43876968320234,-0.0049615163764248,-43.41278094643625,72.0,63.0,70.0,526.9396494239298,561.4971623916407,708.1604622352469,5.820367293841262,6.202075936289501,7.822060833136388,3.444049996234839,3.6699160940630153,4.628499753171553,0,526.9396494239331,708.1604622352471,815.3612786381888,0,0,2,4,7,18
