cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
1,259.25036713718725,0.001575506850765713,-62.822399229664775,3.0,7.0,114.0,53.695563905192394,107.87941285983321,330.17038434407846,0.8482306506658254,1.704174756877724,5.215712799613253,0.4474630325432704,0.8989951071652778,2.75141986953399,65225.6107195395,1436951.9112737537,2916566.586140268,0.8643618191304544,19.641186540069093,4.708478393983185,101.46828853729852,130.7013915880097,135.8399128683723
2,259.25018404308366,0.0014919654525381448,-62.82068631959256,16.0,69.0,56.0,100.9847680009352,141.481836318709,143.13860539024657,1.5952598173661694,2.2349933839955334,2.2611654214106656,0.8415397333411275,1.1790153026559094,1.1928217115853894,19849736.69248455,7313880.184467436,19867732.582355514,11.569270302374216,4.074095346550537,8.594884763049878,162.22996769700939,136.7060052096187,177.42215949577277
3,259.2498345822716,0.0013322671346015901,-62.82229237354967,1.0,7.0,114.0,53.695563905192394,56.780408464508966,276.6723982956264,0.8482306506658254,0.8969620451693292,4.3706032930753835,0.4474630325432704,0.4731700705375752,2.3056033191302223,663977.2075131562,1436951.9112737537,2916566.586140268,1.9008771514501206,19.641186540069093,4.708478393983185,81.11123066889833,130.7013915880097,135.8399128683723
4,259.29079570042853,0.020037754945190042,-62.82754480657616,13.0,6.0,12.0,436.9183203512851,593.3073127591978,812.8999983653515,6.902013578137544,9.372495814274538,12.841408943151318,3.640986002927379,4.9442276063266535,6.774166653044604,4139272.7606864036,5321228.108142318,1030773.4937194193,2.555412391493798,3.849206537738035,,235.02266819987292,263.8934278747711,126.64404409168469
5,259.28641676999126,0.018035015550498436,-62.832455742253025,11.0,8.0,18.0,155.04124030783774,233.97000089840145,318.75296595147313,2.4491917503381813,3.6960320679143397,5.035351452646429,1.2920103358986492,1.9497500074866811,2.656274716262278,2551159.7586388076,4961096.386273595,282599.44478106726,4.678216697098223,4.379419909848132,2.4148202806768277,130.3427348430721,212.39783405660546,95.3805910035514
6,259.2888274597413,0.019140736794570217,-62.824749635258506,10.0,4.0,14.0,421.0178179517392,593.3073127591978,1006.458721860878,6.650832800520716,9.372495814274538,15.899062686439045,3.508481816264497,4.9442276063266535,8.387156015507326,3104753.3714839993,8020633.075620711,2250499.9634093046,4.049820699283102,3.616523725857441,4.821265806795137,138.36492843366932,201.98053581926658,167.9410852567588
7,259.24942796098287,0.0011465503275399135,-62.82208157461368,3.0,1.0,114.0,56.780408464508966,107.87941285983321,229.42913564447812,0.8969620451693292,1.704174756877724,3.6242998649390263,0.4731700705375752,0.8989951071652778,1.9119094637039864,65225.6107195395,663977.2075131562,2916566.586140268,0.8643618191304544,1.9008771514501206,4.708478393983185,101.46828853729852,81.11123066889833,135.8399128683723
8,259.28609988088704,0.01789102472424971,-62.83130709021492,12.0,5.0,11.0,228.83117801249557,233.97000089840145,276.2953608040856,3.614853907873696,3.6960320679143397,4.364647218988152,1.9069264834374653,1.9497500074866811,2.302461340034049,1030773.4937194193,3051593.6754694674,2551159.7586388076,,4.4672675470915175,4.678216697098223,126.64404409168469,228.57832502943225,130.3427348430721
9,259.27768730849186,0.014052755493177235,-62.82500441166008,19.0,14.0,15.0,373.6953739976664,493.36354865425454,542.3235916041232,5.9032785426469365,7.793680770886384,8.567104235836307,3.1141281166472234,4.1113629054521255,4.519363263367699,1648922.1086663501,2250499.9634093046,7770232.051037634,,4.821265806795137,5.741598890675048,153.15774077354328,167.9410852567588,243.20478415489717
10,259.2862745255684,0.017975832111907827,-62.82302267513235,6.0,14.0,9.0,421.0178179517392,680.1772192071293,888.3106465786894,6.650832800520716,10.744782683255217,14.032673519757164,3.508481816264497,5.668143493392749,7.402588721489088,5321228.108142318,2250499.9634093046,7068831.588350355,3.849206537738035,4.821265806795137,5.769955606098133,263.8934278747711,167.9410852567588,222.86175064904117
11,259.2847437360086,0.017271077241519883,-62.8325254985864,5.0,17.0,18.0,155.04124030783774,195.28253638484418,221.23789192877356,2.4491917503381813,3.0848848741743304,3.494902509153689,1.2920103358986492,1.6273544698737037,1.8436490994064483,3051593.6754694674,1628900.4000903803,282599.44478106726,4.4672675470915175,4.965539124245905,2.4148202806768277,228.57832502943225,132.5087254052498,95.3805910035514
12,259.28460416601826,0.017208592230068924,-62.83040365296245,8.0,20.0,23.0,228.83117801249557,260.94697569127584,383.13603084985664,3.614853907873696,4.12218825694251,6.052412920276067,1.9069264834374653,2.1745581307606336,3.1928002570821423,4961096.386273595,1562061.6768801003,2460222.6015351377,4.379419909848132,6.544514858903432,8.989890577251614,212.39783405660546,98.934614467903,138.02050133694283
13,259.2902093173404,0.01976852937007937,-62.829689770773584,4.0,8.0,12.0,436.9183203512851,500.8370934950256,537.1278059244526,6.902013578137544,7.911740613115818,8.485026232603696,3.640986002927379,4.173642445791884,4.476065049370443,8020633.075620711,4961096.386273595,1030773.4937194193,3.616523725857441,4.379419909848132,,201.98053581926658,212.39783405660546,126.64404409168469
14,259.27895529385614,0.014633036215107682,-62.82263331027626,15.0,9.0,10.0,288.51074604390413,493.36354865425454,680.1772192071293,4.55761407540109,7.793680770886384,10.744782683255217,2.404256217032537,4.1113629054521255,5.668143493392749,7770232.051037634,7068831.588350355,3104753.3714839993,5.741598890675048,5.769955606098133,4.049820699283102,243.20478415489717,222.86175064904117,138.36492843366932
15,259.2758543294284,0.01321676168618812,-62.82245464224528,14.0,36.0,9.0,288.51074604390413,466.24500170157137,542.3235916041232,4.55761407540109,7.3652881616309696,8.567104235836307,2.404256217032537,3.885375014179765,4.519363263367699,2250499.9634093046,8199041.355102909,7068831.588350355,4.821265806795137,6.18869466558455,5.769955606098133,167.9410852567588,200.63609406817085,222.86175064904117
16,259.2490946885405,0.0009943720612541783,-62.820731658349104,56.0,69.0,80.0,42.219206639016754,71.09261889650354,73.5613791178044,0.6669382443070893,1.1230525205134765,1.1620516097594586,0.3518267219918067,0.5924384908041967,0.6130114926483707,19867732.582355514,7313880.184467436,9071133.115812236,8.594884763049878,4.074095346550537,5.471376389434872,177.42215949577277,136.7060052096187,148.0193863065705
17,259.2826378735801,0.0163096083976797,-62.83242976442918,23.0,11.0,20.0,154.63495382657732,195.28253638484418,205.3714450573208,2.442773628964789,3.0848848741743304,3.244259707873308,1.2886246152214789,1.6273544698737037,1.711428708811008,2460222.6015351377,2551159.7586388076,1562061.6768801003,8.989890577251614,4.678216697098223,6.544514858903432,138.02050133694283,130.3427348430721,98.934614467903
18,259.2839471485749,0.016906767506993128,-62.8335577425947,11.0,17.0,5.0,221.23789192877356,257.95124840800577,318.75296595147313,3.494902509153689,4.074864651082032,5.035351452646429,1.8436490994064483,2.1495937367333835,2.656274716262278,2551159.7586388076,1628900.4000903803,3051593.6754694674,4.678216697098223,4.965539124245905,4.4672675470915175,130.3427348430721,132.5087254052498,228.57832502943225
19,259.27579732535145,0.013188848763242209,-62.82663915495925,9.0,31.0,27.0,373.6953739976664,689.1168484146456,736.5081455206675,5.9032785426469365,10.886002310127774,11.634644243586473,3.1141281166472234,5.742640403455385,6.137567879338902,7068831.588350355,802157.3520899412,1388779.1137873414,5.769955606098133,1.229396626336995,2.8553693270453637,222.86175064904117,96.53381982066637,137.88123534295053
20,259.282857869714,0.016410621674913042,-62.83141865631927,23.0,17.0,12.0,125.58837469842621,205.3714450573208,260.94697569127584,1.9839238298083728,3.244259707873308,4.12218825694251,1.0465697891535528,1.711428708811008,2.1745581307606336,2460222.6015351377,1628900.4000903803,1030773.4937194193,8.989890577251614,4.965539124245905,,138.02050133694283,132.5087254052498,126.64404409168469
21,259.2523688405521,0.0024900422806846947,-62.819362038578475,40.0,62.0,48.0,78.58717967668025,152.62187628221253,156.79270682952802,1.2414443522530276,2.4109729744766035,2.476859726596627,0.6548931639723361,1.2718489690184391,1.306605890246068,3356463.4829725353,4383366.345245302,2680481.921539366,9.390465911099867,9.384543608906943,9.2205130207241,155.67200133045358,142.7629832945462,115.14763190293125
22,259.276678205778,0.013594632268604915,-62.819066334893506,24.0,28.0,36.0,134.71985385063655,334.66545248738214,417.524215636204,2.1281741167873283,5.286721544073295,6.595644245829189,1.1226654487553058,2.788878770728187,3.4793684636350366,3516972.3372850902,5264375.303628801,8199041.355102909,5.493187459660589,6.229799868215985,6.18869466558455,151.44940286070357,176.24238481385277,200.63609406817085
23,259.28175153643554,0.01590526311159908,-62.83178023194303,20.0,17.0,25.0,125.58837469842621,154.63495382657732,230.92433373676482,1.9839238298083728,2.442773628964789,3.647919560095482,1.0465697891535528,1.2886246152214789,1.9243694478063755,1562061.6768801003,1628900.4000903803,3105181.365888002,6.544514858903432,4.965539124245905,5.170060307061257,98.934614467903,132.5087254052498,209.49439947078346
24,259.2753523317503,0.01298909346336695,-62.818787698666895,22.0,28.0,29.0,134.71985385063655,208.62616939936368,359.67931449603583,2.1281741167873283,3.2956746990867996,5.681866373629947,1.1226654487553058,1.7385514116613658,2.997327620800301,1088603.2816259158,5264375.303628801,4276243.237772545,3.7325027564253435,6.229799868215985,7.714021972777152,122.0229103005104,176.24238481385277,126.17300947304146
25,259.27963608239344,0.014939027419540816,-62.83239003564416,23.0,17.0,20.0,230.92433373676482,277.1232747992787,356.3756151749198,3.647919560095482,4.377725804550228,5.6296777230050585,1.9243694478063755,2.309360623327325,2.9697967931243348,2460222.6015351377,1628900.4000903803,1562061.6768801003,8.989890577251614,4.965539124245905,6.544514858903432,138.02050133694283,132.5087254052498,98.934614467903
26,259.27520521842416,0.012916305251447623,-62.83150575087421,30.0,34.0,52.0,232.0861100930541,291.8486291121416,325.92831143319887,3.666272180739589,4.610342727842782,5.148700629451105,1.9340509174421192,2.4320719092678496,2.7160692619433267,738528.1047606393,2446659.3056388297,874291.3350126735,3.411063798841866,2.7964526087327246,4.737264373517169,125.75023001909393,140.3183048408587,88.80591673038101
27,259.2733569054295,0.012072923042081428,-62.830108197591976,34.0,31.0,26.0,222.3743531588261,299.3945928134806,329.90553945811155,3.5128552258869754,4.729546573277553,5.211529035935012,1.8531196096568865,2.4949549401123408,2.7492128288175994,2446659.3056388297,802157.3520899412,6755304.431276044,2.7964526087327246,1.229396626336995,3.932776060782565,140.3183048408587,96.53381982066637,214.94406617790344
28,259.27393450740396,0.012341759693749376,-62.817983653217965,24.0,42.0,38.0,208.62616939936368,222.5921984515869,226.78951701616342,3.2956746990867996,3.5162965353915974,3.582601719621876,1.7385514116613658,1.8549349870965597,1.889912641801364,3516972.3372850902,1476537.1142655548,2273477.9828836964,5.493187459660589,6.375358037227878,8.030845510395636,151.44940286070357,170.79073857057702,116.18417192536484
29,259.27170380176733,0.011322182283118595,-62.81941098625811,36.0,37.0,28.0,259.11487370103504,265.04785402108257,354.51678895999885,4.093246479442754,4.1869699715015605,5.6003137820184055,2.159290614175294,2.208732116842357,2.9543065746666612,8199041.355102909,7490687.766597254,5264375.303628801,6.18869466558455,6.915521638296534,6.229799868215985,200.63609406817085,155.99767804504788,176.24238481385277
30,259.27297438968264,0.01189747491438124,-62.83203549172349,52.0,46.0,34.0,126.87916143421972,148.5540402748695,208.02668234937406,2.0043144318086825,2.346713230610187,3.2862045817531538,1.0573263452851651,1.2379503356239137,1.7335556862447854,874291.3350126735,4118254.7798558017,2446659.3056388297,4.737264373517169,4.778143140718228,2.7964526087327246,88.80591673038101,158.06508019155532,140.3183048408587
31,259.2708248733466,0.010917063926961396,-62.82918170364644,35.0,27.0,47.0,169.57634508769826,299.3945928134806,307.22606696569596,2.6788032952823024,4.729546573277553,4.853260637022843,1.4131362090641535,2.4949549401123408,2.5602172247141364,3311508.1952362806,1388779.1137873414,2542257.938524925,4.500378592516947,2.8553693270453637,6.084900674451684,147.74615043573056,137.88123534295053,114.3951421832201
32,259.2680132097427,0.009633527280182014,-62.8279754201762,47.0,31.0,35.0,306.09866771858896,355.99823741959574,377.7226834434962,4.835451072742594,5.623716273759259,5.966898087041709,2.5508222309882447,2.9666519784966345,3.147689028695805,2542257.938524925,802157.3520899412,3311508.1952362806,6.084900674451684,1.229396626336995,4.500378592516947,114.3951421832201,96.53381982066637,147.74615043573056
33,259.277228701252,0.013839170962672329,-62.83378833879222,39.0,45.0,25.0,175.49818637669034,339.54006965468574,359.5575270265959,2.772350823688384,5.363726037384313,5.6799424928298805,1.4624848864724211,2.8295005804557176,2.996312725221636,8844669.638276866,7556108.142018393,3105181.365888002,8.58141993228308,7.517109802385567,5.170060307061257,155.00171395118,177.36225041190482,209.49439947078346
