cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3
16,259.276456812052,118.4257498475164,-62.82210594767024,14.0,25.0,26.0,238.79076127935608,496.9003072675007,545.3644292083462,3.3559685514550104,6.983443561483504,7.664558979165367,1.5919384085290411,3.3126687151166734,3.6357628613889768,3427724.7970257215,1166029.983011596,2164603.9687008276,5.084203647246885,3.820425540671786,9.198870327732928
17,259.28005675053987,118.3954267541602,-62.83004655921382,62.0,37.0,12.0,418.65636060647995,460.0891773915242,522.3426538656115,5.883802089052682,6.466099450072178,7.341010640716482,2.7910424040432016,3.0672611826101632,3.4822843591040784,2343267.9418100566,3681750.926091141,5281371.111144322,4.613367714804717,4.9059334219301345,4.279434665132563
18,259.28956635942995,118.4218120301356,-62.82457142619549,7.0,9.0,19.0,136.2099624035445,165.4898276679845,336.2605417530753,1.9142966326339328,2.3257962505079504,4.725810149322994,0.9080664160236304,1.1032655177865642,2.2417369450205027,2675652.057870768,1934693.5337657137,2067987.5081710275,6.0837748761882215,3.528965589671058,8.224298406070915
19,259.2764983940376,118.42065443940473,-62.82337640645378,7.0,18.0,9.0,253.4456165076461,336.2605417530753,477.5475189562805,3.56192808275669,4.725810149322994,6.711459215826847,1.6896374433843082,2.2417369450205027,3.1836501263752046,2675652.057870768,1711387.8135169896,1934693.5337657137,6.0837748761882215,2.233682738622003,3.528965589671058
20,259.2755851046177,118.40663807852215,-62.826754507264994,5.0,202.0,2.0,592.6044774307269,787.9898135259027,864.0356100961363,8.328471248443071,11.074419374064986,12.143168015732439,3.9506965162048484,5.253265423506021,5.7602374006409125,7570420.9114143895,7670033.628650537,4541852.124994152,3.958512920463661,15.072833444127095,5.395641781922508
21,259.27656191931686,118.43890652664452,-62.818849581932746,55.0,56.0,69.0,359.1583882742653,410.2106188522043,449.373309239944,5.047616790457063,5.765105521525509,6.315498495807577,2.39438925516177,2.734737459014697,2.9958220615996285,2741404.067369547,268593.2183230544,866307.323102069,7.148885731865998,3.0544375651825306,5.357015928140215
22,259.28281367745893,118.39117043309813,-62.83141645342943,54.0,12.0,41.0,344.83068399778716,402.2066338238978,415.1952471852346,4.846255043005887,5.652617408931032,5.835159554758276,2.298871226651916,2.6813775588259867,2.767968314568233,2457775.1723298095,5281371.111144322,1481373.7762468266,6.3710790496758065,4.279434665132563,4.509197678979311
23,259.281681309504,118.37411061253694,-62.83552533489186,30.0,58.0,68.0,219.68959727978168,231.7533989306011,317.3664248922424,3.0875205372382313,3.257065366921895,4.460271978362137,1.4645973151985456,1.5450226595373415,2.1157761659482843,6403013.151307892,3043664.2739170636,1844809.4981164588,9.461120642798386,5.891871275653114,4.974325282159364
24,259.27420220991434,118.44105563850097,-62.81804792110567,55.0,21.0,80.0,232.83413745014667,463.5901336431832,482.88903737269476,3.2722540805241693,6.515301936037881,6.786528987062817,1.5522275830009788,3.0906008909545557,3.2192602491513007,2741404.067369547,2111345.9589910987,1042008.5355474044,7.148885731865998,5.651731448478798,3.4538102859054916
25,259.28632998778414,118.4281520451662,-62.82262943037414,16.0,14.0,72.0,496.9003072675007,533.5781495433737,785.8203065522023,6.983443561483504,7.498914447181034,11.04392909405209,3.3126687151166734,3.5571876636224933,5.2388020436813525,10383771.303488284,3427724.7970257215,2831419.6378032914,6.508985111938634,5.084203647246885,5.281288884776154
26,259.25202976505,118.42489603154348,-62.819546225362274,133.0,53.0,145.0,72.24738917202839,85.74738948888431,98.44024264593884,1.015365773311514,1.2050949582484438,1.383480486210635,0.4816492611468562,0.5716492632592292,0.6562682843062593,2568730.1621667473,3695127.8931011017,5527648.402409113,6.132638436909704,9.235336553090427,11.715088417366172
27,259.2813317296729,118.38742489168092,-62.83217870938743,15.0,36.0,46.0,69.84829875544409,197.5498694917601,231.37025670512932,0.9816489245229842,2.7763685069155293,3.2516806809628207,0.4656553250362943,1.3169991299450678,1.5424683780341966,5197607.187315016,1843771.3049697422,2175977.6584981973,4.657981894785884,6.544013854726235,4.4224255656534135
28,259.24779083167897,118.40888577602165,-62.823042737561394,117.0,213.0,34.0,95.84003133029933,237.60317738766602,243.87054972039036,1.3469370816179624,3.3392782315641845,3.427359966117875,0.6389335422019957,1.584021182584441,1.625803664802603,3941079.756379439,5448030.749080259,655947.2456117084,20.90336395635978,9.942318738986806,9.7698207658109
29,259.2738024412603,118.43223339703836,-62.82019416495228,38.0,157.0,114.0,280.23962152213926,510.6011620308281,512.8878676194644,3.9384913874440586,7.175995557496402,7.2081329484104595,1.8682641434809293,3.404007746872189,3.4192524507964315,4056282.2396765724,4834624.549658075,10628633.21851493,5.452416182934096,9.593086597843818,10.835421505693382
30,259.27464605166483,118.37318354057413,-62.834957819198934,58.0,68.0,23.0,152.88234209207258,157.44501618086304,219.68959727978168,2.1486104796724304,2.2127343623154703,3.0875205372382313,1.0192156139471509,1.0496334412057542,1.4645973151985456,3043664.2739170636,1844809.4981164588,7732013.574206019,5.891871275653114,4.974325282159364,9.949599439204444
31,259.27292056290776,118.38483397325511,-62.83186831853976,40.0,70.0,60.0,195.3936513810553,197.6838229436486,218.85785045044682,2.746064988760832,2.7782510905192184,3.075831156178991,1.3026243425403694,1.3178921529576582,1.4590523363363128,5008658.459588257,2870772.355172561,1631063.9877653895,4.104184411663019,6.00878626618412,7.152671327459631
32,259.2490956419477,118.41896393037376,-62.820687015701104,3.0,1.0,144.0,29.10932430669063,35.415311043111195,43.642821027081006,0.4091028329738156,0.4977272548732963,0.6133567901830105,0.19406216204460436,0.23610207362074145,0.2909521401805403,9898201.447028764,5126831.595637255,9840145.177157886,7.198359901787311,10.35699852471666,5.562850312363404
33,259.27327059998987,118.392831681981,-62.829921443207425,37.0,12.0,64.0,125.89309843437954,282.3567783598621,308.3915726503582,1.7693032884833517,3.9682459379460515,4.334139284968346,0.8392873228958639,1.8823785223990817,2.0559438176690557,3681750.926091141,5281371.111144322,1556120.5286675673,4.9059334219301345,4.279434665132563,3.9642591291687705
34,259.2482050991941,118.41006696924431,-62.82279629501221,213.0,178.0,95.0,107.17942161019457,108.11655055525696,173.26427923242332,1.5063010242098778,1.5194714469324235,2.4350584967325593,0.7145294774012975,0.7207770037017135,1.1550951948828228,5448030.749080259,6259578.254982121,4884767.763793784,9.942318738986806,6.010233541078354,4.475575383052419
35,259.27573822125044,118.3833451347451,-62.83255769156239,60.0,49.0,61.0,151.353185847122,165.16425320880973,199.813322758172,2.1271196973623416,2.3212206227060457,2.80817910938218,1.009021238980814,1.1010950213920654,1.3320888183878141,1631063.9877653895,2352210.0947841653,2454238.9438057262,7.152671327459631,5.289976928535573,5.662595113910115
36,259.27463875999746,118.38662384726341,-62.83161860230706,27.0,15.0,46.0,197.5498694917601,238.37706109207244,256.97023361567994,2.7763685069155293,3.3501544034920965,3.611463098714213,1.3169991299450678,1.5891804072804838,1.7131348907712003,3923209.513715396,5197607.187315016,2175977.6584981973,6.630853012382333,4.657981894785884,4.4224255656534135
37,259.2699356515078,118.39323155308595,-62.82944384155183,33.0,64.0,12.0,125.89309843437954,348.94168547819504,371.49484088946303,1.7693032884833517,4.904031112772229,5.220993460439219,0.8392873228958639,2.326277903187968,2.476632272596422,4094393.366626867,1556120.5286675673,5281371.111144322,5.294158638829398,3.9642591291687705,4.279434665132563
38,259.27174512145154,118.43350636330315,-62.81964448384864,29.0,114.0,157.0,280.23962152213926,486.93133998156435,501.8109080568171,3.9384913874440586,6.84333956197011,7.052457210627228,1.8682641434809293,3.2462089332104305,3.3454060537121166,6207843.954855143,10628633.21851493,4834624.549658075,5.983013357059683,10.835421505693382,9.593086597843818
39,259.2763609646913,118.37774077583363,-62.834020354814434,59.0,63.0,76.0,98.45848026454131,362.99924381593536,419.5084896884272,1.3837367979462951,5.1015962255887555,5.895777922562628,0.6563898684302757,2.419994958772904,2.7967232645895166,7433709.817550808,5725275.86180045,3603637.6541739786,5.801091491528107,4.651164536748984,9.069917045855947
40,259.27953869872783,118.38439269537277,-62.83272850684149,31.0,60.0,35.0,195.3936513810553,206.88140109413777,214.51778552347943,2.746064988760832,2.907513976810204,3.0148358256723142,1.3026243425403694,1.3792093406275858,1.4301185701565309,524151.859610953,1631063.9877653895,1098216.2240680773,6.98256251138745,7.152671327459631,4.195728522728948
41,259.2772062425762,118.38912003050608,-62.831289773110846,8.0,46.0,27.0,223.21782564201038,273.71976423458483,386.85309374844115,3.137106305810487,3.846861225959669,5.436838551446433,1.4881188376134031,1.8247984282305665,2.579020624989609,3319360.3218234815,2175977.6584981973,3923209.513715396,5.629552901045847,4.4224255656534135,6.630853012382333
42,259.26795964840613,118.39785693070722,-62.828070744385116,62.0,10.0,43.0,400.0826668967536,488.5788594381411,496.5947447667788,5.622767149341265,6.866493822438812,6.979149182013241,2.667217779311692,3.257192396254277,3.3106316317785267,2343267.9418100566,2524690.08682606,1106576.7274400855,4.613367714804717,2.3188034932969277,5.421948702129557
43,259.2638303828519,118.40009075357678,-62.82704742074161,42.0,162.0,139.0,496.5947447667788,513.4706852571857,536.6549446210562,6.979149182013241,7.216323875282785,7.542155766336987,3.3106316317785267,3.4231379017145733,3.5776996308070426,1162888.321731929,2928028.119384993,4707100.766636455,2.90119876764918,4.981011005612855,7.616219119924196
44,259.2696687936341,118.43651614210151,-62.818661169617975,100.0,127.0,21.0,423.6591573486844,431.05660727502425,484.6169515730831,5.954111461350875,6.058075321513442,6.810813116335857,2.8243943823245643,2.8737107151668297,3.230779677153889,1525964.264559911,10608632.837016672,2111345.9589910987,17.500921082365938,11.934770978618396,5.651731448478798
45,259.2750852284037,118.38113617797792,-62.83303231094347,49.0,88.0,94.0,315.9321372255417,326.8615117580936,383.42577104535,4.4401144803190835,4.593716056116267,5.388670912356721,2.106214248170279,2.1790767450539588,2.5561718069690014,2352210.0947841653,2799168.6644076123,3092823.4375495366,5.289976928535573,6.39846381779622,7.342706130441037
46,259.2725159491361,118.38778044757105,-62.83109054640902,27.0,36.0,41.0,231.37025670512932,256.97023361567994,273.71976423458483,3.2516806809628207,3.611463098714213,3.846861225959669,1.5424683780341966,1.7131348907712003,1.8247984282305665,3923209.513715396,1843771.3049697422,1481373.7762468266,6.630853012382333,6.544013854726235,4.509197678979311
47,259.2705481108704,118.44399853056422,-62.816902145323226,51.0,82.0,50.0,164.32628990150718,186.49442333085202,261.79156740716115,2.3094438751823407,2.6209951187679583,3.679222188276935,1.0955085993433822,1.2432961555390143,1.7452771160477425,3946161.238950308,1065581.4579881693,5062987.468737091,8.468712693367678,3.394076049781596,5.631241141037332
48,259.2527829309588,118.42959385907272,-62.81846457448177,81.0,164.0,146.0,200.0055761961144,275.03474974472493,294.83145282036367,2.810881041769292,3.865342049899447,4.143565179590018,1.3333705079740965,1.833564998298167,1.9655430188024257,6374200.61278409,8475812.102923308,5946716.48884772,11.851700063146916,12.28595934241552,7.016938279301029
49,259.27231398943525,118.38255056286549,-62.83236670247914,35.0,84.0,60.0,165.16425320880973,235.9530493626981,258.55569232860717,2.3212206227060457,3.3160873102404387,3.6337451566619627,1.1010950213920654,1.573020329084655,1.7237046155240487,1098216.2240680773,2416076.829791807,1631063.9877653895,4.195728522728948,7.379079316118618,7.152671327459631
50,259.2732341286899,118.44529371811971,-62.816885222865295,78.0,90.0,47.0,245.61826200946496,260.4643203673782,261.79156740716115,3.4519223379939974,3.660569040635629,3.679222188276935,1.6374550800631007,1.7364288024491887,1.7452771160477425,2462793.4558250187,1029667.7830768771,2184404.8339143265,4.823249154359178,4.824436242420124,5.500596375395466
51,259.2650557300272,118.44332547735004,-62.81644600777812,82.0,47.0,50.0,163.94684478915326,164.32628990150718,407.58358941929856,2.3041111485004513,2.3094438751823407,5.728185214754242,1.0929789652610225,1.0955085993433822,2.717223929461992,1065581.4579881693,2184404.8339143265,5062987.468737091,3.394076049781596,5.500596375395466,5.631241141037332
52,259.24867049339906,118.4192711485482,-62.820562444116895,132.0,79.0,125.0,21.50894008776681,26.371698437991462,28.27641062968493,0.3022869315502106,0.3706282024153243,0.39739705302181066,0.1433929339184455,0.17581132291994314,0.1885094041978997,7598132.776906831,14827425.462382501,6731312.211986332,4.746705647521816,8.091850985090952,3.5324485500945055
53,259.25079330666193,118.42525315542058,-62.81931718064156,145.0,133.0,26.0,44.27135043566383,55.41382830576679,85.74738948888431,0.6221901508941515,0.7787866838462904,1.2050949582484438,0.29514233623775904,0.3694255220384455,0.5716492632592292,5527648.402409113,2568730.1621667473,2164603.9687008276,11.715088417366172,6.132638436909704,9.198870327732928
54,259.26733294237283,118.39084165444888,-62.82974227018313,64.0,22.0,33.0,189.34057020602881,344.83068399778716,403.82963940518204,2.6609949050023207,4.846255043005887,5.675427151068642,1.2622704680401924,2.298871226651916,2.692197596034549,1556120.5286675673,3279055.5791827156,4094393.366626867,3.9642591291687705,6.622140251058617,5.294158638829398
55,259.2670661151684,118.44004871872585,-62.81748821850404,24.0,80.0,69.0,232.83413745014667,254.63911365514548,264.70951976854144,3.2722540805241693,3.5787015076237165,3.7202311297743815,1.5522275830009788,1.6975940910343044,1.7647301317902773,5836086.887737218,1042008.5355474044,866307.323102069,5.418112756003953,3.4538102859054916,5.357015928140215
56,259.258147015864,118.43849190888969,-62.81686273320954,69.0,80.0,55.0,123.63479983687132,144.11467493387346,339.0912157766108,1.7375651298023873,2.0253895682146434,4.765592479893533,0.824231998912476,0.960764499559157,2.2606081051774067,866307.323102069,1042008.5355474044,2741404.067369547,5.357015928140215,3.4538102859054916,7.148885731865998
57,259.2718908214718,118.36941758160096,-62.83558077896762,67.0,74.0,96.0,47.88841253667839,386.9994814438562,503.6192758155343,0.6730243900189383,5.438895886074879,7.077872035284621,0.3192560835778561,2.5799965429590426,3.3574618387702304,2766478.0358893755,5258753.615565436,3485812.9214836266,3.528052807926027,5.084345715231583,8.139690084012633
58,259.27130353099955,118.37373632654341,-62.83444146561616,68.0,30.0,23.0,103.81779005267073,152.88234209207258,231.7533989306011,1.4590566093582051,2.1486104796724304,3.257065366921895,0.6921186003511386,1.0192156139471509,1.5450226595373415,1844809.4981164588,6403013.151307892,7732013.574206019,4.974325282159364,9.461120642798386,9.949599439204444
59,259.2729149045524,118.37794605488001,-62.8335785623854,39.0,63.0,76.0,98.45848026454131,267.0754828109123,433.44342084009713,1.3837367979462951,3.7534824060028313,6.091619631266697,0.6563898684302757,1.7805032187394163,2.889622805600649,11962008.893082773,5725275.86180045,3603637.6541739786,7.797961492353,4.651164536748984,9.069917045855947
60,259.271092496474,118.38375283508587,-62.831929531814936,61.0,35.0,40.0,75.57111390615357,151.353185847122,206.88140109413777,1.0620774451603596,2.1271196973623416,2.907513976810204,0.5038074260410241,1.009021238980814,1.3792093406275858,2454238.9438057262,1098216.2240680773,5008658.459588257,5.662595113910115,4.195728522728948,4.104184411663019
61,259.2677886458121,118.38358079549688,-62.831597548557646,60.0,84.0,35.0,75.57111390615357,152.58974983943241,199.813322758172,1.0620774451603596,2.1444983842421093,2.80817910938218,0.5038074260410241,1.0172649989295501,1.3320888183878141,1631063.9877653895,2416076.829791807,1098216.2240680773,7.152671327459631,7.379079316118618,4.195728522728948
62,259.2632214668539,118.3958779248716,-62.82802485274875,42.0,17.0,174.0,400.0826668967536,418.65636060647995,568.8432207507116,5.622767149341265,5.883802089052682,7.994530229393789,2.667217779311692,2.7910424040432016,3.7922881383380793,1162888.321731929,2364254.3726251167,5197098.70448617,2.90119876764918,3.9339922706485133,11.794094324269912
63,259.2658749876738,118.37879811088406,-62.83256850819832,59.0,39.0,94.0,267.0754828109123,362.99924381593536,458.78756015130654,3.7534824060028313,5.1015962255887555,6.447806503976612,1.7805032187394163,2.419994958772904,3.058583734342045,7433709.817550808,11962008.893082773,3092823.4375495366,5.801091491528107,7.797961492353,7.342706130441037
64,259.2633187079316,118.39153680300528,-62.829114252130395,54.0,33.0,37.0,189.34057020602881,308.3915726503582,348.94168547819504,2.6609949050023207,4.334139284968346,4.904031112772229,1.2622704680401924,2.0559438176690557,2.326277903187968,2457775.1723298095,4094393.366626867,3681750.926091141,6.3710790496758065,5.294158638829398,4.9059334219301345
65,259.2666595011604,118.44908806082476,-62.81519641168799,91.0,115.0,142.0,224.836760722365,241.0349976844513,354.55252241912837,3.1598588410736137,3.3875090798958034,4.982885890152354,1.4989117381491008,1.60689998456301,2.36368348279419,5723712.165335225,3069209.5530119487,315158.7705797607,9.383647331221313,9.00100323580397,4.764878751533417
66,259.2739296394626,118.45445647572664,-62.8146878883784,101.0,73.0,97.0,401.2124311792622,455.2543789269602,652.0623250251023,5.638644871671655,6.3981511278139385,9.164092633436658,2.674749541195083,3.035029192846403,4.347082166834017,3138913.1068284805,2344472.1025116094,843244.5731052042,8.21699870178434,5.72534089214425,6.193114879067165
67,259.2697484311326,118.36938348550177,-62.83534630166569,57.0,74.0,96.0,47.88841253667839,376.1287373691237,467.2331351015055,0.6730243900189383,5.2861183035157335,6.56650072723706,0.3192560835778561,2.5075249157941597,3.1148875673433722,3471295.7064830638,5258753.615565436,3485812.9214836266,6.06730266556106,5.084345715231583,8.139690084012633
68,259.2680762782476,118.37329057228807,-62.834186197087014,58.0,30.0,83.0,103.81779005267073,157.44501618086304,264.28183083603665,1.4590566093582051,2.2127343623154703,3.7142203837991117,0.6921186003511386,1.0496334412057542,1.7618788722402454,3043664.2739170636,6403013.151307892,2747087.7021471416,5.891871275653114,9.461120642798386,7.670457673122993
69,259.25734779739065,118.43905817960022,-62.816631340675926,80.0,56.0,55.0,20.53213653225106,123.63479983687132,264.70951976854144,0.2885589213219367,1.7375651298023873,3.7202311297743815,0.13688091021500715,0.824231998912476,1.7647301317902773,1042008.5355474044,268593.2183230544,2741404.067369547,3.4538102859054916,3.0544375651825306,7.148885731865998
70,259.26428302482134,118.3848275703045,-62.83089023511025,31.0,61.0,60.0,197.6838229436486,289.71056542178763,302.1645282898932,2.7782510905192184,4.071596159628402,4.246624320275939,1.3178921529576582,1.9314037694785853,2.014430188599289,524151.859610953,2454238.9438057262,1631063.9877653895,6.98256251138745,5.662595113910115,7.152671327459631
71,259.2474411435167,118.41394375555029,-62.821746470089714,194.0,77.0,124.0,29.64808575072545,140.83751814329383,145.5449313536685,0.41667459351107583,1.9793323628669623,2.045490411059788,0.19765390500483648,0.9389167876219594,0.9702995423577904,5336992.2677672515,2660446.3288348047,3968979.5135377464,10.793600967942588,5.15469111875536,6.002361540388517
72,259.2513503586526,118.42773532494877,-62.81876372750183,164.0,126.0,112.0,117.97696101763898,207.5773576333814,216.9822195753439,1.6580497873962714,2.9172949593170974,3.049471014784661,0.786513073450927,1.3838490508892105,1.4465481305022934,8475812.102923308,2278935.797835374,2885836.8607855113,12.28595934241552,6.133429144909949,4.274136950410085
73,259.2718725397946,118.45657682161655,-62.813927645530214,97.0,86.0,66.0,228.320869108622,308.7634739781426,455.2543789269602,3.208824546913716,4.339365991201041,6.3981511278139385,1.5221391273908138,2.0584231598542857,3.035029192846403,843244.5731052042,2251930.0506976712,3352857.7283574,6.193114879067165,3.9775675570770943,9.33775300272147
74,259.2652957927029,118.36752295972609,-62.83530349832628,67.0,57.0,96.0,376.1287373691237,386.9994814438562,741.860363481367,5.2861183035157335,5.438895886074879,10.426115466426491,2.5075249157941597,2.5799965429590426,4.94573575654245,2766478.0358893755,3471295.7064830638,3485812.9214836266,3.528052807926027,6.06730266556106,8.139690084012633
75,259.2629200706944,118.37155361637295,-62.834032887382705,96.0,103.0,68.0,213.9447665324306,219.20540252788413,352.4194232471927,3.006782609111324,3.08071565772178,4.952907285872199,1.4262984435495385,1.4613693501858949,2.3494628216479527,3485812.9214836266,4436537.439105032,1844809.4981164588,8.139690084012633,5.35211572138401,4.974325282159364
76,259.2649195491037,118.37583585858557,-62.83319595975563,83.0,39.0,59.0,401.2253066346721,419.5084896884272,433.44342084009713,5.638825823494121,5.895777922562628,6.091619631266697,2.6748353775644818,2.7967232645895166,2.889622805600649,2747087.7021471416,11962008.893082773,7433709.817550808,7.670457673122993,7.797961492353,5.801091491528107
77,259.24735829712694,118.41326533277523,-62.82190561501898,124.0,163.0,137.0,9.196549830682338,69.18477212617181,84.06143838679279,0.12924843427067306,0.9723237124043892,1.1814005789198778,0.06131033220454896,0.461231814174479,0.5604095892452856,3968979.5135377464,3834686.6065616477,6101123.387232,6.002361540388517,5.471846432929157,7.339123837727374
78,259.2631344863449,118.44550033822323,-62.81568764089021,90.0,50.0,82.0,51.93586993959033,245.61826200946496,311.08543923468585,0.7299074104706199,3.4519223379939974,4.371998921959254,0.34623913293060243,1.6374550800631007,2.0739029282312407,1029667.7830768771,5062987.468737091,1065581.4579881693,4.824436242420124,5.631241141037332,3.394076049781596
79,259.24835905393104,118.41914069906528,-62.820559510181944,125.0,132.0,144.0,4.7476229958871405,8.629564652869844,10.868851556282468,0.06672315705598987,0.12128001700157345,0.15275098507954793,0.031650819972580964,0.05753043101913233,0.0724590103752165,6731312.211986332,7598132.776906831,9840145.177157886,3.5324485500945055,4.746705647521816,5.562850312363404
80,259.2572857266777,118.43915489982152,-62.81660026662532,69.0,56.0,55.0,20.53213653225106,144.11467493387346,254.63911365514548,0.2885589213219367,2.0253895682146434,3.5787015076237165,0.13688091021500715,0.960764499559157,1.6975940910343044,866307.323102069,268593.2183230544,2741404.067369547,5.357015928140215,3.0544375651825306,7.148885731865998
81,259.2529314961837,118.43055806978093,-62.81824188623431,146.0,48.0,157.0,102.12707598576715,200.0055761961144,310.6031067916381,1.4352952912584935,2.810881041769292,4.365220215356277,0.680847173238448,1.3333705079740965,2.0706873786109217,5946716.48884772,2263982.799968858,4834624.549658075,7.016938279301029,6.802114857550997,9.593086597843818
82,259.26239751270856,118.44398905784931,-62.815979452718366,51.0,47.0,90.0,163.94684478915326,186.49442333085202,268.23349375204714,2.3041111485004513,2.6209951187679583,3.769757107251188,1.0929789652610225,1.2432961555390143,1.7882232916803154,3946161.238950308,2184404.8339143265,1029667.7830768771,8.468712693367678,5.500596375395466,4.824436242420124
