cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3
11,55.5025638140252,37.693937047088134,-47.22362816427761,26.0,19.0,6.0,105.41386910513857,207.3017893355626,210.97239764396042,1.852258116349349,3.6425607473677415,3.707058086179848,0.8784489092094879,1.7275149111296886,1.7581033136996698,1266929.215929508,524851.4811145815,998632.7545812692,2.998869585386124,1.4026154896568745,9.062587241004975
12,55.503732608754504,37.69619393819578,-47.22157045098359,39.0,30.0,34.0,86.7268854804625,89.89109764776809,119.42189650741209,1.5239036276779307,1.5795029308673196,2.0983972882644464,0.722724045670521,0.7490924803980675,0.9951824708951008,49836.17715168914,896607.1099268579,1050038.4270524792,,4.624571407933919,
13,55.50151853366537,37.69188318892642,-47.2255183220021,23.0,17.0,7.0,92.65395048772032,154.3611378504378,346.84092486842974,1.6280498311995348,2.7123249801904548,6.094443962861308,0.7721162540643359,1.286342815420315,2.8903410405702483,611172.7295295579,1574930.3740682637,10113029.795989472,7.689853916790366,8.364974817166802,10.666466409095422
14,55.50694032100558,37.69786006854017,-47.22229110131326,20.0,9.0,59.0,24.2837070768813,74.97903686143263,154.26637137279977,0.426696163512804,1.3174787223124105,2.710659810523,0.20236422564067752,0.6248253071786053,1.2855530947733314,8911056.369485123,541338.8799865057,2086771.4045504413,9.37334446588859,4.451249933043852,4.82191528956889
15,55.505705585432025,37.69572489112075,-47.2241145430749,8.0,44.0,18.0,60.49885005057924,131.44988931620358,161.49531378655118,1.0630430984771162,2.309744689632049,2.83768168508429,0.504157083754827,1.0954157443016967,1.3457942815545934,2357051.1536325477,1228194.4120601765,8101610.711113444,7.634205658701904,10.82095743994223,13.110623610233443
16,55.50204576242596,37.69309813100862,-47.224313204369174,19.0,7.0,11.0,24.68435234185571,202.095115073358,228.9188907654387,0.43373601936977507,3.5510727416316383,4.02240119830024,0.20570293618213092,1.6841259589446498,1.9076574230453227,524851.4811145815,10113029.795989472,1752904.1325110719,1.4026154896568745,10.666466409095422,8.394938146861719
17,55.50036434643655,37.69115744623589,-47.22543663416313,23.0,13.0,16.0,62.11676599117274,154.3611378504378,473.9519665852157,1.0914719756066171,2.7123249801904548,8.327949484442247,0.5176397165931061,1.286342815420315,3.949599721543464,611172.7295295579,1511490.4259520161,930546.5340923229,7.689853916790366,9.160182348089904,4.228416654417771
18,55.5070081149397,37.69616565843128,-47.2247386755394,44.0,15.0,28.0,106.73216455982215,161.49531378655118,205.95517435569482,1.8754222737454571,2.83768168508429,3.618898979260455,0.8894347046651848,1.3457942815545934,1.7162931196307905,1228194.4120601765,3935031.1819122853,5275601.987720736,10.82095743994223,7.888770144776719,7.3688414146312
19,55.502001937460605,37.693144563878896,-47.22420604303189,16.0,11.0,7.0,24.68435234185571,207.3017893355626,219.4907108392693,0.43373601936977507,3.6425607473677415,3.856735874193489,0.20570293618213092,1.7275149111296886,1.8290892569939108,930546.5340923229,1752904.1325110719,10113029.795989472,4.228416654417771,8.394938146861719,10.666466409095422
20,55.5067838644717,37.69783325107984,-47.222179381931504,14.0,9.0,76.0,24.2837070768813,63.360302093470885,131.89235067956866,0.426696163512804,1.1133225144209915,2.3175193084599237,0.20236422564067752,0.5280025174455908,1.099102922329739,1513511.5317268176,541338.8799865057,187370.99771267784,4.983836668896038,4.451249933043852,2.6824894636174283
21,55.466516740425156,37.66877940880846,-47.224580451057705,33.0,37.0,40.0,1913.433543165152,2185.466788532969,2399.602080078652,33.62150389231828,38.401480103483,42.164114329219714,15.945279526376268,18.212223237774747,19.996684000655435,3517507.7568539465,709748.1689549662,1081386.8636850112,0.4818532469979438,4.781134838394509,2.6387668133412907
22,55.50388443698486,37.69681015764064,-47.22084881394818,46.0,42.0,35.0,70.14042270986279,74.24503660615017,132.03656263107544,1.2324580090968744,1.304581387817521,2.320053299100061,0.5845035225821901,0.6187086383845847,1.1003046885922956,869758.1688110434,289263.068819168,1625403.6418103224,3.1229655807236076,3.94456969428657,6.179394408319531
23,55.500804120297964,37.69145125895985,-47.22544344749311,17.0,13.0,16.0,62.11676599117274,92.65395048772032,422.1708018484018,1.0914719756066171,1.6280498311995348,7.418087400145497,0.5176397165931061,0.7721162540643359,3.5180900154033488,1574930.3740682637,1511490.4259520161,930546.5340923229,8.364974817166802,9.160182348089904,4.228416654417771
24,55.50599242944936,37.6965962711585,-47.22316306971489,27.0,28.0,31.0,44.6169999134424,150.62743060693873,153.20840523808158,0.7839784358394579,2.646718911420266,2.6920699762204574,0.37180833261202,1.2552285883911565,1.2767367103173466,7255851.117924581,5275601.987720736,11584701.629747687,7.656775053064396,7.3688414146312,11.713579776998802
25,55.502741764205645,37.69550367860587,-47.22159480011901,34.0,39.0,30.0,101.42122449558693,113.67883034486769,116.9419554324857,1.7821021829174366,1.9974841825924183,2.054821513813752,0.8451768707965579,0.9473235862072308,0.9745162952707142,1050038.4270524792,49836.17715168914,896607.1099268579,,,4.624571407933919
26,55.50170049014442,37.6936304005642,-47.223234830004394,11.0,6.0,19.0,105.41386910513857,199.75427329885503,229.5261542501909,1.852258116349349,3.50994112192429,4.0330716037027114,0.8784489092094879,1.6646189441571253,1.9127179520849245,1752904.1325110719,998632.7545812692,524851.4811145815,8.394938146861719,9.062587241004975,1.4026154896568745
27,55.506036068967475,37.69673748300753,-47.22300616050102,24.0,31.0,38.0,44.6169999134424,129.19772019191922,131.12953174653768,0.7839784358394579,2.2701711631572117,2.304115592497252,0.37180833261202,1.0766476682659931,1.092746097887814,6487184.590494597,11584701.629747687,5542096.131126498,6.722913565136078,11.713579776998802,8.24489780061831
28,55.50676974165079,37.696617640869455,-47.22387540955389,44.0,24.0,29.0,101.75303302171156,150.62743060693873,172.6475441400797,1.7879324881780783,2.646718911420266,3.0336408066218734,0.8479419418475965,1.2552285883911565,1.4387295345006643,1228194.4120601765,6487184.590494597,3909778.1869076667,10.82095743994223,6.722913565136078,12.350432304538677
29,55.50823200826274,37.69734132791872,-47.22425423736311,28.0,44.0,38.0,172.6475441400797,213.898522167466,231.05370015913851,3.0336408066218734,3.7584738813130896,4.059912562411118,1.4387295345006643,1.7824876847288835,1.9254475013261547,5275601.987720736,1228194.4120601765,5542096.131126498,7.3688414146312,10.82095743994223,8.24489780061831
30,55.50299320518084,37.69592741040603,-47.221239025482575,39.0,34.0,12.0,4.570883833724203,34.33850524216674,89.89109764776809,0.08031634501017451,0.6033719811068727,1.5795029308673196,0.03809069861436836,0.28615421035138955,0.7490924803980675,49836.17715168914,1050038.4270524792,3887319.6170462975,,,8.161155294270502
31,55.50509061765218,37.696494091302775,-47.22244543600958,27.0,49.0,59.0,129.19772019191922,133.90072391659692,147.14283703912972,2.2701711631572117,2.352809025652963,2.58549009235742,1.0766476682659931,1.1158393659716408,1.2261903086594144,7255851.117924581,7756204.811720458,2086771.4045504413,7.656775053064396,7.342422945574711,4.82191528956889
32,55.50707765744804,37.69850212897752,-47.22151932993955,71.0,52.0,53.0,120.77345369539137,190.20443578701543,193.9863676430407,2.1221458973649057,3.3421381165770545,3.408591554205988,1.006445447461595,1.5850369648917957,1.6165530636920058,2557261.5380989667,3615515.6870814576,3817664.4239172307,8.603271331421444,8.45099498171253,9.192941820470889
33,55.47105267505121,37.67586449271406,-47.218945013621436,37.0,40.0,21.0,334.89064681002486,575.8032396802522,1913.433543165152,5.884462110243463,10.117608177859841,33.62150389231828,2.7907553900835413,4.7983603306687685,15.945279526376268,709748.1689549662,1081386.8636850112,1835650.7514526504,4.781134838394509,2.6387668133412907,0.6321847281249915
34,55.50271756604799,37.69577071458272,-47.22119611506354,30.0,39.0,25.0,34.33850524216674,35.34231017914872,101.42122449558693,0.6033719811068727,0.6210101330648657,1.7821021829174366,0.28615421035138955,0.29451925149290603,0.8451768707965579,896607.1099268579,49836.17715168914,912323.7827369728,4.624571407933919,,8.763682143977753
35,55.50407515673957,37.69725298700229,-47.22040818438438,55.0,43.0,46.0,62.452313214105175,105.51542652419322,116.02111362076565,1.0973679746091316,1.8540426116469448,2.038641131344998,0.5204359434508765,0.8792952210349436,0.9668426135063806,505434.6553339881,1235264.074914808,869758.1688110434,6.520562408368879,7.4485373377240265,3.1229655807236076
36,55.51015522288829,37.70035634136365,-47.22185115440137,45.0,51.0,70.0,48.25727259997522,74.55523415613318,112.36936453649557,0.8479427385122889,1.3100319602564727,1.974475173510131,0.4021439383331268,0.6212936179677766,0.9364113711374632,2110047.129299218,5280796.041567732,6507491.497773707,3.489513535061026,6.90999458695076,10.698505168438574
37,55.46996208402649,37.67622078163929,-47.21740113070218,40.0,33.0,21.0,241.28345799611662,334.89064681002486,2185.466788532969,4.2396626478854715,5.884462110243463,38.401480103483,2.0106954833009723,2.7907553900835413,18.212223237774747,1081386.8636850112,3517507.7568539465,1835650.7514526504,2.6387668133412907,0.4818532469979438,0.6321847281249915
38,55.50708283921129,37.6973382445111,-47.223161062336295,27.0,24.0,50.0,131.12953174653768,156.82359164277432,158.3947111895663,2.304115592497252,2.7555934804524207,2.7832000843747013,1.092746097887814,1.306863263689786,1.3199559265797196,7255851.117924581,6487184.590494597,1722082.6741376135,7.656775053064396,6.722913565136078,10.713885680420775
39,55.503012199741896,37.695925028002755,-47.221260519979246,30.0,34.0,12.0,4.570883833724203,35.34231017914872,86.7268854804625,0.08031634501017451,0.6210101330648657,1.5239036276779307,0.03809069861436836,0.29451925149290603,0.722724045670521,896607.1099268579,1050038.4270524792,3887319.6170462975,4.624571407933919,,8.161155294270502
40,55.46931698451278,37.67655763244431,-47.216310381133354,37.0,33.0,21.0,241.28345799611662,575.8032396802522,2399.602080078652,4.2396626478854715,10.117608177859841,42.164114329219714,2.0106954833009723,4.7983603306687685,19.996684000655435,709748.1689549662,3517507.7568539465,1835650.7514526504,4.781134838394509,0.4818532469979438,0.6321847281249915
41,55.505230240534175,37.69754671217438,-47.22109842066986,52.0,71.0,76.0,101.46900818897369,106.54967282339237,115.23360747324742,1.7829418042562233,1.8722156577390603,2.024803629071357,0.8455750682414475,0.8879139401949366,0.960280062277062,3615515.6870814576,2557261.5380989667,187370.99771267784,8.45099498171253,8.603271331421444,2.6824894636174283
42,55.50327396091346,37.6964791541452,-47.22073121265446,46.0,22.0,30.0,65.95923857604203,74.24503660615017,158.49063952200137,1.1589891921986326,1.304581387817521,2.7848856693347157,0.5496603214670169,0.6187086383845847,1.3207553293500114,869758.1688110434,3492429.393683267,896607.1099268579,3.1229655807236076,6.449811775365302,4.624571407933919
43,55.504224460994024,37.697605636104115,-47.220054826108964,55.0,35.0,52.0,73.70995966176133,105.51542652419322,176.04145737843118,1.29517939335959,1.8540426116469448,3.0932762549294583,0.6142496638480112,0.8792952210349436,1.4670121448202598,505434.6553339881,1625403.6418103224,3615515.6870814576,6.520562408368879,6.179394408319531,8.45099498171253
44,55.50674891821257,37.69632933678359,-47.224260958284674,28.0,18.0,15.0,101.75303302171156,106.73216455982215,131.44988931620358,1.7879324881780783,1.8754222737454571,2.309744689632049,0.8479419418475965,0.8894347046651848,1.0954157443016967,5275601.987720736,8101610.711113444,3935031.1819122853,7.3688414146312,13.110623610233443,7.888770144776719
45,55.50993880069687,37.70037136359982,-47.221623330541505,51.0,36.0,70.0,27.184117821760093,48.25727259997522,64.12577894572479,0.4776601342744722,0.8479427385122889,1.12677293346453,0.2265343151813341,0.4021439383331268,0.5343814912143733,5280796.041567732,623178.4426818428,6507491.497773707,6.90999458695076,4.81338778905378,10.698505168438574
46,55.50341472429573,37.696717764354226,-47.220530081350994,42.0,22.0,35.0,65.95923857604203,70.14042270986279,116.02111362076565,1.1589891921986326,1.2324580090968744,2.038641131344998,0.5496603214670169,0.5845035225821901,0.9668426135063806,289263.068819168,3492429.393683267,1625403.6418103224,3.94456969428657,6.449811775365302,6.179394408319531
47,55.50688373936956,37.69919676015362,-47.220357217548894,64.0,67.0,56.0,32.28383434910164,91.46688131162756,118.62283306690632,0.5672687541746485,1.6071914893631971,2.08435670939452,0.2690319529091804,0.7622240109302297,0.9885236088908862,3200594.1141484305,1293253.184128071,3972833.121086133,5.934045522454213,3.385592310338071,6.790985188959085
48,55.508030043539506,37.698095847209075,-47.22300030607179,50.0,14.0,38.0,73.08731839443827,157.96379862747366,163.69157634405875,1.28423878041403,2.775628392932686,2.8762728608215187,0.6090609866203188,1.3163649885622808,1.3640964695338234,1722082.6741376135,1513511.5317268176,5542096.131126498,10.713885680420775,4.983836668896038,8.24489780061831
49,55.505438748456314,37.697000857034055,-47.222065254328264,59.0,74.0,54.0,38.10869105789534,70.29511444336353,70.74843953995274,0.6696190256050059,1.2351761430705273,1.243141651751977,0.31757242548246123,0.5857926203613628,0.5895703294996061,2086771.4045504413,928132.9175392144,2304551.667590643,4.82191528956889,6.076761376690027,3.291560773581878
50,55.50834494227763,37.69806480451657,-47.22334470632652,48.0,38.0,14.0,73.08731839443827,158.3947111895663,226.85471115224988,1.28423878041403,2.7832000843747013,3.9861308908483952,0.6090609866203188,1.3199559265797196,1.8904559262687493,3623133.6287517995,5542096.131126498,1513511.5317268176,6.251073036922758,8.24489780061831,4.983836668896038
51,55.50988523134404,37.70041972798296,-47.221504154762,45.0,70.0,36.0,27.184117821760093,38.8383908510232,74.55523415613318,0.4776601342744722,0.6824407954137912,1.3100319602564727,0.2265343151813341,0.32365325709186005,0.6212936179677766,2110047.129299218,6507491.497773707,623178.4426818428,3.489513535061026,10.698505168438574,4.81338778905378
52,55.505512392681396,37.69793705872704,-47.220818948713706,71.0,41.0,35.0,79.00318219824038,101.46900818897369,168.64854541735295,1.3881881642933058,1.7829418042562233,2.9633732231974053,0.6583598516520032,0.8455750682414475,1.405404545144608,2557261.5380989667,2695698.0379349845,1625403.6418103224,8.603271331421444,9.806587550823098,6.179394408319531
53,55.50851569477135,37.69888596500094,-47.22235301644162,58.0,32.0,61.0,120.5168821894166,193.9863676430407,203.9554068089397,2.1176376039268603,3.408591554205988,3.5837604751837784,1.0043073515784715,1.6165530636920058,1.699628390074498,3903950.1932358416,18663588.84093069,3782931.3044399456,5.922362879264624,15.465273190417273,6.061657468074251
54,55.50532513195034,37.69714012560786,-47.22176087165202,74.0,62.0,49.0,17.409432565779245,27.07888580155754,70.74843953995274,0.3059062630443698,0.4758110714787066,1.243141651751977,0.14507860471482706,0.2256573816796462,0.5895703294996061,928132.9175392144,2957291.1157333534,7756204.811720458,6.076761376690027,5.347560171049785,7.342422945574711
55,55.50377886948032,37.6972617521544,-47.220112835139474,35.0,43.0,46.0,62.452313214105175,73.70995966176133,144.90332148935704,1.0973679746091316,1.29517939335959,2.546138905564156,0.5204359434508765,0.6142496638480112,1.2075276790779754,1625403.6418103224,1235264.074914808,869758.1688110434,6.179394408319531,7.4485373377240265,3.1229655807236076
56,55.50610894854761,37.69863745440254,-47.22040374464858,64.0,47.0,52.0,108.43101107808953,118.62283306690632,172.09228475177608,1.9052732058723683,2.08435670939452,3.0238841805024137,0.9035917589840796,0.9885236088908862,1.4341023729314677,3200594.1141484305,1981966.578665067,3615515.6870814576,5.934045522454213,9.650828431667891,8.45099498171253
57,55.50529183823971,37.69869511282131,-47.21954214509225,60.0,65.0,69.0,74.69550075548656,89.63162873688333,160.19836928912025,1.3124966259528423,1.5749437262749215,2.8148926916414534,0.6224625062957214,0.7469302394740279,1.334986410742669,1992898.7230194598,2177639.2980953497,2703486.060321994,7.2408004545037254,8.367101259949566,9.213668281850657
58,55.508994924708325,37.69939464109176,-47.222095382124216,61.0,53.0,36.0,83.73517089799456,120.5168821894166,209.71648860411983,1.4713353303161294,2.1176376039268603,3.684990138838678,0.6977930908166214,1.0043073515784715,1.7476374050343322,3782931.3044399456,3817664.4239172307,623178.4426818428,6.061657468074251,9.192941820470889,4.81338778905378
59,55.505763329678075,37.69713842022075,-47.222181811090024,49.0,74.0,9.0,38.10869105789534,80.83991501346392,84.11053065633264,0.6696190256050059,1.420461937122665,1.4779308870947083,0.31757242548246123,0.6736659584455328,0.7009210888027722,7756204.811720458,928132.9175392144,541338.8799865057,7.342422945574711,6.076761376690027,4.451249933043852
60,55.50484565844575,37.698640309137176,-47.21919301503493,65.0,57.0,69.0,63.471816912055594,74.69550075548656,145.17458838689075,1.1152819741160978,1.3124966259528423,2.5509054160519984,0.5289318076004633,0.6224625062957214,1.2097882365574228,2177639.2980953497,2358442.0509646665,2703486.060321994,8.367101259949566,6.836737356753765,9.213668281850657
61,55.509256590211685,37.699726369798725,-47.22187879444478,58.0,36.0,45.0,83.73517089799456,133.27848787902695,146.62899856984944,1.4713353303161294,2.341875533118651,2.5764612853959035,0.6977930908166214,1.1106540656585582,1.2219083214154125,3903950.1932358416,623178.4426818428,2110047.129299218,5.922362879264624,4.81338778905378,3.489513535061026
62,55.50553756304306,37.69726543654326,-47.221787542357454,74.0,54.0,76.0,12.527865653045149,27.07888580155754,60.96536089896675,0.22013081422182576,0.4758110714787066,1.0712402978838558,0.1043988804420429,0.2256573816796462,0.5080446741580563,928132.9175392144,2304551.667590643,187370.99771267784,6.076761376690027,3.291560773581878,2.6824894636174283
63,55.50817032747521,37.69970254270196,-47.22087480476425,47.0,70.0,64.0,152.95651260398296,175.19481684032834,184.4920391538104,2.6876438966170957,3.0783996848761643,3.2417639142308,1.2746376050331916,1.4599568070027362,1.5374336596150864,1981966.578665067,6507491.497773707,3200594.1141484305,9.650828431667891,10.698505168438574,5.934045522454213
64,55.506631333306224,37.69911867462026,-47.220225941807925,47.0,67.0,56.0,32.28383434910164,76.68681503979573,108.43101107808953,0.5672687541746485,1.3474865952673665,1.9052732058723683,0.2690319529091804,0.6390567919982978,0.9035917589840796,1981966.578665067,1293253.184128071,3972833.121086133,9.650828431667891,3.385592310338071,6.790985188959085
65,55.50529126403956,37.69894059348906,-47.21919634679635,60.0,69.0,57.0,63.471816912055594,82.52407422322403,89.63162873688333,1.1152819741160978,1.4500547942294593,1.5749437262749215,0.5289318076004633,0.687700618526867,0.7469302394740279,1992898.7230194598,2703486.060321994,2358442.0509646665,7.2408004545037254,9.213668281850657,6.836737356753765
66,55.51101896543705,37.703385211972545,-47.21841671323145,68.0,79.0,77.0,204.4573829388211,291.5077973304579,421.41666333561216,3.5925808454887425,5.12216929487641,7.404836210401451,1.7038115244901757,2.429231644420483,3.5118055277967684,1723828.0962173361,878700.8819475786,3349395.1014686725,7.453774388231354,2.538579490894063,7.759469896113453
67,55.506710034760616,37.69936291103001,-47.21995762898969,64.0,47.0,57.0,76.68681503979573,91.46688131162756,166.2340162705344,1.3474865952673665,1.6071914893631971,2.9209468209856047,0.6390567919982978,0.7622240109302297,1.3852834689211202,3200594.1141484305,1981966.578665067,2358442.0509646665,5.934045522454213,9.650828431667891,6.836737356753765
68,55.50981581170594,37.702435884402206,-47.218602544112,79.0,66.0,77.0,93.97740232310282,204.4573829388211,216.9644129662373,1.6513045928783774,3.5925808454887425,3.8123455508009143,0.7831450193591902,1.7038115244901757,1.8080367747186443,878700.8819475786,851041.6281384529,3349395.1014686725,2.538579490894063,9.184514590054553,7.759469896113453
69,55.50577192498567,37.699323021783314,-47.21911763590651,65.0,60.0,57.0,82.52407422322403,145.17458838689075,160.19836928912025,1.4500547942294593,2.5509054160519984,2.8148926916414534,0.687700618526867,1.2097882365574228,1.334986410742669,2177639.2980953497,1992898.7230194598,2358442.0509646665,8.367101259949566,7.2408004545037254,6.836737356753765
70,55.50966607043032,37.700400859552786,-47.22132137081814,51.0,45.0,36.0,38.8383908510232,64.12577894572479,112.36936453649557,0.6824407954137912,1.12677293346453,1.974475173510131,0.32365325709186005,0.5343814912143733,0.9364113711374632,5280796.041567732,2110047.129299218,623178.4426818428,6.90999458695076,3.489513535061026,4.81338778905378
71,55.50604561136549,37.69804468121017,-47.221176905988386,52.0,41.0,32.0,79.00318219824038,106.54967282339237,120.77345369539137,1.3881881642933058,1.8722156577390603,2.1221458973649057,0.6583598516520032,0.8879139401949366,1.006445447461595,3615515.6870814576,2695698.0379349845,18663588.84093069,8.45099498171253,9.806587550823098,15.465273190417273
72,55.50919906809659,37.7010363071984,-47.219981704532955,78.0,77.0,75.0,193.61058250170612,261.3526790660621,264.6573444355228,3.401988522897593,4.592304837487103,4.650372085225607,1.6134215208475515,2.177938992217184,2.2054778702960234,2511642.444345797,3349395.1014686725,4197293.621431005,7.519136554787232,7.759469896113453,7.334802473610911
73,55.50678014723165,37.700096464162655,-47.21899294311584,75.0,78.0,69.0,44.96690130649105,109.56612305689656,165.58511213884128,0.7901266561893807,1.925218592504688,2.9095447355212873,0.3747241775540921,0.913051025474138,1.3798759344903442,4197293.621431005,2511642.444345797,2703486.060321994,7.334802473610911,7.519136554787232,9.213668281850657
74,55.50547383016836,37.697209084514064,-47.22180591940784,62.0,54.0,49.0,12.527865653045149,17.409432565779245,70.29511444336353,0.22013081422182576,0.3059062630443698,1.2351761430705273,0.1043988804420429,0.14507860471482706,0.5857926203613628,2957291.1157333534,2304551.667590643,7756204.811720458,5.347560171049785,3.291560773581878,7.342422945574711
75,55.507059805708046,37.70030719655296,-47.2189637058629,73.0,78.0,69.0,44.96690130649105,74.23508235666229,210.5434700378101,0.7901266561893807,1.3044064787703284,3.69952127298285,0.3747241775540921,0.6186256863055192,1.7545289169817508,2803870.1596193756,2511642.444345797,2703486.060321994,5.780837029945975,7.519136554787232,9.213668281850657
76,55.50575318155649,37.69751487291318,-47.22164269246078,62.0,74.0,54.0,60.96536089896675,73.26265095437908,83.05155495312283,1.0712402978838558,1.2873196004234615,1.4593233133670922,0.5080446741580563,0.6105220912864925,0.6920962912760237,2957291.1157333534,928132.9175392144,2304551.667590643,5.347560171049785,6.076761376690027,3.291560773581878
77,55.508552394377325,37.7014304811997,-47.21880968109725,79.0,78.0,68.0,140.15989568300714,197.64569408829144,216.9644129662373,2.462790774775507,3.472890656080593,3.8123455508009143,1.1679991306917263,1.6470474507357624,1.8080367747186443,878700.8819475786,2511642.444345797,1723828.0962173361,2.538579490894063,7.519136554787232,7.453774388231354
78,55.50769225139409,37.70057606210482,-47.21918969614611,75.0,73.0,72.0,74.23508235666229,109.56612305689656,193.61058250170612,1.3044064787703284,1.925218592504688,3.401988522897593,0.6186256863055192,0.913051025474138,1.6134215208475515,4197293.621431005,2803870.1596193756,4650854.018327244,7.334802473610911,5.780837029945975,6.958242408415793
79,55.509060166831816,37.70200760445711,-47.21848306600962,68.0,77.0,66.0,93.97740232310282,140.15989568300714,291.5077973304579,1.6513045928783774,2.462790774775507,5.12216929487641,0.7831450193591902,1.1679991306917263,2.429231644420483,1723828.0962173361,3349395.1014686725,851041.6281384529,7.453774388231354,7.759469896113453,9.184514590054553
