cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_NOEX_nn,RAD_NODC_NOEX_nn2,RAD_NODC_NOEX_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
55,55.49336267627664,-0.006433026340640477,-47.22535004561095,81.0,72.0,96.0,19.152157037985766,23.287931400300145,52.94465519006218,0.4624575365849807,0.5623220071860625,1.2784280520452769,0.2901841975452391,0.3528474454590936,0.8021917453039735,215075.91949985505,387822.34936478804,269514.2908860856,,,,,,,46.899451731126355,59.467711786302424,28.87720884139039,60.26620422618835,66.69730630941231,30.808618247217495
56,55.50706240153098,0.002870843001786517,-47.22242430100106,92.0,127.0,44.0,79.82643333724445,91.46001233344576,99.20379744765793,1.9275288753266069,2.2084390763853934,2.3954243742115966,1.2094914142006752,1.3857577626279678,1.5030878401160308,4101439.776256447,2433266.993431329,287797.9950134542,7.925695527205042,8.753451643757653,,43.383861764302644,46.68935054492521,31.82371738405968,81.22731857907759,77.79562862536581,56.34922047496306,88.76409007230819,94.4802647128397,74.37120851890134
57,55.50435201354333,0.0010300810119799682,-47.221956553361,93.0,63.0,141.0,92.77320301592628,94.83883619069236,127.77600877138323,2.2401480336000708,2.290025842538036,3.085343240130899,1.4056545911503997,1.436952063495341,1.9360001328997487,5880890.737440495,1735930.5488295068,4435627.3465887,7.710523962240914,4.9939181688996435,5.3031859802954955,45.81652072894805,37.696150162265475,60.33891138755989,82.4550435326912,76.32670168601716,99.59953863108878,91.75997317319113,81.3438711111491,111.77319621454208
58,55.50393556033632,0.0007472593224790988,-47.220771464422754,120.0,124.0,45.0,99.56053462430418,119.99698304868393,144.40056365385,2.40403832801288,2.897507004994793,3.486768034346974,1.5084929488530956,1.818136106798244,2.18788732808864,707507.407174207,1625741.2040193658,1935579.757718773,7.794434365002402,6.771982040047433,6.014486484432541,53.82306637663218,37.32229092050769,49.769987017978536,85.35740096160974,69.82459399300986,83.99806249125011,104.06281559812024,82.15856372756888,98.13470910453844
59,55.50528232608318,0.001661811499471961,-47.22516725735946,17.0,88.0,28.0,39.2515818408184,81.38151400959944,91.22161283550956,0.9477882730997972,1.965078628887099,2.202682563198916,0.5947209369820979,1.2330532425696898,1.3821456490228738,2262733.331617127,546686.9740830335,954854.9076406218,5.394439742637218,3.3411243916519417,,47.36353043759367,,38.88735584392215,78.32356867862735,49.6615114799726,77.2950938794854,94.04758924318926,68.70589213093015,89.83701163504603
60,55.466657985449416,-0.02456892846958924,-47.224695951430796,76.0,77.0,78.0,940.4915333822656,1025.757623474919,1111.392383348351,22.709577665030274,24.768455205574327,26.836234830530795,14.249871717913134,15.541782173862428,16.839278535581094,1077794.4740651948,1049625.2677481526,1129323.1478279706,3.296193195037149,3.432644894003304,4.101602497265949,30.24189612463942,,30.93514707706388,60.9038896603992,56.814232860127156,59.20745866938113,77.3484994717503,67.11471844613334,83.1758811103925
61,55.502687431083096,-0.00010043755379706848,-47.22163400579882,75.0,86.0,34.0,28.929573241990862,90.04497503213608,111.71552566655495,0.6985479050433326,2.174270879913234,2.6975388044063724,0.4383268673028925,1.364317803517215,1.6926594797962893,441048.1857697803,1435476.1613909022,978181.8952451756,2.9275593709694556,7.574774056204133,6.915406128856472,9.471798336372194,36.15069778176692,52.640722868740646,52.95864333734431,69.61877699790122,75.23049284054376,65.29327467649901,80.14892127962224,102.2045519096202
62,55.50592916850832,0.002101139531089429,-47.22402976786522,111.0,24.0,137.0,68.42566499738466,91.90135679624686,96.0374092992188,1.652240236497542,2.2190959999187374,2.318967186642868,1.036752499960375,1.3924447999431355,1.4551122621093775,2533696.2039422356,3266267.1399990837,407587.99298663763,9.303432119606223,6.990599023052498,4.30568686400055,42.794367278644025,37.03826368078272,40.633906170175536,86.11004359750143,72.4475080533331,70.18657402501428,90.26627056956511,81.37668822463975,90.46757808621611
63,55.50464731762342,0.00123063043670185,-47.22235795046674,93.0,57.0,102.0,83.42242180584148,94.83883619069236,97.49256930777649,2.0143594065026544,2.290025842538036,2.3541042060167103,1.2639760879672968,1.436952063495341,1.4771601410269184,5880890.737440495,644046.1941359851,4205859.190397281,7.710523962240914,5.6178409053213585,8.601993366983036,45.81652072894805,43.431370527947465,33.52924288713481,82.4550435326912,77.17699600616233,70.47758014967594,91.75997317319113,88.89695878592335,77.14719206442281
64,55.50573270072069,0.001967657926875295,-47.22547766549856,88.0,33.0,17.0,23.19386452527192,48.90920010103756,54.49183578823131,0.5600506215027933,1.180985940654469,1.3157870464740642,0.3514221897768476,0.7410484863793578,0.8256338755792634,546686.9740830335,1502275.1411093327,2262733.331617127,3.3411243916519417,5.36372973724335,5.394439742637218,,44.038387862540006,47.36353043759367,49.6615114799726,80.33336325831999,78.32356867862735,68.70589213093015,89.27541716384923,94.04758924318926
65,55.50141802361848,-0.0009625037404482498,-47.22548558365471,35.0,27.0,87.0,14.643601413133705,104.2081978902202,121.12709191016435,0.3535917036821861,2.5162631234011528,2.9247951772417378,0.2218727486838443,1.5789120892457624,1.8352589683358256,654929.4477304096,1378385.596532554,495796.93669212627,5.793852952215776,5.194654220478544,4.560886166303684,22.68798215004168,52.93032811076908,,58.051531467500865,82.4539505321256,55.354435808460366,67.09843924247224,101.21934246097125,64.68151221635269
66,55.50051053985058,-0.0015787911822997235,-47.2254277649262,87.0,39.0,23.0,12.740529594192038,17.744008589659426,19.697974359059405,0.3076391823245907,0.4284556817929919,0.4756371138633258,0.1930383271847281,0.2688486149948401,0.298454156955446,495796.93669212627,424806.69510565454,300300.94516991434,4.560886166303684,3.195494716318255,3.333751051629605,,31.87905166467119,,55.354435808460366,63.50402633260767,56.09545160715541,64.68151221635269,85.72575294903596,69.39901469514132
67,55.50782039614916,0.003385489715839916,-47.22474846093464,15.0,97.0,41.0,53.9526850992572,81.53128153167569,103.46659893955835,1.3027684450195889,1.9686949901764537,2.4983561052424736,0.8174649257463222,1.2353224474496332,1.567675741508462,698139.752248496,632490.768167003,1425053.0925858335,6.799770832212056,2.618413375560054,4.831936233080472,35.107423204375124,50.82872876568501,40.49219414653196,42.783167776040244,67.07827150739226,81.38582421499859,86.09333145206824,98.3450204679759,89.02323876629573
68,55.50677770177007,0.0026774155834301365,-47.22385806291251,137.0,106.0,113.0,46.362276541910894,87.53250789447692,92.09253505937927,1.1194866540368902,2.113603595234644,2.223712285616556,0.7024587354834995,1.3262501196132883,1.395341440293627,407587.99298663763,3188760.3137357775,912275.5368567922,4.30568686400055,7.567411760751721,4.086470968771771,40.633906170175536,47.269344790399494,36.71234356565451,70.18657402501428,83.50970206349939,69.34303580184465,90.46757808621611,93.7117825421081,80.16540993911725
69,55.50233812078556,-0.00033765096507607347,-47.22565963155795,36.0,27.0,54.0,45.72613478717576,49.452556874445726,131.03019327133765,1.104126057931179,1.1941061043216072,3.1639204021945315,0.6928202240481185,0.7492811647643303,1.9853059586566333,1032566.379678722,1378385.596532554,123919.76390479796,5.931180805095975,5.194654220478544,10.429771625630528,37.12582438336433,52.93032811076908,64.1916527320067,70.80159398001308,82.4539505321256,72.77864416466446,80.60801177750584,101.21934246097125,122.26368715537275
70,55.506983219211854,0.0028169152987264426,-47.22526042462195,41.0,46.0,15.0,108.11151982369768,111.4540390933097,120.46763299154476,2.6105146817125173,2.6912248191840704,2.9088715532666973,1.6380533306620881,1.688697562019846,1.82526716653856,1425053.0925858335,1496739.479202905,698139.752248496,4.831936233080472,5.662016640557908,6.799770832212056,40.49219414653196,46.59860002939053,35.107423204375124,81.38582421499859,75.51248114206079,42.783167776040244,89.02323876629573,93.29644318331712,86.09333145206824
71,55.5042633168596,0.000969780343851591,-47.22531402031891,48.0,40.0,28.0,35.929154777510696,40.928983970726755,58.323579913555186,0.8675632920632929,0.9882916615860792,1.4083102513280497,0.5443811329925871,0.6201361207685882,0.8836906047508374,1174706.7776541174,804163.6519719012,954854.9076406218,2.2449078959393853,,,52.09788141644883,61.801234490353686,38.88735584392215,76.19423407639809,86.40765004459006,77.2950938794854,101.87595053249522,116.66642842248721,89.83701163504603
72,55.49344708547631,-0.006375713969693407,-47.22525594302796,81.0,55.0,89.0,10.464270507883414,23.287931400300145,35.89252275625732,0.2526754950701667,0.5623220071860625,0.8666787570067264,0.15854955314974892,0.3528474454590936,0.5438261023675359,215075.91949985505,426838.2355377427,407429.84675894346,,3.5807839022306513,2.238172327189832,,24.12277136102841,19.2144014022683,46.899451731126355,54.47310106908957,49.19431346065283,60.26620422618835,85.75874561967099,62.03308707727943
73,55.5069975692354,0.002826704440317725,-47.224439284554755,90.0,100.0,113.0,0.21907513310134727,30.784138445274305,47.0431984525456,0.005289897434536232,0.7433291614650314,1.1359285341224759,0.0033193201985052675,0.4664263400799143,0.7127757341294798,713176.9554319596,531789.1854599789,912275.5368567922,,1.3426881255771952,4.086470968771771,36.81905501443062,36.5778607061525,36.71234356565451,66.25652363853801,63.06630519015691,69.34303580184465,83.32637404133155,79.95718145856331,80.16540993911725
74,55.50179483528135,-0.0007066363490741554,-47.22315907081564,107.0,94.0,37.0,69.39923189427657,98.34258596137217,104.3299251510467,1.6757484683872623,2.3746291321071977,2.5192024105564017,1.0515035135496462,1.4900391812329137,1.5807564416825275,527253.5006634239,428530.83906263876,379975.2091378947,3.8835826548017636,2.877568207242735,2.253886723782027,41.709174590852896,27.59762356507779,46.43421544949714,68.11732656023982,53.189397699581505,63.51375875156489,88.49987271564945,70.14630477213488,93.35840304267407
75,55.50265018911789,-0.0001257312827165744,-47.22149948932394,61.0,86.0,34.0,28.929573241990862,68.55459287229093,126.86052330944034,0.6985479050433326,1.6553533932718951,3.063237471539415,0.4383268673028925,1.0387059526104698,1.9221291410521288,1210343.374078588,1435476.1613909022,978181.8952451756,5.243480701808832,7.574774056204133,6.915406128856472,41.275331744857546,36.15069778176692,52.640722868740646,70.74149511299213,69.61877699790122,75.23049284054376,87.42624821736668,80.14892127962224,102.2045519096202
76,55.46898998025643,-0.022987015816543808,-47.22053691007464,77.0,78.0,82.0,87.9027945068473,243.9302385421133,384.8200353423447,2.122544720469131,5.890061207781137,9.292056514574318,1.3318605228310216,3.695912705183539,5.830606596096139,1049625.2677481526,1129323.1478279706,2326670.513880161,3.432644894003304,4.101602497265949,5.3346043490152635,,30.93514707706388,33.94927241133649,56.814232860127156,59.20745866938113,54.00035816483877,67.11471844613334,83.1758811103925,103.3529230383031
77,55.46934604827857,-0.022745327354867808,-47.22019845278836,76.0,78.0,82.0,87.9027945068473,180.2581236558791,332.6461926329713,2.122544720469131,4.352602563251323,8.032240885154923,1.3318605228310216,2.731183691755747,5.0400938277722975,1077794.4740651948,1129323.1478279706,2326670.513880161,3.296193195037149,4.101602497265949,5.3346043490152635,30.24189612463942,30.93514707706388,33.94927241133649,60.9038896603992,59.20745866938113,54.00035816483877,77.3484994717503,83.1758811103925,103.3529230383031
78,55.47060104324049,-0.02189296858037992,-47.220169470616895,82.0,77.0,76.0,155.25205667637513,180.2581236558791,243.9302385421133,3.748793597395191,4.352602563251323,5.890061207781137,2.3523038890359897,2.731183691755747,3.695912705183539,2326670.513880161,1049625.2677481526,1077794.4740651948,5.3346043490152635,3.432644894003304,3.296193195037149,33.94927241133649,,30.24189612463942,54.00035816483877,56.814232860127156,60.9038896603992,103.3529230383031,67.11471844613334,77.3484994717503
79,55.505703812482615,0.0019481278083547386,-47.223074392932,84.0,52.0,132.0,24.66392196411089,89.53386467424166,108.90427890507068,0.5955473616587731,2.1619293542790143,2.629657037905085,0.3736957873350139,1.3565737071854809,1.6500648318950122,3988213.1990525834,2293375.3913701065,2403806.44374612,5.664325706840222,6.430358208434053,5.942213316617046,39.45528470310632,49.278778398440025,63.680126461399105,78.39333255115422,83.76678729397437,93.37865088979672,83.60199522910843,99.24623003268066,116.79532976740077
80,55.506240107475264,0.0023123819171566853,-47.22234901736623,53.0,108.0,21.0,9.51029992984238,17.884157572327453,32.237851112368325,0.2296404456697048,0.4318397890322444,0.7784312326099843,0.1440954534824605,0.27097208442920423,0.488452289581339,695776.308877279,1468350.8183028933,1081470.9942652124,3.0181648323745307,5.338201403650517,11.366773432715478,39.07966665186839,50.029794543829134,17.91189008505553,67.94533472180481,87.32650187567448,49.054130129213895,84.6349122504098,98.16202133776518,63.13691791073561
81,55.49347540760539,-0.0063564744372381155,-47.22530156121271,72.0,55.0,96.0,10.464270507883414,19.152157037985766,36.774190039778155,0.2526754950701667,0.4624575365849807,0.8879679349941422,0.15854955314974892,0.2901841975452391,0.557184697572397,387822.34936478804,426838.2355377427,269514.2908860856,,3.5807839022306513,,,24.12277136102841,,59.467711786302424,54.47310106908957,28.87720884139039,66.69730630941231,85.75874561967099,30.808618247217495
82,55.4716544008536,-0.021177479636577373,-47.220335680151074,78.0,109.0,77.0,155.25205667637513,302.9212681517626,332.6461926329713,3.748793597395191,7.314488032382783,8.032240885154923,2.3523038890359897,4.589716184117622,5.0400938277722975,1129323.1478279706,1629081.742630428,1049625.2677481526,4.101602497265949,2.827606826022507,3.432644894003304,30.93514707706388,57.332157318599606,,59.20745866938113,82.11674199160271,56.814232860127156,83.1758811103925,110.82355925634029,67.11471844613334
83,55.492830316823365,-0.006794643712859042,-47.224700721495545,99.0,105.0,89.0,38.302578764238156,71.78508177375511,119.25014826572594,0.924873171467306,1.7333583895954514,2.8794735598179537,0.5803421024884576,1.0876527541478058,1.8068204282685767,470444.361205292,124123.17494290129,407429.84675894346,2.428941593901726,1.6780004130046269,2.238172327189832,,,19.2144014022683,59.616386360402316,39.551514342959756,49.19431346065283,70.63433326433407,41.834860595126955,62.03308707727943
84,55.50581555533023,0.0020240141048770703,-47.223163039787615,79.0,52.0,111.0,24.66392196411089,71.76919217517441,118.796775989296,0.5955473616587731,1.7329747114226806,2.868526206697473,0.3736957873350139,1.0874120026541592,1.7999511513529722,4161697.907102665,2293375.3913701065,2533696.2039422356,4.613794806596952,6.430358208434053,9.303432119606223,47.183137155504724,49.278778398440025,42.794367278644025,86.34248648060324,83.76678729397437,86.11004359750143,94.13295611280425,99.24623003268066,90.26627056956511
85,55.50713030738411,0.0029169905343605397,-47.22189732546849,103.0,95.0,171.0,30.624125728119978,92.56358175719048,98.53227469204387,0.7394654145852052,2.2350864141313846,2.3792094508112682,0.4640019049715154,1.4024785114725848,1.4929132529097575,4820618.957554645,10945139.497641683,1714867.4366207407,5.476510301547421,10.231675053099346,8.297603171536586,52.09267778820943,42.75847983949571,26.54833325311932,91.6543196706892,81.79430755960567,65.09077005382495,103.51429296107098,88.72052887917822,71.64704363521214
86,55.5029503330488,7.811662215645778e-05,-47.221247200771074,75.0,61.0,120.0,68.55459287229093,90.04497503213608,100.8647223578098,1.6553533932718951,2.174270879913234,2.4355298955311038,1.0387059526104698,1.364317803517215,1.5282533690577262,441048.1857697803,1210343.374078588,707507.407174207,2.9275593709694556,5.243480701808832,7.794434365002402,9.471798336372194,41.275331744857546,53.82306637663218,52.95864333734431,70.74149511299213,85.35740096160974,65.29327467649901,87.42624821736668,104.06281559812024
87,55.500584819351644,-0.001528347765121205,-47.225394764644975,66.0,39.0,23.0,12.740529594192038,25.424113640816692,25.621170651016232,0.3076391823245907,0.6139033290542214,0.6186615659109335,0.1930383271847281,0.3852138430426776,0.38819955531842826,747531.6030474114,424806.69510565454,300300.94516991434,4.352938472285708,3.195494716318255,3.333751051629605,25.02198064320445,31.87905166467119,,59.54850645019614,63.50402633260767,56.09545160715541,72.51890381280062,85.72575294903596,69.39901469514132
88,55.505764297353785,0.0019891197116557523,-47.2253700480293,64.0,33.0,17.0,23.19386452527192,28.257206815522707,42.14093120754036,0.5600506215027933,0.6823126099457516,1.0175559440633042,0.3514221897768476,0.42813949720489003,0.6384989576900063,412272.8793367045,1502275.1411093327,2262733.331617127,4.650918254236084,5.36372973724335,5.394439742637218,35.384257894181616,44.038387862540006,47.36353043759367,61.57770208967698,80.33336325831999,78.32356867862735,80.74532394721838,89.27541716384923,94.04758924318926
89,55.493436797601994,-0.0063827210780800355,-47.225086270138426,98.0,72.0,81.0,18.74179389421788,35.89252275625732,45.840690606786545,0.452548703433928,0.8666787570067264,1.1068921798898492,0.28396657415481674,0.5438261023675359,0.6945559182846456,198476.3995346454,387822.34936478804,215075.91949985505,2.0350317378779557,,,,,,32.16649897322602,59.467711786302424,46.899451731126355,34.86200164859271,66.69730630941231,60.26620422618835
90,55.50699826541173,0.002827177184151451,-47.22444020697375,73.0,100.0,113.0,0.21907513310134727,30.987799486441112,47.246531602795685,0.005289897434536232,0.748246862547449,1.1408383177872718,0.0033193201985052675,0.4695121134309265,0.7158565394362991,1241272.8217735214,531789.1854599789,912275.5368567922,4.149500302455895,1.3426881255771952,4.086470968771771,45.461357355662365,36.5778607061525,36.71234356565451,78.00817659926999,63.06630519015691,69.34303580184465,91.13153322396842,79.95718145856331,80.16540993911725
91,55.50807401931422,0.0035577711606082367,-47.224155624163494,114.0,97.0,101.0,56.943009395140045,63.4670314746231,81.1097537832041,1.3749743069870637,1.5325065981811972,1.9585165709115244,0.8627728696233352,0.961621689009442,1.2289356633818818,686478.2962862316,632490.768167003,877183.2586798373,4.7081358038007295,2.618413375560054,5.3849217076211495,35.77551454553997,50.82872876568501,43.17931667981128,62.84547759295574,67.07827150739226,69.07927416967534,80.02970316018809,98.3450204679759,88.23068621076496
92,55.50694240780962,0.0027893293723386075,-47.22279308077928,127.0,56.0,52.0,64.65415903169239,79.82643333724445,118.44214447181564,1.5611715722917143,1.9275288753266069,2.859963097192676,0.9796084701771588,1.2094914142006752,1.7945779465426634,2433266.993431329,1150714.6840724463,2293375.3913701065,8.753451643757653,7.98336007758727,6.430358208434053,46.68935054492521,,49.278778398440025,77.79562862536581,64.71405979857867,83.76678729397437,94.4802647128397,71.84569810904054,99.24623003268066
93,55.5049871479511,0.001461436707374847,-47.22203777493374,141.0,145.0,187.0,41.37854983086647,75.66495243552777,78.53290939057848,0.999147103080244,1.8270436818031648,1.8962948009243148,0.6269477247100989,1.1464386732655738,1.189892566523918,4435627.3465887,5575572.227923202,2720210.615107436,5.3031859802954955,8.193116311584099,9.553503550382892,60.33891138755989,52.36232527947325,46.82322753629344,99.59953863108878,88.147317328994,77.34728425758843,111.77319621454208,101.59627441581944,96.995566265334
94,55.501795501004,-0.0007061904250496228,-47.22269378487889,107.0,123.0,140.0,35.995085064383936,44.966582595801306,94.98342384338983,0.8691552776549559,1.0857855318675047,2.2935171281177467,0.5453800767330907,0.6813118575121418,1.4391427855059085,527253.5006634239,292673.92216990126,364741.8264101768,3.8835826548017636,3.637472038107291,3.071098258312639,41.709174590852896,,,68.11732656023982,49.21404927488983,41.972145449817155,88.49987271564945,62.00157594903369,54.69108008187596
95,55.506982473363216,0.0028166101042199467,-47.2214710406105,171.0,103.0,152.0,14.257104420089965,62.5404848665395,77.1852270890706,0.3442591545105181,1.5101337416379026,1.863752991872813,0.21601673363772705,0.9475831040384786,1.1694731377131924,1714867.4366207407,4820618.957554645,2240916.7818623367,8.297603171536586,5.476510301547421,3.8985341235928748,26.54833325311932,52.09267778820943,60.22464505724082,65.09077005382495,91.6543196706892,98.46305548434088,71.64704363521214,103.51429296107098,113.27002928413773
96,55.49372950383553,-0.006183910717639403,-47.22532378530978,81.0,72.0,55.0,36.774190039778155,43.0006268729252,52.94465519006218,0.8879679349941422,1.0383145844001669,1.2784280520452769,0.557184697572397,0.6515246495897766,0.8021917453039735,215075.91949985505,387822.34936478804,426838.2355377427,,,3.5807839022306513,,,24.12277136102841,46.899451731126355,59.467711786302424,54.47310106908957,60.26620422618835,66.69730630941231,85.75874561967099
97,55.5081761878379,0.0036271370748331296,-47.224447782621574,91.0,67.0,114.0,63.4670314746231,81.53128153167569,100.5615009057455,1.5325065981811972,1.9686949901764537,2.4282081591082427,0.961621689009442,1.2353224474496332,1.5236591046325096,947316.4083656126,1837127.8011699924,686478.2962862316,7.651188958419141,6.949276819567384,4.7081358038007295,51.40231587703603,41.41613186020229,35.77551454553997,78.65962325363384,76.18202459446636,62.84547759295574,100.18741777477837,88.08521091539644,80.02970316018809
98,55.49353819352433,-0.006313867736043128,-47.225030394785044,89.0,72.0,81.0,18.74179389421788,49.431423693248604,58.0167264101982,0.452548703433928,1.1935958119875767,1.4009008135830745,0.28396657415481674,0.7489609650492222,0.8790413092454283,407429.84675894346,387822.34936478804,215075.91949985505,2.238172327189832,,,19.2144014022683,,,49.19431346065283,59.467711786302424,46.899451731126355,62.03308707727943,66.69730630941231,60.26620422618835
99,55.492606681126155,-0.00694653324130284,-47.22460187657404,83.0,105.0,89.0,38.302578764238156,108.4578912850047,157.10716914087934,0.924873171467306,2.6188783397809896,3.79358806825929,0.5803421024884576,1.6433013831061345,2.38041165364969,1054270.8767082645,124123.17494290129,407429.84675894346,6.869410885342696,1.6780004130046269,2.238172327189832,24.852572632966126,,19.2144014022683,62.01317417233811,39.551514342959756,49.19431346065283,67.93697790958198,41.834860595126955,62.03308707727943
100,55.50697722925963,0.0028128986813314018,-47.22429429201485,73.0,90.0,113.0,30.784138445274305,30.987799486441112,32.606858705781,0.7433291614650314,0.748246862547449,0.7873414740147677,0.4664263400799143,0.4695121134309265,0.4940433137239552,1241272.8217735214,713176.9554319596,912275.5368567922,4.149500302455895,,4.086470968771771,45.461357355662365,36.81905501443062,36.71234356565451,78.00817659926999,66.25652363853801,69.34303580184465,91.13153322396842,83.32637404133155,80.16540993911725
101,55.508604179520866,0.0039178296840113175,-47.22402286841109,114.0,91.0,97.0,30.88678862396575,81.1097537832041,108.81503562286642,0.7458078038797474,1.9585165709115244,2.627502125100064,0.4679816458176635,1.2289356633818818,1.6487126609525236,686478.2962862316,947316.4083656126,632490.768167003,4.7081358038007295,7.651188958419141,2.618413375560054,35.77551454553997,51.40231587703603,50.82872876568501,62.84547759295574,78.65962325363384,67.07827150739226,80.02970316018809,100.18741777477837,98.3450204679759
102,55.505032034533606,0.0014919021279234642,-47.222738084691066,63.0,132.0,79.0,97.49256930777649,102.2440828430754,119.7952939184172,2.3541042060167103,2.4688366218081192,2.892636918656522,1.4771601410269184,1.5491527703496293,1.815080210885112,1735930.5488295068,2403806.44374612,4161697.907102665,4.9939181688996435,5.942213316617046,4.613794806596952,37.696150162265475,63.680126461399105,47.183137155504724,76.32670168601716,93.37865088979672,86.34248648060324,81.3438711111491,116.79532976740077,94.13295611280425
103,55.507115666734656,0.002907055104814249,-47.2217527752503,85.0,95.0,171.0,30.624125728119978,62.5404848665395,69.84315084764573,0.7394654145852052,1.5101337416379026,1.6864675568539722,0.4640019049715154,0.9475831040384786,1.0582295582976642,2719433.116465628,10945139.497641683,1714867.4366207407,4.717662951937709,10.231675053099346,8.297603171536586,46.88398502434496,42.75847983949571,26.54833325311932,86.37859328548859,81.79430755960567,65.09077005382495,96.14191614104419,88.72052887917822,71.64704363521214
104,55.46930065837897,-0.02277780749631059,-47.21635250254232,118.0,134.0,135.0,195.08373232329475,228.63268061619,294.1936922286751,4.7105891048772905,5.520678743959582,7.103747630988604,2.9558141261105297,3.4641315244877315,4.457480185282961,914160.3232662501,179273.44706592412,135924.70811469894,2.9269621008304734,,1.4315008687956843,39.43450075280243,,,57.607649207858756,22.405693833123784,33.27678337935427,85.10585905753254,23.304111839525227,41.98572434978016
105,55.49312570651039,-0.0065940031266274145,-47.224974756945294,89.0,98.0,83.0,50.49467551659112,60.3657322603766,71.78508177375511,1.2192696208445757,1.4576210804826537,1.7333583895954514,0.7650708411604724,0.9146323069754042,1.0876527541478058,407429.84675894346,198476.3995346454,1054270.8767082645,2.238172327189832,2.0350317378779557,6.869410885342696,19.2144014022683,,24.852572632966126,49.19431346065283,32.16649897322602,62.01317417233811,62.03308707727943,34.86200164859271,67.93697790958198
106,55.50703981230306,0.002855444349467466,-47.22348414013139,68.0,52.0,137.0,87.53250789447692,124.81806468832805,133.57398216506814,2.113603595234644,3.0139192469330185,3.2253439976179417,1.3262501196132883,1.8911827983080032,2.023848214622248,2340589.8105650013,2293375.3913701065,407587.99298663763,5.689534222943593,6.430358208434053,4.30568686400055,41.98715948974807,49.278778398440025,40.633906170175536,71.89780702800729,83.76678729397437,70.18657402501428,86.63361105783505,99.24623003268066,90.46757808621611
107,55.501671111118824,-0.0007906676890472705,-47.22284165855649,94.0,74.0,123.0,35.995085064383936,69.39923189427657,78.50457953313374,0.8691552776549559,1.6757484683872623,1.8956107340560395,0.5453800767330907,1.0515035135496462,1.1894633262596035,428530.83906263876,809920.7122153906,292673.92216990126,2.877568207242735,5.023305226966851,3.637472038107291,27.59762356507779,20.441519767847886,,53.189397699581505,53.16480015744053,49.21404927488983,70.14630477213488,63.05975473015865,62.00157594903369
108,55.50626702759641,0.002330661221366796,-47.22243163427174,80.0,53.0,44.0,17.884157572327453,19.033651308592106,46.05983476185221,0.4318397890322444,0.4595960381345504,1.1121837439631626,0.27097208442920423,0.28838865619078985,0.6978762842704889,1546265.4128301798,695776.308877279,287797.9950134542,3.428217432794408,3.0181648323745307,,56.72633722932496,39.07966665186839,31.82371738405968,79.43699027048791,67.94533472180481,56.34922047496306,106.71358590981389,84.6349122504098,74.37120851890134
109,55.47338416673027,-0.020002965658632577,-47.2195143440168,82.0,117.0,121.0,302.9212681517626,341.422775908427,416.3629319370999,7.314488032382783,8.244164642523359,10.053707028771406,4.589716184117622,5.1730723622489005,6.308529271774247,2326670.513880161,364392.89651664346,584581.0383966775,5.3346043490152635,1.5047696379167468,,33.94927241133649,24.91106002912833,34.28887190696188,54.00035816483877,47.992497534479114,59.47833720632598,103.3529230383031,67.60189026402605,77.71391415017789
110,55.51033654322916,0.005094502801803296,-47.222288127764294,116.0,150.0,112.0,44.800189852872116,81.18676540403115,127.62893983200588,1.0817677297030783,1.9603761319200024,3.0817920401653947,0.6787907553465481,1.2301025061216857,1.9337718156364552,518738.76864989084,3956106.835323125,981522.0917846941,7.818351016266225,8.340268766290357,6.382257981396377,26.250980548059633,55.701425777207355,36.21976818509676,43.06422598352683,86.557663334081,60.442844980358075,68.47634674314816,105.66362429134651,79.50225124659325
111,55.50600511234422,0.002152728514139423,-47.22371016384896,62.0,137.0,68.0,68.42566499738466,110.0614346704829,115.21909460613612,1.652240236497542,2.6575982981848694,2.782137727537632,1.036752499960375,1.6675974950073191,1.7457438576687314,3204842.0921196104,407587.99298663763,2340589.8105650013,6.359303643775029,4.30568686400055,5.689534222943593,53.214752086056286,40.633906170175536,41.98715948974807,85.1510351782965,70.18657402501428,71.89780702800729,101.63050940342323,90.46757808621611,86.63361105783505
112,55.510148629174175,0.004966935171867761,-47.221697908348226,165.0,195.0,116.0,64.53268236088779,78.87498978035278,90.19803967347369,1.5582383360081236,1.9045548446392493,2.1779668550888167,0.977767914558907,1.1950756027326197,1.366636964749603,4549770.143713509,1457508.511072539,518738.76864989084,6.752180853617993,4.453087374470351,7.818351016266225,58.252504924014474,42.10759214700249,26.250980548059633,93.42791567134985,71.7973050875458,43.06422598352683,109.05827523568064,93.01744257822578,68.47634674314816
