cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
1,5.6405895972894635,189.21610522697682,0.008638677923970207,13.180344213322945,2.0,8.0,3.0,662.990192150854,732.9131557474425,758.5938349238282,7.595749426952955,8.396843194187436,8.691061730822152,5.139458853882597,5.681497331375531,5.880572363750613,4744298.6374921985,18285852.320298336,2957219.8315322623,4.395765566712847,6.144651567100127,3.3108553178579463,68.39981008722154,97.83972394355985,,169.0043860861505,191.8121737430676,150.32258735524462
2,5.366019155106843,189.21387858406868,0.00647066320501035,13.181397457314295,3.0,8.0,9.0,174.37059959087588,214.80695742122344,330.5757870886125,1.997729977909648,2.461001449274101,3.787342369570853,1.351710074347877,1.665170212567626,2.562603000686922,2957219.8315322623,18285852.320298336,1541665.8876060105,3.3108553178579463,6.144651567100127,9.309885775093898,,97.83972394355985,87.05713589714325,150.32258735524462,191.8121737430676,195.75984824008773
3,5.227035408190312,189.21335818767528,0.005963986987360129,13.181016480363315,8.0,2.0,45.0,69.35104949621459,174.37059959087588,206.61195990667497,0.7945414588419708,1.997729977909648,2.3671129598032805,0.5376050348543774,1.351710074347877,1.601643100051746,18285852.320298336,4744298.6374921985,6710739.253951882,6.144651567100127,4.395765566712847,6.585950061127112,97.83972394355985,68.39981008722154,104.8398567849769,191.8121737430676,169.0043860861505,199.71519053089207
4,4.629242441734308,189.2144513137392,0.007028415971347282,13.177470248694663,6.0,12.0,15.0,140.97205327433588,256.64626346423853,476.2645932949735,1.6150893415196639,2.9403462249024397,5.456470630224869,1.0928066145297368,1.9895059183274328,3.691973591433908,2878178.6220458737,3415532.8258504313,2708485.7550336523,3.8174128670361522,4.450367613557576,3.9947993715606183,43.831526862921635,52.87878760978975,31.588202322979203,134.75295418134368,148.08411647570975,118.43047393997004
5,5.519264869448255,189.21284599791758,0.005465267842900039,13.18205845006942,11.0,9.0,3.0,121.07033846934252,309.8179476159364,317.74602581100487,1.3870792734747763,3.5495238480511784,3.6403542948963534,0.9385297555762998,2.40168951640261,2.463147486907018,13768091.262409408,1541665.8876060105,2957219.8315322623,6.099417226377745,9.309885775093898,3.3108553178579463,100.82898586488723,87.05713589714325,,202.06282245099632,195.75984824008773,150.32258735524462
6,4.447511112473538,189.2139954481211,0.006584560818781155,13.177214015228412,12.0,4.0,16.0,128.149543253192,140.97205327433588,345.58956619629885,1.468184343077333,1.6150893415196639,3.9593523108999067,0.9934073120402496,1.0928066145297368,2.67898888524263,3415532.8258504313,1528776.0277521191,3634703.9112550453,4.450367613557576,5.202410428543004,2.767805241186717,52.87878760978975,,83.10853002265593,148.08411647570975,89.99754012766022,182.11963892902492
7,0.5369727520580192,189.20793215527542,0.0006809515164655933,13.164682113297268,42.0,206.0,109.0,23.79157559709828,41.977512980499355,44.45239653555593,0.27257544507815,0.4809281855771229,0.5092824441584004,0.18443081858215746,0.3254070773682125,0.3445922212058603,14953780.381197466,6485033.687746257,19338539.61629471,6.454839269564384,8.230139636194027,4.861751304367867,107.70730578143181,68.37238484939323,113.52162364684185,203.66026323571896,160.29794219591346,211.833289589235
8,5.1628435923391915,189.21340350328617,0.006008114832394871,13.180768245021268,3.0,45.0,2.0,69.35104949621459,187.79314071277489,214.80695742122344,0.7945414588419708,2.1515094157383734,2.461001449274101,0.5376050348543774,1.4557607807191866,1.665170212567626,2957219.8315322623,6710739.253951882,4744298.6374921985,3.3108553178579463,6.585950061127112,4.395765566712847,,104.8398567849769,68.39981008722154,150.32258735524462,199.71519053089207,169.0043860861505
9,5.683059049090095,189.21386083618782,0.006453351226623015,13.182599147158433,5.0,2.0,11.0,309.8179476159364,330.5757870886125,422.585949408569,3.5495238480511784,3.787342369570853,4.841484868192668,2.40168951640261,2.562603000686922,3.275860072934648,21206358.755453687,4744298.6374921985,13768091.262409408,6.970577123660335,4.395765566712847,6.099417226377745,147.8710488676859,68.39981008722154,100.82898586488723,262.62397444846965,169.0043860861505,202.06282245099632
10,5.4793365348744105,189.21154773619546,0.004201223655745579,13.181545636976669,14.0,29.0,11.0,57.43794095975421,222.82623457565384,279.55754812595416,0.6580552959841379,2.5528767448236938,3.2028363482863247,0.44525535627716495,1.7273351517492568,2.1671127761701903,8600849.059737694,9108394.9233686,13768091.262409408,4.120012266736576,7.085362415322556,6.099417226377745,171.84848478671785,104.39578996611667,100.82898586488723,302.9420525175602,199.10990858609154,202.06282245099632
11,5.424232082053063,189.21257894207488,0.005205256382134807,13.18170330340585,5.0,14.0,10.0,121.07033846934252,275.6572744260499,279.55754812595416,1.3870792734747763,3.1581516725976893,3.2028363482863247,0.9385297555762998,2.136878096325971,2.1671127761701903,21206358.755453687,8600849.059737694,3790376.703836485,6.970577123660335,4.120012266736576,4.164711326964776,147.8710488676859,171.84848478671785,81.65345775704156,262.62397444846965,302.9420525175602,174.2947590886656
