,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,0.5134843675664175,50.68308027368651,-0.0009282112722524,-37.10479344591519,4.0,15.0,5.0,86.52150221227171,174.43014515768326,204.54655365339727,0.9481971043453244,1.9115960116280937,2.2416445036070822,0.5768100147484783,1.1628676343845552,1.3636436910226488,2260420.9377060514,2146973.1177589404,6341799.0863708425,3.275724917524656,4.1024701079207055,7.371274119596835,62.61703692633562,79.5374529882294,75.43704991211786,159.97448490328728,181.00327420192505,174.7536238226645,10,86.5215022122775,204.546553653395,265.7843028568543,1,2,21,38,55,87
1,1,1,2,1.196412426922459,50.68123822161086,-0.0023972642675815,-37.10622066317306,10.0,6.0,12.0,154.22908301267998,279.1460176635616,306.0149704010897,1.6902107127043853,3.0591868942443825,3.3536462197425703,1.0281938867512002,1.860973451090412,2.040099802673932,3399549.565903508,4730496.630059341,10137752.329167912,3.5923046157723726,4.3951683772614025,4.539435946247373,91.33712475506093,94.28766174350788,111.52270237582336,195.0240333839156,200.8086205416365,219.93035595763635,7,154.22908301267032,306.0149704010888,347.64540717011306,0,1,14,22,29,57
2,2,2,3,0.7124071095114868,50.68276310256264,-0.0011811565934737,-37.10538744778636,11.0,18.0,1.0,138.27054814802855,145.24841654639974,215.333754712442,1.5153196606381378,1.5917907625106609,2.35986243263798,0.9218036543201908,0.9683227769759988,1.4355583647496135,1105917.8014577285,4756689.907904149,5292630.190767959,2.0807431854316287,6.031179758017708,6.981342624590505,,72.88352082625484,70.47150880448078,130.78503114405976,169.76843067303193,174.64975044937836,10,138.27054814801429,215.33375471244196,247.7138356487677,0,2,19,32,49,81
3,3,3,4,0.4648447397580618,50.68339907319939,-0.0006739575355473,-37.10484490812392,1.0,15.0,27.0,86.52150221227171,106.29654000811726,211.2796966535676,0.9481971043453244,1.1649135632243826,2.3154336373213944,0.5768100147484783,0.7086436000541153,1.4085313110237845,5292630.190767959,2146973.1177589404,2314931.539597989,6.981342624590505,4.1024701079207055,8.211049922110778,70.47150880448078,79.5374529882294,61.565270168292685,174.64975044937836,181.00327420192505,161.8137718046754,10,86.5215022122775,211.2796966535397,250.40750279581513,1,2,21,35,58,90
4,4,4,5,0.5333668915682925,50.68267476151994,-0.0012516294038394,-37.10427238457205,1.0,28.0,4.0,204.54655365339727,216.34358817527703,271.268305887422,2.2416445036070822,2.370929290480809,2.9728543259924267,1.3636436910226488,1.4422905878351808,1.808455372582814,5292630.190767959,5445859.171889527,2260420.9377060514,6.981342624590505,6.932463564318901,3.275724917524656,70.47150880448078,113.02809328648962,62.61703692633562,174.64975044937836,220.0833961287165,159.97448490328728,10,204.546553653395,271.26830588742325,316.2672970470571,0,0,21,36,57,87
5,5,5,6,1.2406918781297869,50.68191757956046,-0.0018554481533819,-37.10685855091872,12.0,2.0,31.0,187.00316890290287,279.1460176635616,281.13397540031764,2.049384935805965,3.0591868942443825,3.0809731060108905,1.2466877926860196,1.860973451090412,1.8742265026687848,10137752.329167912,5390981.416083091,4638174.225039368,4.539435946247373,3.114836211056841,3.5800990836234683,111.52270237582336,100.27188062490004,121.39850629305649,219.93035595763635,206.32292773202064,238.0919109775585,6,187.00316890289557,281.1339754003269,340.17508020034455,0,1,13,21,28,56
6,6,6,7,1.254142306773992,50.68031883628858,-0.0031305274060733,-37.10534004291373,14.0,19.0,25.0,242.3437040124084,340.6947834764722,342.3125456687849,2.655866952438258,3.73370548242896,3.75143468715898,1.6156246934160563,2.2712985565098154,2.2820836377919003,4005007.548370231,5860779.881376984,4002505.3894921336,3.510806358594938,4.042697886777951,3.907664769175696,74.94108117754772,65.86247034386449,135.30828289173138,179.2484906539084,163.64049543790856,250.992985201171,6,242.3437040147747,342.3125456642614,382.2064637459235,0,0,10,21,29,54
7,7,7,8,0.1276418608796949,50.6841722936057,-5.7289757262897496e-05,-37.103589685255606,39.0,57.0,43.0,81.41252960452968,100.27807054900735,122.1803080745002,0.8922074034157736,1.098956602609922,1.3389852390684582,0.5427501973635314,0.6685204703267161,0.814535387163335,18376982.879048124,36245660.21042253,3478735.6395130493,8.020509732198738,5.821720322650657,2.3745449903563185,81.80014189558749,105.288674069994,191.07677156423293,182.8027716382233,217.0865510211338,333.0633186748745,10,81.41252960357596,122.18030807539137,157.39545343118053,1,5,29,40,57,99
8,8,8,9,1.083043929705582,50.68312317257831,-0.0008939743738492,-37.10679267280712,22.0,31.0,6.0,219.56172036358527,241.52629549934247,321.4345590519408,2.4061970972610007,2.6469088973266546,3.52263091065862,1.4637448024239026,1.6101753033289512,2.1428970603462725,4112278.7839689567,4638174.225039368,4730496.630059341,4.966146059412012,3.5800990836234683,4.3951683772614025,117.23280787910063,121.39850629305649,94.28766174350788,225.9460073459559,238.0919109775585,200.8086205416365,7,219.5617203635975,321.4345590519388,365.21336675627794,0,0,14,24,32,63
9,9,9,10,1.0437119029768858,50.68161318571627,-0.0020982332526094,-37.10586795304355,2.0,13.0,18.0,154.22908301267998,203.7727290177665,254.02171902835755,1.6902107127043853,2.233164088218824,2.7838473935944643,1.0281938867512002,1.3584848601184436,1.6934781268557175,5390981.416083091,4571317.246073647,4756689.907904149,3.114836211056841,4.458605896988608,6.031179758017708,100.27188062490004,68.12689614937075,72.88352082625484,206.32292773202064,167.4255510755482,169.76843067303193,6,154.22908301267032,254.02171902834974,345.317209403254,0,1,17,28,36,69
