,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,3.747218820536192,199.6962014296248,-0.0156349329228731,-21.013778768249487,4.0,2.0,3.0,62.0959760400619,437.31170344311766,1044.076507187428,1.5475102189558412,10.89836045914798,26.01970638486893,0.6899552893340217,4.8590189271457565,11.600850079860322,1,62.577339750580755,1052.170116042872,2405.6156978385116,1,1,2,2,2,3
1,1,1,2,3.360623944423778,199.7013924038613,-0.0107892111496401,-21.013465515366363,1.0,4.0,3.0,437.31170344311766,468.5297231960172,616.0549053694982,10.89836045914798,11.676352974347504,15.352867001915024,4.8590189271457565,5.205885813289084,6.845054504105542,0,440.7017135153781,620.8305203777993,2211.73234391249,0,0,2,3,3,3
2,2,2,3,3.0427802618559494,199.7083146849429,-0.0043273533312499,-21.011221009402263,2.0,1.0,4.0,616.0549053694982,1044.076507187428,1081.5481956317803,15.352867001915024,26.01970638486893,26.95354822917384,6.845054504105542,11.600850079860322,12.01720217368646,0,620.8305203777993,1089.9322824237865,1906.7496151586336,0,0,0,1,1,4
3,3,3,4,3.741348743650181,199.69591245941984,-0.0159046172705681,-21.014413343121337,1.0,2.0,3.0,62.0959760400619,468.5297231960172,1081.5481956317803,1.5475102189558412,11.676352974347504,26.95354822917384,0.6899552893340217,5.205885813289084,12.01720217368646,1,62.577339750580755,1089.9322824237865,2368.087266907222,1,1,2,2,2,3
4,4,4,5,2.0200644028602075,199.7082023294305,-0.0044314302727116,-21.0384012425462,6.0,8.0,7.0,218.54493890797164,1158.675221624105,1370.846714482676,5.44641614205359,28.875651213814777,34.16323302359138,2.428277098977465,12.874169129156735,15.231630160918638,1,220.23908415605598,1381.4734233795916,1542.1582024829718,0,0,1,1,1,4
5,5,5,6,1.80797674561428,199.71019486651792,-0.0025717425640464,-21.036842278268303,5.0,8.0,7.0,218.54493890797164,965.714875778888,1153.016132269117,5.44641614205359,24.066835472580976,28.73461955338676,2.428277098977465,10.7301652864321,12.811290358545756,1,220.23908415605598,1161.9542335616661,1388.8391066938707,0,0,1,1,2,6
6,6,6,7,1.0203466448622698,199.72144194947967,0.0079261098593229,-21.029513613773904,11.0,9.0,10.0,250.6218206433524,289.6876674152151,424.2144453960721,6.245812583551094,7.219382868566302,10.571960232263253,2.784686896037252,3.21875186016906,4.713493837734139,2,252.56462365919074,427.5029264300136,1161.9542335616661,0,0,3,4,4,6
7,7,7,8,1.7067869895204226,199.71395771542456,0.0009403756311519,-21.026710610174945,7.0,11.0,6.0,677.8834625531118,761.177280300997,965.714875778888,16.893712804921783,18.96950003560381,24.066835472580976,7.532038472812361,8.457525336677753,10.7301652864321,0,683.1383682594566,973.2010306883408,1106.8535231059363,0,0,0,2,4,7
8,8,8,9,0.7795889508324749,199.7246406790656,0.0109117026611238,-21.03071070690473,10.0,7.0,11.0,147.1129877051598,289.6876674152151,349.7329073484828,3.666241620358512,7.219382868566302,8.715786151388338,1.634588752279555,3.21875186016906,3.885921192760924,3,148.2533974087092,352.44401265204124,1344.3070460823308,0,1,3,3,4,5
9,9,9,10,0.639557989781718,199.7257408201896,0.0119384596256143,-21.03198119957311,9.0,7.0,11.0,147.1129877051598,424.2144453960721,492.9498639581355,3.666241620358512,10.571960232263253,12.284933751841644,1.634588752279555,4.713493837734139,5.477220710645955,1,148.2533974087092,496.77117720171395,1388.8391066938707,0,1,3,3,3,5
10,10,10,11,1.130065377483237,199.72300088915733,0.0093813667639667,-21.02714157799562,7.0,9.0,10.0,250.6218206433524,349.7329073484828,492.9498639581355,6.245812583551094,8.715786151388338,12.284933751841644,2.784686896037252,3.885921192760924,5.477220710645955,2,252.56462365919074,496.77117720171395,1397.1303181484411,0,0,3,4,4,5
11,11,11,12,2.646317092571594,199.70862773420745,-0.0040339227116714,-21.05538873841636,13.0,14.0,15.0,113.49491656082668,1185.6625689459077,1369.2542970476943,2.8284367905596213,29.54821002400332,34.12354796812357,1.261054628453631,13.17402854384343,15.213936633863284,1,114.37472130277092,1379.8686616345756,1688.44624549514,0,1,1,1,1,3
12,12,12,13,2.512913820615636,199.70954312679768,-0.0031796674285373,-21.05446222657219,12.0,14.0,15.0,113.49491656082668,1132.0011012183816,1312.0048298217007,2.8284367905596213,28.210898414327666,32.69681887532623,1.261054628453631,12.577790013537586,14.577831442463356,1,114.37472130277092,1322.1754004991658,1600.0872407154743,0,1,1,1,1,4
13,13,13,14,1.9411576716803327,199.7224261811831,0.0088430881025554,-21.058129239327144,15.0,13.0,12.0,187.46060295096808,1132.0011012183816,1185.6625689459077,4.671755196038585,28.210898414327666,29.54821002400332,2.082895588344092,12.577790013537586,13.17402854384343,1,188.91378457669325,1194.8537431572402,2192.1800262673783,0,1,1,1,1,3
14,14,14,15,1.858714693264779,199.72465657636795,0.0109245307999128,-21.058110029988445,14.0,13.0,12.0,187.46060295096808,1312.0048298217007,1369.2542970476943,4.671755196038585,32.69681887532623,34.12354796812357,2.082895588344092,14.577831442463356,15.213936633863284,1,188.91378457669325,1379.8686616345756,2286.0466968400533,0,1,1,1,1,3
