,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,1.568939375560591,188.71359398023787,1.22068608977088e-06,15.557195096869489,4.0,7.0,13.0,832.9006781696795,885.9972526361862,958.8910827791236,15.098690634805791,16.061216867104516,17.382624592372427,6.940838984747334,7.383310438634889,7.99075902315937,716697.5454290846,1849020.687059412,2280074.715140906,1.345006056404609,3.21579969925641,3.5605709538106693,,34.283193740478914,30.40350123504308,114.50244545187942,124.65765114045206,116.0955670838581,0,832.9006781700406,958.8910827795946,968.9855324410275,0,0,0,0,5,20
1,1,1,2,1.5756814791004483,188.7168367195932,0.0031252042834441,15.554045576635088,17.0,6.0,10.0,153.23228820941705,165.51511156313904,263.23602611377737,2.7777704780137737,3.000431540491664,4.77190069164272,1.2769357350784758,1.3792925963594926,2.193633550948146,2513055.921974883,2626079.764060873,2932969.062056716,3.244748113479873,5.405368519705325,7.451202294299564,,,67.36758645353623,98.20150371000364,104.00200177957302,148.75630240827317,8,153.2322882097725,263.23602611325197,278.2156251325286,0,2,15,23,24,31
2,2,2,3,2.1352186529494617,188.71882160186905,0.0050373956944971,15.554061855612536,8.0,11.0,14.0,203.9552920666817,370.90657942259736,517.9669183677628,3.6972690009251465,6.723735307098576,9.38962167336035,1.6996274338890154,3.09088816185498,4.3163909863980265,1853110.57652256,2619677.068248105,1770197.612173359,3.468844855864331,4.461808279192365,3.08283938484314,,,,115.08156760597193,98.55242854918644,100.873812527109,2,203.9552920675877,517.9669183696332,531.9218748909349,0,0,7,13,19,25
3,3,3,4,1.3873576262614156,188.71565831978648,0.0019899515251561,15.55491170195827,10.0,9.0,21.0,133.06809319577474,191.6198069026761,318.72534772103245,2.4122371672714635,3.4736532935507145,5.777802262433022,1.1089007766314567,1.5968317241889691,2.6560445643419386,2932969.062056716,1123838.48351891,1979175.32914804,7.451202294299564,2.852265147666753,5.697249212795462,67.36758645353623,,30.69807113890869,148.75630240827317,102.27103748164402,109.36201469746378,7,133.06809319577536,318.72534772057514,385.08515293947335,0,2,12,16,24,31
4,4,4,5,0.4722436169653089,188.7120426711647,-0.0014932806876627,15.553432914749092,16.0,31.0,29.0,211.27020460014137,451.208868195818,451.3045554262209,3.829872568503069,8.179442388665741,8.181176991515063,1.7605850383345123,3.760073901631819,3.76087129521851,835214.8431801898,807488.0313084058,3460175.336568672,7.383475783043112,4.535580498854725,7.412534428630841,63.06800157391417,,,149.20445180368355,108.2655548442898,118.25029995189226,1,211.27020460026645,451.30455542621706,502.4646096241414,0,0,7,10,14,27
5,5,5,6,1.513948511359548,188.7167993816613,0.0030892427574667,15.553444918859851,12.0,2.0,17.0,131.14515569671562,165.51511156313904,170.70449731738287,2.3773784630233608,3.000431540491664,3.0945038976665664,1.0928762974726307,1.3792925963594926,1.422537477644858,1597172.1821464642,5207208.211130956,2513055.921974883,4.51106690726136,6.710265483194793,3.244748113479873,,74.27637750651076,,99.71226463897902,159.9532924199506,98.20150371000364,9,131.14515569670547,170.70449731738495,220.17600989778458,0,4,18,23,24,31
6,6,6,7,1.1382334908392682,188.7107207106948,-0.0027668036113749,15.555547896898425,5.0,16.0,1.0,679.0797856572823,825.9194638654486,885.9972526361862,12.310250031878033,14.972136295497894,16.061216867104516,5.658998213810687,6.882662198878743,7.383310438634889,1358412.151452663,835214.8431801898,7101006.345767541,5.223521326456177,7.383475783043112,6.529987678980767,19.970196688344068,63.06800157391417,59.09780975124389,108.83169202620851,149.20445180368355,209.92099963486743,0,679.0797856568606,885.9972526364276,1074.744953131014,0,0,0,1,3,17
7,7,7,8,2.012593742423753,188.718536694059,0.0047629377530351,15.553373037518623,11.0,3.0,14.0,167.33023564531976,203.9552920666817,315.5145022653272,3.0333358203163105,3.6972690009251465,5.7195965681857786,1.3944186303776656,1.6996274338890154,2.629287518877728,2619677.068248105,1013090.2704709672,1770197.612173359,4.461808279192365,2.568224904823748,3.08283938484314,,,,98.55242854918644,90.5860550545696,100.873812527109,5,167.33023564438398,315.51450226627696,389.79326994928635,0,1,10,14,19,26
8,8,8,9,1.2579529706229786,188.71555561426533,0.0018910140425074,15.554222125931494,21.0,10.0,4.0,138.72431462187748,147.2029769308542,191.6198069026761,2.5147722470391467,2.6684720849136307,3.4736532935507145,1.156035955182313,1.2266914744237856,1.5968317241889691,1979175.32914804,2932969.062056716,716697.5454290846,5.697249212795462,7.451202294299564,1.345006056404609,30.69807113890869,67.36758645353623,,109.36201469746378,148.75630240827317,114.50244545187942,10,138.72431462073274,191.61980690364436,196.3381473357996,0,5,15,19,27,32
9,9,9,10,1.4135950272192108,188.7159934803269,0.0023128404872748,15.554551455300231,4.0,9.0,17.0,133.06809319577474,147.2029769308542,212.58680160358625,2.4122371672714635,2.6684720849136307,3.8537396289662817,1.1089007766314567,1.2266914744237856,1.7715566800298863,716697.5454290846,1123838.48351891,2513055.921974883,1.345006056404609,2.852265147666753,3.244748113479873,,,,114.50244545187942,102.27103748164402,98.20150371000364,9,133.06809319577536,212.58680160358634,284.10087088819984,0,2,13,20,26,32
