res_pc,mean_dist_nn,mean_dist_nn2,mean_dist_nn3,5th_nn,5th_nn2,5th_nn3,16th_nn,16th_nn2,16th_nn3,50th_nn,50th_nn2,50th_nn3,84th_nn,84th_nn2,84th_nn3,95th_nn,95th_nn2,95th_nn3,mean_beam_sep,mean_beam_sep2,mean_beam_sep3
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,195.3890269163177,288.2257967255407,387.18248240304496,43.12616131741398,97.36948175988152,134.65500008046862,83.39038125774015,146.63929054009807,207.891929399005,181.35583482930645,256.28453700649385,332.92121644882127,277.39891416423035,401.028214600082,506.3035525747566,398.1561781118988,568.1815718161171,755.3632999858487,1.5384962749316387,2.269494462405837,3.04868096380351
150,224.85906079155893,329.8499704115552,419.38161332629517,53.66847197247057,128.03426415169736,174.7276792021223,108.9232199250549,205.56036065232286,257.91033711146076,201.939571060045,301.5016031227247,380.869964489625,313.91607425641604,424.61141913159804,535.9868252520708,421.9712151952249,611.3074822510115,812.086922059503,1.4990604052770602,2.1989998027437023,2.795877422175302
