,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,3.284913298806424,169.5560597144016,-0.0120888433669354,-32.788726717093766,8.0,4.0,3.0,120.1696639553264,149.52497820702555,270.54904065922767,2.0774455414582773,2.5849285842083187,4.677144628383682,1.0014138662943874,1.2460414850585473,2.2545753388268994,1141939.2670972345,1277440.9517049743,12683265.02508881,4.110650784637249,12.53846651053544,6.675393882637756,,,101.33938887480576,101.80743722051604,149.21474243869943,191.0479957148084,4,120.16966395461422,270.5490406600704,527.2164514430546,0,2,7,13,20,29
1,1,1,2,3.182028986232084,169.558720459466,-0.0098521086633471,-32.78798381139535,8.0,5.0,1.0,205.9983254813457,259.6509558221796,290.41552980157667,3.5612174381896016,4.488742855340725,5.020588621940532,1.716652712344549,2.1637579651848315,2.420129415013141,1141939.2670972345,2462415.9817166463,1381273.7263011616,4.110650784637249,3.0240728410031683,4.001074928468207,,,,101.80743722051604,125.26439630625988,119.9247775534468,4,205.9983254813455,290.4155298013021,401.3483835700739,0,0,11,18,23,31
2,2,2,3,3.0264266436618104,169.55676898385113,-0.0114923065297701,-32.790839781445165,1.0,4.0,8.0,270.54904065922767,296.2184834851401,358.2760957354746,4.677144628383682,5.120907786198905,6.193735200702879,2.2545753388268994,2.46848736237617,2.9856341311289576,1381273.7263011616,1277440.9517049743,1141939.2670972345,4.001074928468207,12.53846651053544,4.110650784637249,,,,119.9247775534468,149.21474243869943,101.80743722051604,5,270.5490406600704,358.2760957354746,395.477172863666,0,0,10,17,22,35
3,3,3,4,3.3872008444243127,169.55471481107185,-0.0132194019894195,-32.7891675850282,1.0,8.0,3.0,149.52497820702555,258.5646558514076,296.2184834851401,2.5849285842083187,4.469963331818004,5.120907786198905,1.2460414850585473,2.1547054654283992,2.46848736237617,1381273.7263011616,1141939.2670972345,12683265.02508881,4.001074928468207,4.110650784637249,6.675393882637756,,,101.33938887480576,119.9247775534468,101.80743722051604,191.0479957148084,3,149.5249782076625,296.2184834845319,575.0028337749345,0,1,5,9,16,28
4,4,4,5,3.346520855731415,169.56027855472632,-0.0085424073712456,-32.78633304873324,6.0,2.0,12.0,168.0856839228897,259.6509558221796,376.2377884234438,2.905798711215378,4.488742855340725,6.504249827801586,1.4007140326907486,2.1637579651848315,3.135314903528701,478480.45622606034,1871869.2905513293,2461923.7108823378,1.9359751525653903,7.673431499047607,2.6169627398884616,,64.61617625374758,44.926845813975056,95.6938086614544,150.22096239137673,130.8307858338623,3,168.085683922886,376.23778842428993,421.3393893623354,0,1,9,15,19,28
5,5,5,6,3.3960889608668885,169.5618759949154,-0.0071994654948894,-32.78609368095247,5.0,10.0,12.0,168.0856839228897,330.2381770592156,398.8581555243903,2.905798711215378,5.709026770733247,6.895301772471088,1.4007140326907486,2.751984808826798,3.323817962703256,2462415.9817166463,2385804.6886235303,2461923.7108823378,3.0240728410031683,2.972890827587636,2.6169627398884616,,,44.926845813975056,125.26439630625988,116.56204193768058,130.8307858338623,3,168.085683922886,398.858155525252,412.15439534870546,0,1,9,16,19,29
6,6,6,7,3.8461458647358575,169.56702524725438,-0.002870521485241,-32.7853986499007,16.0,19.0,14.0,202.71090636325675,336.00682962831826,490.7159935396669,3.5043858388908173,5.8087529509142914,8.48330368370032,1.6892575530271408,2.800056913569321,4.0892999461638935,2335085.388198641,4388557.9659022,1832128.4743955925,5.063283821667705,6.965735317098292,5.475070667933704,,36.73522874806875,,136.31713077868156,124.36910933964752,106.30235385996616,2,202.71090636325633,490.7159935396671,540.2448859719616,0,0,6,9,16,29
7,7,7,8,3.3044888364785137,169.55673279479169,-0.0115231056542031,-32.787932337155794,1.0,2.0,4.0,120.1696639553264,205.9983254813457,258.5646558514076,2.0774455414582773,3.5612174381896016,4.469963331818004,1.0014138662943874,1.716652712344549,2.1547054654283992,1381273.7263011616,1871869.2905513293,1277440.9517049743,4.001074928468207,7.673431499047607,12.53846651053544,,64.61617625374758,,119.9247775534468,150.22096239137673,149.21474243869943,4,120.16966395461422,258.5646558519251,416.8103158956575,0,1,8,14,19,27
8,8,8,9,2.678047659015506,169.56438971495277,-0.0050858454245854,-32.792048574691364,28.0,18.0,30.0,97.1755855953306,122.05997578990028,228.14488523265263,1.6799330245998312,2.110124503547755,3.944078389112255,0.8097965466277556,1.0171664649158365,1.9012073769387736,1035375.6568376336,3751047.8475850928,731456.2045637164,15.72593796434468,9.824002846338605,,,41.3724736099199,,88.74159835577674,118.8787362573774,104.39938374100522,5,97.17558559533063,228.14488523265248,328.8855670546804,1,2,13,19,33,46
9,9,9,10,3.1445917570539024,169.56353415050413,-0.0058053079245956,-32.788382582283305,14.0,24.0,12.0,95.1366575200382,139.1542770159014,264.4769129882071,1.6446848438198218,2.4056440106964367,4.572172090871912,0.7928054793336523,1.1596189751325126,2.203974274901728,1832128.4743955925,1231160.699758576,2461923.7108823378,5.475070667933704,6.365571552390128,2.6169627398884616,,,44.926845813975056,106.30235385996616,120.93018353388776,130.8307858338623,5,95.13665752004103,264.47691298856853,358.06429476706836,1,2,14,19,24,37
