,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,3.2819483944430017,169.55597237774552,-0.0117136494102412,-32.788848769744305,5.0,3.0,2.0,167.30221087692323,260.3942141636424,499.31679529899816,2.188811871951411,3.406732907840221,6.532552819754335,1.115348072512822,1.7359614277576163,3.328778635326655,1995110.097154928,11359518.336605506,2026488.413853108,8.018965881261138,6.184634613149451,3.5709167928200025,,96.51640899238868,81.67436634077445,181.2504209044632,199.7310177110612,188.1810246288293,2,167.3022108762548,499.31679529900094,575.3205148354251,0,1,5,8,13,21
1,1,1,2,3.289521945321535,169.56012682398568,-0.0082213126713776,-32.786793495132194,5.0,7.0,8.0,345.78519997007135,475.5991772195369,486.1654516337989,4.523901667960455,6.222255641046251,6.3604940227090445,2.305234666467143,3.17066118146358,3.2411030108919934,1995110.097154928,5166744.99547734,5804463.726267692,8.018965881261138,6.355196241378773,11.021997007669077,,109.58329394574058,69.59537594908423,181.2504209044632,216.61243927225783,166.26885301019755,1,345.78519997039325,486.1654516333032,611.3088396239733,0,0,4,11,15,21
2,2,2,3,3.027011432518357,169.55674515772802,-0.011063744763044,-32.790859594537245,1.0,10.0,5.0,260.3942141636424,335.86505366088386,376.4561124020218,3.406732907840221,4.394116568891931,4.925168673953711,1.7359614277576163,2.2391003577392263,2.50970741601348,3912591.285502211,5232376.797619668,1995110.097154928,6.169048199336559,6.22167748139497,8.018965881261138,65.63168830796117,,,161.6895528097231,159.0298104102136,181.2504209044632,4,260.39421416281044,376.45611240027534,466.6615711058957,0,0,7,12,14,26
3,3,3,4,2.6177384097487355,169.56191225938582,-0.0067199150066854,-32.79205316008802,12.0,11.0,7.0,163.28151909654002,196.1012026678148,226.47421726269383,2.136209232355485,2.565588573237845,2.9629581870867123,1.0885434606436004,1.3073413511187653,1.5098281150846258,4535109.460038815,4333010.047822831,5166744.99547734,12.279743467283565,9.103976495991937,6.355196241378773,,44.49231251870386,109.58329394574058,138.94957857006796,154.1952698872805,216.61243927225783,5,163.2815190965415,226.47421726336182,370.7319361761821,0,2,9,18,23,34
4,4,4,5,3.2958704243207047,169.5570167255526,-0.0108358216191652,-32.787812960030124,1.0,2.0,3.0,167.30221087692323,345.78519997007135,376.4561124020218,2.188811871951411,4.523901667960455,4.925168673953711,1.115348072512822,2.305234666467143,2.50970741601348,3912591.285502211,2026488.413853108,11359518.336605506,6.169048199336559,3.5709167928200025,6.184634613149451,65.63168830796117,81.67436634077445,96.51640899238868,161.6895528097231,188.1810246288293,199.7310177110612,3,167.3022108762548,376.45611240027534,710.3587398094152,0,1,4,7,12,20
5,5,5,6,3.6773698292480894,169.56659764366415,-0.0027813666108991,-32.786260231468525,9.0,13.0,21.0,88.94725150054943,239.8430247836656,257.81147339590257,1.16369532142689,3.1378620599187514,3.372942955962296,0.5929816766703297,1.5989534985577711,1.718743155972684,3334808.4515362405,1546106.7826525082,2729305.1643329435,6.667955355177633,5.953192127165951,3.620609755691348,,,28.543641658590325,102.96260273282226,84.98559616823972,148.60638263827798,3,88.94725150054983,257.8114733959033,639.2108485951165,1,1,4,6,10,22
6,6,6,7,2.812040343788999,169.5605153347019,-0.0078943536833976,-32.790639370564406,4.0,11.0,12.0,226.47421726269383,345.94351734116447,370.9280631332227,2.9629581870867123,4.5259729313321,4.852845302942306,1.5098281150846258,2.3062901156077635,2.472853754221485,3037430.024362212,4333010.047822831,4535109.460038815,5.6135344815163295,9.103976495991937,12.279743467283565,,44.49231251870386,,125.21712474048915,154.1952698872805,138.94957857006796,4,226.47421726336182,370.9280631337215,410.1430482293292,0,0,12,16,20,28
7,7,7,8,3.0763294713735863,169.56398650053447,-0.0049763900504818,-32.78903792067933,20.0,21.0,9.0,298.0637575415643,315.3180305186757,376.7343411332821,3.899562878970968,4.125300227785652,4.928808735533939,1.9870917169437623,2.1021202034578383,2.511562274221881,1611520.7612456763,2729305.1643329435,3334808.4515362405,4.296252843015435,3.620609755691348,6.667955355177633,100.22160313826542,28.543641658590325,,203.4955566215201,148.60638263827798,102.96260273282226,3,298.06375754237433,376.7343411326889,414.9613580563677,0,0,9,14,18,28
8,8,8,9,3.581189753995919,169.56667530147462,-0.002716058011741,-32.78697912688825,6.0,13.0,21.0,88.94725150054943,164.43401507789318,168.9557898856042,1.16369532142689,2.151287316937511,2.2104456169356483,0.5929816766703297,1.096226767185955,1.1263719325706951,627707.676751246,1546106.7826525082,2729305.1643329435,3.645781747018056,5.953192127165951,3.620609755691348,,,28.543641658590325,78.24227585548078,84.98559616823972,148.60638263827798,4,88.94725150054983,168.9557898856045,556.2498672131031,1,3,5,9,12,24
9,9,9,10,2.900015244335381,169.55602638088934,-0.0116676379517954,-32.79351758518482,15.0,3.0,24.0,264.8411529038325,335.86505366088386,410.62523822824966,3.46491212888787,4.394116568891931,5.372202744039423,1.7656076860255507,2.2391003577392263,2.737501588188332,5655959.278011473,11359518.336605506,7105528.950106257,6.884213136888119,6.184634613149451,7.677108439253983,89.9753715984601,96.51640899238868,102.07665769224228,192.1625359634192,199.7310177110612,205.49835112285223,2,264.8411529038341,410.62523822824556,575.3205148354251,0,0,7,11,15,29
