cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
56,0.09258588053588687,259.2486430042753,0.0007880526200340576,-62.82076434818303,80.0,16.0,93.0,32.86295692357633,42.219206639016754,55.333310622888355,0.5191372490901912,0.6669382443070893,0.8741021913098515,0.2738579743631364,0.3518267219918067,0.4611109218574035,0.06308760053045125,0.12576681586672095,0.05829288822249185,9071133.115812236,19849736.69248455,9523883.709710702,5.471376389434872,11.569270302374216,4.589109637223755,55.66365136279301,77.22504505585923,46.22588451624546,148.0193863065705,162.22996769700939,134.73410687105476
57,2.647082226456353,259.26596115827357,0.008700198321691294,-62.81523072064663,43.0,44.0,71.0,279.3249147426801,307.12338985262636,327.94783662242423,4.412505185674162,4.851638643172825,5.1806031376046136,2.32770762285567,2.5593615821052227,2.7328986385202048,2.3868398182561403,2.2508571879750665,2.310870697802881,1346802.9654176047,2463531.4167177333,2838924.7914844863,1.6731095329830346,7.473059468623435,8.129410267457802,79.83471609866525,61.28858097740674,,172.05129311218064,169.4595569200987,146.60543472569768
58,4.542634720292393,259.26858671533415,0.009892914175948668,-62.83544190304853,68.0,49.0,63.0,237.10408205576744,261.5792281700829,278.5630263054114,3.745541254633116,4.132175970870435,4.4004696080979535,1.9758673504647308,2.17982690141736,2.3213585525450977,4.216482459703919,4.606789611055106,4.404317553836703,1206847.00948016,3846881.499870252,3990241.4559465465,0.6700964359283057,7.401488213198242,5.14872401867748,,92.2895435783191,70.61408909925997,109.34082822104584,180.54565396662585,158.84181524011908
59,4.206649753311072,259.2653151588948,0.008399573121001291,-62.834460365159906,63.0,66.0,68.0,141.2150601730033,188.23441965247432,251.38972599335133,2.2307791121414637,2.973545534253762,3.9712120581608015,1.1767921681083622,1.5686201637706207,2.09491438327793,4.404317553836703,4.049698335073371,4.216482459703919,3990241.4559465465,660443.686240987,1206847.00948016,5.14872401867748,0.9624883329810144,0.6700964359283057,70.61408909925997,,,158.84181524011908,84.3989865820402,109.34082822104584
60,2.7172628345309002,259.2634367437373,0.0075433249990740124,-62.829132658461724,65.0,54.0,47.0,345.00050394235467,386.4342249145994,386.6971563916976,5.449984703685414,6.104514604178642,6.108668141671858,2.8750041995196245,3.2202852076216653,3.2224763032641497,3.1759695219692414,3.0790224536960844,2.958529247479252,4982539.8632191,738379.0558905443,2542257.938524925,7.334030598845364,3.369524312064693,6.084900674451684,39.64421829907534,,,127.00697857148539,92.2121814377343,114.3951421832201
61,4.0975171629573515,259.2682584646712,0.009743583901594223,-62.83383709919242,68.0,50.0,59.0,95.80035284999451,274.11886041968785,299.42352392656665,1.5133614347629292,4.330264968333482,4.730003599055711,0.798336273749955,2.2843238368307346,2.495196032721391,4.216482459703919,4.311719158828436,4.206649753311072,1206847.00948016,3486968.723800666,1352416.8608407513,0.6700964359283057,5.242146121165482,2.545251334813522,,55.56222189156593,,109.34082822104584,138.73568444460219,127.75089179699235
62,0.6285657159692014,259.25095939751805,0.0018462372181237336,-62.818967373708354,77.0,87.0,106.0,40.75356739516216,44.103365351421736,76.74818907671927,0.6437854912854203,0.6967023636187484,1.2123937551510495,0.3396130616263517,0.3675280445951816,0.6395682423059945,0.5886887603165665,0.5881599825036468,0.5575262620218343,2983453.4595040004,4666112.671992991,2510997.5698730145,6.80067376539805,6.237522214906753,3.655250204459591,63.03504069339571,75.65174245036265,64.78693605726703,149.31201115986937,159.5499240619818,150.56941514051414
63,4.404317553836703,259.2656393265434,0.008547377520774753,-62.83514325997217,59.0,68.0,58.0,141.2150601730033,278.0432766478437,278.5630263054114,2.2307791121414637,4.392259105066448,4.4004696080979535,1.1767921681083622,2.3170273053987005,2.3213585525450977,4.206649753311072,4.216482459703919,4.542634720292393,1352416.8608407513,1206847.00948016,3426775.1518723248,2.545251334813522,0.6700964359283057,8.950076270146468,,,,127.75089179699235,109.34082822104584,126.90730881168307
64,3.4084951843859286,259.2634495330595,0.007548500826957353,-62.8317207705841,79.0,65.0,51.0,99.96290913589172,185.2774754705312,305.22307691575816,1.5791174780936947,2.9268345863650174,4.8216193350274725,0.8330242427990987,1.5439789622544278,2.5435256409646545,3.3071719281148617,3.1759695219692414,3.7408690115769536,1712254.2372823078,4982539.8632191,6944464.378847574,5.330721131055589,7.334030598845364,5.9374258543974925,23.231611475147247,39.64421829907534,93.53329739574944,104.38956632305266,127.00697857148539,185.4383010397388
65,3.1759695219692414,259.2638942815104,0.0077518110262800605,-62.83082687993196,79.0,64.0,54.0,169.50863285750978,185.2774754705312,336.1607246913269,2.6777336428772696,2.9268345863650174,5.310342409974137,1.4125719404792496,1.5439789622544278,2.801339372427727,3.3071719281148617,3.408495184385929,3.0790224536960844,1712254.2372823078,3035352.7379286774,738379.0558905443,5.330721131055589,6.852973485035661,3.369524312064693,23.231611475147247,52.23024338914668,,104.38956632305266,137.0096011203098,92.2121814377343
66,4.049698335073371,259.2635360004803,0.0075873930069675685,-62.83400453945941,72.0,59.0,63.0,67.52042319789841,188.23441965247432,301.0174182917134,1.0666224234744826,2.973545534253762,4.755182402593898,0.5626701933158207,1.5686201637706207,2.508478485764281,3.974029791312093,4.206649753311072,4.404317553836703,1361621.484738625,1352416.8608407513,3990241.4559465465,2.6957964258702254,2.545251334813522,5.14872401867748,,,70.61408909925997,115.88105557484432,127.75089179699235,158.84181524011908
67,3.3909557673222146,259.2723443271532,0.011616838711963569,-62.814175878242814,73.0,74.0,42.0,224.71825132012074,499.4058667372748,561.1475113225448,3.5498818649210637,7.88913147530844,8.864466336344838,1.8726520943343408,4.161715556143961,4.676229261021212,3.413364169281709,3.403087466802896,2.9303326012420823,2726436.8353216774,3712930.430199482,1476537.1142655548,4.797072657112581,6.789500136594968,6.375358037227878,37.21091080246414,50.54062334139231,46.296387528611625,120.26383503763441,129.13612750008946,170.79073857057702
68,4.216482459703919,259.268016059193,0.009632757219759149,-62.83429796401864,61.0,58.0,59.0,95.80035284999451,237.10408205576744,251.38972599335133,1.5133614347629292,3.745541254633116,3.9712120581608015,0.798336273749955,1.9758673504647308,2.09491438327793,4.0975171629573515,4.542634720292393,4.206649753311072,1862033.998450234,3426775.1518723248,1352416.8608407513,2.7152665668253992,8.950076270146468,2.545251334813522,95.54573495949894,,,186.46166649108991,126.90730881168307,127.75089179699235
69,0.11314009569717184,259.2487742471683,0.0008480113287678101,-62.82041180032946,93.0,110.0,16.0,44.12653200904548,52.34465579289785,71.09261889650354,0.6970683280977624,0.8268903092345562,1.1230525205134765,0.36772110007537934,0.4362054649408159,0.5924384908041967,0.05829288822249185,0.05656639479655716,0.12576681586672095,9523883.709710702,5382379.412104977,19849736.69248455,4.589109637223755,3.543381217759482,11.569270302374216,46.22588451624546,30.512712029792727,77.22504505585923,134.73410687105476,131.26640954586256,162.22996769700939
70,0.9400538598106976,259.2526796211266,0.0026321084420002066,-62.81821712348141,88.0,48.0,143.0,25.097865203548242,76.95704958355354,158.5839001262161,0.3964718308856473,1.2156931316865722,2.5051552680719085,0.2091488766962356,0.6413087465296136,1.321532501051802,0.9444327722517232,0.830286944157304,1.1383732166962128,4788139.290907198,2680481.921539366,7246219.114366755,10.804573938943925,9.2205130207241,9.91034348195062,50.071710482239965,37.49641443632852,41.52864258741079,127.22445847630613,115.14763190293125,137.8164109367266
71,2.310870697802881,259.26247166194275,0.007105908950913541,-62.81553265040285,78.0,85.0,57.0,81.29522185302264,306.9084590594685,327.94783662242423,1.2842233866873278,4.84824337411763,5.1806031376046136,0.6774601821085228,2.5575704921622404,2.7328986385202048,2.2141570798552657,2.370669543978234,2.647082226456353,2093456.3075519109,5064558.787749847,3668130.9722717954,6.7568868515389475,10.242528662225,6.022891858113565,54.245196469849716,90.43641076121278,74.82924076947432,135.42196302124765,182.78312779178924,180.1547685069114
72,3.974029791312093,259.2630283431797,0.007355672123482961,-62.8337638856865,66.0,59.0,51.0,67.52042319789841,253.62987798035093,337.49061123837544,1.0666224234744826,4.006599815348307,5.331350673023697,0.5626701933158207,2.1135823165029266,2.8124217603197983,4.049698335073371,4.206649753311072,3.7408690115769536,660443.686240987,1352416.8608407513,6944464.378847574,0.9624883329810144,2.545251334813522,5.9374258543974925,,,93.53329739574944,84.3989865820402,127.75089179699235,185.4383010397388
73,3.413364169281709,259.2704947902244,0.01077209086696302,-62.81345293500589,67.0,74.0,82.0,224.71825132012074,276.1788199481996,457.017194968408,3.5498818649210637,4.362806219120977,7.219516184576964,1.8726520943343408,2.301490166235,3.8084766247367376,3.3909557673222146,3.403087466802896,3.1856534331946116,3393595.5189457587,3712930.430199482,788409.5898183219,9.556929600037495,6.789500136594968,0.6473216753913226,56.883027856776415,50.54062334139231,,158.78886662092077,129.13612750008946,111.50354792983819
74,3.403087466802896,259.267948693202,0.009609041157657157,-62.81273558363503,82.0,73.0,67.0,216.2019830778313,276.1788199481996,499.4058667372748,3.415350085626288,4.362806219120977,7.88913147530844,1.8016831923152632,2.301490166235,4.161715556143961,3.1856534331946116,3.413364169281709,3.3909557673222146,788409.5898183219,2726436.8353216774,3393595.5189457587,0.6473216753913226,4.797072657112581,9.556929600037495,,37.21091080246414,56.883027856776415,111.50354792983819,120.26383503763441,158.78886662092077
75,3.718509370713956,259.25905885104123,0.0055434467338060026,-62.83301908969529,89.0,83.0,72.0,312.68157651912674,328.1238737497939,395.99372285938307,4.9394415071295565,5.183384002097513,6.255526318592513,2.6056798043260594,2.734365614581619,3.2999476904948635,3.858213273930825,3.321038334775495,3.974029791312093,3884633.9572731312,2270930.735186663,1361621.484738625,5.8622531501640465,6.75693903418998,2.6957964258702254,60.52211873158893,64.87619223144999,,142.120191532213,165.21259324099861,115.88105557484432
76,2.481801716713215,259.25508216338625,0.003728274632454729,-62.828878027949706,84.0,102.0,97.0,92.9777018380876,286.2446609346075,404.7309592607261,1.4687719206522334,4.521816651797964,6.393548739417031,0.7748141819840643,2.3853721744550653,3.372757993839388,2.577111116636601,2.899867624044505,2.5447932629675583,1074619.843030477,6575199.447662084,773794.7835024582,9.69076061993097,6.057770419853772,14.235599207262267,,90.22668136665027,,89.91754227205446,177.26370768424135,133.92357098452447
77,0.5886887603165665,259.2505309405908,0.0016505138879741596,-62.81901586734464,87.0,106.0,62.0,3.999861641645373,36.04385339583776,40.75356739516216,0.06318595049782214,0.5693859789318388,0.6437854912854203,0.033332180347044806,0.30036544496531503,0.3396130616263517,0.5881599825036468,0.5575262620218343,0.6285657159692014,4666112.671992991,2510997.5698730145,4383366.345245302,6.237522214906753,3.655250204459591,9.384543608906943,75.65174245036265,64.78693605726703,52.8435772511495,159.5499240619818,150.56941514051414,142.7629832945462
78,2.2141570798552657,259.26247744542013,0.007108454005626487,-62.815934876646224,71.0,44.0,57.0,81.29522185302264,286.1005141605338,351.77937519646935,1.2842233866873278,4.519539560301547,5.557070763621581,0.6774601821085228,2.3841709513377847,2.931494793303916,2.310870697802881,2.2508571879750665,2.647082226456353,2838924.7914844863,2463531.4167177333,3668130.9722717954,8.129410267457802,7.473059468623435,6.022891858113565,,61.28858097740674,74.82924076947432,146.60543472569768,169.4595569200987,180.1547685069114
79,3.3071719281148617,259.2625922968601,0.007157155721528544,-62.83141831914443,64.0,65.0,90.0,99.96290913589172,169.50863285750978,340.35318753680735,1.5791174780936947,2.6777336428772696,5.3765708882445775,0.8330242427990987,1.4125719404792496,2.8362765628067304,3.408495184385929,3.1759695219692414,2.9470548431523533,3035352.7379286774,4982539.8632191,712898.9254947498,6.852973485035661,7.334030598845364,3.9663735755074105,52.23024338914668,39.64421829907534,36.98739022011192,137.0096011203098,127.00697857148539,114.46305662757501
80,0.06308760053045125,259.24829803346256,0.0006304792411695076,-62.82072423071507,126.0,56.0,93.0,24.714506131726516,32.86295692357633,41.207292159384494,0.39041589457954695,0.5191372490901912,0.6509529968294361,0.20595421776438788,0.2738579743631364,0.3433941013282045,0.036043027541665,0.09258588053588687,0.05829288822249185,7728617.1186663015,19867732.582355514,9523883.709710702,5.213502438857719,8.594884763049878,4.589109637223755,29.82092660935278,83.15517035390079,46.22588451624546,129.1777562803039,177.42215949577277,134.73410687105476
81,2.5161743438342943,259.2583751032595,0.00523468731093429,-62.81373916319011,91.0,85.0,112.0,205.82827886653592,220.59328047670968,239.99972917454812,3.251476327106899,3.4847195601045606,3.7912838907286894,1.7152356572211345,1.838277337305916,1.9999977431212368,2.630501028223331,2.370669543978234,2.3151855112180417,1835481.8028997395,5064558.787749847,3660174.9160599625,6.015767276621291,10.242528662225,5.151039808841697,79.80416068853654,90.43641076121278,84.52417813595628,163.06680977786183,182.78312779178924,176.33843442539697
82,3.1856534331946116,259.26566195334516,0.0085641625097854,-62.81296481852867,74.0,96.0,73.0,216.2019830778313,452.26764859002435,457.017194968408,3.415350085626288,7.144487438775594,7.219516184576964,1.8016831923152632,3.768897071583541,3.8084766247367376,3.403087466802896,3.4220805409280493,3.413364169281709,3712930.430199482,1869317.0607643086,2726436.8353216774,6.789500136594968,3.116798801394469,4.797072657112581,50.54062334139231,,37.21091080246414,129.13612750008946,149.1326659871676,120.26383503763441
83,3.321038334775495,259.25698068226785,0.004594791311453908,-62.831701591899396,95.0,75.0,102.0,186.25392741249402,328.1238737497939,334.67422695694364,2.9422596309280555,5.183384002097513,5.286860154667618,1.5521160617707848,2.734365614581619,2.788951891307866,3.1111462523889237,3.718509370713956,2.899867624044505,3163517.7486613863,2793634.336581701,6575199.447662084,5.191898723955088,3.8350516444694436,6.057770419853772,47.47713355955414,58.70963746113974,90.22668136665027,140.26055020463994,137.67575089561583,177.26370768424135
84,2.577111116636601,259.2543838191019,0.0034093375687656692,-62.82920955971034,76.0,102.0,122.0,92.9777018380876,228.1680684491715,319.1927295536317,1.4687719206522334,3.6043787435313615,5.0422984132381234,0.7748141819840643,1.9014005704097643,2.6599394129469336,2.481801716713215,2.899867624044505,2.8411900519757785,267839.1534301637,6575199.447662084,1614352.3988803888,,6.057770419853772,3.68883507850054,,90.22668136665027,53.68931658957968,92.80973969464928,177.26370768424135,132.2149819402353
85,2.370669543978234,259.2598545776878,0.005910464305013232,-62.8145962526405,81.0,71.0,78.0,220.59328047670968,306.9084590594685,363.0711174572204,3.4847195601045606,4.84824337411763,5.735446800455812,1.838277337305916,2.5575704921622404,3.02559264547684,2.5161743438342943,2.310870697802881,2.2141570798552657,2891852.394456071,2838924.7914844863,2093456.3075519109,8.38041231233416,8.129410267457802,6.7568868515389475,66.18941072470867,,54.245196469849716,156.17083673487926,146.60543472569768,135.42196302124765
86,0.5376856311487033,259.2464685841138,-0.00020515955610299447,-62.822173321149435,101.0,150.0,160.0,30.253479901935805,49.538037688700534,50.756762709753524,0.4779152517596143,0.7825540675126665,0.8018063081524289,0.252112332516132,0.41281698073917145,0.4229730225812798,0.5413761074682595,0.4799572683715342,0.5136664268977623,3005213.9038187745,2970437.631726235,4875831.157723214,4.242899948957441,3.2605330912000525,3.6667965518485253,49.577496691737394,63.3017427719455,58.81851008363666,135.26834118804467,141.79082996517957,146.94302909970506
87,0.5881599825036468,259.25049041662464,0.0016320028185656994,-62.819008866751176,77.0,106.0,111.0,3.999861641645373,32.66140853923757,41.34932745662205,0.06318595049782214,0.5159533824026159,0.6531967332544049,0.033332180347044806,0.2721784044936467,0.3445777288051841,0.5886887603165665,0.5575262620218343,0.5400716977175494,2983453.4595040004,2510997.5698730145,1489384.0614590128,6.80067376539805,3.655250204459591,2.20723287456123,63.03504069339571,64.78693605726703,45.89344716510862,149.31201115986937,150.56941514051414,152.63854283550663
88,0.9444327722517232,259.25245499339803,0.002529501113483302,-62.81814717813186,70.0,48.0,143.0,25.097865203548242,89.24841116891098,142.78414801588042,0.3964718308856473,1.4098601890160232,2.2555660462030085,0.2091488766962356,0.7437367597409256,1.189867900132338,0.9400538598106976,0.830286944157304,1.1383732166962128,1603118.8050901084,2680481.921539366,7246219.114366755,7.000556914270328,9.2205130207241,9.91034348195062,42.103082107379834,37.49641443632852,41.52864258741079,119.91739151292721,115.14763190293125,137.8164109367266
89,3.858213273930825,259.2558455024544,0.0040762110293002035,-62.833509717417705,94.0,75.0,83.0,269.68502386958437,312.68157651912674,380.1716928673642,4.2602235014353855,4.9394415071295565,6.005585172268383,2.2473751989132063,2.6056798043260594,3.168097440561372,3.7195208758433314,3.718509370713956,3.321038334775495,5649744.960827377,2793634.336581701,2270930.735186663,4.736754969412622,3.8350516444694436,6.75693903418998,55.732113454143935,58.70963746113974,64.87619223144999,133.13539848161818,137.67575089561583,165.21259324099861
90,2.9470548431523533,259.25981181913176,0.0058877829419104345,-62.830311715151346,95.0,79.0,83.0,199.89386270206302,340.35318753680735,383.66598135554125,3.1577301529648323,5.3765708882445775,6.060784566452488,1.6657821891838602,2.8362765628067304,3.197216511296181,3.1111462523889237,3.3071719281148617,3.321038334775495,3163517.7486613863,1712254.2372823078,2270930.735186663,5.191898723955088,5.330721131055589,6.75693903418998,47.47713355955414,23.231611475147247,64.87619223144999,140.26055020463994,104.38956632305266,165.21259324099861
91,2.630501028223331,259.25676762652495,0.0045003637906233926,-62.81303353509878,81.0,112.0,120.0,205.82827886653592,206.26982604448798,325.15021482658716,3.251476327106899,3.2584514629061103,5.136409010872102,1.7152356572211345,1.7189152170374018,2.7095851235548962,2.5161743438342943,2.3151855112180417,2.384141625351921,2891852.394456071,3660174.9160599625,6063033.886836786,8.38041231233416,5.151039808841697,9.161779708160463,66.18941072470867,84.52417813595628,83.37775844968156,156.17083673487926,176.33843442539697,167.32830500120778
92,2.3977909002611244,259.2505585251506,0.001662575384885204,-62.82855447997294,97.0,123.0,122.0,100.01864730899663,303.8109562636586,312.7600873871816,1.5799979759114136,4.7993120170213865,4.940681745984524,0.8334887275749729,2.5317579688638245,2.606334061559849,2.5447932629675583,2.683784946060156,2.8411900519757785,773794.7835024582,1910938.2577591662,1614352.3988803888,14.235599207262267,4.5671166722912995,3.68883507850054,,31.515579963519976,53.68931658957968,133.92357098452447,151.37199782780755,132.2149819402353
93,0.05829288822249185,259.2483622255964,0.0006598052045038676,-62.82052246443472,110.0,137.0,126.0,19.52708269142273,31.328830591905852,36.137552416981826,0.30846998992684355,0.494902603211175,0.5708661455581195,0.1627256890951896,0.2610735882658824,0.3011462701415155,0.05656639479655716,0.027556870441131733,0.036043027541665,5382379.412104977,10497627.934828479,7728617.1186663015,3.543381217759482,6.814897180278844,5.213502438857719,30.512712029792727,41.80693089864821,29.82092660935278,131.26640954586256,130.1482182964698,129.1777562803039
94,3.7195208758433314,259.25314528104263,0.002843399601925143,-62.832999153707476,89.0,104.0,83.0,269.68502386958437,307.9861203729625,440.5348269425586,4.2602235014353855,4.865267226567647,6.959143655856245,2.2473751989132063,2.566551003108024,3.6711235578546577,3.858213273930825,3.563299622287822,3.321038334775495,3884633.9572731312,8353416.43841424,2270930.735186663,5.8622531501640465,7.320297217696282,6.75693903418998,60.52211873158893,112.7677092162531,64.87619223144999,142.120191532213,209.6365988627416,165.21259324099861
95,3.1111462523889237,259.2581723264228,0.005139032842009033,-62.830957913238315,83.0,90.0,102.0,186.25392741249402,199.89386270206302,316.22449065612864,2.9422596309280555,3.1577301529648323,4.995409042343238,1.5521160617707848,1.6657821891838602,2.635204088801076,3.321038334775495,2.9470548431523533,2.899867624044505,2270930.735186663,712898.9254947498,6575199.447662084,6.75693903418998,3.9663735755074105,6.057770419853772,64.87619223144999,36.98739022011192,90.22668136665027,165.21259324099861,114.46305662757501,177.26370768424135
96,3.4220805409280493,259.2623447458189,0.007048935858600065,-62.81131813461783,103.0,82.0,74.0,322.9932655874811,452.26764859002435,591.4343241704496,5.102335610325075,7.144487438775594,9.342908149786489,2.691610546562345,3.768897071583541,4.9286193680870864,3.4239933591160647,3.1856534331946116,3.403087466802896,1610339.7579987762,788409.5898183219,3712930.430199482,5.225205113377545,0.6473216753913226,6.789500136594968,,,50.54062334139231,119.19264590643229,111.50354792983819,129.13612750008946
97,2.5447932629675583,259.2507120584237,0.0017326582004026474,-62.82904436684082,92.0,122.0,123.0,100.01864730899663,213.87932758422318,279.7200987524446,1.5799979759114136,3.378659017736687,4.418747920927434,0.8334887275749729,1.782327729868528,2.3310008229370407,2.3977909002611244,2.8411900519757785,2.683784946060156,1264680.2084099285,1614352.3988803888,1910938.2577591662,2.953852591561604,3.68883507850054,4.5671166722912995,,53.68931658957968,31.515579963519976,100.86601745290216,132.2149819402353,151.37199782780755
98,1.977540882946446,259.24541591565844,-0.0006858614068777874,-62.82681991226301,105.0,109.0,131.0,100.62194461487177,208.00872838125176,317.7572840326125,1.589528283986973,3.2859209623076207,5.0196226314837995,0.8385162051239323,1.7334060698437666,2.64797736693844,2.1279319842772986,2.2887179603558434,2.240797306868378,1348719.0628318454,5236799.66544271,5301435.400184867,10.110228336526552,12.601941475306637,7.116936618165324,,,53.95818542752575,100.09560470522648,145.0192518302328,131.77082021232698
99,1.2697360640817452,259.2547632223817,0.0035840175501830065,-62.81749006122217,119.0,128.0,143.0,161.77859885273196,163.428808943247,215.6525819740513,2.5556220325938064,2.581690457562475,3.4066711776897094,1.3481549904394343,1.3619067411937265,1.7971048497837634,1.3675293747969706,1.2958841269561563,1.1383732166962128,2464325.133005862,3455065.523669582,7246219.114366755,6.7307053236643055,7.13735659558115,9.91034348195062,48.51636297333271,49.821632573289094,41.52864258741079,132.33389729019413,143.96367497983812,137.8164109367266
100,3.0298680369459547,259.2544477625821,0.003440628612837629,-62.811319011402944,115.0,121.0,124.0,245.78685763087373,352.82742714902,405.59248621480936,3.8827033559318695,5.573626875988947,6.407158310034792,2.048223813590617,2.9402285595751696,3.379937385123415,2.8461882828479954,3.546722551080322,3.5872822171716465,1685083.4403276243,5142486.415244791,7652858.2505699685,2.565822891512145,5.0219745726621765,6.2094585114227066,69.93809871569458,77.59197247045277,86.62537988657178,152.43930551193822,162.23161041629123,174.7576439340924
101,0.5413761074682595,259.2467745138987,-6.542487831654681e-05,-62.822226995794885,86.0,130.0,150.0,30.253479901935805,62.73668511103756,73.58162426906497,0.4779152517596143,0.991053550090503,1.1623714231030131,0.252112332516132,0.5228057092586469,0.6131802022422088,0.5376856311487033,0.4574122486090884,0.4799572683715342,11417114.106840191,2357316.152781571,2970437.631726235,12.565134826964556,3.288262986618685,3.2605330912000525,64.35942157625588,58.564678060274055,63.3017427719455,150.18630317740858,137.29118966104693,141.79082996517957
102,2.899867624044505,259.25506906110684,0.0037221122265190154,-62.83029430220173,108.0,84.0,76.0,203.86806007506715,228.1680684491715,286.2446609346075,3.2205106841373836,3.6043787435313615,4.521816651797964,1.698900500625561,1.9014005704097643,2.3853721744550653,3.048589249659257,2.577111116636601,2.481801716713215,2338012.367962791,1074619.843030477,267839.1534301637,5.842363390206769,9.69076061993097,,71.25911522505986,,,151.65557143955238,89.91754227205446,92.80973969464928
103,3.4239933591160647,259.2591167566755,0.005574112451099636,-62.81070261713587,121.0,96.0,100.0,279.74341458167726,322.9932655874811,448.8322316289472,4.419116241875432,5.102335610325075,7.090218040108919,2.3311951215139795,2.691610546562345,3.7402685969078977,3.546722551080322,3.4220805409280493,3.0298680369459547,5142486.415244791,1869317.0607643086,2927448.056963753,5.0219745726621765,3.116798801394469,6.324518707508401,77.59197247045277,,81.70319596355776,162.23161041629123,149.1326659871676,164.75055176608313
104,3.563299622287822,259.2501115538866,0.0014582749814088585,-62.832363873684905,94.0,116.0,108.0,307.9861203729625,357.269668969819,424.79850116393095,4.865267226567647,5.643801121234317,6.710556381908202,2.566551003108024,2.9772472414151614,3.5399875096994284,3.7195208758433314,3.128732777017739,3.048589249659257,5649744.960827377,3797796.5792686655,2338012.367962791,4.736754969412622,3.4439847821744207,5.842363390206769,55.732113454143935,77.300268483834,71.25911522505986,133.13539848161818,183.03832375260927,151.65557143955238
105,2.1279319842772986,259.2454386499595,-0.0006754676397682692,-62.8273176632374,98.0,109.0,117.0,100.62194461487177,107.3870230356922,269.61754566088115,1.589528283986973,1.6963964580661168,4.259157545875721,0.8385162051239323,0.8948918586307695,2.246812880507345,1.977540882946446,2.2887179603558434,2.501764708173813,397608.4932016846,5236799.66544271,9065084.766497988,3.9854709532806667,12.601941475306637,7.8095469784408,,,69.83175238148011,88.42807977552926,145.0192518302328,156.1202817040501
106,0.5575262620218343,259.2501462400098,0.001474780096273874,-62.81904623643325,111.0,87.0,77.0,11.538078420623085,32.66140853923757,36.04385339583776,0.1822674175363681,0.5159533824026159,0.5693859789318388,0.09615065350519246,0.2721784044936467,0.30036544496531503,0.5400716977175494,0.5881599825036468,0.5886887603165665,1489384.0614590128,4666112.671992991,2983453.4595040004,2.20723287456123,6.237522214906753,6.80067376539805,45.89344716510862,75.65174245036265,63.03504069339571,152.63854283550663,159.5499240619818,149.31201115986937
107,1.0174371528686001,259.2511527319968,0.0019346412658287704,-62.81762614671139,163.0,146.0,143.0,28.78062228375236,77.7007747053532,123.73802177259779,0.4546484698329782,1.227441782750085,1.9546937416579249,0.2398385190312699,0.6475064558779441,1.0311501814383162,0.9885190792870332,0.8993682276768511,1.1383732166962128,4464663.056191326,5211373.419694958,7246219.114366755,11.386133331871639,7.915720346913809,9.91034348195062,58.44114753261971,50.93593525361809,41.52864258741079,135.88152287464683,129.62221491433667,137.8164109367266
108,3.048589249659257,259.25312928436045,0.0028363100915715306,-62.83077683313685,102.0,122.0,84.0,203.86806007506715,213.77801888268692,337.26838814134607,3.2205106841373836,3.3770586407302376,5.327840207196036,1.698900500625561,1.781483490689059,2.8105699011778857,2.899867624044505,2.8411900519757785,2.577111116636601,6575199.447662084,1614352.3988803888,1074619.843030477,6.057770419853772,3.68883507850054,9.69076061993097,90.22668136665027,53.68931658957968,,177.26370768424135,132.2149819402353,89.91754227205446
109,2.2887179603558434,259.2454593828741,-0.0006659874308680643,-62.82784891054164,105.0,117.0,98.0,107.3870230356922,166.60453430486308,208.00872838125176,1.6963964580661168,2.631857499193248,3.2859209623076207,0.8948918586307695,1.388371119207194,1.7334060698437666,2.1279319842772986,2.501764708173813,1.977540882946446,1348719.0628318454,9065084.766497988,397608.4932016846,10.110228336526552,7.8095469784408,3.9854709532806667,,69.83175238148011,,100.09560470522648,156.1202817040501,88.42807977552926
110,0.05656639479655716,259.24821457479874,0.0005923627661488649,-62.820453281549426,93.0,137.0,176.0,19.52708269142273,21.77822446682815,25.29142609201179,0.30846998992684355,0.344031353175857,0.39952951882900856,0.1627256890951896,0.1814852038902348,0.21076188410009847,0.05829288822249185,0.027556870441131733,0.032868160195129864,9523883.709710702,10497627.934828479,4349895.712741296,4.589109637223755,6.814897180278844,1.9704627965488408,46.22588451624546,41.80693089864821,,134.73410687105476,130.1482182964698,133.6854835541908
111,0.5400716977175494,259.2500852760024,0.0014469291502074981,-62.819096070212744,106.0,87.0,77.0,11.538078420623085,41.34932745662205,44.22415801860775,0.1822674175363681,0.6531967332544049,0.6986105294937498,0.09615065350519246,0.3445777288051841,0.368534650155065,0.5575262620218343,0.5881599825036468,0.5886887603165665,2510997.5698730145,4666112.671992991,2983453.4595040004,3.655250204459591,6.237522214906753,6.80067376539805,64.78693605726703,75.65174245036265,63.03504069339571,150.56941514051414,159.5499240619818,149.31201115986937
