,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,5.094662129401757,64.37484619199843,-0.0129330359460296,-62.790976402304366,8.0,5.0,16.0,261.02756183698085,287.6029976184227,289.7898846624222,4.0799611308605535,4.4953454077580215,4.529527292898077,2.175229681974844,2.396691646820193,2.4149157055201886,4278917.5424270285,3698840.335613244,13006269.78891068,5.554384625228969,5.445128589895998,7.938326018592459,25.400895168585805,58.29622788788737,71.68887668585134,118.7124966859984,135.7156362933669,158.66822709457185,6,261.0275618369859,289.7898846619713,379.43102274050347,0,0,9,17,23,44
1,1,1,2,5.043515869855278,64.3735437083849,-0.0135289416569994,-62.79019097590634,8.0,3.0,1.0,98.68483452991195,196.6375735058374,334.5079009353168,1.5424818982866657,3.0735208616459984,5.228487076909481,0.8223736210826009,1.6386464458819807,2.7875658411276443,4278917.5424270285,1171067.1944515996,7955100.719881775,5.554384625228969,2.7630040979713835,8.809743866926437,25.400895168585805,51.468550581838535,120.33890259690742,118.7124966859984,133.37013681255354,218.4777501575768,3,98.6848345291876,334.50790093338975,428.4447526651599,1,2,9,14,19,42
2,2,2,3,5.1677027316943285,64.37235412422852,-0.0140729746719439,-62.78999120276784,2.0,9.0,8.0,196.6375735058374,225.7102985869027,295.2183964455091,3.0735208616459984,3.527938730257972,4.614377018795012,1.6386464458819807,1.8809191548908584,2.46015330371258,2948781.363888526,1715537.9532967058,4278917.5424270285,5.960051482987644,4.632477073711272,5.554384625228969,36.187941053161104,38.086440594659535,25.400895168585805,113.77908743424688,115.437965096708,118.7124966859984,4,196.6375735066684,295.2183964454874,511.20379679652046,0,1,6,11,15,35
3,3,3,4,5.94516063704052,64.36948492943314,-0.0153868727978595,-62.78625853556303,12.0,23.0,40.0,101.13783587947428,173.9096631225651,181.24754018383624,1.5808232523173682,2.7182748857158976,2.8329687248734534,0.8428152989956204,1.4492471926880446,1.5103961681986378,2690329.839386801,2577518.257893741,1024810.8233310464,3.4094423121853605,4.658203249120991,3.683561664359821,59.88502397507126,55.996048933994246,,141.11621627647722,133.50078384899382,107.79294259611116,6,101.13783587949104,181.24754018381617,279.53653243439106,0,3,7,7,7,16
4,4,4,5,4.784824525284408,64.37625682695015,-0.012288269588619,-62.79042613195144,14.0,16.0,15.0,183.3329107338605,249.5614106652861,277.9485666234858,2.8655638681895983,3.9007407804429137,4.344442940130799,1.5277742561155063,2.0796784222107205,2.31623805519572,7869338.525813661,13006269.78891068,9702142.913839608,5.726217448114064,7.938326018592459,4.854700871477923,64.87329483407987,71.68887668585134,46.25598981013866,147.22057564027588,158.66822709457185,126.53057146367516,7,183.33291073248404,277.9485666241998,330.51075299506914,0,1,12,19,27,49
5,5,5,6,4.061731894012556,64.37833973894584,-0.0113370891764225,-62.78724561193047,17.0,11.0,32.0,158.68428676266188,167.45539736556802,172.10059027926442,2.4802964005553028,2.6173922309055286,2.6899983817650552,1.3223690563555175,1.3954616447130688,1.434171585660539,2874162.214388072,9095547.69916656,5117204.165764076,14.21613802492702,6.548859773437692,5.466002880075839,94.27733030053186,75.75248878118705,74.20383966624995,181.2862760314556,157.8603020775873,156.35919278517417,5,158.68428676474696,172.1005902788586,338.5581320991042,0,3,10,15,25,56
6,6,6,7,5.492553530139536,64.37256418298747,-0.0139761972455678,-62.791524240680936,19.0,1.0,2.0,262.4443033013402,399.77647922383096,477.14067177246176,4.102105344545829,6.248660044888911,7.4578921133244815,2.187035860844505,3.3314706601985966,3.9761722647705215,862351.090624736,7955100.719881775,2948781.363888526,1.2079492005777592,8.809743866926437,5.960051482987644,,120.33890259690742,36.187941053161104,113.00798850839826,218.4777501575768,113.77908743424688,2,262.4443033029275,477.1406717678981,521.1829208790593,0,0,5,10,13,33
7,7,7,8,4.985213394203976,64.3741521223997,-0.0132507061149227,-62.79027572086998,2.0,1.0,3.0,98.68483452991195,261.02756183698085,295.2183964455091,1.5424818982866657,4.0799611308605535,4.614377018795012,0.8223736210826009,2.175229681974844,2.46015330371258,2948781.363888526,7955100.719881775,1171067.1944515996,5.960051482987644,8.809743866926437,2.7630040979713835,36.187941053161104,120.33890259690742,51.468550581838535,113.77908743424688,218.4777501575768,133.37013681255354,4,98.6848345291876,295.2183964454874,489.0376700484368,1,1,11,15,21,45
8,8,8,9,5.336983117060027,64.37099044280956,-0.014696637972431,-62.78975971392954,13.0,3.0,2.0,149.13073961410578,225.7102985869027,422.347231291312,2.330970786226899,3.527938730257972,6.601449575931323,1.2427561634508837,1.8809191548908584,3.519560260760937,2299856.234973776,1171067.1944515996,2948781.363888526,4.025757918611316,2.7630040979713835,5.960051482987644,75.7243452487318,51.468550581838535,36.187941053161104,174.4264521894433,133.37013681255354,113.77908743424688,2,149.1307396141026,422.3472312921526,646.6686416573982,0,1,4,7,11,30
9,9,9,10,5.658287311827689,64.36999338939086,-0.0151539418792297,-62.78704880417779,22.0,12.0,4.0,223.9519911331804,249.84227536252075,279.5365324343869,3.500455708860524,3.9051308036254615,4.369263456171393,1.8662665927765056,2.082018961354343,2.3294711036198947,1947029.4329278304,2690329.839386801,1001493.0160517796,4.121578149160497,3.4094423121853605,3.76930834549228,,59.88502397507126,,120.4056303993966,141.11621627647722,109.61731641812388,5,223.9519911331714,279.53653243439106,387.00940274211285,0,0,7,8,9,20
