cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3
1,169.55883295996784,142.54441319782867,-32.78819549862221,4.0,16.0,22.0,93.67227147298514,109.66915876190022,136.45629277349244,2.879137553852097,3.370822427230421,4.19415939002721,1.4868614519521453,1.74078029780794,2.1659729011665467
2,169.55478085580305,142.54177539466963,-32.787715817329975,8.0,17.0,7.0,74.59946967294294,158.87886103532125,174.23727506317564,2.2929104980096837,4.883345819706795,5.355406397504965,1.1841185662371896,2.5218866831003375,2.76567103274882
3,169.55464963037903,142.54024883196755,-32.78859955798676,7.0,11.0,2.0,151.1504588303111,163.26856983186582,217.34986604774107,4.645803453435307,5.018269156654499,6.68052724485546,2.3992136322271604,2.591564600505807,3.449997873773668
4,169.55856937830654,142.54498831586835,-32.787698360548376,16.0,1.0,30.0,76.63851696104749,93.67227147298514,155.72508047046708,2.3555832348713617,2.879137553852097,4.786410324088978,1.216484396207103,1.4868614519521453,2.471826674134398
5,169.56045981593343,142.5470443429297,-32.78740710071518,13.0,30.0,6.0,132.59748097866444,159.05087629758717,206.91782658746214,4.075553854183651,4.8886329296875575,6.359885115642034,2.104721920296261,2.524617084088685,3.2844099458327323
6,169.56000292531138,142.54835085258344,-32.78635215076484,12.0,13.0,5.0,107.59167266858954,118.6235059326585,206.91782658746214,3.3069682243291783,3.6460457863329547,6.359885115642034,1.7078043280728499,1.882912792581881,3.2844099458327323
7,169.55689898047805,142.54138023983558,-32.789073512808876,8.0,3.0,2.0,123.23164783865892,151.1504588303111,174.23727506317564,3.7876829454027194,4.645803453435307,5.355406397504965,1.9560579022009352,2.3992136322271604,2.76567103274882
8,169.55611572140225,142.54199096531931,-32.78828155353859,2.0,7.0,17.0,74.59946967294294,123.23164783865892,138.31964852824115,2.2929104980096837,3.7876829454027194,4.251432021995258,1.1841185662371896,1.9560579022009352,2.1955499766387483
9,169.55485430496637,142.5472364796796,-32.78434642325281,15.0,13.0,6.0,138.99764917301212,252.2165016077529,282.7299128342457,4.27227124247321,7.752198063110956,8.690066941241707,2.206311891635113,4.003436533456395,4.487776394194376
10,169.56218984143587,142.55042502702418,-32.78620510742471,12.0,6.0,43.0,174.85978867453312,256.2217164074672,288.12363816159336,5.374540152756756,7.875303483314495,8.85585001558093,2.7755522011830656,4.067011371547099,4.573391081930053
11,169.55650226966912,142.53980530379891,-32.789848135305,3.0,20.0,24.0,163.26856983186582,182.60361124779658,184.52515588973165,5.018269156654499,5.612556483848721,5.67161762598825,2.591564600505807,2.898470019806295,2.928970728408439
12,169.56170402992998,142.54912070283996,-32.78676415642693,6.0,10.0,13.0,107.59167266858954,174.85978867453312,218.38944644343306,3.3069682243291783,5.374540152756756,6.712480083304013,1.7078043280728499,2.7755522011830656,3.4664991498957627
13,169.55892620140477,142.54738881136433,-32.78638762252259,6.0,5.0,12.0,118.6235059326585,132.59748097866444,218.38944644343306,3.6460457863329547,4.075553854183651,6.712480083304013,1.882912792581881,2.104721920296261,3.4664991498957627
14,169.5670237457123,142.55533651992812,-32.785676181631665,23.0,31.0,117.0,207.03351515357178,312.8752410315989,474.65903872735964,6.363440952283976,9.61662231479456,14.589255093161743,3.2862462722789174,4.966273667168236,7.5342704559898355
