,cloudnum,x,corr_x,y,nearest_neighbor,nearest_neighbor_corr,min_distance,min_distance_corr,true_dist,true_dist_corr
185,186,169.55717691606856,-166.7486785355935,-32.805142454283704,167.0,167.0,0.0004471797359628842,0.0005436737246613917,55.101596263111766,66.99160911361297
186,187,169.56488914482597,-166.76039847049682,-32.811215912293704,177.0,177.0,0.0007519112381769166,0.0011369331890609443,92.65068637895466,140.09318518620876
187,188,169.5775083410326,-166.7795696023383,-32.80837360969037,221.0,221.0,0.0005495108376686524,0.0007757491597614898,67.71085960374461,95.58800089763822
188,189,169.5740873225987,-166.77437307774366,-32.8071522257779,197.0,197.0,0.0005940648813918572,0.0007712611201411907,73.20081975106405,95.0349835596811
189,190,169.57622333168274,-166.77761773509425,-32.8044490683024,202.0,203.0,0.0008693708712997673,0.0010142341301157024,107.12409105506846,124.97417718083345
190,191,169.57692512216713,-166.77868373010682,-32.80703601023557,196.0,221.0,0.0009136468345220366,0.0010798547746639392,112.57978605515756,133.0599690261111
191,192,169.57669468382468,-166.7783337048021,-32.80314510795205,203.0,203.0,0.00042560950234802816,0.000494083181112557,52.44370680980826,60.881050227905895
192,193,169.5713625807935,-166.77023382438733,-32.81126659293512,176.0,176.0,0.001077713078727995,0.0014480084310358765,132.7960687298988,178.42395246448095
193,194,169.56086049400494,-166.754276636977,-32.81178251848666,209.0,209.0,0.0006918532536714634,0.0007106509390950928,85.25032686250648,87.56658225065264
194,195,169.56568780726295,-166.7616120115318,-32.81189300235024,177.0,177.0,0.000777424488875715,0.000779805956542239,95.79443536019521,96.08788038759994
195,196,169.57770823650827,-166.77987322732494,-32.8075066294733,217.0,188.0,0.0008349746313982827,0.0009186091820211187,102.88577797511698,113.19124772576056
196,197,169.57451746717828,-166.77502649567384,-32.80756196804318,189.0,189.0,0.0005940648813918572,0.0007712611201411907,73.20081975106405,95.0349835596811
197,198,169.578148617021,-166.78054212327186,-32.80386724290248,204.0,158.0,0.0011824986483841067,0.0013510953914709696,145.7077722107347,166.48230406389308
198,199,169.56935748298503,-166.76718759719753,-32.81261199872038,232.0,183.0,0.00021892698228087706,0.00022828536178060374,26.976236216892346,28.129378024091142
199,200,169.5594843059395,-166.752185251816,-32.8116032944122,220.0,220.0,0.0007943970856371975,0.0008096634392543356,97.88580287771937,99.7669266983463
200,201,169.5593985813413,-166.75205497384604,-32.810695284551905,220.0,220.0,0.00025541408632163997,0.00036062575992719983,31.472186086658226,44.43639420019633
201,202,169.57708715059337,-166.77892984246256,-32.804547163162106,190.0,190.0,0.0008693708712997673,0.001315769108721574,107.12409105506846,162.12939087711285
202,203,169.57647519952556,-166.77800031599165,-32.803509758594345,192.0,192.0,0.00042560950234802816,0.000494083181112557,52.44370680980826,60.881050227905895
203,204,169.57749425406465,-166.77954820531147,-32.80288230017582,192.0,192.0,0.0008416534297923917,0.0012426099204998833,103.708741144149,153.1146978395393
204,205,169.57882415633097,-166.78156818620727,-32.80241143556761,204.0,198.0,0.0014107988932598047,0.001781061521583151,173.83898413343766,219.46283561065445
205,206,169.56091710121427,-166.754362660827,-32.810879207261564,219.0,194.0,0.0008995141869044396,0.0009073980781064617,110.83835776463614,111.80981276373338
206,207,169.55168775041705,-166.74033528074239,-32.809275499657026,154.0,154.0,0.0036663308757643705,0.004159743530590339,451.7661858007738,512.564613615909
207,208,169.571072647406,-166.7697933567014,-32.81320918998281,269.0,269.0,0.000705873973731448,0.0008280540870669022,86.97796341204707,102.03302681266194
208,209,169.56100239106004,-166.75449227233327,-32.81245966407689,223.0,223.0,0.00041367911339588976,0.0004388200442207195,50.973641369818864,54.07151300527144
209,210,169.56621186212382,-166.76240828006453,-32.81257005305655,195.0,195.0,0.0008561723869171268,0.0010451991365855486,105.49777058647369,128.78969283945827
210,211,169.56412376430436,-166.75923547360566,-32.811691842200986,187.0,187.0,0.0009012860919323692,0.0012566109364122544,111.05669233486287,154.83990643919935
211,212,169.57375768580545,-166.77387233218596,-32.81137506261151,224.0,224.0,0.0014371205885693396,0.0020573646920985177,177.082349857029,253.50897975261333
212,213,169.5755296196649,-166.77656398945388,-32.80670587633374,222.0,222.0,0.0004445795232814787,0.0005250224780206259,54.78119742155755,64.69339794805046
213,214,169.58574185450883,-166.79207416889471,-32.805166131304304,271.0,271.0,0.005274190833491019,0.005326843052766662,649.887082418574,656.3749017349755
214,215,169.57032639434615,-166.76865962958038,-32.813528277707775,269.0,269.0,0.00046020951708967056,0.0006234382292455432,56.70712907532419,76.82021084633514
215,216,169.56454449073308,-166.75987477129203,-32.81318022531072,211.0,211.0,0.0015467045642793952,0.001619872159504617,190.58531410356474,199.60104305416638
216,217,169.57852044170997,-166.78110688275103,-32.80770029244192,228.0,228.0,0.000611405711058384,0.0008066209097833709,75.33756101706733,99.39202547397232
217,218,169.5510379831627,-166.73934757861812,-32.815967480421406,248.0,207.0,0.0059606615682560584,0.006764477957470535,734.4741739870623,833.5206257516936
218,219,169.56161275132524,-166.7554198025377,-32.81144946746143,227.0,227.0,0.0004915955147177354,0.0007454401512929483,60.57451936726745,91.85331747292369
219,220,169.559621052446,-166.75239306847135,-32.81082075551692,201.0,201.0,0.00025541408632163997,0.00036062575992719983,31.472186086658226,44.43639420019633
220,221,169.57702941411475,-166.77884214402968,-32.80810418220834,188.0,188.0,0.0005495108376686524,0.0007757491597614898,67.71085960374461,95.58800089763822
221,222,169.57528536965586,-166.7761929696204,-32.807077350270376,213.0,213.0,0.0004445795232814787,0.0005250224780206259,54.78119742155755,64.69339794805046
222,223,169.56087445089057,-166.75429784674515,-32.812853061740704,209.0,209.0,0.00041367911339588976,0.0004388200442207195,50.973641369818864,54.07151300527144
223,224,169.5724702805373,-166.77191661078078,-32.810736389564006,184.0,184.0,0.001061208065282787,0.0012337101484250546,130.76231694278616,152.01806575122475
224,225,169.5750263810015,-166.7757995586401,-32.808114343259106,197.0,197.0,0.0007510736705697568,0.0009501287959909949,92.54748109387302,117.0751022559699
225,226,169.57925293748457,-166.78221944265803,-32.804360109037724,198.0,198.0,0.001209314150070228,0.0017482326362678645,149.0119848766326,215.41765234554993
226,227,169.5621024906497,-166.75616401989504,-32.81140678790921,219.0,219.0,0.0004915955147177354,0.0007454401512929483,60.57451936726745,91.85331747292369
227,228,169.57898066425616,-166.78180590001878,-32.8081027997729,217.0,217.0,0.000611405711058384,0.0008066209097833709,75.33756101706733,99.39202547397232
228,229,169.58022028965502,-166.7836886804117,-32.807232819375315,240.0,240.0,0.0005029086803809616,0.0006654520287491781,61.96853040287603,81.99716148061157
229,230,169.57370836735637,-166.7737974129663,-32.8147084534848,245.0,245.0,0.0007550823291707651,0.000991144575204239,93.04142898557208,122.1290765863557
230,231,169.5628365061724,-166.75727942411777,-32.81387107722692,243.0,259.0,0.001347180089640469,0.0014496442372362883,165.99985961625296,178.62551690394668
231,232,169.56949452123595,-166.76739579704707,-32.812782731088,199.0,199.0,0.00021892698228087706,0.00026925214706935907,26.976236216892346,33.177315311137484
232,233,169.5807528397118,-166.78449751248317,-32.808545926752466,229.0,229.0,0.0014169899600607599,0.0015422257629044206,174.60184889646106,190.03343510445242
233,234,169.5451045604294,-166.73032739732102,-32.8146243637396,218.0,218.0,0.006083540725028175,0.009119628997583397,749.6153736906435,1123.7229120237123
234,235,169.58012791506985,-166.783548381467,-32.81062186028286,270.0,270.0,0.0013333082626968786,0.0015002829046000304,164.290569712873,184.86522586207022
235,236,169.57433279744973,-166.77474597120877,-32.81546670353241,249.0,249.0,0.0007643638289422384,0.000826016294813159,94.18509765388208,101.78192955354288
236,237,169.56628480344494,-166.76251910886432,-32.813669946501435,251.0,251.0,0.000930510692914175,0.0009306014627600755,114.65775480425808,114.66893948683523
237,238,169.56925240367838,-166.76702795145462,-32.81303735179599,232.0,232.0,0.0003513582454202971,0.0004473724229577735,43.29444879960182,55.12533920167467
238,239,169.57689368193027,-166.7786359739639,-32.81038349989394,247.0,247.0,0.0008148168232362665,0.0008433221297248801,100.40192793101555,103.9143587573136
239,240,169.57983907403923,-166.78310968593203,-32.806904807492785,229.0,229.0,0.0005029086803809616,0.0006654520287491781,61.96853040287603,81.99716148061157
240,241,169.56112316882965,-166.75467581283914,-32.81351127103739,223.0,223.0,0.0007036334922885425,0.000759011097715055,86.70189074154435,93.52553280497376
241,242,169.56136042661157,-166.75503636085497,-32.81601470005016,272.0,243.0,0.0012930956278631271,0.0014348891536150772,159.33555902904982,176.80739189706594
242,243,169.56184532847504,-166.7557732326065,-32.814783470215815,259.0,259.0,0.0008246778309779301,0.0011371851414384501,101.61700371292368,140.1242308196898
243,244,169.56799913920588,-166.765123843762,-32.81431312793144,268.0,275.0,0.0008700621532201635,0.0010446244453622957,107.20927098210528,128.71887924659399
244,245,169.57314691488676,-166.77294450785976,-32.81420355701205,230.0,230.0,0.0007550823291707651,0.000991144575204239,93.04142898557208,122.1290765863557
245,246,169.58251256170448,-166.78717007213606,-32.81326268836347,260.0,260.0,0.001028093209431011,0.0010282436373581947,126.68189631834363,126.70043208426453
246,247,169.57708383469586,-166.77892480580653,-32.81117581825241,239.0,239.0,0.0008148168232362665,0.0008433221297248801,100.40192793101555,103.9143587573136
247,248,169.55648548057545,-166.74762766228125,-32.81838703787462,263.0,263.0,0.0050417118067854145,0.00765883214829567,621.2409599783643,943.7231675394075
248,249,169.57460663845183,-166.77516195167794,-32.814753076761214,273.0,236.0,0.0007357919996170489,0.000826016294813159,90.66446986741681,101.78192955354288
249,250,169.58107300159506,-166.7849837652993,-32.81291535874523,270.0,270.0,0.0011558702106239328,0.0012206906008870792,142.42660960747153,150.41379392432458
250,251,169.56629616522397,-166.7625363722037,-32.814600387826616,274.0,237.0,0.0008093079529122475,0.0009306014627600755,99.72312358446725,114.66893948683523
251,252,169.57224202556174,-166.7715698566864,-32.81440229489756,245.0,267.0,0.0009264563873639888,0.0013784001969291903,114.1581822843347,169.84680886007322
252,253,169.57514667415697,-166.77598228766522,-32.813962137780024,293.0,249.0,0.0008632208767000063,0.0011395330640124614,106.36628721870572,140.41354241260368
253,254,169.5758007199791,-166.77697579224053,-32.81269190419938,293.0,293.0,0.0013307266295586046,0.0013518208129538517,163.97246024716043,166.57169067615604
254,255,169.57787615426088,-166.78012827937442,-32.81229766093767,282.0,282.0,0.0012899840209852549,0.0013239636222896944,158.95214606972857,163.13912084001225
255,256,169.58626830090756,-166.79287360151937,-32.81187180243203,296.0,296.0,0.0009254850933421953,0.0009572762292334037,114.03849919778698,117.95581072544636
256,257,169.57622881282734,-166.77762606084463,-32.80990580347493,239.0,239.0,0.0008186847945124422,0.0011171921845480879,100.87854029619402,137.66069378953696
257,258,169.5653916792482,-166.7611620581625,-32.81566325392441,285.0,285.0,9.210255786150134e-05,0.00013913947376802967,11.348899670412528,17.144799934458895
258,259,169.56252965235018,-166.75681313437448,-32.81524368142692,243.0,243.0,0.0008246778309779301,0.0011371851414384501,101.61700371292368,140.1242308196898
259,260,169.5824971743284,-166.78714670331428,-32.81429066641574,246.0,246.0,0.001028093209431011,0.0010282436373581947,126.68189631834363,126.70043208426453
260,261,169.56988346374234,-166.76798670613456,-32.813203954369854,215.0,232.0,0.0005489746326671931,0.0007256738956702735,67.64478829252775,89.41771462833395
261,262,169.55506404735866,-166.74546724035181,-32.82695295001598,326.0,326.0,0.00577150519842878,0.008473243267516674,711.1662799064511,1044.0751045225927
262,263,169.56152337342368,-166.7552839809974,-32.8185832357145,264.0,264.0,0.0016262474252724552,0.002154356820651312,200.38660485886902,265.46037351760157
263,264,169.56275829328703,-166.7571605735721,-32.81752509885222,272.0,272.0,0.0011373937571097445,0.0011526478241475355,140.14993649364902,142.0295463589685
264,265,169.5653674719004,-166.76112527599997,-32.816817535613346,298.0,298.0,0.0006580799796449824,0.0007515902758006309,81.08877578979632,92.61113731657224
265,266,169.57510298159795,-166.77591591739062,-32.81647486644915,273.0,273.0,0.001236457989207883,0.0012380906284227434,152.3566553634859,152.55782956621863
266,267,169.57260288554727,-166.7721180569359,-32.81566699390892,279.0,279.0,0.000695207329413533,0.0010359620078389095,85.66361689448316,127.65149157966341
267,268,169.5671336624998,-166.76380886835204,-32.81440233679701,251.0,300.0,0.0008605962452520932,0.00097453495954774,106.04287949077957,120.08243568922471
268,269,169.57069412198123,-166.7692182940948,-32.81380498908452,287.0,287.0,0.00021746717498637925,0.00022736984831382435,26.796358405590894,28.016568231153414
269,270,169.58072964335685,-166.7844622823379,-32.81181166446507,250.0,250.0,0.0011558702106239328,0.0012206906008870792,142.42660960747153,150.41379392432458
270,271,169.58508812056607,-166.79108142722205,-32.81039965028107,256.0,256.0,0.0018868114887347991,0.0023192931396345336,232.49337238638861,285.78386701886257
271,272,169.56259494193202,-166.75691234764076,-32.81639949639419,264.0,264.0,0.0011373937571097445,0.0011526478241475355,140.14993649364902,142.0295463589685
272,273,169.57515856955655,-166.77600035711026,-32.81523965863751,249.0,249.0,0.0007357919996170489,0.0009693738140059474,90.66446986741681,119.44647807525398
273,274,169.5656123455129,-166.7614973511237,-32.81503325035144,258.0,258.0,0.0006675313493303322,0.0007136707026186096,82.25337587037507,87.93867824942282
274,275,169.5684976541803,-166.76588125507112,-32.81503255015843,317.0,317.0,0.0006246627772274847,0.0009317382077473248,76.97109994769494,114.80900948174823
275,276,169.58158438277266,-166.78576042711325,-32.814828235606015,260.0,260.0,0.0010593248125964345,0.001486856529690805,130.53026208689835,183.2108246671406
276,277,169.58708643542826,-166.79411595125117,-32.81369308073024,280.0,280.0,0.000859625234988412,0.0008989677847278263,105.92323136897572,110.77102995500677
277,278,169.56638426774748,-166.7626702369394,-32.81609849227063,292.0,292.0,0.0005179749845498135,0.0006658313315709285,63.825004081634624,82.0438992669304
278,279,169.57327451403296,-166.7731383455586,-32.815487471185904,267.0,230.0,0.000695207329413533,0.001020410910625556,85.66361689448316,125.73528158357871
279,280,169.58731661811376,-166.7944654817964,-32.814521314680235,301.0,301.0,0.0005929717911473245,0.0008914314523499888,73.0661289042087,109.84240123909669
280,281,169.57663429903172,-166.7782419826722,-32.81406366431735,293.0,293.0,0.0006281605034997342,0.0009519012169522909,77.40209063307869,117.29350039963201
281,282,169.57761547654508,-166.7797323326984,-32.81356103178698,281.0,255.0,0.0011024285796801757,0.0013239636222896944,135.84151879255694,163.13912084001225
282,283,169.57942074180178,-166.78247431087752,-32.812917985628296,250.0,330.0,0.0016522618814786576,0.0019710927289217856,203.59211250512232,242.8785273830433
283,284,169.5640096339059,-166.75906205005575,-32.81666046515113,265.0,265.0,0.0013668925156794767,0.002069196082305938,168.4288295663985,254.9668465431038
284,285,169.56530051576812,-166.76102353851735,-32.81567637265395,258.0,258.0,9.210255786150134e-05,0.00013913947376802967,11.348899670412528,17.144799934458895
285,286,169.57595609386505,-166.77721180450712,-32.81549765125678,273.0,307.0,0.0008382154939144764,0.000870960147828168,103.28511784575544,107.3199220969868
286,287,169.57075215369437,-166.76930645732668,-32.814014570315706,269.0,269.0,0.00021746717498637925,0.00022736984831382435,26.796358405590894,28.016568231153414
287,288,169.58541803469984,-166.79158242776896,-32.82028506206344,289.0,289.0,0.0031496299002466872,0.003394629532535008,388.0981654231813,418.28707994072636
288,289,169.58652604569443,-166.79326499411795,-32.81733676083317,299.0,299.0,0.0015010078554585783,0.002064113730937885,184.95455448388776,254.34059796646224
289,290,169.5902424046192,-166.79890805947653,-32.81937978349667,312.0,312.0,0.0007026422711932642,0.000909761112012097,86.57975223613577,112.10098637862001
290,291,169.57337065495724,-166.77328439414148,-32.81673717575677,279.0,279.0,0.0012533972202651085,0.001258209721392433,154.4439115507839,155.03690911486763
291,292,169.5660185486981,-166.76211455384578,-32.815731684880376,278.0,278.0,0.0005179749845498135,0.0006658313315709285,63.825004081634624,82.0438992669304
292,293,169.57600876630784,-166.77729181347814,-32.81400626719632,281.0,307.0,0.0006281605034997342,0.0006642125203753658,77.40209063307869,81.84442895611224
293,294,169.56960643576903,-166.76756582624603,-32.814169657102454,317.0,317.0,0.0008669305959044594,0.0010413334191239714,106.82339972496261,128.31335818986503
294,295,169.5712000597517,-166.76998692238587,-32.81452628584466,287.0,287.0,0.0006800533940538458,0.0008514020667983891,83.79634527899098,104.90997057656828
295,296,169.58648238816525,-166.7931986991585,-32.81277218529731,256.0,256.0,0.0009254850933421953,0.0009572762292334037,114.03849919778698,117.95581072544636
296,297,169.5796760126591,-166.78286202453603,-32.81775161118317,325.0,325.0,0.0011725884406856956,0.0011899697935772579,144.4866339981419,146.62836854582952
297,298,169.56568483805546,-166.76160749997226,-32.817394031912755,265.0,265.0,0.0006580799796449824,0.0007515902758006309,81.08877578979632,92.61113731657224
298,299,169.58528621660702,-166.79138225221368,-32.81649068257665,306.0,306.0,0.0011816306004859708,0.0014751785105331502,145.60081113675594,181.77185629485416
299,300,169.56701423423408,-166.76362741055476,-32.81535982907123,268.0,268.0,0.0009649116881036055,0.00097453495954774,118.89665383195147,120.08243568922471
300,301,169.58673414814538,-166.79358100129735,-32.81463241950026,280.0,280.0,0.0005929717911473245,0.0008914314523499888,73.0661289042087,109.84240123909669
301,302,169.59179506102578,-166.80126549191337,-32.82033539724587,290.0,290.0,0.0018231674510399611,0.002543754180716816,224.65113852025854,313.44201131263765
302,303,169.58921372318588,-166.79734613070212,-32.81945513757117,312.0,312.0,0.0007684316386214466,0.0009733639530139169,94.68633415588114,119.93814397817647
303,304,169.58095219203744,-166.7848002836947,-32.81967456283164,333.0,333.0,0.00014819530291103398,0.00021936407611800014,18.26066141282195,27.030095026237515
304,305,169.57544787750746,-166.77643982205018,-32.81833054962628,313.0,313.0,0.0007611338953236077,0.0010500382760112853,93.78710444467008,129.38597278117726
305,306,169.58451348855152,-166.79020879177136,-32.815596735023234,299.0,299.0,0.0011816306004859708,0.0014751785105331502,145.60081113675594,181.77185629485416
306,307,169.5761017871881,-166.77743311106448,-32.81465527664488,293.0,293.0,0.0006556417836608913,0.0006642125203753658,80.78834068524837,81.84442895611224
307,308,169.56705766201844,-166.76369339425477,-32.81647307412054,278.0,278.0,0.0007705656405793604,0.0010895698482658886,94.94928639824172,134.25706276768767
308,309,169.57172590242484,-166.7707857784382,-32.81563921142917,267.0,267.0,0.0008774230810720122,0.0013325681452040915,108.11628630949062,164.19937225468092
309,310,169.56587423992042,-166.7618952856759,-32.823037700273105,327.0,327.0,0.0007959375903007852,0.0011419552076993255,98.07562423854574,140.71199954916744
310,311,169.56550545086367,-166.76133492954173,-32.82090817514076,319.0,319.0,0.0009020959677723423,0.0009654175592517698,111.15648543362964,118.958987398358
311,312,169.58973661717198,-166.7981400880829,-32.8188920487127,290.0,290.0,0.0007026422711932642,0.000909761112012097,86.57975223613577,112.10098637862001
312,313,169.5748152551039,-166.77547885031285,-32.81790733135973,305.0,305.0,0.0007611338953236077,0.0010500382760112853,93.78710444467008,129.38597278117726
313,314,169.56561512748945,-166.7615015782044,-32.82693100894884,321.0,321.0,0.00105988261060169,0.0012056960038897583,130.59899409331578,148.56615602075237
314,315,169.57609321757053,-166.7774200939357,-32.81945956323809,342.0,342.0,0.0010239612374248524,0.001235243432877757,126.1727537187498,152.2069974359027
315,316,169.56619779369302,-166.76238690412478,-32.818971748582385,324.0,324.0,0.0006665198161624743,0.0008628802206410898,82.12873450642317,106.32431149594052
316,317,169.56910206027678,-166.76679953565568,-32.814874762783134,358.0,358.0,0.0006008173171173795,0.0006274628569123575,74.03285653005445,77.31612645022234
317,318,169.55982037594455,-166.75269598326005,-32.8342939615279,368.0,368.0,0.005709096108539745,0.006390619180253846,703.4762166105166,787.4536559296879
318,319,169.56520485978956,-166.76087819228414,-32.820057632877706,311.0,311.0,0.0009020959677723423,0.0009654175592517698,111.15648543362964,118.958987398358
319,320,169.57782481476008,-166.7800502993971,-32.81556291982195,330.0,282.0,0.0016382867820322413,0.002026982616114968,201.87009733872586,249.765292930857
320,321,169.56611754877662,-166.76226497774286,-32.82786424203787,339.0,399.0,0.0008819140471113572,0.0011549659998651763,108.66966424151718,142.3151925369764
321,322,169.57719030687372,-166.77908653062622,-32.82061095929912,337.0,353.0,0.0013747013322645092,0.0015738138997393818,169.39103385285762,193.92573303883026
322,323,169.57504025947236,-166.7758206404996,-32.819417988012695,342.0,342.0,0.0009773427061012911,0.0011038313611257513,120.42840690518285,136.01436986482892
323,324,169.5666768428362,-166.76311477890206,-32.818508325898684,316.0,316.0,0.0006665198161624743,0.0008628802206410898,82.12873450642317,106.32431149594052
324,325,169.57985327835797,-166.78313125972392,-32.81891072313774,346.0,297.0,0.0011712761497514634,0.0011899697935772579,144.32493318877468,146.62836854582952
325,326,169.56048464742673,-166.7537054734338,-32.824971191413766,345.0,345.0,0.0013553147833690743,0.002058955016555229,167.00221856391977,253.70493992051394
326,327,169.56659005680646,-166.7629829156052,-32.8226896732148,310.0,310.0,0.0007959375903007852,0.0011419552076993255,98.07562423854574,140.71199954916744
327,328,169.57455419616576,-166.77508228904205,-32.82086420832577,342.0,342.0,0.001099028293716901,0.0015330814743096288,135.42253472583923,188.906673630839
328,329,169.5686519427825,-166.76611566892328,-32.8163016489554,383.0,383.0,0.0007833931341794263,0.0011480088313401311,96.52989329201463,141.45792853243466
329,330,169.579315139991,-166.78231391857406,-32.81488254177537,320.0,283.0,0.0016382867820322413,0.0019710927289217856,201.87009733872586,242.8785273830433
330,331,169.56618639659268,-166.76236958706758,-32.82574760166805,336.0,336.0,0.0009210391643027752,0.0012635669319396596,113.49067073588881,155.69702590668547
331,332,169.5759275352302,-166.77716842414378,-32.82354288031508,384.0,384.0,0.0013441862770013297,0.001560634003933543,165.63096129179277,192.30170305920817
332,333,169.58081070220462,-166.7845853927389,-32.8197186363499,304.0,304.0,0.00014819530291103398,0.00021936407611800014,18.26066141282195,27.030095026237515
333,334,169.5669277498042,-166.7634960068092,-32.819571986714145,347.0,347.0,0.0007580268665641494,0.001119859978217045,93.4042556022177,137.98941997688004
334,335,169.57139595045035,-166.77028451943178,-32.81787352702073,338.0,338.0,0.0011607613354199758,0.0012421874973983717,143.02929519921406,153.06264676181866
335,336,169.56694258475676,-166.76351854694016,-32.82627342730711,331.0,339.0,0.0009210391643027752,0.001104827918169854,113.49067073588881,136.13716586715466
336,337,169.57616447376728,-166.77752833099913,-32.82152609327328,353.0,342.0,0.001271034155518443,0.0016093762205486083,156.61713901950029,198.30773089298145
337,338,169.57100917962853,-166.76969693576157,-32.81677909785025,335.0,335.0,0.0011607613354199758,0.0012421874973983717,143.02929519921406,153.06264676181866
338,339,169.56684706344464,-166.76337341230496,-32.82736868100668,350.0,350.0,0.0008281490095045387,0.0008622154942073229,102.0447231786068,106.2424037424508
339,340,169.57220488900631,-166.77151344037983,-32.82182935947292,393.0,393.0,0.00011508176017393819,0.00015707699200745486,14.180402590690994,19.35506531212137
340,341,169.57987045424792,-166.78315734678313,-32.82106160065256,343.0,343.0,0.001044936182420809,0.0015331585813739956,128.75729156306772,188.9161747821392
341,342,169.57548897449823,-166.7765022489525,-32.82028623543753,323.0,323.0,0.0009773427061012911,0.0011038313611257513,120.42840690518285,136.01436986482892
342,343,169.58085189331806,-166.78464795278697,-32.820702896070834,333.0,333.0,0.0009851212646600897,0.0009862458911817952,121.38688279026067,121.52545954489014
343,344,169.58645980753448,-166.79316440991946,-32.828123927343526,360.0,360.0,0.0010807854768667801,0.0014092813008895698,133.1746503788153,173.65198603099324
344,345,169.5618392082984,-166.75576393226342,-32.82492599177942,326.0,326.0,0.0013553147833690743,0.002058955016555229,167.00221856391977,253.70493992051394
345,346,169.5791325315772,-166.78203656435502,-32.81983398469167,325.0,325.0,0.0011712761497514634,0.0014320509235484064,144.32493318877468,176.45766449517737
346,347,169.56764836016953,-166.76459088622676,-32.819336773126516,334.0,334.0,0.0007580268665641494,0.001119859978217045,93.4042556022177,137.98941997688004
347,348,169.5725477828307,-166.77203434804892,-32.818575711009274,335.0,356.0,0.001348992285440194,0.0017685176695866514,166.223158825219,217.91717910453602
348,349,169.58823918501102,-166.79586636850172,-32.82933008884423,369.0,369.0,0.0006218394349408871,0.000942920976278121,76.62320702170247,116.18695295085686
349,350,169.56705684048106,-166.76369214602065,-32.82816982043084,339.0,339.0,0.0008281490095045387,0.0008622154942073229,102.0447231786068,106.2424037424508
350,351,169.5628550338939,-166.75730757838775,-32.82751782290775,371.0,371.0,0.00038491043582472605,0.0005259991733763288,47.42875789441587,64.81374658828148
351,352,169.5968717064012,-166.80897272554782,-32.825192468135846,361.0,361.0,0.0007343865575188168,0.0010005933072959373,90.49129094887476,123.29335166200062
352,353,169.57725327701752,-166.77918217824129,-32.82218186404631,337.0,322.0,0.001271034155518443,0.0015738138997393818,156.61713901950029,193.92573303883026
353,354,169.57242497326152,-166.77184778230833,-32.82081572201395,373.0,393.0,0.0006965635211211461,0.0009658625512829328,85.83072716786657,119.01381942510145
354,355,169.58160161788436,-166.7857866027921,-32.819927834101584,304.0,304.0,0.0006970654681017908,0.0010183180731282646,85.8925771973931,125.47740163610803
355,356,169.57173899935648,-166.7708056750367,-32.819847724128984,382.0,373.0,0.0010570704671780933,0.0011541517421331153,130.25248109395696,142.21485950039656
356,357,169.56971103416126,-166.76772473969532,-32.817086140264635,383.0,383.0,0.0011079899466335157,0.0011688344252787281,136.52679178658946,144.0240633029944
357,358,169.56926022698966,-166.7670398373355,-32.8154543874371,383.0,383.0,0.0005861955956063468,0.000603485596156803,72.23116443495591,74.36164252486492
358,359,169.5895436917514,-166.79784715332937,-32.82931032150145,369.0,369.0,0.0006870846105974658,0.0010407759932348879,84.66273349846348,128.24467203569316
359,360,169.5872512536953,-166.79436622669564,-32.828859937004815,374.0,374.0,0.0009211211271887169,0.0011144974570035805,113.50077022270924,137.32864880347157
360,361,169.59627669373245,-166.80806945182036,-32.825622913881425,352.0,352.0,0.0007343865575188168,0.0010005933072959373,90.49129094887476,123.29335166200062
361,362,169.59544836196395,-166.8068119560133,-32.825216926662755,361.0,361.0,0.0009224744660067059,0.0013214088415457231,113.66752896233652,162.8243201328828
362,363,169.57789882793077,-166.78016271855518,-32.82344913354535,428.0,428.0,0.000786677952062492,0.0011945486599678429,96.93464935369262,147.19257758060044
363,364,169.56954874953595,-166.7674781849367,-32.82200010332608,381.0,367.0,0.0012434372289676842,0.0015012184959964686,153.21663899096393,184.98050966240336
364,365,169.5812528915778,-166.7852569751178,-32.82182068721208,343.0,343.0,0.0011875422686259906,0.0012729356758648153,146.3292483285519,156.85144482091653
365,366,169.57101675095802,-166.76970843821735,-32.82151690655194,381.0,381.0,0.0007370766480521515,0.0010139051355220786,90.82276456129117,124.93363838666922
366,367,169.5698687787769,-166.76796439581403,-32.82057980196529,381.0,381.0,0.0007501649078717348,0.0009711368133249969,92.43550313231006,119.66371528185779
367,368,169.56232995099572,-166.7565096694123,-32.839421905700675,318.0,318.0,0.005709096108539745,0.006390619180253846,703.4762166105166,787.4536559296879
368,369,169.58885951191252,-166.79680829267562,-32.82937343417992,349.0,349.0,0.0006218394349408871,0.000942920976278121,76.62320702170247,116.18695295085686
369,370,169.5681390068864,-166.76533635075697,-32.828177066640166,350.0,414.0,0.001082190665467912,0.0016378185802084382,133.34779806138275,201.81240539566565
370,371,169.56316836214884,-166.7577837019874,-32.8277413882187,351.0,351.0,0.00038491043582472605,0.0005259991733763288,47.42875789441587,64.81374658828148
371,372,169.57456521218083,-166.77509902296796,-32.82394121579276,378.0,378.0,0.001293250447568976,0.0014809868225870526,159.35463595101027,182.48755792448003
372,373,169.57175368515334,-166.77082798539865,-32.82100166021544,354.0,354.0,0.0006965635211211461,0.0010366092570266352,85.83072716786657,127.73124578262811
373,374,169.58670221426252,-166.7935325092678,-32.82959954489565,360.0,360.0,0.0009211211271887169,0.0011144974570035805,113.50077022270924,137.32864880347157
