,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
11,11,11,12,0.3671490393716112,194.17776372794447,-0.0026107407173637,21.682845340158256,4.0,29.0,9.0,138.3748483820298,151.17248741677065,184.84463474248457,2.8100140697146494,3.06989905724842,3.753688118982622,1.153123736516915,1.2597707284730888,1.5403719561873714,30,138.37484838254395,184.84463474274577,219.22110258995997,0,3,55,70,74,77
12,12,12,13,0.8890404743228839,194.17127680101711,-0.0086386408068376,21.68339360289249,17.0,19.0,7.0,105.02433278542472,109.8452902484878,129.74945302228488,2.132756467235003,2.230656905494578,2.6348559206641875,0.8752027732118727,0.9153774187373982,1.081245441852374,12,105.0243327851612,129.74945302252254,210.81735498986433,0,4,24,44,61,75
13,13,13,14,0.7339126516512372,194.17392194932447,-0.0061804530355877,21.68831140672559,11.0,16.0,10.0,109.2646462061848,129.76502639801004,161.16810559774638,2.2188656157663846,2.6351721732593107,3.27288267784464,0.9105387183848732,1.081375219983417,1.3430675466478863,13,109.26464620618816,161.16810559774564,171.72504358021234,0,6,28,51,64,75
14,14,14,15,0.089694307850524,194.1806577018734,7.846465367069751e-05,21.683436264913635,27.0,42.0,9.0,32.67168744912672,55.872835978739886,61.749636393534,0.6634724625670364,1.1346242257961336,1.253965941747896,0.272264062076056,0.465606966489499,0.51458030327945,35,32.67168744912373,61.7496363939114,90.93146113533403,5,16,57,70,76,77
15,15,15,16,0.7211392727256032,194.1756799170975,-0.0045469221841624,21.68872849837073,21.0,14.0,11.0,108.63779733040552,129.76502639801004,135.31239374258936,2.206136032456118,2.6351721732593107,2.747824006091728,0.9053149777533794,1.081375219983417,1.1276032811882446,15,108.63779733040532,135.3123937425867,188.78425542597356,0,5,34,55,66,76
16,16,16,17,0.9502232705940163,194.17165663563205,-0.0082857591909093,21.68207552145872,19.0,23.0,13.0,73.66266906506854,90.7821338710346,105.02433278542472,1.4958869975712874,1.8435364261577376,2.132756467235003,0.6138555755422378,0.7565177822586215,0.8752027732118727,11,73.66266906520994,105.0243327851612,199.1083256530884,2,5,21,46,62,76
17,17,17,18,0.949192640078624,194.1739031338622,-0.0061978405249292,21.69054243207269,10.0,21.0,8.0,81.78643689023896,116.54380365200556,155.4354367979163,1.6608584656866492,2.3666853610278427,3.156467880120253,0.6815536407519913,0.9711983637667132,1.2952953066493025,9,81.78643689024055,155.4354367979172,188.78425542597356,1,5,20,36,57,74
18,18,18,19,0.8359690779034828,194.1725350163574,-0.0074694995862015,21.68257517314252,17.0,24.0,13.0,73.66266906506854,102.91209924925217,109.8452902484878,1.4958869975712874,2.089862790930612,2.230656905494578,0.6138555755422378,0.8576008270771014,0.9153774187373982,14,73.66266906520994,109.8452902481748,126.5550284388387,1,5,27,52,65,76
19,19,19,20,0.4164121642067376,194.17913230664703,-0.0013389649580973,21.6864244867298,25.0,4.0,9.0,97.94369036152824,154.00105164344134,198.0609761609965,1.988968018203889,3.127339447369696,4.022075804825925,0.8161974196794021,1.283342097028678,1.6505081346749708,30,97.94369036159524,198.06097616021972,204.05904496050564,1,3,53,72,74,77
20,20,20,21,0.8815964273551143,194.17546998192628,-0.0047419490402326,21.690126407933555,16.0,18.0,14.0,108.63779733040552,116.54380365200556,178.2547128549511,2.206136032456118,2.3666853610278427,3.61986485963447,0.9053149777533794,0.9711983637667132,1.4854559404579255,13,108.63779733040532,178.25471285495186,188.0325088770039,0,5,25,50,62,75
21,21,21,22,0.6545798777925622,194.1742084535984,-0.0059144445142858,21.68310931466786,19.0,24.0,6.0,126.5550284389254,131.25686216368752,176.38482434875806,2.569985909033893,2.665467270527881,3.581892546944424,1.054625236991045,1.093807184697396,1.4698735362396504,14,126.5550284388387,176.38482434875615,199.1083256530884,0,5,45,61,69,77
22,22,22,23,0.9715398318091856,194.1724023015429,-0.0075929007770172,21.68112101584,24.0,17.0,19.0,82.67326738017451,90.7821338710346,112.327343315754,1.6788675633175336,1.8435364261577376,2.281060603293334,0.6889438948347876,0.7565177822586215,0.93606119429795,10,82.67326738017091,112.32734331602622,200.27550783828417,2,4,23,50,63,76
23,23,23,24,0.8428217485448986,194.1734611141057,-0.0066089748371816,21.681551833855533,23.0,19.0,22.0,82.67326738017451,102.91209924925217,131.25686216368752,1.6788675633175336,2.089862790930612,2.665467270527881,0.6889438948347876,0.8576008270771014,1.093807184697396,12,82.67326738017091,131.25686216368882,169.45841280824848,1,6,29,56,66,77
24,24,24,25,0.4703967062823906,194.1804609262334,-0.0001043846403385,21.68673285023302,20.0,35.0,32.0,97.94369036152824,138.63467632228557,142.58297460758243,1.988968018203889,2.8152904633393634,2.895469584493546,0.8161974196794021,1.1552889693523798,1.188191455063187,30,97.94369036159524,142.5829746077498,192.74254982841234,1,6,49,70,74,77
25,25,25,26,0.7571478221625043,194.17779125939185,-0.0025850442156263,21.689148439544468,28.0,16.0,21.0,109.46971806209096,154.4243985263519,182.2827289584364,2.223030063331363,3.1359364627323725,3.70166283127583,0.9122476505174244,1.2868699877195988,1.519022741320303,13,109.46971806211218,182.2827289584374,230.5557092132179,0,3,35,61,71,76
26,26,26,27,0.0596385886143012,194.181061480344,0.0004536721517632,21.683237767385265,42.0,15.0,36.0,23.84683215673117,32.67168744912672,60.626117008468825,0.4842638287381181,0.6634724625670364,1.2311503411055449,0.1987236013060931,0.272264062076056,0.5052176417372402,35,23.846832156342906,60.62611700846887,87.1840755335785,9,15,57,70,76,77
27,27,27,28,0.7614435050360844,194.179317044428,-0.0011672817340302,21.68903546029353,33.0,26.0,25.0,101.34996485203231,109.46971806209096,195.20051962043328,2.0581401210502155,2.223030063331363,3.963987769183794,0.8445830404336028,0.9122476505174244,1.626670996836944,15,101.3499648519505,195.2005196201863,208.44199297704344,0,3,41,63,73,77
28,28,28,29,0.6187698629214099,194.17621758778392,-0.00404751861164,21.68150622191453,30.0,31.0,12.0,122.86979382504502,143.3391061836595,151.17248741677065,2.4951488903394745,2.910824545255389,3.06989905724842,1.0239149485420418,1.1944925515304958,1.2597707284730888,21,122.86979382481123,151.17248741695707,197.18402382197917,0,5,45,66,73,77
29,29,29,30,0.8376917588526552,194.1752960605133,-0.0049038953912546,21.680159015656564,29.0,31.0,24.0,122.86979382504502,149.51040442418932,169.45841280824524,2.4951488903394745,3.0361467052220417,3.4412361046136617,1.0239149485420418,1.2459200368682444,1.4121534400687104,14,122.86979382481123,169.45841280824848,219.81621427664516,0,3,38,60,71,77
30,30,30,31,0.7017931430998178,194.17737829680505,-0.0029689588598017,21.67998804673202,37.0,29.0,30.0,90.02345059037405,143.3391061836595,149.51040442418932,1.8281296472666235,2.910824545255389,3.0361467052220417,0.7501954215864505,1.1944925515304958,1.2459200368682444,23,90.02345059037516,149.51040442418335,183.40281578961884,1,5,42,62,74,77
31,31,31,32,0.3505027968975455,194.1819786263376,0.0013059007500548,21.685531705430503,38.0,25.0,36.0,120.22142037629334,142.58297460758243,145.75780839974567,2.4413676812551115,2.895469584493546,2.959941760826877,1.0018451698024444,1.188191455063187,1.214648403331214,35,120.22142037649262,145.7578083994731,151.8479510431364,0,13,53,69,76,77
32,32,32,33,0.7430330471902074,194.1806738224434,9.344113797684412e-05,21.688655403715,28.0,35.0,25.0,101.34996485203231,109.20717639297828,148.75837107729072,2.0581401210502155,2.217698561308277,3.0208749682670324,0.8445830404336028,0.910059803274819,1.239653092310756,16,101.3499648519505,148.7583710772901,205.99406087999753,0,3,42,63,74,77
33,33,33,34,0.1734922212391044,194.18082674323068,0.0002355464609739,21.68226535100933,45.0,42.0,40.0,61.45019148884363,66.86620600460918,72.2486801563387,1.247885036112782,1.3578694528549249,1.4671727566929045,0.512084929073697,0.5572183833717432,0.6020723346361557,35,61.45019148884273,72.2486801563248,76.70581145290951,7,15,56,68,76,77
34,34,34,35,0.6801832383201911,194.18195378752256,0.0012827989554231,21.687881742463112,33.0,39.0,38.0,109.20717639297828,126.4183969093606,128.0184225749374,2.217698561308277,2.567211296993244,2.599703434724535,0.910059803274819,1.0534866409113384,1.0668201881244783,24,109.20717639297517,128.01842257493894,180.8887807482626,0,6,43,62,74,77
35,35,35,36,0.0773459622622708,194.18178610694028,0.0011270214834969,21.68364645222279,47.0,57.0,42.0,42.40791062373215,55.13953219253872,59.82100113990871,0.8611884812396616,1.1197328349061408,1.2148006435639915,0.3533992551977679,0.4594961016044893,0.4985083428325725,36,42.40791062372987,59.8210011394647,68.60791071629411,7,16,58,68,75,77
36,36,36,37,0.7960105692624021,194.1779430380575,-0.0024441841932801,21.678942776175013,41.0,31.0,46.0,83.35820414354997,90.02345059037405,164.1287999058968,1.6927767524834445,1.8281296472666235,3.3330062679284227,0.6946517011962497,0.7501954215864505,1.3677399992158068,20,83.35820414355311,164.1287999058963,211.2013238015118,2,4,40,59,76,77
37,37,37,38,0.5635896212696397,194.1831542877353,0.002398337199518,21.68664806413552,48.0,44.0,32.0,98.4120404179356,114.25998416340028,120.22142037629334,1.998478924726604,2.320307244117813,2.4413676812551115,0.82010033681613,0.9521665346950025,1.0018451698024444,32,98.41204041793596,120.22142037649262,148.30792371590408,1,7,46,65,73,77
38,38,38,39,0.8527695795958565,194.1835529499973,0.0027687444753399,21.688581481691607,44.0,35.0,38.0,116.47130717001556,126.4183969093606,151.5196247701273,2.365213156094802,2.567211296993244,3.0769484658545463,0.9705942264167964,1.0534866409113384,1.2626635397510608,15,116.4713071697963,151.51962477012717,226.19764719636706,0,3,39,55,73,77
39,39,39,40,0.1077135546041175,194.181835274588,0.0011727207415954,21.68231835994724,52.0,54.0,42.0,3.620822737697016,9.651292224832163,66.20161311732038,0.0735289899561881,0.1959913037652006,1.3443733920769,0.0301735228141418,0.0804274352069347,0.5516801093110032,37,3.620822737969602,66.2016131179867,72.2486801563248,9,17,55,68,76,77
40,40,40,41,0.79075493977724,194.1789998462108,-0.0014621304062139,21.678486179306447,37.0,46.0,43.0,83.35820414354997,84.0545701738479,142.36405759673323,1.6927767524834445,1.7069180387481715,2.8910239797627804,0.6946517011962497,0.7004547514487326,1.1863671466394436,19,83.35820414355311,142.36405759673048,170.20990176647658,2,5,39,58,74,77
41,41,41,42,0.0514702607897597,194.1812954422719,0.0006710801262522,21.68301703100548,27.0,15.0,36.0,23.84683215673117,55.872835978739886,59.82100113990871,0.4842638287381181,1.1346242257961336,1.2148006435639915,0.1987236013060931,0.465606966489499,0.4985083428325725,37,23.846832156342906,59.8210011394647,66.2016131179867,10,15,58,69,76,77
42,42,42,43,0.5142255450588725,194.17993873376253,-0.0005896424396176,21.680117095879964,41.0,45.0,37.0,142.36405759673323,146.38165850000732,168.9527242058127,2.8910239797627804,2.9726104472220256,3.430966954516336,1.1863671466394436,1.2198471541667275,1.4079393683817725,31,142.36405759673048,168.95272420581063,181.7405286393706,0,7,46,66,75,77
43,43,43,44,0.7425659711709036,194.1845438140831,0.0036894923206473,21.68738062032044,38.0,39.0,48.0,114.25998416340028,116.47130717001556,135.55713820760946,2.320307244117813,2.365213156094802,2.752794095658096,0.9521665346950025,0.9705942264167964,1.1296428183967455,23,114.25998416353112,135.5571382078722,163.22883807493986,0,6,42,57,70,77
44,44,44,45,0.2399244953008396,194.18125513686925,0.0006336329961059,21.681573302719563,34.0,40.0,54.0,61.45019148884363,70.78329081469953,72.15533734952183,1.247885036112782,1.4374147138421725,1.4652772200146065,0.512084929073697,0.5898607567891627,0.6012944779126819,35,61.45019148884273,72.15533734932319,111.15972105282654,4,15,55,68,76,77
45,45,45,46,0.8568997738985301,194.17979120826445,-0.0007267443998695,21.67767884024089,41.0,50.0,51.0,84.0545701738479,117.5579872704244,158.4007520554855,1.7069180387481715,2.387280651793134,3.2166853090268708,0.7004547514487326,0.9796498939202034,1.3200062671290458,16,84.05457017384514,158.40075205548024,187.96659038611756,1,5,35,53,70,77
46,46,46,47,0.1021717402168177,194.18237632189164,0.0016754722969835,21.68359378521056,57.0,64.0,36.0,15.296676158696874,41.1291009476485,42.40791062373215,0.3106335849932465,0.8352193602303196,0.8611884812396616,0.1274723013224739,0.3427425078970708,0.3533992551977679,37,15.296676158697277,42.40791062372987,89.14624044852238,7,18,56,68,75,77
47,47,47,48,0.4846081765933166,194.1840526288481,0.0032331143021669,21.68567958747783,49.0,38.0,56.0,51.946681876503234,98.4120404179356,127.72282956363574,1.0548947923322296,1.998478924726604,2.5937007504912426,0.4328890156375269,0.82010033681613,1.064356913030298,35,51.94668187650346,127.7228295634051,148.77179622530994,2,7,44,62,73,77
48,48,48,49,0.4844725204450356,194.184685963278,0.0038216332226079,21.685349223114954,48.0,56.0,58.0,51.946681876503234,85.5216098185049,110.3628453685071,1.0548947923322296,1.7367095947319158,2.241167032053792,0.4328890156375269,0.7126800818208742,0.9196903780708924,35,51.94668187650346,110.36284536850471,149.8221878900128,2,9,45,61,71,77
49,49,49,50,0.713971597849994,194.18135277680167,0.0007243822225136,21.678155289706968,51.0,46.0,55.0,112.14636096157132,117.5579872704244,121.1378501564565,2.2773853475111605,2.387280651793134,2.4599778593783377,0.9345530080130944,0.9796498939202034,1.0094820846371375,22,112.14636096157177,121.13785015646029,181.7405286393706,0,5,38,59,70,77
50,50,50,51,0.8942121943063508,194.18176749557347,0.0011097801948183,21.67675015193648,55.0,50.0,46.0,105.45571941312568,112.14636096157132,158.4007520554855,2.1415167477881547,2.2773853475111605,3.2166853090268708,0.8787976617760475,0.9345530080130944,1.3200062671290458,9,105.45571941312753,158.40075205548024,238.8336971077808,0,3,32,55,66,77
51,51,51,52,0.1009656315968896,194.18183885135383,0.0011760440562506,21.682365285013528,40.0,54.0,42.0,3.620822737697016,11.77054199599996,63.4591418116504,0.0735289899561881,0.2390274605802018,1.2886813133152648,0.0301735228141418,0.0980878499666663,0.5288261817637533,37,3.620822737969602,63.4591418120811,73.55054401474422,11,17,56,68,76,77
52,52,52,53,0.7330493872287164,194.1865107812699,0.005517266924578,21.68630514650906,60.0,58.0,49.0,94.25993446675058,133.63928965184124,149.82218789001269,1.9141610282432493,2.7138478457557147,3.0424781732302253,0.7854994538895882,1.113660747098677,1.2485182324167725,25,94.25993446674778,149.8221878900128,182.28300052295316,1,7,42,51,65,77
53,53,53,54,0.1126895132843561,194.1819502479541,0.0012795599376547,21.68225272064729,40.0,52.0,67.0,9.651292224832163,11.77054199599996,67.66769333068049,0.1959913037652006,0.2390274605802018,1.374145464639526,0.0804274352069347,0.0980878499666663,0.5638974444223375,37,9.651292224828724,67.66769333074488,75.19435765728073,9,17,55,68,76,77
54,54,54,55,0.7341794263909861,194.18293306219763,0.0021929081351317,21.677589213652208,51.0,50.0,59.0,105.45571941312568,121.1378501564565,122.51389570444628,2.1415167477881547,2.4599778593783377,2.487921574552241,0.8787976617760475,1.0094820846371375,1.0209491308703855,18,105.45571941312753,122.51389570441846,224.8286452429333,0,3,40,57,66,77
55,55,55,56,0.3821312424200841,194.185012644481,0.0041252248456215,21.68428038548948,58.0,49.0,63.0,76.94181171583972,85.5216098185049,123.07643955555436,1.5624774010514697,1.7367095947319158,2.499345298985752,0.6411817642986644,0.7126800818208742,1.0256369962962864,36,76.941811715742,123.07643955571207,156.05393875545406,2,10,47,61,72,77
56,56,56,57,0.0958636046091044,194.18252884416583,0.0018172036090795,21.683454468782944,47.0,64.0,36.0,15.296676158696874,29.01864668915706,55.13953219253872,0.3106335849932465,0.5892892128451243,1.1197328349061408,0.1274723013224739,0.2418220557429755,0.4594961016044893,36,15.296676158697277,55.13953219253707,81.54960000414252,7,18,56,67,75,77
57,57,57,58,0.5000511345105934,194.18602063165568,0.0050618685098627,21.68462965880206,56.0,63.0,60.0,76.94181171583972,78.20433380909002,84.17821022496928,1.5624774010514697,1.5881157658760097,1.7094288294539517,0.6411817642986644,0.6517027817424168,0.7014850852080773,32,76.941811715742,84.17821022496578,133.639289651842,3,7,46,57,68,77
58,58,58,59,0.7145290560099454,194.18463852792829,0.0037777622976407,21.6774414241142,55.0,51.0,50.0,122.51389570444628,212.1328916333334,241.35321405180093,2.487921574552241,4.307837855714916,4.901222550098114,1.0209491308703855,1.767774096944445,2.011276783765008,12,122.51389570441846,241.35321405174028,304.81516553462916,0,1,37,53,63,77
59,59,59,60,0.6408289372273008,194.18703640082632,0.0060057304234968,21.68518213024057,58.0,53.0,63.0,84.17821022496928,94.25993446675058,109.6938697544428,1.7094288294539517,1.9141610282432493,2.2275819701021664,0.7014850852080773,0.7854994538895882,0.9141155812870232,24,84.17821022496578,109.69386975470759,160.52136901788222,2,7,40,54,64,77
60,60,60,61,0.0889483208438078,194.18300050053807,0.0022554956034872,21.68279293598383,67.0,64.0,57.0,28.311030955351523,40.48091251053697,61.07895354151459,0.5749194759225924,0.8220564288926742,1.2403462104706644,0.2359252579612626,0.3373409375878081,0.5089912795126216,37,28.311030955351022,61.07895354151612,85.85696488018617,8,18,54,66,74,77
61,61,61,62,0.3384392655690605,194.18305062710348,0.0023021132179247,21.68042502033423,71.0,45.0,67.0,128.1933356758727,155.8955848597319,155.9558179218994,2.603255440600983,3.165812226603538,3.167035395077663,1.0682777972989392,1.2991298738310992,1.2996318160158284,31,128.19333567587157,155.95581792189935,164.90469969952647,0,9,50,63,71,77
62,62,62,63,0.4703690121132381,194.1866545639107,0.0056509709398581,21.68380182127457,58.0,65.0,60.0,78.20433380909002,92.80375664951684,109.6938697544428,1.5881157658760097,1.884590046216688,2.2275819701021664,0.6517027817424168,0.7733646387459737,0.9141155812870232,30,78.20433380931054,109.69386975470759,184.41957959139904,2,8,46,57,65,77
63,63,63,64,0.058929692764853,194.18252450167176,0.0018131731365268,21.68307747308465,57.0,61.0,47.0,29.01864668915706,40.48091251053697,41.1291009476485,0.5892892128451243,0.8220564288926742,0.8352193602303196,0.2418220557429755,0.3373409375878081,0.3427425078970708,37,29.01864668915702,41.12910094764955,68.60791071629411,9,17,56,67,76,77
64,64,64,65,0.5800324587495184,194.187952103228,0.0068566927625496,21.68379773575855,63.0,66.0,60.0,92.80375664951684,103.36981800310151,125.076073780802,1.884590046216688,2.099157804824596,2.5399523917698086,0.7733646387459737,0.8614151500258459,1.042300614840017,22,92.80375664952066,125.07607378080455,152.2642890115507,1,6,41,53,62,77
65,65,65,66,0.7246872568070244,194.1893625809244,0.0081673443481138,21.684090748295628,65.0,68.0,60.0,103.36981800310151,125.4603094083712,186.380905553852,2.099157804824596,2.547755164688296,3.784885570291952,0.8614151500258459,1.0455025784030934,1.5531742129487662,15,103.3698180030973,186.38090555385244,205.35579304908575,0,4,33,49,58,76
66,66,66,67,0.092706907122282,194.18287355065613,0.0021375334095477,21.682444540782672,61.0,64.0,54.0,28.311030955351523,54.74076803471393,67.66769333068049,0.5749194759225924,1.111635027341489,1.374145464639526,0.2359252579612626,0.4561730669559494,0.5638974444223375,36,28.311030955351022,67.66769333074488,74.89307224396804,8,17,54,66,73,77
67,67,67,68,0.6161202958092149,194.18941187194773,0.008213240170054,21.682461384024283,75.0,66.0,65.0,91.99623056522856,125.4603094083712,146.56600321365164,1.868191403796884,2.547755164688296,2.9763539833131216,0.7666352547102381,1.0455025784030934,1.2213833601137636,15,91.99623056522599,146.56600321365,213.56815057212125,1,4,35,49,58,76
68,68,68,69,0.1824813243009705,194.1842309509898,0.0033988933399364,21.68238746193013,71.0,61.0,67.0,52.08121452502797,93.37606320299057,97.18498604858372,1.0576267818491885,1.8962120243886973,1.9735608122047088,0.4340101210418998,0.7781338600249212,0.8098748837381976,38,52.081214525028024,97.1849860485819,133.10575893930678,3,14,52,62,71,77
69,69,69,70,1.1101351818837497,194.19298893776752,0.0115378239758384,21.674831634548863,72.0,78.0,76.0,155.09318635664263,269.16297167173326,473.5317205140606,3.149517711310023,5.465962537900063,9.616131924690867,1.2924432196386886,2.2430247639311105,3.946097670950505,2,155.0931863566449,473.5317205147151,601.1218896301338,0,1,4,12,30,60
70,70,70,71,0.2046586392300809,194.1841883644356,0.0033593356931919,21.68171196753187,69.0,74.0,67.0,52.08121452502797,71.20966762677513,109.6495009778471,1.0576267818491885,1.4460732587651972,2.226680961805154,0.4340101210418998,0.5934138968897927,0.9137458414820592,36,52.081214525028024,109.64950097784465,128.19333567587157,2,12,53,61,70,77
71,71,71,72,0.96648069845277,194.19105426080893,0.0097398770773955,21.67574138408813,70.0,78.0,76.0,155.09318635664263,164.93620642109016,340.55504501951026,3.149517711310023,3.349402482227489,6.915739957127981,1.2924432196386886,1.374468386842418,2.837958708495919,3,155.0931863566449,340.55504502024854,476.62004844346467,0,2,9,23,43,66
72,72,72,73,0.7428280783420244,194.1914139959504,0.0100737828755937,21.68135176876084,68.0,75.0,76.0,166.7381510887533,199.2961695704297,215.55913679747744,3.385995041700445,4.047159198953618,4.377415508229886,1.3894845924062775,1.6608014130869142,1.7963261399789787,8,166.7381510886122,215.5591367973184,267.69725639126466,0,2,19,42,53,72
73,73,73,74,0.2725645873092199,194.18511629475768,0.0042216252694585,21.681376703412784,71.0,77.0,69.0,71.20966762677513,92.52374551262746,100.31164497483762,1.4460732587651972,1.878903787163572,2.037054688994484,0.5934138968897927,0.7710312126052288,0.8359303747903135,35,71.20966762677662,100.31164497483798,180.24092218380795,2,6,51,60,68,77
74,74,74,75,0.5202008209083114,194.18863279626007,0.0074893368568273,21.68151030259325,68.0,76.0,77.0,91.99623056522856,140.02249649422302,161.42765450859082,1.868191403796884,2.843473288867102,3.278153405146457,0.7666352547102381,1.1668541374518584,1.345230454238257,15,91.99623056522599,161.42765450859645,199.29616957040747,1,5,39,53,59,76
75,75,75,76,0.5747629042599673,194.1889662796672,0.0077993239367345,21.67971770157764,75.0,78.0,68.0,140.02249649422302,210.58765535575293,213.5681505726617,2.843473288867102,4.276458340349185,4.336984032641967,1.1668541374518584,1.7548971279646075,1.7797345881055149,13,140.0224964936831,213.56815057212125,216.86381650558283,0,1,34,47,57,75
76,76,76,77,0.3566522402777135,194.186398210836,0.0054128553071479,21.68121547927606,74.0,75.0,71.0,92.52374551262746,161.42765450859082,162.61138831276608,1.878903787163572,3.278153405146457,3.302191795673512,0.7710312126052288,1.345230454238257,1.355094902606384,30,92.5237455126231,162.61138831276332,199.91009811566852,1,5,44,57,64,77
77,77,77,78,0.7950515716375747,194.19114978211,0.0098284979892954,21.67788244170501,72.0,76.0,73.0,164.93620642109016,210.58765535575293,267.6972563907195,3.349402482227489,4.276458340349185,5.436197876113599,1.374468386842418,1.7548971279646075,2.230810469922662,6,164.93620642109025,267.69725639126466,332.2445839324504,0,1,14,33,48,69
