cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3
23,6.254830607311648,204.40099155680406,0.014135472313137887,8.87086689658298,34.0,10.0,9.0,220.32927011848616,229.9195429799264,617.5426330295978,2.742464232452522,2.861835482072766,7.686625486425234,1.46886180078991,1.5327969531995116,4.116950886863992
24,4.632150862697527,204.39831682565438,0.011492572436349572,8.876065018552543,36.0,25.0,40.0,184.34312332268902,426.0961410642974,723.2082102224163,2.2945404482082097,5.303668576700992,9.001857302411002,1.2289541554845953,2.8406409404286537,4.821388068149449
25,4.201065061716543,204.3974204477638,0.010606889231270832,8.877447429597495,36.0,47.0,24.0,340.8597873207778,399.5058762077317,426.0961410642974,4.242721697874744,4.972696435499076,5.303668576700992,2.272398582138522,2.6633725080515487,2.8406409404286537
26,3.735979806283423,204.39687093871402,0.010063896674573147,8.87986183642865,62.0,47.0,41.0,313.72506958656516,331.66460848337056,361.5733165501952,3.904972687932694,4.128268229849218,4.500545422380292,2.0915004639104375,2.2110973898891406,2.410488777001305
27,6.769657086597419,204.3991541207969,0.012320108479128586,8.868080260610732,48.0,9.0,33.0,246.15583741430555,411.7028210387141,500.52706922727253,3.0639305406635167,5.1245132364451225,6.230119057680804,1.641038916095373,2.7446854735914314,3.336847128181822
28,6.37618414650739,204.39728337105825,0.01047170306673965,8.868739473295616,39.0,59.0,48.0,183.27886620395856,260.3913359543013,298.13647813717995,2.281293515194354,3.2411214584025614,3.710939664261967,1.2218591080263923,1.7359422396953448,1.987576520914536
29,5.5660033483587075,204.39701191161546,0.01020341542779178,8.871392420184536,84.0,35.0,72.0,325.3664829062719,369.03376620525825,427.7607038127103,4.049874723088183,4.593406513083404,5.324387584201631,2.169109886041816,2.4602251080350586,2.851738025418073
30,3.4891594534041634,204.39496436009708,0.008180196404319894,8.878676321814325,37.0,41.0,21.0,277.59570197391145,291.5049265342897,422.9855267329486,3.4552662174054354,3.628395964703532,5.264950395770738,1.8506380131594125,1.9433661768952677,2.8199035115529947
31,2.8021379719951125,204.39291282242667,0.006153215237039914,8.880243972731934,21.0,30.0,41.0,263.5904587021814,665.0354445421273,672.4955841161951,3.2809413139604193,8.277774074180634,8.37063130526928,1.7572697246812121,4.433569630280855,4.483303894107975
32,3.068916508599304,204.39444102460953,0.007662985128516272,8.885695985458653,51.0,52.0,82.0,324.42865681206365,345.6993966765637,374.88281606958964,4.0382014918454905,4.3029608823922985,4.666210321847141,2.1628577120804278,2.304662644510428,2.499218773797268
33,6.180262307056769,204.39873703230373,0.011907944802084179,8.869964290587532,48.0,35.0,28.0,331.3316494428281,435.4281479974483,489.88515214136436,4.1241238496719115,5.41982516006099,6.097657869218946,2.2088776629521907,2.902854319982993,3.265901014275767
34,6.022236935457772,204.4003099943188,0.013462043446555499,8.871383825469366,23.0,10.0,35.0,220.32927011848616,437.05599789075626,484.9529501216376,2.742464232452522,5.4400871983539405,6.036266172967891,1.46886180078991,2.9137066526050464,3.2330196674775893
35,5.689522902282059,204.39843332583015,0.011607818210651101,8.87161498166048,29.0,33.0,34.0,369.03376620525825,435.4281479974483,484.9529501216376,4.593406513083404,5.41982516006099,6.036266172967891,2.4602251080350586,2.902854319982993,3.2330196674775893
36,4.4811307303244945,204.39760266544195,0.010786962320025451,8.876146461814555,24.0,25.0,40.0,184.34312332268902,340.8597873207778,547.361280005866,2.2945404482082097,4.242721697874744,6.81306996495864,1.2289541554845953,2.272398582138522,3.6490752000391122
37,3.737426558239181,204.39522841761936,0.008441113695740904,8.877639026201395,30.0,40.0,41.0,277.59570197391145,521.5083223308553,533.629994771445,3.4552662174054354,6.491275172606732,6.642155049292865,1.8506380131594125,3.476722148872374,3.5575332984763053
38,2.371917527186459,204.389003883777,0.002291138698924545,8.879242032438812,17.0,11.0,61.0,194.86780605523435,390.0140517529247,426.6994211020341,2.425542406942037,4.854550584727511,5.311177673993221,1.2991187070348977,2.600093678352835,2.8446628073468982
39,6.2889172034912795,204.39657146621917,0.009768307999404164,8.868802285887135,59.0,28.0,89.0,164.77184715041363,183.27886620395856,242.21223371979593,2.0509344812976327,2.281293515194354,3.014844043561501,1.0984789810027593,1.2218591080263923,1.614748224798642
40,4.232291780303113,204.39552766832153,0.008736826758833704,8.875651474127997,37.0,36.0,70.0,521.5083223308553,547.361280005866,596.1077591126525,6.491275172606732,6.81306996495864,7.419823100102529,3.476722148872374,3.6490752000391122,3.9740517274176894
41,3.439310673672581,204.39547278750126,0.008682507730621679,8.879680943290198,62.0,30.0,26.0,225.389095888709,291.5049265342897,361.5733165501952,2.805444476474641,3.628395964703532,4.500545422380292,1.5025939725913955,1.9433661768952677,2.410488777001305
42,4.052853630396844,204.39848477824088,0.01165825164590833,8.884307622443774,78.0,68.0,18.0,151.64566024314854,263.28169092780126,334.005258500935,1.8875512953854636,3.2770980453065714,4.157402574779457,1.0109710682876585,1.755211272852011,2.22670172333957
43,1.3163700069336068,204.3881507465579,0.001448201642606647,8.885307709410599,57.0,8.0,80.0,255.75346019466025,310.23947144797467,372.71818036391346,3.183393275585389,3.8615870396316447,4.639266847673628,1.7050230679644043,2.068263142986501,2.4847878690927603
44,2.313742350858956,204.39155451318018,0.004811113217921911,8.88592962288827,69.0,92.0,88.0,255.9621326044359,282.513139602556,344.2917298714548,3.1859906455117795,3.516474139551329,4.285439488788326,1.7064142173629087,1.8834209306837095,2.2952781991430355
45,3.631828309705148,204.39323832145857,0.006474875735945695,8.876665289128779,53.0,60.0,46.0,241.86788471657712,308.64458080937624,462.6829854130123,3.0105578911846496,3.8417352490425984,5.7590693137465045,1.6124525647771832,2.0576305387291782,3.0845532360867534
46,3.2755153923144307,204.39149251073354,0.00474996911523574,8.877115804670483,53.0,71.0,61.0,221.147812353368,292.5966555061565,418.24227856889934,2.752652723526395,3.6419848430911683,5.20591063029357,1.4743187490224556,1.950644370041046,2.788281857126
47,4.051422993717418,204.39777371636802,0.01095588113827546,8.878946687875633,26.0,1.0,25.0,331.66460848337056,388.6183883577078,399.5058762077317,4.128268229849218,4.8371785989724305,4.972696435499076,2.2110973898891406,2.5907892557180556,2.6633725080515487
48,6.503439152788225,204.3984458650519,0.011620299033385479,8.868720459529381,27.0,28.0,33.0,246.15583741430555,298.13647813717995,331.3316494428281,3.0639305406635167,3.710939664261967,4.1241238496719115,1.641038916095373,1.987576520914536,2.2088776629521907
49,3.0511229169369543,204.39484993803762,0.00806706371485979,8.882390374841279,56.0,63.0,65.0,238.4401634563447,269.2425151584387,366.3285586046143,2.9678926431676738,3.351293122699913,4.559734477215745,1.589601089708967,1.794950101056261,2.4421903906974323
50,0.8665585720022877,204.38658006198278,-0.0001036342542712811,8.884199381563667,57.0,8.0,79.0,254.4787216959308,297.3631245274245,303.21568741725133,3.167526456180887,3.70131364129801,3.7741611771015724,1.696524811306208,1.9824208301828328,2.021437916115012
51,2.8224752545209846,204.39389389742362,0.00712244621642035,8.884568835153194,52.0,65.0,32.0,211.06134722806584,255.00142841488068,324.42865681206365,2.627105310678591,3.1740326479365795,4.0382014918454905,1.4070756481871078,1.7000095227658738,2.1628577120804278
52,2.6834414234858803,204.3932488335463,0.006485113201849498,8.885073979613365,82.0,88.0,51.0,168.16613409597764,189.2454088273364,211.06134722806584,2.0931835684837514,2.3555597700919337,2.627105310678591,1.1211075606398526,1.2616360588489113,1.4070756481871078
53,3.450145535964903,204.39231765820824,0.005565236385988874,8.876867961525416,46.0,45.0,60.0,221.147812353368,241.86788471657712,332.08110280571566,2.752652723526395,3.0105578911846496,4.133452383463655,1.4743187490224556,1.6124525647771832,2.2138740187047743
54,1.90801639858769,204.38704141390556,0.0003521865012847265,8.880133544383508,85.0,11.0,76.0,298.4291559992292,324.3001648825666,374.0148525119478,3.714582659892412,4.0366021377487105,4.655406677780128,1.989527706661531,2.162001099217114,2.493432350079656
55,1.106539885844134,204.38696313275656,0.00027484148926071404,8.883047027743617,64.0,19.0,99.0,118.45016972917233,175.37988044169148,252.43111043268144,1.4743631367520706,2.1829739141989,3.1420395989493963,0.7896677981944834,1.1691992029446117,1.682874069551212
56,3.1125414174638024,204.39513202294935,0.008345745756478224,8.883265825293387,65.0,49.0,63.0,218.90998517954387,238.4401634563447,463.47571100389445,2.724798226575887,2.9678926431676738,5.768936462028595,1.4593999011969614,1.589601089708967,3.089838073359301
57,1.0966640194896262,204.3875039140338,0.0008091330846851985,8.884557578234006,8.0,50.0,43.0,114.37530805003675,254.4787216959308,255.75346019466025,1.4236428561410965,3.167526456180887,3.183393275585389,0.7625020536669128,1.696524811306208,1.7050230679644043
58,1.6579832836245125,204.3885537287319,0.001846340448649992,8.886773024826176,80.0,43.0,112.0,266.3808249748482,394.0817481270211,514.1086773686313,3.3156733297934284,4.905181677947387,6.399170925037475,1.775872166498991,2.6272116541801447,3.4273911824575474
59,6.092223681955221,204.39655340307505,0.009750443966201025,8.869436918944677,39.0,89.0,28.0,164.77184715041363,210.6316947522498,260.3913359543013,2.0509344812976327,2.62175737598668,3.2411214584025614,1.0984789810027593,1.4042112983483341,1.7359422396953448
60,3.83625507175997,204.39264571934,0.005889387952493854,8.87563015573583,45.0,53.0,46.0,308.64458080937624,332.08110280571566,485.9133836651642,3.8417352490425984,4.133452383463655,6.048220801780271,2.0576305387291782,2.2138740187047743,3.239422557767766
61,2.840204478844146,204.39020093052977,0.0034738506827754192,8.878099961717139,71.0,46.0,38.0,224.55785704326627,418.24227856889934,426.6994211020341,2.7950979492019554,5.20591063029357,5.311177673993221,1.4970523802884441,2.788281857126,2.8446628073468982
62,3.423875101934077,204.3958190519847,0.009024602475837341,8.880479176161401,41.0,63.0,26.0,225.389095888709,286.815013977227,313.72506958656516,2.805444476474641,3.5700200737737537,3.904972687932694,1.5025939725913955,1.9121000931815164,2.0915004639104375
63,3.2321980004538204,204.39538459926112,0.008595333874929847,8.881497528654467,49.0,62.0,56.0,269.2425151584387,286.815013977227,463.47571100389445,3.351293122699913,3.5700200737737537,5.768936462028595,1.794950101056261,1.9121000931815164,3.089838073359301
64,1.1094675623515378,204.38661941923314,-6.47494501991182e-05,8.882742100534811,55.0,99.0,19.0,118.45016972917233,134.06454803718802,272.2673487251062,1.4743631367520706,1.6687171324725998,3.388943580404631,0.7896677981944834,0.8937636535812548,1.8151156581673775
65,2.9309060027619496,204.3944244900502,0.007646689861884861,8.883737828886572,56.0,51.0,49.0,218.90998517954387,255.00142841488068,366.3285586046143,2.724798226575887,3.1740326479365795,4.559734477215745,1.4593999011969614,1.7000095227658738,2.4421903906974323
66,0.7854864569433007,204.38565642910666,-0.001016187912554804,8.88345126522415,22.0,109.0,87.0,285.7457764734104,291.80755316407664,297.0044147540722,3.5567111493233754,3.632162793811312,3.6968487387332223,1.904971843156072,1.945383687760514,1.9800294316938174
67,0.34527988512725577,204.38461571912364,-0.0020444069636827173,8.884725184092739,22.0,77.0,122.0,156.69329469286245,175.53123243831436,223.22432054699794,1.9503797926132322,2.184857810228807,2.778499264235046,1.0446219646190846,1.1702082162554308,1.4881621369799884
68,3.9687215933256548,204.39793911441765,0.011119108518103339,8.885166948603539,78.0,42.0,18.0,119.96077320840475,263.28169092780126,596.1370891682348,1.493165795195887,3.2770980453065714,7.420188174739806,0.7997384880560329,1.755211272852011,3.974247261121571
69,2.3503645297292706,204.39116608678125,0.004427337802718235,8.886838142098188,92.0,96.0,44.0,114.04431937631819,214.3647573321779,255.9621326044359,1.4195230013504374,2.6682232431747033,3.1859906455117795,0.7602954625087891,1.4290983822145216,1.7064142173629087
70,4.869440220198549,204.3958773909967,0.009082417890292531,8.87338075194905,84.0,73.0,72.0,274.57263586467417,286.8292695095424,342.4027828225218,3.4176377594503746,3.5701975140542417,4.261927543616857,1.8304842390978306,1.912195130063619,2.282685218816815
71,3.1071811032162993,204.39035942812305,0.003630457727040876,8.87724900579296,61.0,46.0,74.0,224.55785704326627,292.5966555061565,318.1754028183333,2.7950979492019554,3.6419848430911683,3.9603665069384735,1.4970523802884441,1.950644370041046,2.1211693521222252
72,5.183676206285737,204.39551115006552,0.008720590408887386,8.87211202164999,84.0,73.0,70.0,198.50876083601355,276.44466393045957,342.4027828225218,2.4708617975654175,3.440939112056875,4.261927543616857,1.323391738906759,1.8429644262030667,2.282685218816815
73,4.864279334313992,204.39484686385242,0.008064233913549533,8.872950942537845,72.0,70.0,84.0,276.44466393045957,286.8292695095424,385.19105808926287,3.440939112056875,3.5701975140542417,4.794518217676031,1.8429644262030667,1.912195130063619,2.5679403872617566
74,3.4542902250127843,204.3901007842748,0.003374923146974042,8.876049967165159,71.0,75.0,46.0,318.1754028183333,393.8810311141018,451.52042167951896,3.9603665069384735,4.902683329777487,5.620127575478527,2.1211693521222252,2.625873540760683,3.010136144530131
75,3.215381738820102,204.38862583069303,0.0019176307311387284,8.876473776684817,95.0,74.0,103.0,294.1203362179321,393.8810311141018,438.1295796064595,3.660950275380193,4.902683329777487,5.453450195718512,1.9608022414528836,2.625873540760683,2.920863864043068
76,2.188893127535431,204.38597503081627,-0.0007014162142060528,8.879150309051928,108.0,107.0,85.0,132.17928468607667,332.5934183708125,350.1840535777766,1.645251038719391,4.139829235310217,4.358781932132007,0.8811952312405125,2.21728945580542,2.3345603571851807
77,0.17085880677641246,204.38399501803684,-0.0026576582368972377,8.885010422186282,122.0,167.0,67.0,106.43619603585292,172.85485244827714,175.53123243831436,1.3248237989880247,2.151544595006964,2.184857810228807,0.7095746402390205,1.152365682988516,1.1702082162554308
78,3.9677812353967905,204.39806865156584,0.01124710483502563,8.88472280175135,68.0,42.0,18.0,119.96077320840475,151.64566024314854,479.45909640822185,1.493165795195887,1.8875512953854636,5.967883532298919,0.7997384880560329,1.0109710682876585,3.196393976054817
79,0.7721946199053773,204.3861575822019,-0.0005210437798241669,8.88529059670325,127.0,50.0,22.0,277.5518064556483,303.21568741725133,341.2044920553596,3.4547198447481082,3.7741611771015724,4.247012278081538,1.8503453763709916,2.021437916115012,2.274696613702401
80,1.36172232997366,204.38752875756896,0.0008336738763190121,8.886605711975628,58.0,111.0,43.0,266.3808249748482,366.7550080793548,372.71818036391346,3.3156733297934284,4.565042543778101,4.639266847673628,1.775872166498991,2.4450333871957026,2.4847878690927603
81,1.4063762453337563,204.38662722357833,-5.703887926507008e-05,8.881635107817406,86.0,99.0,64.0,123.18053675224938,229.10898814235026,287.30529587601967,1.5332425691587834,2.8517464110687247,3.576122669995012,0.8212035783483305,1.5273932542823374,1.9153686391734674
82,2.6681223225774096,204.39297935478908,0.006218858129373155,8.885664711605198,88.0,52.0,51.0,28.013239430141727,168.16613409597764,368.62614193023506,0.3486840723930058,2.0931835684837514,4.588332765986936,0.18675492953427847,1.1211075606398526,2.4575076128682376
83,3.3436296526023304,204.3932812175078,0.006517038446615598,8.889016145588146,102.0,105.0,101.0,163.92580220026872,191.34982254176208,233.97463494656222,2.0404036607054716,2.3817536540865176,2.9123096867566183,1.0928386813351265,1.2756654836117491,1.5598308996437504
84,5.19126380480698,204.39623489069885,0.009435664544066111,8.872383508511579,72.0,70.0,29.0,198.50876083601355,274.57263586467417,325.3664829062719,2.4708617975654175,3.4176377594503746,4.049874723088183,1.323391738906759,1.8304842390978306,2.169109886041816
85,1.7184999429873322,204.38593796283124,-0.0007380372657120657,8.88049911048326,104.0,131.0,54.0,133.64678862549277,288.91424920995456,298.4291559992292,1.663517232142841,3.5961495006000823,3.714582659892412,0.8909785908366199,1.9260949947330332,1.989527706661531
86,1.358514219026966,204.38614683499117,-0.000531667320965062,8.881635103455466,81.0,99.0,109.0,123.18053675224938,203.6959408785936,265.707811498539,1.5332425691587834,2.5354272351326426,3.3072962522233715,0.8212035783483305,1.3579729391906261,1.7713854099902626
87,0.597911771878974,204.38450909326866,-0.00214975997379362,8.883608255598327,114.0,91.0,120.0,162.9678156277219,201.00106172914505,244.45284362960487,2.0284794896274914,2.50188375870679,3.0427331775527553,1.0864521041848143,1.3400070781943023,1.6296856241973683
88,2.6449929559308263,204.39287770205766,0.0061184247186367845,8.885704256211085,82.0,52.0,44.0,28.013239430141727,189.2454088273364,344.2917298714548,0.3486840723930058,2.3555597700919337,4.285439488788326,0.18675492953427847,1.2616360588489113,2.2952781991430355
89,6.071461559865936,204.3957507821822,0.008957424822934835,8.869264306576605,59.0,94.0,39.0,210.6316947522498,223.32931782558316,242.21223371979593,2.62175737598668,2.7798061776599847,3.014844043561501,1.4042112983483341,1.4888621188372233,1.614748224798642
90,3.017468498924682,204.39146284258868,0.004720497194226562,8.889475086144316,106.0,113.0,98.0,195.24119987441478,301.5871182345007,301.70471376002746,2.430190083545198,3.753890185728677,3.755353911008937,1.3016079991627671,2.0105807882300075,2.011364758400186
91,0.48453305374359734,204.3837653601012,-0.002884569456930475,8.883852946777997,110.0,121.0,87.0,86.54974631633686,109.35035716126384,201.00106172914505,1.0772948300184935,1.3610967038532986,2.50188375870679,0.57699830877558,0.7290023810750934,1.3400070781943023
92,2.4895014555816073,204.3915718726077,0.004828249953826778,8.887018042845233,69.0,96.0,44.0,114.04431937631819,189.28646596812027,282.513139602556,1.4195230013504374,2.356070813132316,3.516474139551329,0.7602954625087891,1.2619097731208038,1.8834209306837095
93,4.165993155647317,204.3937052549159,0.006935929970242753,8.891814298900037,105.0,128.0,102.0,588.4693022238662,632.771500508341,641.0072718401365,7.324746332511179,7.876180983698714,7.978692594125966,3.923128681492447,4.218476670055613,4.273381812267583
94,5.814681068310045,204.39519961012385,0.00841282801905499,8.869930562417107,89.0,59.0,39.0,223.32931782558316,370.03804068263037,457.71151669239254,2.7798061776599847,4.605906835134473,5.697188860270104,1.4888621188372233,2.4669202712175395,3.0514101112826215
95,3.4934121381661742,204.38792553415936,0.0012257244318578924,8.875576232115653,103.0,100.0,123.0,202.92720378108916,233.0176317601006,251.5454308841578,2.5258586744374085,2.900397756000425,3.1310154418687937,1.3528480252072632,1.553450878400673,1.6769695392277213
96,2.526564961783148,204.39122535705357,0.004485886471304361,8.887662035869052,92.0,69.0,112.0,189.28646596812027,214.3647573321779,298.11013659522956,2.356070813132316,2.6682232431747033,3.7106117880039116,1.2619097731208038,1.4290983822145216,1.9874009106348667
97,3.6065668313996917,204.3942822374891,0.007506034497671839,8.889074032822242,101.0,102.0,83.0,127.0855774460271,136.88763373662687,257.1138945168659,1.5818490680737836,1.7038564108430847,3.2003267609422976,0.8472371829735152,0.9125842249108471,1.714092630112442
98,2.9499809171771614,204.39044911081808,0.003718936105911655,8.890065244277912,113.0,115.0,106.0,113.06121229700092,164.26640133299966,178.30793265238134,1.4072861523823064,2.0446431380051364,2.219419723029711,0.7537414153133406,1.0951093422199993,1.1887195510158775
99,1.1335618535205276,204.38621290950792,-0.0004663840821102035,8.882417247019589,64.0,86.0,109.0,134.06454803718802,203.6959408785936,206.82675951641224,1.6687171324725998,2.5354272351326426,2.574396901432068,0.8937636535812548,1.3579729391906261,1.3788450634427503
100,3.8090608370351453,204.38795473986738,0.0012545834909990787,8.874678852934986,95.0,103.0,123.0,233.0176317601006,326.84590908881535,337.4828664289138,2.900397756000425,4.068289314068298,4.200688767993125,1.553450878400673,2.1789727272587722,2.249885776192762
101,3.4613148814388923,204.39410018302587,0.007326175734768322,8.888618585313683,97.0,102.0,83.0,127.0855774460271,201.80173381916072,233.97463494656222,1.5818490680737836,2.5118498179943742,2.9123096867566183,0.8472371829735152,1.3453448921277402,1.5598308996437504
102,3.555255104864711,204.39382562035073,0.0070548963653871,8.889347292685692,97.0,83.0,101.0,136.88763373662687,163.92580220026872,201.80173381916072,1.7038564108430847,2.0404036607054716,2.5118498179943742,0.9125842249108471,1.0928386813351265,1.3453448921277402
103,3.4520328359982733,204.387137231118,0.0004468606638799878,8.875645086183487,123.0,95.0,100.0,59.465649510277196,202.92720378108916,326.84590908881535,0.74017590469842,2.5258586744374085,4.068289314068298,0.39643766340184855,1.3528480252072632,2.1789727272587722
104,1.7012941147199216,204.3854167593938,-0.0012529927613482462,8.880498330999341,85.0,131.0,86.0,133.64678862549277,183.30877383988013,349.4095486171176,1.663517232142841,2.281665779041768,4.349141578168495,0.8909785908366199,1.2220584922658695,2.3293969907807877
105,3.420046279616179,204.39294560180002,0.006185442530170089,8.889674662228563,83.0,102.0,97.0,191.34982254176208,241.11494018185445,376.5176815979098,2.3817536540865176,3.001185902368152,4.686559684570835,1.2756654836117491,1.6074329345456988,2.5101178773194026
106,3.128001812399203,204.3911384549698,0.004399997857146899,8.890155685002718,113.0,128.0,98.0,119.07256396569218,168.26005226646836,178.30793265238134,1.4821101507154102,2.094352578952536,2.219419723029711,0.7938170931046158,1.1217336817764574,1.1887195510158775
107,2.62431008610591,204.3855889819544,-0.0010828423165767265,8.877926868368132,108.0,76.0,124.0,270.05865809111503,332.5934183708125,442.2225518985478,3.361451749378203,4.139829235310217,5.504395901250214,1.8003910539407697,2.21728945580542,2.948150345990323
108,2.249861275217267,204.3854955473016,-0.0011751542449262068,8.878963331976768,76.0,107.0,133.0,132.17928468607667,270.05865809111503,388.31427447176566,1.645251038719391,3.361451749378203,4.833393257813084,0.8811952312405125,1.8003910539407697,2.588761829811775
109,1.0697585522790976,204.38540886803298,-0.0012607831439764715,8.882353825048927,99.0,86.0,126.0,206.82675951641224,265.707811498539,288.5094837565092,2.574396901432068,3.3072962522233715,3.59111133759065,1.3788450634427503,1.7713854099902626,1.923396558376731
110,0.4064717486817187,204.38351786802505,-0.003129090540510417,8.884079711590338,91.0,121.0,132.0,86.54974631633686,89.61116745315684,191.82421075476256,1.0772948300184935,1.115400697494421,2.3876584197390853,0.57699830877558,0.5974077830210465,1.278828071698419
111,1.2431112656371215,204.38628055267938,-0.0003995468169784545,8.88729575157808,138.0,80.0,127.0,289.1843580878191,366.7550080793548,407.96085080814896,3.5995115774408624,4.565042543778101,5.077936494686261,1.9278957205854634,2.4450333871957026,2.7197390053876638
